k1,k2,sk,lb,ub,pval
27,6,0.557598,0.555147,0.613971,0.035
27,7,0.529412,0.496936,0.561887,0.504
27,8,0.544118,0.536152,0.589461,0.0795
27,9,0.53125,0.526961,0.583333,0.0555
27,10,0.539828,0.548407,0.604167,0.0045
27,11,0.541667,0.507353,0.571078,0.56075
27,12,0.520833,0.501838,0.566789,0.2505
27,13,0.51777,0.492647,0.557598,0.35775
27,14,0.567412,0.545782,0.606345,0.2565
27,15,0.527758,0.485941,0.553713,0.65625
27,16,0.526316,0.487383,0.555155,0.58875
27,17,0.519106,0.480894,0.549387,0.54925
27,18,0.543225,0.509503,0.570815,0.53575
27,19,0.527897,0.497241,0.560392,0.50325
27,20,0.551471,0.53799,0.597426,0.16075
27,21,0.534926,0.507353,0.571691,0.346
27,22,0.528799,0.495098,0.559436,0.5375
27,23,0.53125,0.518382,0.58027,0.11775
27,24,0.520833,0.492647,0.556985,0.38225
27,25,0.695466,0.560049,0.615196,1.0
27,26,0.707721,0.547794,0.604167,1.0
28,0,0.571429,0.573268,0.628449,0.01825
28,1,0.6168,0.57756,0.63458,0.74525
28,2,0.572655,0.576334,0.631514,0.01825
28,3,0.570202,0.537094,0.595953,0.63525
28,4,0.53832,0.501533,0.564684,0.58775
28,5,0.568627,0.563725,0.619485,0.04375
28,6,0.543505,0.547181,0.606618,0.01475
28,7,0.538603,0.503676,0.566789,0.58525
28,8,0.522672,0.523284,0.576593,0.02725
28,9,0.541667,0.523284,0.579044,0.265
28,10,0.52451,0.540441,0.594975,0.00075
28,11,0.543505,0.512868,0.574142,0.51975
28,12,0.528799,0.503676,0.566789,0.304
28,13,0.52451,0.496324,0.560662,0.35575
28,14,0.549387,0.537851,0.599135,0.09775
28,15,0.53713,0.495314,0.562365,0.698
28,16,0.535689,0.498198,0.565249,0.6495
28,17,0.529921,0.490267,0.558039,0.6235
28,18,0.53832,0.512569,0.572042,0.36975
28,19,0.521766,0.500307,0.564071,0.24475
28,20,0.537377,0.532475,0.591299,0.04575
28,21,0.528186,0.510417,0.572304,0.16025
28,22,0.530637,0.501838,0.564951,0.43575
28,23,0.53799,0.521446,0.582108,0.21
28,24,0.530025,0.498775,0.563113,0.45
28,25,0.675245,0.542279,0.595588,1.0
28,26,0.686275,0.529412,0.585172,1.0
28,27,0.712623,0.537377,0.588235,1.0
29,0,0.652974,0.653587,0.705089,0.0255
29,1,0.594114,0.590435,0.645003,0.039
29,2,0.684856,0.674433,0.724709,0.112
29,3,0.733906,0.720417,0.77008,0.16
29,4,0.774372,0.746781,0.79767,0.52625
29,5,0.669118,0.661152,0.710784,0.09525
29,6,0.717525,0.726103,0.773284,0.00425
29,7,0.78125,0.751838,0.803309,0.557
29,8,0.451593,0.440564,0.499387,0.117
29,9,0.692402,0.663603,0.714461,0.5405
29,10,0.658088,0.656863,0.707108,0.03175
29,11,0.771446,0.748775,0.79902,0.362
29,12,0.777574,0.751225,0.801471,0.52925
29,13,0.776961,0.751225,0.802696,0.46625
29,14,0.702956,0.688536,0.741168,0.20525
29,15,0.772891,0.746936,0.801009,0.42225
29,16,0.775775,0.746215,0.800288,0.50475
29,17,0.778659,0.747657,0.802451,0.5825
29,18,0.755365,0.727161,0.777437,0.55625
29,19,0.767014,0.744942,0.796444,0.38175
29,20,0.723652,0.72549,0.77451,0.0215
29,21,0.768382,0.75,0.799632,0.292
29,22,0.772059,0.750613,0.802083,0.35575
29,23,0.748775,0.73652,0.784926,0.1755
29,24,0.775123,0.751838,0.803309,0.41475
29,25,0.571078,0.479167,0.537377,1.0
29,26,0.507353,0.430147,0.490196,0.99875
29,27,0.586397,0.53799,0.59375,0.92125
29,28,0.615196,0.531863,0.587623,0.99975
30,0,0.665236,0.643164,0.694053,0.3565
30,1,0.564684,0.543225,0.595953,0.34275
30,2,0.695892,0.678725,0.726548,0.30275
30,3,0.814838,0.801349,0.843041,0.22025
30,4,0.908032,0.88596,0.921521,0.64125
30,5,0.680147,0.667892,0.716912,0.18
30,6,0.799632,0.789828,0.832721,0.125
30,7,0.913603,0.893382,0.927696,0.52
30,8,0.387868,0.365196,0.426471,0.282
30,9,0.756127,0.72549,0.776348,0.62125
30,10,0.715686,0.688725,0.742034,0.47675
30,11,0.89277,0.878676,0.914216,0.31225
30,12,0.900123,0.889706,0.92402,0.231
30,13,0.915441,0.898897,0.932598,0.415
30,14,0.755588,0.737563,0.788753,0.26925
30,15,0.917808,0.896179,0.932949,0.5785
30,16,0.916366,0.894737,0.930786,0.56975
30,17,0.923576,0.903389,0.938717,0.62
30,18,0.865727,0.841202,0.881055,0.6625
30,19,0.904353,0.883507,0.919681,0.58125
30,20,0.815564,0.806985,0.849877,0.098
30,21,0.886029,0.877451,0.91299,0.18125
30,22,0.910539,0.89277,0.927083,0.44275
30,23,0.86152,0.841912,0.88174,0.4625
30,24,0.916054,0.895833,0.929534,0.56675
30,25,0.455882,0.409314,0.46875,0.839
30,26,0.378676,0.34375,0.403186,0.60025
30,27,0.541054,0.505515,0.568015,0.5775
30,28,0.556373,0.509191,0.571078,0.829
30,29,0.803922,0.73652,0.786765,0.99925
31,0,0.66401,0.653587,0.70325,0.13625
31,1,0.57572,0.568976,0.622318,0.08925
31,2,0.681177,0.682403,0.731453,0.023
31,3,0.784181,0.774372,0.818516,0.1395
31,4,0.854077,0.831392,0.87431,0.49825
31,5,0.677696,0.671569,0.721201,0.0895
31,6,0.772672,0.770221,0.814338,0.044
31,7,0.860907,0.841299,0.882966,0.47575
31,8,0.417279,0.398284,0.458946,0.2485
31,9,0.734069,0.703431,0.754902,0.625
31,10,0.693627,0.680147,0.730392,0.166
31,11,0.852328,0.830882,0.872549,0.53575
31,12,0.852328,0.835172,0.877451,0.345
31,13,0.862745,0.841299,0.883578,0.47225
31,14,0.736121,0.723143,0.773612,0.19725
31,15,0.859409,0.837058,0.881759,0.43825
31,16,0.860851,0.836337,0.881038,0.5215
31,17,0.865177,0.842826,0.886806,0.5385
31,18,0.824034,0.79951,0.844267,0.61475
31,19,0.865113,0.829552,0.872471,0.89675
31,20,0.770221,0.780025,0.823529,0.0035
31,21,0.839461,0.828431,0.870098,0.187
31,22,0.860294,0.840074,0.88174,0.5265
31,23,0.819853,0.801471,0.844975,0.3405
31,24,0.859681,0.840074,0.882353,0.4295
31,25,0.482843,0.442402,0.501838,0.78875
31,26,0.426471,0.382966,0.443627,0.83575
31,27,0.56924,0.520833,0.580882,0.87275
31,28,0.564951,0.519608,0.579044,0.8165
31,29,0.800245,0.716912,0.765931,1.0
31,30,0.870098,0.811275,0.855392,0.99975
32,0,0.635193,0.632128,0.685469,0.02925
32,1,0.595953,0.600858,0.654813,0.0115
32,2,0.667075,0.649908,0.702023,0.2695
32,3,0.670754,0.657265,0.709381,0.178
32,4,0.683017,0.6542,0.711833,0.4755
32,5,0.670956,0.636029,0.686275,0.759
32,6,0.667892,0.664828,0.716912,0.039
32,7,0.685049,0.658701,0.715686,0.42825
32,8,0.5,0.479167,0.537377,0.32775
32,9,0.647672,0.613971,0.667892,0.64875
32,10,0.630515,0.620098,0.671569,0.1135
32,11,0.685049,0.661152,0.717525,0.38175
32,12,0.678922,0.658088,0.714461,0.29225
32,13,0.681985,0.655637,0.713235,0.422
32,14,0.665465,0.63951,0.694304,0.473
32,15,0.671954,0.651045,0.710887,0.27325
32,16,0.684932,0.653929,0.714492,0.5685
32,17,0.680606,0.649603,0.710887,0.50925
32,18,0.682403,0.649908,0.705089,0.6595
32,19,0.685469,0.653587,0.71122,0.60475
32,20,0.660539,0.657475,0.710172,0.047
32,21,0.674632,0.661765,0.716912,0.145
32,22,0.678309,0.655025,0.712623,0.322
32,23,0.68076,0.65625,0.710784,0.4125
32,24,0.682598,0.658088,0.715074,0.423
32,25,0.599877,0.511029,0.568627,1.0
32,26,0.549632,0.478554,0.536152,0.99925
32,27,0.580882,0.544118,0.598039,0.74275
32,28,0.592525,0.536152,0.590074,0.97925
32,29,0.792279,0.629289,0.681373,1.0
32,30,0.722426,0.651348,0.706495,0.999
32,31,0.717525,0.647059,0.699755,0.99975
33,0,0.653587,0.643164,0.69344,0.11625
33,1,0.559166,0.55794,0.610055,0.03475
33,2,0.67198,0.673207,0.721643,0.025
33,3,0.778663,0.769467,0.815451,0.1105
33,4,0.862048,0.836297,0.879215,0.6735
33,5,0.679534,0.660539,0.710172,0.29975
33,6,0.781863,0.764093,0.808824,0.3475
33,7,0.866422,0.843137,0.884191,0.58825
33,8,0.411765,0.390319,0.451593,0.274
33,9,0.74326,0.70098,0.752451,0.86375
33,10,0.693015,0.673407,0.726103,0.2615
33,11,0.849265,0.830882,0.872549,0.38975
33,12,0.857843,0.837623,0.879902,0.45775
33,13,0.869485,0.846814,0.889093,0.604
33,14,0.743331,0.715934,0.768565,0.50725
33,15,0.863735,0.841384,0.886085,0.4555
33,16,0.862293,0.840663,0.885364,0.43725
33,17,0.872386,0.844989,0.88969,0.62675
33,18,0.824647,0.79767,0.843041,0.62
33,19,0.857143,0.832618,0.875536,0.5865
33,20,0.780637,0.776348,0.820466,0.06325
33,21,0.841299,0.828431,0.871324,0.2155
33,22,0.862132,0.841299,0.883578,0.48625
33,23,0.822917,0.803922,0.846814,0.46375
33,24,0.867647,0.844363,0.886029,0.59975
33,25,0.484681,0.433824,0.492647,0.92625
33,26,0.411152,0.373162,0.432598,0.6845
33,27,0.545343,0.514093,0.573529,0.50175
33,28,0.559436,0.517157,0.576593,0.7975
33,29,0.818015,0.713235,0.76348,1.0
33,30,0.870711,0.813725,0.856618,0.99975
33,31,0.848652,0.777574,0.822917,1.0
33,32,0.785539,0.640931,0.69424,1.0
34,0,0.654813,0.637032,0.686695,0.278
34,1,0.549356,0.529123,0.580012,0.36
34,2,0.689148,0.672594,0.719191,0.2685
34,3,0.833844,0.816064,0.857756,0.391
34,4,0.938075,0.917842,0.948498,0.70375
34,5,0.683211,0.661152,0.71201,0.3495
34,6,0.816176,0.798407,0.840686,0.3175
34,7,0.944853,0.927696,0.95527,0.62725
34,8,0.370098,0.345588,0.408088,0.302
34,9,0.762868,0.734681,0.787377,0.4685
34,10,0.71875,0.69424,0.748162,0.44475
34,11,0.926471,0.906863,0.9375,0.66725
34,12,0.936275,0.919118,0.948529,0.56025
34,13,0.950368,0.933824,0.960784,0.616
34,14,0.767123,0.744773,0.796683,0.37875
34,15,0.950973,0.931507,0.960346,0.6665
34,16,0.949531,0.931507,0.959625,0.69475
34,17,0.959625,0.939438,0.966835,0.79125
34,18,0.88596,0.865727,0.903127,0.5665
34,19,0.935622,0.916002,0.946658,0.688
34,20,0.838235,0.822304,0.863358,0.292
34,21,0.914828,0.901961,0.933824,0.27575
34,22,0.941789,0.926471,0.954657,0.5175
34,23,0.88174,0.863971,0.900735,0.43775
34,24,0.946078,0.93076,0.958333,0.55525
34,25,0.424632,0.389706,0.448529,0.5885
34,26,0.352328,0.321078,0.379902,0.50925
34,27,0.526961,0.494485,0.559436,0.46925
34,28,0.534926,0.501838,0.564951,0.536
34,29,0.792279,0.743873,0.795343,0.94525
34,30,0.922181,0.884191,0.920343,0.98075
34,31,0.869485,0.83027,0.873162,0.939
34,32,0.713235,0.655025,0.71201,0.98225
34,33,0.908088,0.832721,0.876225,1.0
35,0,0.655907,0.641059,0.692059,0.199
35,1,0.561653,0.544868,0.597159,0.23725
35,2,0.679793,0.673338,0.722402,0.07125
35,3,0.803744,0.790187,0.834732,0.23625
35,4,0.885733,0.868302,0.907682,0.3875
35,5,0.674194,0.663226,0.713548,0.14575
35,6,0.783226,0.780645,0.823871,0.04875
35,7,0.887742,0.876774,0.914194,0.1815
35,8,0.399355,0.374839,0.436774,0.3785
35,9,0.737419,0.715484,0.767742,0.324
35,10,0.695484,0.681935,0.736129,0.146
35,11,0.885806,0.86129,0.900645,0.652
35,12,0.890323,0.870323,0.909032,0.49075
35,13,0.900645,0.88129,0.919355,0.50475
35,14,0.742033,0.728376,0.77997,0.16325
35,15,0.89302,0.877845,0.918058,0.309
35,16,0.89302,0.87481,0.915781,0.3445
35,17,0.899848,0.881639,0.921851,0.38575
35,18,0.868302,0.825048,0.868302,0.9745
35,19,0.907682,0.866365,0.906391,0.985
35,20,0.803871,0.795484,0.83871,0.10875
35,21,0.875484,0.86,0.89871,0.348
35,22,0.889677,0.874839,0.913548,0.29825
35,23,0.845161,0.827742,0.869677,0.36075
35,24,0.895484,0.879355,0.917419,0.398
35,25,0.451613,0.416129,0.475484,0.63075
35,26,0.390968,0.354839,0.414839,0.70425
35,27,0.557419,0.507097,0.570968,0.87775
35,28,0.543871,0.511613,0.572903,0.56
35,29,0.770968,0.727742,0.778065,0.90825
35,30,0.869032,0.842581,0.883871,0.691
35,31,0.882581,0.8,0.845161,1.0
35,32,0.685161,0.646452,0.702581,0.75525
35,33,0.829032,0.798065,0.843871,0.70075
35,34,0.892258,0.868387,0.907742,0.707
36,0,0.651613,0.639355,0.690968,0.134
36,1,0.562581,0.549032,0.602581,0.18175
36,2,0.674194,0.669677,0.72,0.0475
36,3,0.794194,0.77871,0.823871,0.2565
36,4,0.870968,0.850968,0.892258,0.44325
36,5,0.667311,0.660219,0.711154,0.08225
36,6,0.771115,0.769181,0.814958,0.0305
36,7,0.870406,0.86138,0.901999,0.17225
36,8,0.4049,0.37911,0.441651,0.3245
36,9,0.724049,0.707286,0.760155,0.20725
36,10,0.691167,0.678272,0.731141,0.156
36,11,0.871051,0.844616,0.88588,0.6625
36,12,0.875564,0.854288,0.894262,0.53575
36,13,0.884591,0.862025,0.903288,0.5505
36,14,0.73768,0.719484,0.773313,0.2325
36,15,0.874147,0.858984,0.902199,0.25775
36,16,0.874147,0.858226,0.90144,0.29525
36,17,0.882487,0.864291,0.906748,0.38725
36,18,0.862581,0.811613,0.856129,0.99425
36,19,0.894194,0.849677,0.890968,0.98875
36,20,0.794971,0.783366,0.828498,0.1505
36,21,0.860735,0.844616,0.885235,0.3665
36,22,0.87363,0.856867,0.89813,0.3165
36,23,0.8343,0.813024,0.856222,0.44675
36,24,0.882012,0.860735,0.900709,0.5375
36,25,0.455835,0.424887,0.484204,0.569
36,26,0.403611,0.362992,0.422953,0.76525
36,27,0.561573,0.511283,0.573179,0.903
36,28,0.54481,0.512573,0.573179,0.555
36,29,0.761444,0.720181,0.770471,0.89325
36,30,0.84784,0.826564,0.870406,0.467
36,31,0.870406,0.785945,0.832366,1.0
36,32,0.678272,0.644101,0.698904,0.7
36,33,0.810445,0.787234,0.833656,0.50625
36,34,0.874919,0.849774,0.891038,0.63825
36,35,0.965806,0.816129,0.86,1.0
37,0,0.704044,0.689338,0.738971,0.2065
37,1,0.659314,0.631127,0.684436,0.5015
37,2,0.727328,0.712623,0.759804,0.21475
37,3,0.768382,0.732843,0.778799,0.83275
37,4,0.764706,0.73652,0.786152,0.619
37,5,0.686467,0.69259,0.74158,0.008
37,6,0.755664,0.745867,0.791794,0.1305
37,7,0.761788,0.740968,0.789957,0.34275
37,8,0.485609,0.464789,0.525413,0.274
37,9,0.682792,0.669933,0.720759,0.1645
37,10,0.673607,0.675444,0.724434,0.02675
37,11,0.772811,0.743417,0.791794,0.6295
37,12,0.763013,0.739743,0.789345,0.41425
37,13,0.759951,0.736681,0.786283,0.4125
37,14,0.710375,0.70389,0.754323,0.075
37,15,0.75,0.731268,0.783862,0.26325
37,16,0.755764,0.732709,0.786023,0.38575
37,17,0.751441,0.731988,0.784582,0.34
37,18,0.751838,0.724877,0.773284,0.5975
37,19,0.757353,0.734681,0.783088,0.48675
37,20,0.736681,0.733619,0.780159,0.04375
37,21,0.753827,0.745254,0.793631,0.11575
37,22,0.752603,0.737906,0.786895,0.202
37,23,0.763013,0.736681,0.784446,0.60875
37,24,0.763013,0.737906,0.786895,0.483
37,25,0.51777,0.511029,0.568015,0.07075
37,26,0.473652,0.462623,0.520833,0.1325
37,27,0.563725,0.558211,0.615809,0.0505
37,28,0.552083,0.550245,0.606618,0.0335
37,29,0.70527,0.688725,0.738971,0.225
37,30,0.754289,0.727941,0.776961,0.4865
37,31,0.74326,0.718137,0.766544,0.52075
37,32,0.651961,0.645833,0.697304,0.08225
37,33,0.721814,0.71201,0.760417,0.12225
37,34,0.756127,0.735294,0.784314,0.4105
37,35,0.754839,0.72129,0.770968,0.72725
37,36,0.750484,0.715667,0.765957,0.7755
38,0,0.669533,0.656634,0.707002,0.1735
38,1,0.649877,0.626536,0.678747,0.40475
38,2,0.695946,0.667076,0.719902,0.5035
38,3,0.689189,0.660319,0.711916,0.609
38,4,0.674447,0.64312,0.699631,0.562
38,5,0.64742,0.654791,0.70516,0.0085
38,6,0.672604,0.672604,0.724201,0.023
38,7,0.672604,0.64742,0.704545,0.4115
38,8,0.515356,0.496929,0.554668,0.277
38,9,0.625921,0.617322,0.669533,0.094
38,10,0.632678,0.626536,0.678133,0.05425
38,11,0.67629,0.654177,0.709459,0.37175
38,12,0.675061,0.646806,0.703931,0.46875
38,13,0.67199,0.64312,0.700246,0.51125
38,14,0.656092,0.643836,0.697909,0.11725
38,15,0.655371,0.635184,0.696467,0.20325
38,16,0.664023,0.63951,0.699351,0.375
38,17,0.662581,0.635184,0.695025,0.43
38,18,0.669945,0.642901,0.696988,0.49675
38,19,0.670559,0.642286,0.698218,0.51825
38,20,0.687961,0.659091,0.711302,0.56775
38,21,0.68059,0.654177,0.709459,0.457
38,22,0.674447,0.644349,0.700246,0.546
38,23,0.66769,0.652334,0.705774,0.1915
38,24,0.671376,0.643735,0.700246,0.46625
38,25,0.539644,0.532268,0.588814,0.0595
38,26,0.516902,0.497234,0.555624,0.23725
38,27,0.579594,0.559926,0.614014,0.32325
38,28,0.563614,0.547019,0.601106,0.213
38,29,0.65335,0.633682,0.68654,0.32975
38,30,0.664413,0.64536,0.700061,0.2895
38,31,0.681008,0.643516,0.696374,0.788
38,32,0.61094,0.610326,0.660725,0.03425
38,33,0.657037,0.637369,0.690842,0.2945
38,34,0.671789,0.642286,0.698218,0.52825
38,35,0.673786,0.639482,0.695146,0.667
38,36,0.670116,0.635188,0.691462,0.6405
38,37,0.736486,0.654177,0.705774,1.0
39,0,0.689761,0.654813,0.707541,0.7045
39,1,0.721643,0.661557,0.712446,0.99775
39,2,0.677498,0.660331,0.711833,0.24625
39,3,0.622318,0.59718,0.652361,0.4845
39,4,0.573881,0.545677,0.602085,0.49475
39,5,0.667279,0.64277,0.693627,0.44525
39,6,0.636029,0.616422,0.672181,0.25675
39,7,0.572304,0.54473,0.602941,0.431
39,8,0.560049,0.547794,0.602941,0.1175
39,9,0.571691,0.568627,0.622549,0.041
39,10,0.60049,0.60049,0.651961,0.03
39,11,0.583333,0.557598,0.615196,0.39625
39,12,0.579657,0.547181,0.606005,0.53875
39,13,0.568015,0.538603,0.596814,0.49675
39,14,0.622927,0.602019,0.658976,0.31075
39,15,0.560202,0.531363,0.592646,0.42375
39,16,0.561644,0.534247,0.594809,0.4105
39,17,0.555876,0.527037,0.587599,0.44575
39,18,0.594727,0.561006,0.617413,0.67325
39,19,0.576947,0.541386,0.599632,0.624
39,20,0.60723,0.592525,0.647672,0.174
39,21,0.576593,0.560049,0.61826,0.18175
39,22,0.564338,0.542279,0.60049,0.29425
39,23,0.578431,0.571078,0.628064,0.07325
39,24,0.5625,0.541054,0.598652,0.29
39,25,0.603924,0.584917,0.638872,0.2835
39,26,0.589209,0.565297,0.621091,0.44575
39,27,0.61496,0.578173,0.631514,0.7565
39,28,0.597793,0.562845,0.614347,0.76075
39,29,0.604537,0.586757,0.640711,0.26125
39,30,0.580625,0.555487,0.611895,0.407
39,31,0.584917,0.570815,0.626609,0.15125
39,32,0.59718,0.586143,0.638872,0.11025
39,33,0.583078,0.564684,0.619865,0.2895
39,34,0.572042,0.545064,0.603311,0.47175
39,35,0.578438,0.555197,0.611362,0.35025
39,36,0.583871,0.558065,0.614839,0.43475
39,37,0.661765,0.617647,0.670956,0.8905
39,38,0.661548,0.605651,0.659091,0.979
40,0,0.712446,0.695892,0.743716,0.3255
40,1,0.674433,0.643164,0.694666,0.70425
40,2,0.734519,0.716738,0.763948,0.34625
40,3,0.75046,0.725322,0.771919,0.57225
40,4,0.747394,0.72103,0.77008,0.529
40,5,0.692402,0.694853,0.742034,0.0145
40,6,0.750613,0.738971,0.784926,0.142
40,7,0.759191,0.72549,0.775123,0.711
40,8,0.483456,0.473039,0.533088,0.0965
40,9,0.685049,0.664216,0.714461,0.347
40,10,0.693015,0.672181,0.722426,0.394
40,11,0.761642,0.730392,0.778799,0.6935
40,12,0.750613,0.727941,0.776348,0.478
40,13,0.747549,0.722426,0.771446,0.50425
40,14,0.703677,0.69863,0.74982,0.05675
40,15,0.750541,0.714492,0.767123,0.7155
40,16,0.754867,0.717376,0.769286,0.786
40,17,0.749099,0.713771,0.765681,0.73225
40,18,0.73084,0.713059,0.761496,0.3065
40,19,0.743716,0.718578,0.76824,0.505
40,20,0.737745,0.726103,0.772672,0.15675
40,21,0.75,0.732843,0.780637,0.31625
40,22,0.75,0.723652,0.772672,0.5525
40,23,0.73223,0.724877,0.771446,0.09675
40,24,0.748162,0.722426,0.772059,0.4935
40,25,0.537094,0.5187,0.576947,0.20775
40,26,0.483139,0.472716,0.532802,0.107
40,27,0.580012,0.563458,0.620478,0.18175
40,28,0.586143,0.553035,0.609442,0.60675
40,29,0.704476,0.685469,0.733906,0.359
40,30,0.736971,0.715512,0.765175,0.347
40,31,0.729001,0.709994,0.757817,0.37675
40,32,0.650521,0.643164,0.694053,0.078
40,33,0.707541,0.702636,0.75046,0.067
40,34,0.744329,0.719804,0.76824,0.492
40,35,0.732731,0.708199,0.758554,0.4275
40,36,0.725806,0.705161,0.754194,0.372
40,37,0.773897,0.707108,0.754289,1.0
40,38,0.740786,0.654177,0.70516,1.0
40,39,0.702819,0.622549,0.676471,0.99975
41,0,0.661765,0.634191,0.683824,0.53575
41,1,0.552083,0.527574,0.579657,0.45325
41,2,0.692402,0.672181,0.719975,0.43675
41,3,0.826593,0.809436,0.852328,0.29975
41,4,0.925858,0.91299,0.94424,0.35375
41,5,0.68218,0.659522,0.709737,0.374
41,6,0.815064,0.794856,0.838334,0.433
41,7,0.935089,0.922229,0.951623,0.39225
41,8,0.37722,0.350276,0.411513,0.44
41,9,0.760563,0.733007,0.785671,0.496
41,10,0.721984,0.690753,0.744642,0.604
41,11,0.916718,0.901408,0.933252,0.45075
41,12,0.93019,0.914268,0.944887,0.5235
41,13,0.94305,0.92774,0.956522,0.482
41,14,0.755043,0.739914,0.792507,0.17175
41,15,0.934438,0.926513,0.956772,0.15225
41,16,0.934438,0.925793,0.956052,0.218
41,17,0.943084,0.934438,0.962536,0.21675
41,18,0.872549,0.860294,0.898897,0.2445
41,19,0.922181,0.909314,0.941789,0.27575
41,20,0.836497,0.818126,0.859155,0.379
41,21,0.916105,0.896509,0.93019,0.57975
41,22,0.933252,0.921004,0.950398,0.3375
41,23,0.872627,0.859767,0.898347,0.27425
41,24,0.941212,0.925903,0.954072,0.565
41,25,0.424632,0.392157,0.45098,0.5655
41,26,0.347426,0.322917,0.38174,0.331
41,27,0.518382,0.497549,0.561275,0.28225
41,28,0.527574,0.502451,0.565564,0.36525
41,29,0.770221,0.743873,0.79473,0.54175
41,30,0.901348,0.878676,0.915441,0.6075
41,31,0.842525,0.82598,0.869485,0.30325
41,32,0.677696,0.652574,0.710172,0.4165
41,33,0.854167,0.828431,0.871936,0.59425
41,34,0.930147,0.911765,0.942402,0.61975
41,35,0.874839,0.861935,0.90129,0.23175
41,36,0.86138,0.844616,0.886525,0.3065
41,37,0.759339,0.730557,0.780159,0.608
41,38,0.664005,0.638821,0.694717,0.36575
41,39,0.567402,0.54473,0.601103,0.3685
41,40,0.740809,0.717525,0.766544,0.4765
42,0,0.674632,0.64277,0.693627,0.67275
42,1,0.574755,0.547181,0.599877,0.53325
42,2,0.695466,0.676471,0.724877,0.3605
42,3,0.813725,0.790441,0.834559,0.5295
42,4,0.88848,0.870098,0.906863,0.4755
42,5,0.685242,0.665034,0.715248,0.36475
42,6,0.80098,0.779547,0.823637,0.429
42,7,0.891611,0.876914,0.913656,0.2975
42,8,0.392529,0.371709,0.433558,0.2135
42,9,0.730557,0.717697,0.769137,0.15125
42,10,0.721372,0.685242,0.737906,0.766
42,11,0.881813,0.861604,0.898959,0.474
42,12,0.895285,0.870178,0.908145,0.686
42,13,0.902021,0.8812,0.917942,0.564
42,14,0.73415,0.730548,0.782421,0.05125
42,15,0.891931,0.879683,0.918588,0.24025
42,16,0.893372,0.876801,0.916427,0.33225
42,17,0.900576,0.883285,0.92219,0.37475
42,18,0.838848,0.827206,0.868873,0.21325
42,19,0.883578,0.867034,0.905637,0.3795
42,20,0.81384,0.796081,0.838947,0.332
42,21,0.877526,0.859767,0.898347,0.42475
42,22,0.890998,0.875689,0.913043,0.335
42,23,0.840171,0.827924,0.86834,0.19225
42,24,0.895285,0.879976,0.916718,0.3825
42,25,0.432598,0.418505,0.476103,0.16875
42,26,0.366422,0.352941,0.412377,0.12525
42,27,0.518995,0.508578,0.569853,0.0995
42,28,0.522059,0.509191,0.570466,0.09925
42,29,0.745098,0.727941,0.778186,0.24
42,30,0.86152,0.842525,0.882966,0.41075
42,31,0.813725,0.799632,0.84375,0.22725
42,32,0.667279,0.64951,0.703431,0.2625
42,33,0.824142,0.802083,0.845588,0.52625
42,34,0.889093,0.867647,0.90625,0.5625
42,35,0.840645,0.829032,0.871613,0.19725
42,36,0.827208,0.814958,0.86009,0.2225
42,37,0.756277,0.723821,0.771586,0.74825
42,38,0.673219,0.64312,0.697789,0.6095
42,39,0.581495,0.556373,0.614583,0.39225
42,40,0.737745,0.711397,0.760417,0.5435
42,41,0.936926,0.864054,0.902633,1.0
43,0,0.667892,0.650735,0.700368,0.267
43,1,0.565564,0.545343,0.598652,0.34775
43,2,0.699755,0.686887,0.734681,0.20425
43,3,0.833946,0.815564,0.856618,0.392
43,4,0.920956,0.903799,0.935662,0.53
43,5,0.700551,0.674219,0.724434,0.52375
43,6,0.824862,0.804654,0.846295,0.44175
43,7,0.92774,0.912431,0.942437,0.40375
43,8,0.383344,0.361911,0.424372,0.277
43,9,0.759339,0.735456,0.786895,0.42625
43,10,0.730557,0.696877,0.750765,0.6515
43,11,0.921617,0.895897,0.928965,0.8305
43,12,0.922841,0.907532,0.938763,0.496
43,13,0.934476,0.91733,0.947336,0.5785
43,14,0.762248,0.748559,0.799712,0.18325
43,15,0.924352,0.915706,0.947406,0.1975
43,16,0.932997,0.913545,0.945965,0.6265
43,17,0.93732,0.919308,0.951009,0.5435
43,18,0.873775,0.854779,0.894608,0.4445
43,19,0.917279,0.900735,0.934436,0.4935
43,20,0.843846,0.82425,0.864054,0.5145
43,21,0.913656,0.892223,0.925291,0.628
43,22,0.925903,0.911819,0.94305,0.42275
43,23,0.873852,0.859155,0.896509,0.366
43,24,0.931415,0.914881,0.945499,0.548
43,25,0.424632,0.408088,0.466912,0.20775
43,26,0.35723,0.338235,0.398284,0.22075
43,27,0.523284,0.507353,0.570466,0.16975
43,28,0.526348,0.511642,0.574755,0.169
43,29,0.766544,0.745098,0.795343,0.339
43,30,0.89277,0.873775,0.910539,0.50425
43,31,0.844975,0.824142,0.867034,0.4275
43,32,0.683824,0.656863,0.713848,0.41275
43,33,0.845588,0.826593,0.869485,0.41875
43,34,0.920343,0.901961,0.934436,0.58525
43,35,0.874194,0.856774,0.896774,0.375
43,36,0.860735,0.840103,0.881367,0.42225
43,37,0.772811,0.738518,0.787508,0.7365
43,38,0.67629,0.648649,0.70516,0.4395
43,39,0.573529,0.556985,0.615196,0.18125
43,40,0.749387,0.727941,0.775735,0.428
43,41,0.938763,0.895285,0.929577,0.9985
43,42,0.918555,0.858543,0.897734,1.0
