sample,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52
34,57,68,82,105,93,125,92,106,90,81,79,67,82,48,47,40,49,51,44,30,28,25,21,27,16,14,11,13,5,9,2,4,4,4,4,3,1,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0
35,47,65,86,101,110,117,90,101,107,88,86,62,60,59,48,56,41,46,36,35,37,22,15,14,15,17,17,6,5,7,5,6,9,4,4,3,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
36,39,87,81,93,117,109,87,82,108,90,86,80,62,66,52,49,48,33,41,29,31,28,23,17,13,13,8,10,6,12,3,6,7,3,1,3,0,2,2,1,1,1,1,0,1,0,0,1,0,0,0,0,0
37,45,78,85,95,116,106,101,104,93,79,80,77,57,55,59,47,39,53,42,36,34,23,19,17,14,15,17,7,8,6,5,4,1,4,4,2,0,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0
38,37,83,91,97,105,113,94,82,95,87,87,72,65,61,59,54,45,37,32,38,31,24,21,21,16,17,19,6,9,8,2,3,4,5,5,1,1,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0
39,44,76,75,107,110,99,91,96,89,102,90,63,58,71,55,56,49,36,41,39,23,25,27,13,20,20,10,9,8,4,2,6,2,1,2,2,4,2,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0
40,37,92,80,96,117,116,105,94,79,87,83,60,71,53,58,55,34,50,29,24,34,22,31,24,21,14,10,10,9,8,4,4,4,4,3,3,2,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
41,53,84,83,112,97,103,100,91,98,78,79,55,70,50,55,64,34,43,39,37,33,32,29,19,19,16,13,9,5,10,4,4,1,2,2,1,2,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0
42,44,70,89,112,104,116,108,109,88,73,69,69,68,57,56,47,49,51,45,34,19,32,27,15,10,14,13,6,4,6,6,5,5,3,3,0,0,3,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0
43,49,79,93,91,98,97,109,89,89,74,84,81,65,65,39,64,46,57,32,51,32,23,21,22,16,11,9,11,7,5,3,1,1,2,3,3,2,1,1,3,3,1,0,0,0,0,0,0,0,0,0,0,0
44,45,72,104,93,101,114,118,81,105,74,61,67,68,61,75,49,45,35,36,37,28,23,36,20,19,14,5,5,8,6,5,3,5,1,3,1,1,3,2,1,2,0,0,1,0,0,0,0,0,0,0,0,0
45,58,73,83,101,105,98,94,104,97,70,84,82,50,68,58,50,42,43,26,31,37,34,23,24,20,16,6,9,4,7,6,7,6,3,3,2,2,3,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0
46,43,67,85,94,102,116,94,94,106,87,83,68,70,48,62,46,58,41,44,28,27,19,29,25,18,13,15,9,6,6,5,6,4,1,3,0,0,4,2,1,3,0,0,1,0,0,0,0,0,0,0,0,0
47,58,71,100,92,88,112,125,112,70,69,82,69,66,58,53,48,45,42,34,43,28,25,25,19,21,13,14,11,8,6,2,3,2,2,4,1,5,2,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0
48,49,67,74,104,100,108,117,90,105,78,73,63,77,67,55,55,51,34,40,25,30,25,29,30,18,9,10,10,11,4,4,2,3,3,1,3,4,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
49,49,86,83,99,99,115,88,112,87,80,90,63,78,57,49,42,47,34,41,30,31,28,28,24,19,9,10,8,4,7,9,7,2,2,2,2,2,2,2,4,0,0,1,0,0,1,0,0,0,0,0,0,0
50,61,60,90,112,101,111,100,101,78,85,76,76,54,63,57,45,48,45,33,36,23,30,29,19,19,20,10,11,4,6,8,5,3,1,5,3,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
51,52,77,81,98,117,102,102,100,85,75,93,79,56,64,57,55,32,46,41,34,30,23,24,18,15,19,6,5,11,4,11,1,5,6,2,2,2,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
52,38,92,81,102,107,95,100,104,88,90,90,69,58,76,49,58,50,32,27,36,29,22,23,20,16,14,11,9,8,7,4,3,6,4,2,3,3,0,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0
53,53,77,82,108,113,101,86,97,105,84,79,78,66,53,45,53,46,33,47,30,24,38,19,21,18,16,7,10,5,12,6,6,2,0,0,2,3,5,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
54,42,81,75,90,121,95,110,108,101,71,79,73,71,61,47,46,45,54,34,32,39,17,26,20,22,17,13,7,6,3,4,5,2,1,3,0,2,0,1,4,4,0,0,1,0,0,0,0,0,0,0,0,0
55,58,82,97,82,104,110,87,96,82,84,66,79,75,65,68,39,42,41,41,39,24,31,16,24,14,18,10,9,14,4,4,6,4,1,2,3,5,1,1,2,0,1,2,0,0,0,0,0,0,0,0,0,0
56,55,72,88,93,109,116,109,110,71,82,67,70,64,69,55,39,42,32,46,28,31,40,34,21,16,11,10,10,10,4,3,6,0,6,0,5,0,3,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0
57,46,73,89,85,97,122,111,108,86,75,85,67,57,63,54,62,45,39,34,32,31,33,22,19,21,17,10,13,5,4,6,2,2,3,3,2,2,3,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
58,50,69,82,117,108,101,120,92,82,87,65,61,66,53,56,65,45,46,43,36,26,21,17,25,23,9,13,13,10,7,3,1,6,1,2,6,0,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0
59,50,75,85,105,110,123,93,102,76,81,80,69,63,64,50,47,54,42,37,27,33,31,22,23,11,14,12,8,11,6,2,7,3,2,3,0,2,3,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0
60,51,64,91,102,104,92,112,90,103,94,75,78,62,56,51,46,40,44,33,32,39,22,21,24,23,11,12,14,10,7,7,1,6,4,3,3,0,0,2,0,1,0,1,1,1,0,0,0,0,0,0,0,0
61,60,63,93,95,113,120,99,82,98,89,74,68,60,60,54,53,49,37,38,39,21,29,22,18,17,12,11,10,14,6,5,4,6,3,1,2,2,2,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0
62,49,73,79,90,94,119,113,108,90,89,63,74,70,61,55,53,50,37,37,39,28,24,19,19,15,23,6,11,7,10,2,6,3,3,6,1,1,0,2,0,3,0,0,0,1,0,0,0,0,0,0,0,0
63,42,70,97,92,104,115,95,105,96,83,80,73,69,50,55,51,48,50,33,35,31,28,20,22,13,14,6,11,6,4,3,8,4,3,3,1,3,2,2,1,1,2,0,2,0,0,0,0,0,0,0,0,0
64,52,80,86,102,115,78,101,97,88,99,60,67,65,75,57,53,44,42,38,45,17,32,23,22,12,16,11,12,6,5,4,9,4,1,1,1,5,3,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0
65,56,69,85,91,106,88,109,114,95,86,71,71,85,50,58,43,46,46,36,28,33,29,25,20,24,15,7,8,2,6,9,3,2,4,3,3,2,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0
66,47,82,74,104,112,94,116,91,88,102,78,78,57,64,38,42,43,59,32,31,32,29,21,21,22,16,11,9,4,6,10,3,4,2,3,0,1,3,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0
67,49,61,103,103,93,104,97,110,94,75,74,80,62,78,61,45,37,42,37,37,37,24,24,14,16,7,11,15,10,6,4,7,1,2,2,1,1,2,3,2,0,0,1,1,0,0,0,0,0,0,0,0,0
68,48,68,89,103,90,100,108,115,94,74,78,79,63,53,49,54,43,43,46,42,29,27,22,23,15,12,11,12,7,7,6,2,3,5,3,3,0,3,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0
69,49,75,94,87,88,106,105,108,87,99,68,73,48,56,64,47,54,39,43,45,39,25,22,16,16,10,13,7,11,11,2,4,2,2,3,3,4,2,1,1,0,2,0,1,1,0,0,0,0,0,0,0,0
70,51,72,100,88,115,105,94,112,92,86,73,67,69,56,67,39,34,36,39,33,32,28,20,28,14,18,18,8,4,7,5,0,3,7,2,2,2,1,0,3,1,0,1,0,0,1,0,0,0,0,0,0,0
71,44,75,89,111,115,116,96,79,81,77,70,78,68,79,58,51,43,36,49,28,33,23,19,14,13,16,12,7,10,12,8,4,3,3,4,0,1,2,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0
72,48,75,93,101,99,123,98,98,91,78,58,69,68,67,57,53,46,52,34,29,32,28,27,28,8,10,11,10,11,8,4,3,2,2,2,1,1,2,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0
73,53,90,97,92,107,95,95,111,77,75,80,78,65,73,46,51,44,37,42,35,32,26,19,29,12,16,5,7,6,9,6,6,3,1,0,1,1,3,3,1,1,2,0,0,0,1,0,0,0,0,0,0,0
74,56,64,98,101,92,108,105,98,86,81,79,58,65,67,54,60,45,43,34,40,41,25,16,20,13,15,18,10,7,6,5,2,2,2,5,1,4,4,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
75,50,62,88,97,112,108,107,94,96,91,74,73,56,49,64,46,59,35,33,33,39,25,35,17,19,13,9,7,8,6,3,4,5,4,2,3,0,0,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0
76,44,80,85,102,101,113,109,108,100,87,63,63,68,51,56,49,48,37,37,36,28,23,26,19,17,20,5,11,8,6,10,7,0,2,3,0,1,1,0,3,3,1,1,1,0,0,0,0,0,0,0,0,0
77,54,69,85,112,98,112,79,114,83,83,84,68,73,52,68,38,51,48,35,34,30,20,26,26,16,20,9,8,8,4,2,5,3,4,5,1,0,3,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0
78,49,76,89,90,99,122,103,95,86,89,65,67,61,69,67,47,56,37,37,40,21,28,23,17,12,16,22,14,6,3,5,1,4,2,4,1,1,4,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0
79,52,74,85,93,109,126,97,85,84,105,73,69,56,60,54,45,40,50,39,40,27,21,26,26,19,15,10,9,7,7,4,1,3,4,5,4,2,3,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
80,46,83,100,90,107,93,113,93,79,98,79,63,69,54,51,55,52,40,34,39,31,20,29,21,16,12,14,5,13,4,7,6,1,2,2,1,2,3,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0
81,57,73,85,111,92,104,117,98,92,93,72,76,63,55,39,43,41,42,45,40,27,25,28,20,14,16,16,6,6,2,7,3,2,3,0,8,4,2,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0
82,45,74,106,93,98,114,111,95,84,85,64,65,64,50,61,49,44,54,38,35,26,28,21,16,18,14,18,8,8,9,10,6,5,3,4,0,0,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0
83,57,80,83,88,115,109,101,91,85,100,77,73,57,65,52,40,43,45,36,37,31,21,30,9,18,19,19,9,8,6,5,2,4,5,0,3,4,2,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0
84,37,93,87,90,97,112,116,108,94,69,87,57,65,58,44,61,46,47,42,32,30,31,11,15,21,12,15,8,14,1,5,3,5,3,5,2,1,2,3,0,1,2,0,0,1,0,0,0,0,0,0,0,0
85,46,81,86,86,105,97,109,109,94,78,76,74,69,68,52,49,31,52,39,34,30,20,23,26,20,13,14,11,6,4,5,5,4,3,6,0,1,3,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0
86,49,69,101,93,98,106,105,118,95,80,73,78,73,60,56,47,44,31,34,24,28,31,23,18,23,17,11,8,5,4,6,5,3,1,3,1,5,2,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0
87,46,79,93,80,99,119,101,101,93,88,84,56,77,47,51,58,48,46,33,48,28,26,20,22,18,8,10,8,6,6,7,3,6,4,3,3,3,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
88,49,71,73,110,104,117,104,105,79,78,81,83,43,79,57,47,38,48,46,25,32,28,21,15,16,14,11,9,5,8,8,7,6,2,1,3,1,1,3,0,2,0,1,1,1,0,0,0,0,0,0,0,0
89,47,67,96,97,115,127,114,86,79,87,61,56,55,59,57,60,56,45,43,34,33,32,23,12,17,10,12,11,4,5,2,5,5,5,3,1,2,6,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0
90,50,80,80,111,103,98,114,95,84,73,81,69,77,60,60,43,51,43,34,39,26,25,21,19,17,12,7,15,6,6,6,7,3,1,1,4,4,2,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0
91,44,73,94,104,107,107,100,115,79,86,55,80,64,57,49,60,45,43,34,33,32,27,28,20,8,14,10,10,15,9,5,3,2,4,5,3,0,1,2,3,1,0,0,0,2,0,0,0,0,0,0,0,0
92,41,60,95,103,112,111,102,99,83,94,73,68,73,62,57,54,40,44,48,38,32,23,19,13,18,18,11,7,3,5,5,3,1,2,1,8,0,0,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0
93,48,90,95,90,101,111,112,92,78,76,78,76,48,65,71,50,47,35,37,35,25,28,29,19,11,14,12,7,10,9,7,5,7,2,1,4,3,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
94,52,70,96,92,108,107,95,87,92,95,78,74,74,60,53,45,39,33,45,40,34,31,24,22,16,16,11,4,10,5,3,4,1,3,3,2,2,1,0,2,1,1,1,0,0,1,0,0,0,0,0,0,0
95,49,79,90,102,101,90,107,112,79,72,90,71,55,76,61,55,40,43,34,38,28,23,22,17,20,11,7,13,12,6,9,4,2,6,1,1,1,1,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0
96,51,82,86,94,108,112,104,93,94,83,59,85,61,59,56,51,33,40,54,31,32,28,18,24,13,10,16,12,5,7,5,2,7,3,2,4,3,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0
97,44,86,77,103,104,124,95,105,80,89,75,61,59,62,54,46,46,37,39,38,35,28,30,23,14,14,14,9,5,5,6,6,3,3,1,5,4,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0
98,55,74,90,98,105,121,98,97,72,87,79,74,70,70,51,47,45,34,34,30,32,33,29,11,19,11,7,17,11,5,2,6,3,3,1,0,1,4,1,1,2,2,1,0,0,0,0,0,0,0,0,0,0
99,40,74,105,112,112,125,92,74,99,67,69,71,77,54,47,55,39,34,46,29,36,30,24,22,22,18,10,9,7,3,5,3,3,6,2,1,0,4,2,2,1,0,0,1,0,0,0,1,0,0,0,0,0
100,49,79,89,112,111,108,102,85,89,66,78,84,62,48,64,46,39,40,33,43,40,23,30,18,10,12,15,8,10,6,11,4,5,4,1,2,4,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
101,49,76,77,99,106,101,113,100,107,83,77,63,57,54,55,56,45,48,31,43,21,26,32,31,18,10,3,6,5,13,2,2,9,5,2,0,0,0,2,1,2,1,1,1,0,0,0,0,0,0,0,0,0
102,51,79,93,89,102,109,114,100,79,72,79,92,62,61,54,34,46,34,44,29,37,35,23,28,16,11,11,8,7,6,5,4,4,5,1,2,2,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0
103,48,67,106,89,102,117,114,108,85,81,68,72,64,60,52,48,46,36,41,29,20,23,34,16,22,15,12,10,9,10,6,5,3,3,0,3,2,2,0,0,1,2,0,1,1,0,0,0,0,0,0,0,0
104,48,73,84,88,118,117,103,107,89,84,62,82,81,47,50,49,46,46,37,41,34,19,14,20,21,11,9,11,5,8,3,3,3,6,4,4,3,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
105,44,75,94,101,113,93,98,103,94,78,77,68,67,55,48,61,55,45,26,45,25,30,20,15,23,21,15,10,4,6,8,1,1,4,2,0,0,2,2,0,1,0,2,1,0,0,0,0,0,0,0,0,0
106,53,70,87,88,87,123,120,95,92,93,76,74,69,53,58,50,49,39,37,28,28,24,22,28,15,15,13,7,8,5,4,5,4,0,3,1,2,1,2,1,1,0,2,0,1,0,0,0,0,0,0,0,0
107,70,70,91,114,106,95,91,98,81,88,81,80,56,52,61,48,44,38,26,43,40,23,14,21,14,15,13,18,7,5,1,9,3,5,2,0,1,4,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0
108,61,71,100,99,99,89,108,106,98,65,76,71,60,64,64,44,51,39,36,33,33,35,22,17,18,11,10,6,7,8,4,2,5,3,5,2,3,1,1,1,0,5,0,0,0,0,0,0,0,0,0,0,0
109,55,74,93,99,101,97,92,102,93,79,80,72,72,67,48,54,41,53,25,35,35,21,28,24,14,18,11,9,10,1,4,6,1,4,2,1,3,1,1,3,1,1,1,1,0,0,0,0,0,0,0,0,0
110,38,60,95,115,114,99,101,92,87,85,65,63,83,71,56,43,65,55,34,33,26,24,24,16,18,9,11,10,10,4,3,5,3,3,1,1,1,1,2,0,3,1,1,2,0,0,0,0,0,0,0,0,0
111,52,74,76,93,116,96,104,105,82,93,75,68,58,56,76,51,47,46,34,41,28,27,25,20,18,11,7,12,11,4,2,4,3,1,3,3,0,3,2,0,3,1,2,0,0,0,0,0,0,0,0,0,0
112,52,77,90,84,107,113,111,90,95,80,75,77,69,56,49,49,40,49,40,29,35,24,22,18,16,11,11,12,15,8,3,4,4,3,1,2,4,5,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0
113,51,68,65,107,117,112,102,91,102,84,86,64,69,66,53,45,41,44,39,30,33,35,20,16,13,14,13,7,7,12,7,0,5,1,2,2,1,1,1,2,0,1,1,1,2,0,0,0,0,0,0,0,0
114,46,72,99,94,122,105,83,101,104,77,83,69,56,64,48,52,53,41,35,33,28,19,18,24,20,14,14,18,4,8,3,2,4,8,2,3,1,1,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0
115,51,77,93,87,98,109,108,91,101,101,63,63,51,57,58,58,47,38,48,32,26,20,37,21,17,14,8,11,9,4,5,4,12,3,1,4,0,2,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
116,38,76,89,87,127,105,105,93,102,87,63,72,64,54,67,55,39,46,38,33,34,30,21,14,17,7,15,5,11,6,7,6,3,6,3,1,0,1,0,1,1,1,2,1,0,0,0,0,0,0,0,0,0
117,37,81,83,103,99,107,117,101,74,78,83,72,73,49,57,57,50,37,44,38,31,21,28,19,12,11,14,12,11,12,3,4,4,2,2,1,0,1,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0
118,54,68,99,91,104,100,100,103,89,73,80,91,69,56,48,56,48,48,25,30,40,30,26,20,14,12,13,6,5,8,3,2,4,6,3,1,0,2,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0
119,49,68,92,103,106,108,102,83,110,92,76,75,66,50,64,39,41,40,39,32,27,29,27,24,17,14,5,6,10,7,3,7,6,3,2,2,0,2,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0
120,47,77,79,90,116,115,99,101,100,81,74,70,66,61,56,52,40,45,40,30,30,24,22,22,17,9,8,14,10,6,6,2,7,1,5,1,2,2,1,2,0,1,0,1,0,1,0,0,0,0,0,0,0
121,45,66,84,101,102,115,109,103,86,69,77,72,81,65,46,55,49,28,32,35,29,30,29,26,16,16,13,14,8,4,4,4,5,2,2,1,0,2,1,1,3,2,0,1,0,0,0,0,0,0,0,0,0
122,46,85,83,108,106,103,103,95,84,91,73,82,66,57,47,42,50,38,38,39,36,27,20,28,20,5,6,8,9,4,5,6,4,4,5,4,2,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
123,50,68,91,108,110,108,91,97,104,72,75,60,72,53,62,52,51,39,36,40,33,21,21,16,20,21,11,9,7,9,5,1,4,4,3,3,1,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
124,43,68,83,100,125,123,97,87,87,84,71,62,67,63,53,62,36,34,41,38,38,27,25,21,18,19,12,5,7,9,3,4,8,2,2,3,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
125,68,75,73,83,106,101,111,86,105,85,80,88,57,58,46,52,40,37,35,35,28,35,27,27,19,11,16,7,6,7,4,4,3,3,3,1,3,4,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0
126,49,69,94,89,102,121,102,95,82,86,77,72,61,56,56,62,49,58,33,27,30,20,21,18,21,14,14,12,10,8,3,3,3,3,2,1,1,2,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0
