sample,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52
17,34,52,51,78,70,75,69,70,71,48,47,58,36,36,27,38,27,26,24,18,17,12,11,9,6,11,7,4,5,3,1,0,0,0,2,2,2,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0
18,41,44,51,82,82,73,73,56,47,57,55,51,44,29,34,30,33,17,23,21,17,18,16,8,10,4,10,4,4,1,3,1,4,2,1,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
19,36,44,56,62,91,88,69,72,53,46,52,44,50,25,40,27,26,27,25,17,15,20,15,12,6,7,7,3,0,0,7,2,1,1,1,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
20,32,56,60,74,69,62,76,73,58,55,44,67,38,32,21,26,27,26,29,27,18,18,12,13,8,7,4,5,1,1,1,2,0,2,1,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0
21,38,60,54,70,79,53,87,54,60,55,48,31,38,41,39,37,39,27,24,19,15,19,13,10,8,7,2,3,6,2,3,1,1,0,3,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
22,43,42,68,66,69,80,76,61,66,52,42,40,39,44,36,42,22,22,23,22,17,14,17,7,5,7,4,3,3,4,2,4,1,0,1,1,2,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0
23,29,55,68,69,80,76,70,53,47,53,63,34,37,36,32,39,33,21,28,18,18,20,13,10,9,9,3,2,7,6,3,2,0,2,0,0,0,1,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0
24,33,58,62,70,64,84,71,59,68,51,40,42,34,46,38,37,34,22,20,24,21,12,9,9,6,4,6,5,2,5,4,3,0,1,0,0,0,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
25,27,58,67,68,74,77,67,68,54,53,45,44,39,38,28,34,36,25,26,24,9,16,20,14,5,8,5,3,4,3,2,1,2,1,0,0,0,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0
26,33,38,70,63,73,68,92,69,69,37,60,46,47,33,19,23,33,25,21,24,14,23,15,11,13,9,4,3,2,2,0,1,1,0,1,3,0,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
27,32,55,72,78,72,70,68,60,57,51,51,43,41,35,28,26,36,27,26,22,19,18,15,8,9,8,3,4,3,4,0,1,1,1,1,0,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
28,38,51,66,65,76,69,80,74,46,58,39,48,41,27,32,38,34,27,24,20,12,19,7,10,10,5,6,7,6,1,3,3,2,2,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0
29,45,57,63,62,61,87,69,72,54,57,48,45,38,29,44,29,29,14,16,20,24,22,13,12,10,4,4,6,2,3,2,1,1,1,1,1,0,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0
30,42,52,57,64,73,70,84,66,62,62,52,35,46,43,26,20,34,18,15,19,22,20,14,15,11,4,3,4,3,0,2,3,2,0,2,2,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0
31,25,58,76,66,67,79,67,58,76,47,39,42,44,42,39,29,30,27,31,21,9,10,14,6,10,12,8,4,1,1,2,1,1,2,0,2,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
32,36,53,71,50,83,71,71,75,62,51,50,36,38,37,30,38,34,29,21,17,16,13,12,9,9,15,3,4,4,4,2,0,1,1,1,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
33,37,47,61,73,80,69,63,69,55,60,48,48,35,29,41,26,29,25,27,22,18,15,17,12,10,4,12,3,3,2,0,1,2,1,0,1,0,1,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0
34,42,54,66,79,64,68,71,69,56,49,55,38,41,30,33,33,30,32,17,21,21,16,11,15,9,5,6,4,2,2,1,1,2,0,0,3,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
35,30,48,63,69,63,78,80,73,54,57,50,53,38,42,35,32,28,22,16,19,11,20,13,12,9,7,4,7,2,1,3,4,0,1,3,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
36,35,46,62,78,72,76,69,73,50,50,59,54,33,38,32,27,29,25,25,25,12,13,14,12,6,8,3,4,1,7,1,2,1,0,3,2,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0
37,38,51,49,86,71,59,89,70,62,49,46,40,40,45,22,32,20,24,32,23,16,13,16,8,10,10,5,6,5,4,0,1,2,0,1,1,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
38,37,59,66,72,84,67,61,60,67,62,49,35,48,32,34,30,25,27,22,16,14,11,9,10,13,10,9,2,3,5,1,2,0,1,1,1,1,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0
39,42,49,54,65,74,66,60,83,54,66,56,39,30,39,25,43,30,25,24,29,14,12,14,14,8,7,5,3,3,4,1,1,1,1,2,2,2,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0
40,38,57,57,69,63,60,86,67,73,43,47,55,52,42,21,31,28,22,16,27,15,16,13,9,8,7,6,4,3,5,1,1,0,2,0,3,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
41,41,59,70,63,63,70,74,69,62,62,50,43,29,36,36,30,30,29,21,20,14,12,11,16,11,1,4,4,5,2,3,3,0,1,2,1,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0
42,31,62,48,57,95,77,65,72,62,57,44,47,35,39,26,34,26,24,25,25,16,18,12,11,8,7,1,7,3,3,1,3,1,0,1,1,1,1,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0
43,34,61,77,62,63,80,71,62,55,62,51,42,39,30,38,31,29,26,19,19,21,14,16,5,8,6,2,6,2,5,0,2,2,2,1,2,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0
44,32,52,56,56,78,65,86,84,59,58,33,50,47,42,30,30,28,21,25,21,17,12,14,18,10,7,4,2,0,0,3,1,1,2,2,1,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0
45,34,57,64,68,71,69,75,73,55,64,43,39,46,30,35,37,32,27,16,8,17,20,17,16,9,8,3,5,1,1,0,1,3,0,2,1,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0
46,27,43,68,75,75,79,65,64,67,49,53,44,49,26,30,35,21,23,21,32,19,11,15,13,10,8,7,3,4,0,2,1,2,0,5,1,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0
47,43,54,63,62,64,70,76,66,62,63,46,45,41,38,34,34,25,26,18,23,15,10,11,15,7,7,3,5,6,1,3,3,1,3,1,2,1,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0
48,32,51,66,54,82,70,72,64,71,48,51,37,49,31,33,24,34,31,33,16,13,19,17,13,6,5,5,4,0,2,3,1,1,4,0,2,3,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
49,30,64,60,59,79,88,74,71,49,68,48,40,30,32,34,23,31,24,20,23,16,10,11,19,3,8,12,4,6,4,1,2,3,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
50,41,39,55,67,73,75,74,67,61,65,58,35,44,35,30,30,22,31,25,19,22,19,12,11,8,6,7,1,3,1,3,2,2,1,0,1,1,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0
51,40,59,67,59,58,77,71,78,54,36,61,50,38,41,38,24,28,24,26,23,17,10,15,12,13,6,2,5,5,1,3,2,0,0,2,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
52,27,54,68,71,70,75,74,69,60,63,44,37,50,37,29,29,23,26,25,26,19,16,10,9,9,6,5,3,1,0,5,2,0,1,2,0,0,2,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0
53,31,53,62,65,82,95,69,70,47,61,53,36,36,33,35,38,20,24,19,18,20,15,11,13,9,9,6,3,3,2,3,1,3,1,0,0,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
54,41,48,61,61,86,75,71,59,56,47,50,41,51,32,37,26,31,28,24,21,18,17,15,12,7,7,6,3,5,2,1,2,2,0,2,1,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
55,33,45,60,62,94,76,82,64,59,47,41,48,46,33,33,24,35,28,19,21,18,14,12,10,11,6,4,3,5,2,5,0,2,0,1,3,2,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0
56,44,63,57,61,73,72,67,56,57,59,46,55,31,41,39,34,35,20,15,19,17,22,18,9,6,8,2,4,5,2,5,4,1,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0
57,31,59,58,65,60,75,61,80,67,53,47,41,41,39,41,31,34,30,17,19,19,17,7,15,6,8,3,6,5,3,2,1,2,0,0,3,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0
58,41,55,60,63,67,76,63,63,73,51,42,44,50,38,33,28,23,25,23,26,13,17,12,15,13,8,1,8,7,1,3,0,1,1,1,0,1,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
59,29,51,55,86,60,90,70,66,57,67,42,44,42,36,31,27,24,23,22,13,21,14,17,16,9,9,5,7,4,2,0,2,2,1,0,0,2,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0
60,32,57,59,80,81,68,54,63,51,65,47,52,38,37,31,37,27,20,31,22,15,16,13,9,3,12,7,6,1,2,3,2,1,1,1,1,0,1,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0
61,27,56,69,73,70,78,74,78,51,45,53,39,40,29,35,37,33,22,18,21,14,17,18,15,9,0,3,5,5,1,5,3,1,0,1,1,0,0,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0
62,32,58,68,57,81,78,52,75,63,50,52,41,41,40,40,26,23,30,21,24,15,17,16,8,10,5,4,4,3,1,3,4,2,1,0,0,1,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
63,32,45,63,75,74,72,64,59,63,67,54,52,32,33,28,29,27,32,24,22,21,11,14,9,11,9,9,3,3,1,1,3,1,1,1,0,0,2,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0
64,38,41,72,71,83,70,62,63,56,55,51,43,48,32,28,40,23,20,26,25,14,17,16,14,8,8,4,1,5,2,3,4,0,1,2,1,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0
65,40,50,59,73,68,85,73,59,56,54,37,37,47,41,33,32,34,22,24,19,13,17,11,20,12,7,5,5,2,0,1,5,2,3,1,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0
66,42,47,62,77,68,73,60,63,80,54,45,38,39,36,33,35,14,29,32,13,18,16,16,19,8,6,3,4,3,1,4,5,1,0,1,1,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
67,38,51,63,79,60,81,58,75,82,36,43,50,46,26,31,33,26,25,18,20,25,8,19,10,7,7,7,6,5,2,1,1,2,1,1,2,0,2,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0
68,38,56,56,65,64,70,71,72,56,57,52,32,36,44,38,39,30,33,25,15,18,20,10,9,9,10,2,3,3,2,3,3,1,2,0,1,1,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0
69,34,49,77,70,71,77,63,65,62,51,42,47,44,38,31,30,38,17,19,17,23,15,11,21,9,3,4,3,2,3,1,2,1,1,1,1,2,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
70,34,57,72,64,67,80,66,61,57,54,56,35,38,36,36,32,28,25,19,27,20,12,13,10,5,6,12,4,3,6,2,2,3,2,2,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
71,38,55,66,63,74,74,51,58,72,60,43,43,36,34,47,32,32,21,29,24,13,13,12,17,7,5,5,5,3,1,4,3,2,0,1,0,1,1,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0
72,39,53,51,70,61,90,71,57,63,56,38,42,49,50,35,35,16,29,19,19,26,20,7,9,11,8,7,2,3,0,4,1,2,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
73,31,54,62,78,67,78,61,62,65,57,47,43,43,36,36,28,33,28,18,19,22,11,16,10,13,8,2,3,2,2,4,2,3,0,1,0,1,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
74,35,50,55,67,75,81,73,60,53,50,46,41,51,46,26,33,34,32,26,29,7,12,18,9,10,4,4,4,4,3,2,3,1,2,1,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
75,39,51,60,78,75,72,67,66,63,54,50,33,39,33,28,41,28,23,23,21,19,18,13,15,10,7,6,3,1,1,3,1,1,1,0,0,3,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0
76,38,52,56,61,65,88,79,68,64,57,49,57,30,26,27,28,29,27,38,19,19,13,8,7,6,8,11,4,5,1,2,0,1,1,0,1,0,1,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0
77,32,47,65,53,75,83,66,84,52,56,58,38,30,27,39,41,29,35,22,18,17,13,8,12,11,13,4,4,1,2,2,1,5,2,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
78,36,53,71,65,63,83,67,64,49,57,48,61,31,46,33,29,28,19,21,22,21,10,13,11,9,7,11,5,1,2,2,2,3,2,1,1,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
79,41,55,73,56,77,72,72,71,54,53,38,46,49,33,38,31,24,21,22,16,22,16,11,10,10,3,9,6,3,5,0,5,0,0,2,0,0,2,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0
80,31,53,82,60,71,83,56,77,70,43,53,43,39,37,36,19,31,26,25,19,19,11,13,11,8,5,5,5,2,2,3,2,1,1,1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
81,43,58,64,64,79,77,62,57,60,54,58,44,34,35,43,34,27,21,19,17,15,17,12,11,9,8,6,6,1,3,4,2,1,0,1,0,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
82,36,53,58,67,74,85,80,56,63,57,50,38,34,40,24,30,27,26,18,25,22,19,11,17,8,6,6,0,2,4,3,0,2,1,2,0,2,0,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0
83,36,56,68,65,70,86,58,69,61,40,55,48,46,29,27,30,24,23,14,23,21,18,13,20,6,10,8,3,6,1,4,1,3,2,0,2,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
84,40,50,69,76,55,70,63,65,58,56,58,51,51,31,30,32,34,25,23,18,13,15,8,13,11,6,5,5,4,2,2,3,1,1,1,2,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
85,34,54,57,68,72,80,80,66,57,49,45,47,34,45,28,32,33,33,23,13,18,18,12,12,6,6,6,9,1,3,1,1,0,1,0,2,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0
86,33,55,64,71,66,77,77,54,61,57,44,51,48,43,26,26,30,26,19,21,18,23,9,13,9,5,3,2,3,3,3,0,3,0,2,1,0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0
87,27,67,62,69,70,62,80,69,63,53,49,43,41,35,35,28,27,21,31,22,19,8,15,11,10,8,6,3,2,2,1,0,0,2,3,0,2,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0
88,30,52,69,60,68,85,78,58,64,52,52,48,40,32,36,25,25,29,29,19,16,18,11,10,7,4,7,4,5,3,5,1,1,1,3,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0
89,45,46,40,66,87,86,79,61,65,49,44,43,40,36,29,29,26,26,26,25,13,14,16,17,10,11,4,5,1,1,1,0,2,1,1,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
90,30,67,66,61,80,71,69,59,68,51,50,43,34,35,38,31,29,26,29,17,21,20,10,11,6,6,5,4,2,1,1,0,0,1,0,1,2,1,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0
91,36,58,61,83,80,68,62,57,54,56,49,40,40,40,41,27,25,23,22,17,21,18,19,7,11,7,3,5,2,1,4,3,2,1,1,0,1,0,0,3,0,1,1,0,0,0,1,0,0,0,0,0,0
92,33,62,77,71,74,61,62,68,59,45,54,54,34,34,36,32,29,22,25,25,15,11,11,11,8,4,6,5,6,5,0,0,3,0,1,1,1,1,1,0,1,0,2,0,1,0,0,0,0,0,0,0,0
93,49,49,71,75,59,63,64,63,65,56,34,51,56,37,27,41,25,25,25,18,11,11,19,9,8,12,4,4,2,1,2,4,1,0,2,2,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
94,23,55,58,77,85,72,58,71,61,58,49,48,36,43,33,29,32,25,18,16,20,15,9,16,8,11,5,0,5,3,1,1,0,2,0,1,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
95,30,67,60,74,75,64,66,67,56,43,48,60,45,39,29,34,25,22,16,22,21,14,19,9,8,10,4,6,4,1,1,2,2,1,0,2,0,0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0
96,29,48,66,77,74,73,71,59,73,52,50,40,47,44,33,30,22,24,22,19,12,18,10,12,12,8,4,7,1,2,2,2,2,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
97,37,47,67,78,67,76,63,52,58,59,49,53,41,31,37,33,38,24,28,21,19,13,11,8,10,2,6,5,1,4,1,0,1,2,0,2,1,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0
98,36,51,57,63,69,86,72,64,63,53,34,53,43,38,41,32,37,25,22,18,12,15,13,17,8,2,7,4,2,3,0,0,1,1,2,3,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0
99,32,59,60,80,73,60,76,71,60,61,54,39,27,29,28,37,23,35,25,16,22,15,13,8,3,7,10,8,4,1,4,0,3,2,1,0,1,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0
100,43,46,56,70,70,90,65,72,65,52,44,37,33,34,32,45,22,30,32,20,13,14,13,8,10,5,7,7,1,2,2,1,3,2,0,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
101,41,45,72,63,66,88,73,63,51,50,44,42,39,44,36,39,32,26,15,19,21,20,9,5,5,3,11,3,8,4,2,0,5,1,0,1,0,0,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0
102,40,43,72,74,72,80,61,60,48,50,51,52,40,38,32,34,27,21,19,24,19,24,13,11,10,9,3,5,5,4,2,2,0,0,3,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
103,44,51,53,59,77,77,63,80,58,56,48,48,47,31,37,21,27,23,27,18,17,13,17,16,5,11,2,5,5,2,3,1,3,0,0,0,1,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0
104,48,41,68,66,71,76,69,61,54,61,48,40,39,38,34,40,29,28,23,20,19,21,14,10,3,5,3,4,3,4,1,0,2,0,0,0,2,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
105,25,53,74,59,83,78,56,77,57,53,47,41,34,40,38,32,19,33,21,19,21,16,11,11,16,6,7,3,6,1,1,3,3,0,3,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
106,33,55,75,54,80,75,76,63,50,50,66,34,33,36,34,34,30,15,24,17,29,25,12,7,13,5,5,1,5,4,2,1,1,1,1,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0
107,37,42,53,77,82,69,63,72,59,65,53,47,48,40,31,28,22,23,19,18,15,14,12,9,17,4,8,3,5,4,0,2,2,0,2,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
108,33,54,59,70,62,75,66,83,57,47,52,55,35,40,25,30,26,27,19,27,13,27,12,14,8,7,10,2,4,0,0,1,2,2,1,1,0,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0
109,33,55,55,49,101,81,63,55,71,53,52,38,47,40,36,26,30,21,15,21,20,17,10,18,8,5,6,2,6,2,6,0,1,3,0,0,0,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
110,38,54,70,84,66,66,73,64,64,41,37,45,42,36,31,40,32,36,14,15,16,22,14,12,11,3,8,1,2,1,2,1,0,2,1,2,0,1,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0
111,32,65,63,58,56,84,64,67,64,58,56,41,46,44,34,28,25,28,19,20,19,8,13,14,15,3,6,1,1,4,3,1,1,2,2,0,0,1,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0
112,32,57,55,80,66,75,64,67,60,54,49,48,36,39,26,34,36,23,26,19,16,16,17,16,9,5,3,5,3,2,2,1,2,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
113,41,51,70,60,73,83,63,81,51,61,49,36,39,36,30,31,27,20,21,24,21,13,9,11,7,9,6,3,6,3,3,1,0,4,1,0,2,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
114,37,54,56,74,72,73,76,66,58,51,42,55,47,36,25,32,21,27,19,28,18,16,11,16,7,5,8,3,4,2,1,1,1,0,1,1,1,0,1,2,0,2,0,0,0,0,1,0,0,0,0,0,0
115,33,59,64,59,83,71,73,82,53,42,54,39,38,41,28,30,26,23,31,16,21,18,7,10,10,8,6,5,3,4,0,1,2,3,2,1,0,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0
116,44,49,66,63,80,63,70,55,65,58,49,51,35,36,33,34,33,23,21,20,13,24,13,9,13,5,1,5,4,5,1,1,0,1,1,0,1,2,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
117,36,44,65,62,76,75,81,75,62,56,48,44,40,39,35,31,30,21,17,18,14,15,11,11,6,7,7,5,3,4,3,1,0,1,2,2,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0
118,35,48,67,66,65,68,82,67,57,69,51,37,48,40,31,22,25,28,25,14,15,15,17,12,10,9,4,4,5,2,0,1,4,2,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
119,29,48,58,78,80,76,68,51,63,62,51,38,39,39,32,43,24,23,29,24,20,9,13,6,14,8,5,3,3,1,2,1,0,1,4,1,1,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0
120,35,46,67,60,74,76,69,75,58,52,52,55,44,36,31,27,26,23,15,26,22,13,13,9,7,10,4,2,4,2,3,3,1,3,1,0,3,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
121,33,56,69,63,76,60,79,61,52,63,48,48,32,42,28,32,37,22,32,19,15,18,10,13,8,6,4,3,2,5,5,1,2,2,0,0,0,0,0,1,2,0,0,1,0,0,0,1,0,0,0,0,0
122,34,52,63,60,86,74,70,58,61,59,53,49,41,42,29,28,28,20,16,25,11,17,15,17,8,11,5,2,1,3,3,3,0,0,0,2,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0
123,37,46,61,60,86,68,72,64,63,66,41,48,47,39,29,27,19,33,20,15,17,21,14,15,7,9,7,4,2,2,2,1,2,0,1,1,0,0,0,1,2,0,1,0,1,0,0,0,0,0,0,0,0
124,40,53,64,60,67,85,71,68,61,43,52,45,42,40,34,22,28,15,34,28,16,25,6,16,6,3,5,2,5,2,2,1,3,0,1,1,0,0,0,2,1,1,0,0,1,0,0,0,0,0,0,0,0
125,38,45,63,67,74,86,60,68,53,61,43,41,38,38,51,30,34,19,23,19,14,14,18,12,8,7,2,7,3,2,2,1,2,1,0,1,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
126,33,52,62,70,76,67,73,75,61,59,46,40,42,27,36,36,23,27,23,27,15,11,15,10,9,8,5,1,5,1,4,2,2,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
