sample,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52
21,29,48,64,75,72,79,94,55,51,35,46,43,55,29,39,25,30,27,19,24,22,15,16,12,6,9,7,8,2,3,2,0,1,3,0,0,2,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0
22,25,57,75,73,57,86,77,61,52,50,49,44,39,24,37,29,30,36,19,21,23,17,13,13,3,8,10,4,2,3,2,1,0,2,0,1,3,0,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0
23,29,51,64,71,67,63,64,81,65,55,55,42,33,41,35,37,28,15,25,17,21,11,12,15,11,3,7,6,7,3,5,2,0,3,1,0,0,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
24,31,50,55,84,80,71,66,72,53,54,46,25,48,49,42,30,25,22,21,21,20,8,12,14,9,5,5,7,3,3,6,3,2,2,2,2,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
25,27,56,76,76,78,70,73,61,60,57,43,49,29,35,32,27,31,31,25,20,19,10,19,10,6,3,5,4,4,2,3,0,2,1,0,0,1,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0
26,36,51,66,70,74,68,77,68,47,42,62,43,46,41,33,33,32,17,16,17,17,19,19,9,8,3,7,6,5,3,2,3,0,2,2,2,1,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0
27,37,56,65,67,62,79,69,64,72,43,53,44,42,41,28,25,36,25,19,20,14,21,10,10,9,11,6,4,3,2,2,2,2,1,1,1,0,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0
28,36,52,62,87,69,74,70,59,48,51,36,62,42,26,25,31,32,29,30,13,18,18,17,12,11,5,5,7,3,4,2,3,2,2,4,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0
29,32,35,72,81,71,78,70,72,52,45,40,58,40,30,29,38,33,29,26,27,21,12,14,10,6,6,4,1,4,5,2,0,2,1,2,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
30,34,51,70,68,68,76,59,72,59,41,55,46,41,30,40,35,33,24,19,18,21,21,16,8,7,7,3,7,2,1,5,3,0,2,2,2,1,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0
31,32,57,58,86,80,62,61,55,58,45,55,50,36,41,36,37,36,23,25,21,15,10,14,9,11,8,2,6,5,2,3,1,3,2,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
32,37,52,64,70,78,64,60,70,43,58,45,44,37,31,40,37,32,28,21,22,29,15,18,10,11,4,3,9,3,3,5,2,0,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0
33,28,50,72,91,66,64,74,61,48,46,45,42,40,41,41,30,36,30,23,27,17,12,14,14,6,6,4,6,1,4,5,2,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
34,23,45,70,69,73,73,65,76,64,46,56,38,41,46,40,26,34,30,26,19,13,18,12,9,8,2,6,4,2,3,3,2,1,2,3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,25,47,69,85,57,78,74,61,64,58,41,53,38,34,25,34,32,23,23,26,17,16,18,6,11,6,7,5,2,5,4,2,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0
36,25,53,72,66,58,79,79,62,57,52,49,49,48,36,34,27,33,28,23,20,12,18,11,10,15,6,3,5,7,2,2,1,2,1,2,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
37,25,45,74,75,59,79,75,63,60,56,51,44,46,31,49,24,25,19,26,19,23,14,8,13,12,8,2,6,2,3,3,3,1,2,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
38,29,58,54,78,73,73,67,60,70,50,53,58,36,29,35,32,18,39,24,15,19,21,9,13,5,8,5,3,5,1,1,0,1,1,2,0,0,3,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
39,27,45,66,74,71,72,71,72,74,42,51,44,40,33,39,26,25,34,28,17,11,16,14,13,10,7,6,4,5,1,3,0,2,2,3,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
40,32,48,76,87,70,65,67,64,48,47,53,41,33,51,38,29,29,22,19,20,16,23,16,15,8,6,2,3,4,5,4,0,2,1,0,1,2,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0
41,25,52,67,65,59,80,68,76,78,59,53,48,38,33,32,29,33,27,21,15,17,17,5,7,9,6,8,6,0,3,3,1,1,1,1,2,1,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
42,32,52,60,78,77,69,60,61,66,56,48,37,33,44,29,29,26,33,28,24,17,15,17,11,10,14,3,4,4,2,1,4,1,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
43,30,48,52,79,85,81,81,59,55,50,57,39,50,36,26,33,21,19,22,20,20,21,10,13,7,5,5,6,6,3,1,4,1,1,1,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
44,26,58,69,82,53,63,78,68,54,53,52,32,42,43,36,31,36,31,16,27,18,13,9,16,7,10,6,4,8,1,1,1,1,1,0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
45,41,50,64,75,70,54,69,74,54,69,43,44,40,41,25,30,23,27,20,27,17,15,12,12,10,10,9,6,5,6,2,0,1,1,1,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0
46,25,41,62,76,83,64,75,77,63,47,48,39,37,35,33,35,27,27,27,26,17,15,15,16,7,6,5,2,1,3,3,3,2,1,1,3,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
47,33,54,55,68,82,79,76,61,53,55,44,31,51,37,46,28,24,21,21,16,21,21,16,9,9,8,7,6,3,0,3,3,3,2,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
48,23,56,71,70,72,69,74,78,47,48,43,46,46,32,30,36,28,26,20,26,10,26,15,11,12,6,5,3,2,4,4,0,2,4,0,1,1,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0
49,35,57,71,74,66,74,62,61,59,62,50,34,43,31,31,37,28,36,17,16,20,20,14,11,5,11,6,3,3,2,4,3,0,1,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
50,30,50,74,64,75,85,75,75,44,47,41,40,40,24,35,43,27,20,19,22,22,17,16,16,10,11,5,5,2,3,1,1,1,2,2,0,0,2,1,1,0,0,0,0,2,1,0,0,0,0,0,0,0
51,40,48,61,73,80,66,54,59,59,61,48,47,35,34,35,23,29,28,25,30,16,16,20,10,13,10,5,6,2,5,0,1,1,3,0,1,1,1,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0
52,34,53,78,67,80,76,59,54,53,51,51,37,38,35,37,33,33,24,30,20,17,14,12,14,7,8,7,4,5,1,5,0,4,3,0,0,2,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
53,33,61,51,69,77,68,76,59,67,48,49,33,42,46,33,30,32,25,26,18,22,16,10,10,11,8,5,4,3,2,4,2,2,1,0,3,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
54,24,62,75,63,82,61,76,58,71,50,40,42,37,33,25,35,25,30,25,19,22,14,15,12,14,5,2,6,8,4,5,3,2,0,0,1,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0
55,28,61,70,72,70,68,79,60,51,48,43,48,41,48,35,34,26,21,21,17,25,9,11,13,13,8,2,7,6,6,2,1,1,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0
56,28,42,70,70,85,74,73,64,52,47,33,39,36,46,28,25,38,28,32,27,19,19,13,10,8,5,10,9,5,2,3,2,0,0,1,1,0,2,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0
57,27,43,59,74,83,72,74,77,62,57,47,43,34,38,41,27,33,23,15,17,22,21,10,11,6,4,8,5,2,3,5,0,1,4,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
58,32,63,69,60,80,70,62,57,55,61,49,47,35,27,34,43,32,19,22,22,19,9,20,21,8,8,3,3,3,1,0,8,2,1,0,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
59,26,47,63,73,80,82,77,58,46,49,47,41,44,37,39,41,30,32,18,22,16,12,14,13,5,11,3,5,3,3,3,1,1,0,1,1,2,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0
60,33,37,58,75,88,77,55,55,67,58,58,43,41,33,28,28,33,29,23,23,21,20,18,10,8,7,5,7,2,3,2,0,0,0,2,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,38,32,60,70,86,81,62,67,59,53,48,47,43,44,40,26,25,15,26,14,24,19,8,9,11,10,5,5,1,4,2,8,2,1,0,2,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
62,17,47,66,78,72,72,63,60,61,65,62,49,42,38,34,28,35,14,25,24,17,19,10,13,5,5,4,4,7,0,3,3,0,3,2,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
63,34,49,62,67,71,66,75,78,60,59,43,40,40,37,28,36,29,30,23,14,18,14,22,11,8,7,4,6,4,1,3,2,1,1,2,1,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
64,22,61,66,77,63,77,61,71,64,45,53,41,42,33,40,33,20,34,25,20,21,13,10,15,10,6,7,4,5,3,2,1,1,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
65,36,63,57,57,62,84,72,71,55,62,50,38,33,45,34,30,27,33,19,17,23,12,10,11,9,8,5,7,3,1,6,0,0,3,2,2,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
66,24,60,66,79,72,57,74,56,55,71,49,45,34,34,33,25,31,28,20,18,19,19,12,10,14,9,6,6,7,5,2,1,2,3,0,0,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0
67,28,64,59,75,64,79,61,77,53,49,40,49,38,37,31,25,30,22,33,31,18,21,11,12,11,7,7,2,3,2,0,2,1,0,2,1,0,1,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0
68,33,51,71,66,65,78,67,67,64,50,54,39,34,44,25,32,28,31,21,24,16,17,18,6,17,1,9,8,4,0,1,1,2,0,0,1,2,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
69,37,48,58,67,67,72,80,67,59,57,42,37,48,29,40,28,28,31,23,20,18,12,23,15,11,6,3,4,2,4,2,0,1,2,2,0,4,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0
70,27,47,76,65,76,81,70,57,54,48,50,44,47,32,41,30,34,22,21,21,21,12,15,19,7,3,3,3,3,6,5,2,0,2,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
71,31,54,71,68,76,73,67,59,58,55,48,45,38,39,31,31,25,22,23,18,17,13,19,13,17,5,4,8,5,3,4,1,2,1,0,2,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
72,29,44,61,77,70,72,76,66,65,60,54,40,45,34,19,29,31,33,21,22,14,19,13,10,4,9,6,4,5,2,2,4,2,1,0,4,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0
73,39,53,71,60,70,65,59,65,62,53,50,46,43,39,39,26,29,20,17,33,23,11,11,12,10,15,2,4,7,7,2,0,0,1,1,0,1,2,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
74,29,53,63,76,80,63,83,59,65,45,39,53,38,39,42,33,22,31,23,16,22,14,12,8,6,10,5,1,4,5,3,2,1,1,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
75,34,50,60,66,70,79,72,62,58,58,56,34,31,47,35,35,26,26,30,23,21,10,13,10,7,11,5,8,0,4,0,2,1,2,0,0,1,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0
76,28,56,57,69,88,61,79,60,59,49,51,44,39,37,29,40,27,20,29,21,16,14,7,17,12,9,9,5,3,2,2,2,1,2,2,1,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
77,35,57,53,76,70,73,62,58,69,45,55,48,43,43,31,27,35,24,23,21,20,17,12,9,6,3,9,7,8,3,1,2,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
78,25,51,68,64,73,79,75,59,59,54,50,52,42,27,38,29,30,20,26,19,14,18,14,14,10,6,6,6,5,2,2,3,2,2,2,0,1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0
79,28,57,55,87,72,69,73,63,55,52,41,52,44,42,36,28,28,25,24,18,17,13,7,17,12,6,2,5,5,4,1,2,3,0,3,0,1,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0
80,29,38,63,76,73,67,66,84,58,57,53,48,31,47,35,24,25,34,11,19,23,17,17,10,9,11,5,4,4,2,2,0,1,1,0,1,2,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
81,26,54,81,58,82,71,64,56,62,57,56,42,38,36,33,22,34,18,18,26,23,15,12,13,10,6,9,6,4,5,0,1,2,3,3,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
82,25,46,71,73,81,74,70,55,61,55,52,43,37,33,29,38,41,24,20,22,11,16,14,13,7,7,7,5,6,4,0,2,1,1,1,2,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
83,30,52,71,64,84,80,54,70,42,47,54,50,49,39,35,36,27,25,21,19,20,11,16,12,7,6,2,5,3,3,6,2,1,1,2,2,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
84,36,45,75,85,59,63,80,71,53,43,45,44,46,30,34,38,32,19,25,20,15,14,13,20,8,2,10,4,3,0,4,2,6,0,1,2,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
85,27,39,66,71,76,68,71,69,66,60,39,37,44,39,33,33,27,21,21,27,17,16,23,13,12,8,6,3,4,4,3,1,2,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,32,47,57,72,79,80,72,54,60,57,57,41,52,29,32,32,31,19,21,26,17,14,12,13,5,12,6,4,3,2,3,0,3,2,0,0,0,1,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0
87,33,47,60,75,62,68,77,80,64,45,48,51,35,35,34,32,26,24,24,12,25,22,9,10,8,9,7,8,4,2,3,2,3,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
88,39,52,69,64,76,81,61,49,59,61,61,58,28,34,22,22,26,29,27,24,24,9,18,6,17,7,7,4,2,5,1,1,3,1,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
89,32,47,72,74,70,70,69,60,60,42,40,53,45,44,28,31,27,29,16,23,18,17,16,13,7,9,8,8,5,3,1,5,1,0,1,3,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
90,21,47,68,53,72,83,57,74,77,52,56,35,46,40,32,33,31,21,23,20,17,19,11,17,9,12,3,3,5,2,3,2,1,0,1,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
91,24,57,66,74,82,72,56,53,64,44,53,39,51,37,29,33,37,23,21,23,19,16,17,9,8,8,4,7,6,2,5,2,1,0,1,1,0,0,1,3,1,1,0,1,0,0,0,0,0,0,0,0,0
92,29,65,74,75,77,67,49,56,61,49,51,37,50,35,35,40,23,29,20,18,20,17,12,14,8,8,7,3,3,6,1,2,0,4,1,1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
93,46,51,51,76,64,64,66,71,60,61,51,52,40,35,29,26,29,33,17,23,14,14,16,7,12,9,5,7,3,3,4,4,2,2,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
94,32,50,65,71,74,72,75,66,56,51,53,43,49,32,24,29,33,20,22,17,19,14,11,14,10,6,12,6,6,3,6,2,2,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
95,30,66,62,61,83,71,66,62,73,45,48,41,43,26,35,23,25,31,29,15,23,22,13,6,11,9,4,2,3,3,3,4,0,0,4,3,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
96,28,58,57,67,80,71,72,62,52,61,44,46,38,43,36,28,35,22,21,22,20,18,10,14,7,8,5,3,5,3,3,3,0,0,0,4,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
97,28,59,72,65,76,73,80,66,62,54,41,36,36,45,27,30,31,26,17,18,16,13,9,12,13,9,14,6,5,2,0,2,0,0,1,3,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
98,28,67,60,63,67,79,63,57,49,64,48,36,45,42,30,40,24,34,33,26,24,15,12,6,3,3,9,2,8,3,2,2,3,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0
99,22,55,61,91,69,60,76,63,48,52,48,35,52,42,35,34,34,27,22,20,18,16,8,14,5,12,7,4,3,4,2,3,2,1,1,1,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0
100,21,67,52,81,65,72,60,80,65,50,53,39,33,46,21,33,31,21,18,21,24,24,14,11,12,5,3,5,3,7,5,0,0,3,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
101,27,52,74,77,62,84,72,56,64,52,45,45,34,38,31,26,31,26,23,18,16,22,16,11,8,7,6,5,4,4,1,1,1,4,2,0,2,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0
102,29,45,71,82,73,69,70,64,67,48,40,50,53,38,25,34,20,22,25,21,22,16,12,10,14,5,7,3,3,3,3,0,1,0,0,2,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
103,32,57,73,67,58,66,82,75,59,48,46,44,33,40,31,35,29,33,20,16,17,14,11,19,7,6,7,8,4,4,1,2,0,1,2,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
104,20,57,65,73,70,73,91,59,49,57,51,48,38,34,28,26,23,31,26,13,16,21,15,8,11,12,9,5,5,0,2,2,0,3,2,2,1,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
105,27,58,61,70,75,68,57,64,69,55,62,38,44,30,34,43,22,18,20,23,15,11,22,8,8,11,9,6,4,4,4,2,2,3,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
106,21,44,61,87,80,76,79,59,46,62,43,38,45,39,39,29,29,31,22,19,15,20,14,12,9,6,3,5,4,2,0,2,1,2,2,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
107,33,39,63,82,79,84,61,68,56,48,38,46,46,28,36,40,32,19,25,20,19,10,12,14,15,8,4,5,2,5,4,2,0,0,2,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
108,32,57,61,74,75,72,74,63,55,49,48,55,32,35,24,28,29,22,23,27,21,17,16,10,6,5,9,6,9,4,3,2,1,1,0,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
109,27,50,65,81,71,80,61,54,70,47,49,36,33,43,29,36,23,23,22,23,20,18,13,20,14,9,9,5,4,0,2,5,1,0,3,0,0,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0
110,29,45,83,53,78,73,81,63,55,58,37,38,40,29,36,27,33,21,32,25,24,18,19,9,12,5,5,6,3,4,2,0,0,2,1,0,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0
111,45,59,71,58,79,63,67,56,58,47,42,40,35,44,40,33,22,23,29,27,20,14,16,10,5,9,7,9,7,3,1,3,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
112,23,56,72,63,72,63,78,70,65,53,52,36,53,33,39,30,17,25,22,16,14,12,13,20,13,8,8,2,2,3,4,4,1,5,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
113,37,60,70,72,55,62,71,75,58,54,47,47,37,40,33,29,25,21,20,24,15,21,15,17,14,7,4,4,2,3,1,2,0,1,1,1,1,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0
114,35,48,66,63,62,81,66,74,62,51,48,43,40,33,31,38,31,19,21,19,23,15,15,17,10,10,5,3,7,4,3,1,2,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
115,36,51,71,62,71,72,67,80,61,56,34,42,34,45,29,30,21,18,28,24,25,14,15,11,10,7,9,8,6,2,0,2,1,3,1,0,0,1,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0
116,22,51,72,65,79,91,59,71,77,44,44,46,35,30,33,39,27,24,11,19,21,15,17,9,12,7,6,3,7,2,4,1,0,1,3,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
117,34,54,70,74,67,61,73,59,58,46,53,50,42,51,39,35,19,23,19,26,15,11,10,10,12,9,3,8,2,3,2,3,4,0,1,2,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
118,34,47,67,82,73,73,75,60,47,55,42,42,38,48,26,32,27,29,19,19,20,14,20,21,6,5,6,4,5,3,2,2,0,2,0,0,2,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
119,34,53,65,83,70,62,66,72,68,33,54,47,34,41,30,30,34,28,15,23,16,27,11,8,11,3,7,8,3,2,1,3,1,1,0,2,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0
120,32,57,82,66,77,71,80,59,48,44,47,39,41,35,32,39,35,28,25,16,13,16,12,13,9,6,6,5,5,2,1,0,3,1,2,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
121,29,48,71,66,76,78,56,65,62,61,52,53,42,31,28,26,36,24,22,15,18,11,12,14,6,13,6,6,6,5,3,0,2,0,0,2,0,1,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0
122,46,54,54,69,67,77,71,49,58,58,50,42,37,32,41,36,21,27,28,17,17,21,17,13,7,13,3,6,2,3,1,3,3,0,1,1,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0
123,20,49,59,83,72,68,66,72,59,50,39,42,53,45,31,38,23,28,26,25,20,15,6,17,8,2,10,5,3,4,1,2,2,1,1,0,1,0,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0
124,27,47,62,76,77,78,61,76,42,40,54,46,56,33,30,29,26,33,26,19,23,16,11,6,17,9,3,4,5,3,3,0,4,3,1,0,0,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
125,24,56,71,71,60,70,69,73,52,44,69,55,36,41,37,22,31,22,25,20,24,12,11,9,11,6,6,6,4,1,2,2,1,1,1,0,1,1,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0
126,29,50,67,76,53,73,83,64,54,54,50,33,47,30,27,46,34,34,25,23,16,13,11,14,6,10,3,7,4,4,1,2,3,1,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0
