	Mean	MCSE	StdDev	5%	50%	95%	N_Eff	N_Eff/s	R_hat
theta[824,1]	-1.3	0.0074	0.55	-2.3	-1.2	-0.47	5489.0	4.2	1.0
theta[825,1]	-1.3	0.0067	0.51	-2.2	-1.2	-0.48	5800.0	4.5	1.0
theta[826,1]	-1.3	0.0065	0.52	-2.2	-1.2	-0.46	6425.0	4.9	1.0
theta[827,1]	0.094	0.0035	0.28	-0.39	0.1	0.54	6800.0	5.2	1.0
theta[828,1]	-0.71	0.0053	0.41	-1.4	-0.68	-0.079	6010.0	4.6	1.0
theta[829,1]	-1.0	0.0064	0.47	-1.9	-1.0	-0.34	5343.0	4.1	1.0
theta[830,1]	-1.7	0.0077	0.65	-2.9	-1.7	-0.75	7095.0	5.5	1.0
theta[831,1]	-0.43	0.004	0.34	-1.0	-0.4	0.092	7225.0	5.6	1.0
theta[832,1]	0.48	0.0031	0.28	0.039	0.48	0.95	8375.0	6.4	1.0
theta[833,1]	1.5	0.0034	0.28	1.0	1.5	2.0	6747.0	5.2	1.0
theta[834,1]	-0.62	0.005	0.39	-1.3	-0.6	-0.043	5852.0	4.5	1.0
theta[835,1]	-0.71	0.0051	0.4	-1.4	-0.69	-0.1	6309.0	4.9	1.0
theta[836,1]	-0.13	0.0037	0.3	-0.65	-0.12	0.34	6696.0	5.2	1.0
theta[837,1]	0.11	0.0031	0.27	-0.33	0.12	0.53	7450.0	5.7	1.0
theta[838,1]	-0.72	0.005	0.42	-1.5	-0.69	-0.098	6882.0	5.3	1.0
theta[839,1]	-0.13	0.0033	0.3	-0.63	-0.12	0.34	8065.0	6.2	1.0
theta[840,1]	1.9	0.0039	0.33	1.4	1.9	2.4	7148.0	5.5	1.0
theta[841,1]	-0.25	0.0039	0.32	-0.8	-0.24	0.25	6538.0	5.0	1.0
theta[842,1]	1.1	0.0032	0.28	0.63	1.1	1.6	7715.0	5.9	1.0
theta[843,1]	-0.81	0.0059	0.43	-1.6	-0.77	-0.16	5397.0	4.2	1.0
theta[844,1]	-0.12	0.0034	0.3	-0.64	-0.11	0.34	7916.0	6.1	1.0
theta[845,1]	-0.99	0.0063	0.48	-1.9	-0.95	-0.26	5904.0	4.5	1.0
theta[846,1]	0.65	0.0032	0.27	0.22	0.65	1.1	7065.0	5.4	1.0
theta[847,1]	0.55	0.0032	0.27	0.12	0.54	1.0	7413.0	5.7	1.0
theta[848,1]	-1.1	0.0072	0.51	-2.0	-1.1	-0.39	4975.0	3.8	1.0
theta[849,1]	-0.28	0.004	0.33	-0.82	-0.25	0.22	6596.0	5.1	1.0
theta[850,1]	-0.56	0.005	0.38	-1.2	-0.53	0.028	5845.0	4.5	1.0
theta[851,1]	1.0	0.003	0.28	0.55	1.0	1.5	8753.0	6.7	1.0
theta[852,1]	-0.55	0.0053	0.38	-1.2	-0.52	0.022	5110.0	3.9	1.0
theta[853,1]	0.55	0.0033	0.26	0.13	0.54	0.97	6113.0	4.7	1.0
theta[854,1]	-1.3	0.0071	0.54	-2.2	-1.2	-0.44	5762.0	4.4	1.0
theta[855,1]	-1.6	0.0084	0.61	-2.7	-1.6	-0.7	5344.0	4.1	1.0
theta[856,1]	-0.016	0.0034	0.3	-0.52	-0.0056	0.46	7521.0	5.8	1.0
theta[857,1]	0.3	0.003	0.26	-0.13	0.3	0.72	7870.0	6.1	1.0
theta[858,1]	-0.44	0.0045	0.36	-1.1	-0.42	0.1	6367.0	4.9	1.0
theta[859,1]	0.24	0.003	0.27	-0.21	0.25	0.69	7983.0	6.1	1.0
theta[860,1]	0.61	0.0031	0.28	0.16	0.61	1.1	7887.0	6.1	1.0
theta[861,1]	1.0	0.0035	0.28	0.58	1.0	1.5	6556.0	5.0	1.0
theta[862,1]	0.57	0.0032	0.28	0.1	0.57	1.0	7928.0	6.1	1.0
theta[863,1]	1.1	0.0032	0.28	0.62	1.1	1.5	7610.0	5.9	1.0
theta[864,1]	-1.1	0.0064	0.49	-2.0	-1.1	-0.39	5798.0	4.5	1.0
theta[865,1]	-0.087	0.0033	0.31	-0.61	-0.077	0.41	8724.0	6.7	1.0
theta[866,1]	0.44	0.0028	0.26	0.013	0.45	0.87	8572.0	6.6	1.0
theta[867,1]	-1.2	0.0069	0.53	-2.2	-1.2	-0.42	5990.0	4.6	1.0
theta[868,1]	-0.0087	0.0031	0.28	-0.49	0.0045	0.45	8480.0	6.5	1.0
theta[869,1]	-0.021	0.0033	0.29	-0.52	-0.0041	0.43	7514.0	5.8	1.0
theta[870,1]	0.1	0.003	0.28	-0.36	0.11	0.54	8625.0	6.6	1.0
theta[871,1]	-0.47	0.0047	0.37	-1.1	-0.45	0.094	6375.0	4.9	1.0
theta[872,1]	2.0	0.0039	0.31	1.5	2.0	2.5	6542.0	5.0	1.0
theta[873,1]	-0.71	0.0053	0.42	-1.5	-0.67	-0.074	6371.0	4.9	1.0
theta[874,1]	-1.2	0.0069	0.52	-2.2	-1.2	-0.47	5626.0	4.3	1.0
theta[875,1]	0.21	0.003	0.27	-0.24	0.21	0.64	7964.0	6.1	1.0
theta[876,1]	-1.5	0.0075	0.56	-2.5	-1.4	-0.62	5575.0	4.3	1.0
theta[877,1]	0.46	0.0031	0.28	0.0031	0.46	0.91	7944.0	6.1	1.0
theta[878,1]	0.34	0.0033	0.27	-0.12	0.34	0.78	6795.0	5.2	1.0
theta[879,1]	0.22	0.0031	0.27	-0.22	0.22	0.65	7572.0	5.8	1.0
theta[880,1]	0.9	0.003	0.29	0.45	0.9	1.4	9240.0	7.1	1.0
theta[881,1]	-1.3	0.0071	0.52	-2.2	-1.2	-0.47	5435.0	4.2	1.0
theta[882,1]	-0.34	0.0041	0.34	-0.93	-0.31	0.17	6886.0	5.3	1.0
theta[883,1]	0.85	0.0031	0.28	0.39	0.85	1.3	8161.0	6.3	1.0
theta[884,1]	-0.67	0.0057	0.41	-1.4	-0.64	-0.041	5246.0	4.0	1.0
theta[885,1]	1.1	0.0035	0.3	0.6	1.1	1.6	7478.0	5.8	1.0
theta[886,1]	-0.77	0.0055	0.42	-1.5	-0.74	-0.14	5882.0	4.5	1.0
theta[887,1]	0.95	0.0032	0.28	0.51	0.95	1.4	7605.0	5.9	1.0
theta[888,1]	1.0	0.003	0.28	0.55	1.0	1.5	8347.0	6.4	1.0
theta[889,1]	-0.74	0.0051	0.42	-1.5	-0.7	-0.094	6707.0	5.2	1.0
theta[890,1]	-1.1	0.0066	0.51	-2.0	-1.1	-0.38	6036.0	4.6	1.0
theta[891,1]	0.77	0.0034	0.27	0.33	0.76	1.2	6014.0	4.6	1.0
theta[892,1]	0.12	0.003	0.27	-0.34	0.13	0.56	8519.0	6.6	1.0
theta[893,1]	0.27	0.0032	0.26	-0.17	0.28	0.69	6839.0	5.3	1.0
theta[894,1]	-0.38	0.0046	0.35	-1.0	-0.37	0.16	5798.0	4.5	1.0
theta[895,1]	-0.83	0.0054	0.44	-1.6	-0.81	-0.16	6631.0	5.1	1.0
theta[896,1]	-0.99	0.0063	0.47	-1.8	-0.94	-0.29	5686.0	4.4	1.0
theta[897,1]	-1.7	0.0075	0.64	-2.8	-1.7	-0.72	7401.0	5.7	1.0
theta[898,1]	-0.57	0.0048	0.38	-1.2	-0.54	0.016	6335.0	4.9	1.0
theta[899,1]	-1.7	0.0074	0.63	-2.8	-1.7	-0.73	7227.0	5.6	1.0
theta[900,1]	1.3	0.0034	0.29	0.82	1.3	1.8	7243.0	5.6	1.0
theta[901,1]	-0.58	0.0049	0.37	-1.2	-0.56	-0.02	5664.0	4.4	1.0
theta[902,1]	0.21	0.0031	0.27	-0.24	0.22	0.65	7488.0	5.8	1.0
theta[903,1]	-0.2	0.0041	0.31	-0.73	-0.18	0.29	5818.0	4.5	1.0
theta[904,1]	-1.1	0.0066	0.51	-2.0	-1.1	-0.36	6003.0	4.6	1.0
theta[905,1]	0.47	0.0031	0.26	0.046	0.47	0.9	7380.0	5.7	1.0
theta[906,1]	-0.17	0.0037	0.31	-0.7	-0.16	0.31	6952.0	5.4	1.0
theta[907,1]	-0.2	0.0036	0.31	-0.73	-0.18	0.27	7109.0	5.5	1.0
theta[908,1]	0.52	0.0032	0.27	0.075	0.52	0.97	7340.0	5.7	1.0
theta[909,1]	-1.5	0.0075	0.6	-2.6	-1.5	-0.63	6279.0	4.8	1.0
theta[910,1]	0.078	0.0032	0.27	-0.38	0.083	0.52	7165.0	5.5	1.0
theta[911,1]	-0.0015	0.0034	0.28	-0.48	0.0054	0.44	6674.0	5.1	1.0
theta[912,1]	0.13	0.003	0.27	-0.31	0.14	0.57	8024.0	6.2	1.0
theta[913,1]	-1.5	0.0079	0.57	-2.5	-1.5	-0.62	5342.0	4.1	1.0
theta[914,1]	1.0	0.0032	0.28	0.55	0.99	1.5	7406.0	5.7	1.0
theta[915,1]	-0.34	0.0044	0.35	-0.97	-0.32	0.18	6481.0	5.0	1.0
theta[916,1]	-0.96	0.0063	0.46	-1.8	-0.93	-0.28	5299.0	4.1	1.0
theta[917,1]	-0.46	0.0043	0.36	-1.1	-0.44	0.09	6980.0	5.4	1.0
theta[918,1]	-0.71	0.0053	0.4	-1.4	-0.68	-0.11	5829.0	4.5	1.0
theta[919,1]	-0.39	0.0042	0.35	-1.0	-0.37	0.13	6997.0	5.4	1.0
theta[920,1]	-1.1	0.0066	0.5	-2.0	-1.0	-0.33	5712.0	4.4	1.0
theta[921,1]	1.0	0.0033	0.27	0.57	1.0	1.5	6705.0	5.2	1.0
theta[922,1]	0.32	0.0027	0.27	-0.12	0.32	0.78	9959.0	7.7	1.0
theta[923,1]	-0.94	0.006	0.45	-1.7	-0.91	-0.27	5678.0	4.4	1.0
theta[924,1]	-1.4	0.0075	0.55	-2.3	-1.3	-0.55	5348.0	4.1	1.0
theta[925,1]	-0.09	0.0034	0.28	-0.57	-0.079	0.35	7186.0	5.5	1.0
theta[926,1]	0.75	0.0032	0.27	0.3	0.74	1.2	7171.0	5.5	1.0
theta[927,1]	-1.2	0.0071	0.52	-2.1	-1.1	-0.41	5472.0	4.2	1.0
theta[928,1]	0.61	0.0031	0.26	0.18	0.61	1.1	7110.0	5.5	1.0
theta[929,1]	0.081	0.0032	0.28	-0.39	0.091	0.52	7340.0	5.7	1.0
theta[930,1]	0.079	0.0033	0.29	-0.4	0.084	0.53	7751.0	6.0	1.0
theta[931,1]	-0.71	0.0052	0.41	-1.4	-0.69	-0.079	6224.0	4.8	1.0
theta[932,1]	-0.87	0.0057	0.43	-1.6	-0.84	-0.22	5749.0	4.4	1.0
theta[933,1]	-0.55	0.0044	0.36	-1.2	-0.53	0.021	6974.0	5.4	1.0
theta[934,1]	0.93	0.0033	0.28	0.47	0.92	1.4	7323.0	5.6	1.0
theta[935,1]	3.7	0.0052	0.43	3.0	3.7	4.5	6960.0	5.4	1.0
theta[936,1]	0.31	0.0031	0.27	-0.14	0.31	0.75	7692.0	5.9	1.0
theta[937,1]	-0.49	0.0046	0.36	-1.1	-0.47	0.069	6220.0	4.8	1.0
theta[938,1]	-0.31	0.0037	0.32	-0.85	-0.3	0.19	7377.0	5.7	1.0
theta[939,1]	0.14	0.0032	0.28	-0.32	0.14	0.58	7401.0	5.7	1.0
theta[940,1]	-1.2	0.0071	0.52	-2.1	-1.2	-0.44	5271.0	4.1	1.0
theta[941,1]	0.19	0.003	0.27	-0.26	0.19	0.63	7957.0	6.1	1.0
theta[942,1]	-0.53	0.0051	0.37	-1.2	-0.5	0.03	5320.0	4.1	1.0
theta[943,1]	2.3	0.0039	0.3	1.8	2.3	2.8	6063.0	4.7	1.0
theta[944,1]	0.16	0.0032	0.28	-0.31	0.17	0.61	7569.0	5.8	1.0
theta[945,1]	0.52	0.003	0.27	0.074	0.51	0.95	8042.0	6.2	1.0
theta[946,1]	-0.59	0.0046	0.37	-1.3	-0.56	-0.034	6425.0	4.9	1.0
theta[947,1]	0.72	0.0032	0.26	0.29	0.72	1.2	6646.0	5.1	1.0
theta[948,1]	-0.64	0.0052	0.41	-1.4	-0.62	-0.019	6290.0	4.8	1.0
theta[949,1]	0.47	0.0031	0.28	0.0081	0.47	0.93	7707.0	5.9	1.0
theta[950,1]	-0.25	0.0041	0.32	-0.8	-0.22	0.22	6036.0	4.6	1.0
theta[951,1]	0.026	0.0031	0.28	-0.47	0.037	0.48	8348.0	6.4	1.0
theta[952,1]	1.2	0.0035	0.28	0.79	1.2	1.7	6603.0	5.1	1.0
theta[953,1]	0.38	0.0031	0.28	-0.071	0.38	0.83	7961.0	6.1	1.0
theta[954,1]	-0.79	0.0054	0.42	-1.5	-0.76	-0.16	5880.0	4.5	1.0
theta[955,1]	1.3	0.0034	0.3	0.82	1.3	1.8	7710.0	5.9	1.0
theta[956,1]	1.2	0.0033	0.28	0.71	1.2	1.6	7517.0	5.8	1.0
theta[957,1]	0.84	0.0034	0.27	0.39	0.84	1.3	6496.0	5.0	1.0
theta[958,1]	-1.4	0.0079	0.56	-2.4	-1.3	-0.53	5055.0	3.9	1.0
theta[959,1]	-0.09	0.0038	0.3	-0.62	-0.076	0.39	6389.0	4.9	1.0
theta[960,1]	-0.67	0.005	0.39	-1.4	-0.64	-0.078	6049.0	4.7	1.0
theta[961,1]	-0.29	0.0039	0.33	-0.83	-0.28	0.22	6867.0	5.3	1.0
theta[962,1]	-0.43	0.0044	0.35	-1.0	-0.41	0.1	6264.0	4.8	1.0
theta[963,1]	0.4	0.0032	0.27	-0.055	0.4	0.85	7164.0	5.5	1.0
theta[964,1]	-0.43	0.0041	0.35	-1.0	-0.43	0.11	7339.0	5.7	1.0
theta[965,1]	2.0	0.0041	0.34	1.4	2.0	2.5	6903.0	5.3	1.0
theta[966,1]	-1.3	0.0071	0.55	-2.3	-1.3	-0.53	5906.0	4.5	1.0
theta[967,1]	0.77	0.0034	0.28	0.32	0.77	1.2	6648.0	5.1	1.0
theta[968,1]	-0.27	0.0038	0.32	-0.83	-0.25	0.22	7260.0	5.6	1.0
theta[969,1]	-0.2	0.0036	0.32	-0.76	-0.18	0.3	7841.0	6.0	1.0
theta[970,1]	-0.67	0.0049	0.37	-1.3	-0.64	-0.11	5858.0	4.5	1.0
theta[971,1]	-0.2	0.0036	0.33	-0.77	-0.19	0.3	8124.0	6.3	1.0
theta[972,1]	0.97	0.0031	0.28	0.51	0.97	1.4	7919.0	6.1	1.0
theta[973,1]	0.63	0.0031	0.26	0.2	0.62	1.1	6915.0	5.3	1.0
theta[974,1]	0.54	0.0034	0.26	0.099	0.54	0.96	5977.0	4.6	1.0
theta[975,1]	-1.1	0.007	0.49	-2.0	-1.1	-0.4	4809.0	3.7	1.0
theta[976,1]	1.3	0.0032	0.28	0.86	1.3	1.8	7698.0	5.9	1.0
theta[977,1]	0.14	0.0031	0.28	-0.33	0.15	0.6	8309.0	6.4	1.0
theta[978,1]	0.2	0.0032	0.27	-0.26	0.2	0.64	6870.0	5.3	1.0
theta[979,1]	-0.011	0.0034	0.3	-0.52	0.0039	0.46	7707.0	5.9	1.0
theta[980,1]	-0.26	0.0041	0.33	-0.85	-0.24	0.24	6583.0	5.1	1.0
theta[981,1]	0.85	0.0033	0.26	0.43	0.85	1.3	6497.0	5.0	1.0
theta[982,1]	0.44	0.0031	0.27	-0.0099	0.44	0.89	7576.0	5.8	1.0
theta[983,1]	0.21	0.0027	0.26	-0.22	0.22	0.63	8869.0	6.8	1.0
theta[984,1]	0.2	0.003	0.28	-0.27	0.2	0.66	8780.0	6.8	1.0
theta[985,1]	0.91	0.0032	0.28	0.47	0.91	1.4	7428.0	5.7	1.0
theta[986,1]	-0.38	0.0042	0.34	-0.98	-0.36	0.14	6758.0	5.2	1.0
theta[987,1]	-0.55	0.0049	0.38	-1.2	-0.52	0.024	5966.0	4.6	1.0
theta[988,1]	0.48	0.0032	0.27	0.035	0.47	0.93	7126.0	5.5	1.0
theta[989,1]	-1.0	0.0061	0.48	-1.9	-0.98	-0.3	6091.0	4.7	1.0
theta[990,1]	-1.1	0.0066	0.48	-1.9	-1.0	-0.33	5396.0	4.2	1.0
theta[991,1]	-1.6	0.0079	0.6	-2.7	-1.6	-0.7	5910.0	4.6	1.0
theta[992,1]	-0.00044	0.0031	0.29	-0.49	0.0086	0.45	8738.0	6.7	1.0
theta[993,1]	1.3	0.0035	0.29	0.83	1.3	1.8	6545.0	5.0	1.0
theta[994,1]	0.084	0.0029	0.28	-0.41	0.097	0.53	9326.0	7.2	1.0
theta[995,1]	0.57	0.0031	0.27	0.11	0.56	1.0	7527.0	5.8	1.0
theta[996,1]	0.22	0.003	0.27	-0.23	0.23	0.66	8423.0	6.5	1.0
theta[997,1]	-0.99	0.0062	0.47	-1.8	-0.95	-0.29	5547.0	4.3	1.0
theta[998,1]	0.21	0.003	0.28	-0.23	0.22	0.66	8620.0	6.6	1.0
theta[999,1]	0.44	0.0027	0.26	0.0085	0.43	0.86	9448.0	7.3	1.0
theta[1000,1]	-0.22	0.0037	0.32	-0.78	-0.2	0.27	7638.0	5.9	1.0
theta[1001,1]	0.77	0.0032	0.27	0.32	0.77	1.2	7063.0	5.4	1.0
theta[1002,1]	0.66	0.0031	0.27	0.21	0.66	1.1	7408.0	5.7	1.0
theta[1003,1]	0.45	0.0033	0.27	0.011	0.44	0.89	6691.0	5.2	1.0
theta[1004,1]	-0.37	0.004	0.35	-0.95	-0.35	0.17	7497.0	5.8	1.0
theta[1005,1]	0.93	0.0032	0.28	0.46	0.93	1.4	7757.0	6.0	1.0
theta[1006,1]	0.46	0.0028	0.26	0.036	0.46	0.89	8429.0	6.5	1.0
theta[1007,1]	-0.64	0.0046	0.38	-1.3	-0.62	-0.06	6837.0	5.3	1.0
theta[1008,1]	-1.0	0.0061	0.47	-1.9	-0.99	-0.31	5991.0	4.6	1.0
theta[1009,1]	0.14	0.0032	0.28	-0.34	0.14	0.59	7536.0	5.8	1.0
theta[1010,1]	0.84	0.0032	0.27	0.41	0.84	1.3	7201.0	5.5	1.0
theta[1011,1]	0.72	0.0031	0.26	0.31	0.72	1.2	7009.0	5.4	1.0
theta[1012,1]	0.28	0.0031	0.26	-0.16	0.29	0.7	7005.0	5.4	1.0
theta[1013,1]	-0.66	0.0049	0.39	-1.3	-0.63	-0.06	6362.0	4.9	1.0
theta[1014,1]	0.42	0.003	0.27	-0.019	0.41	0.87	7807.0	6.0	1.0
theta[1015,1]	-0.61	0.0051	0.39	-1.3	-0.58	-0.022	5750.0	4.4	1.0
theta[1016,1]	0.56	0.0032	0.27	0.12	0.56	1.0	7197.0	5.5	1.0
theta[1017,1]	-0.42	0.0039	0.36	-1.0	-0.4	0.11	8293.0	6.4	1.0
theta[1018,1]	-0.59	0.0046	0.38	-1.2	-0.56	-0.02	6797.0	5.2	1.0
theta[1019,1]	0.97	0.0033	0.28	0.53	0.96	1.4	6909.0	5.3	1.0
theta[1020,1]	-0.42	0.0043	0.35	-1.0	-0.4	0.11	6726.0	5.2	1.0
theta[1021,1]	-0.67	0.005	0.4	-1.4	-0.64	-0.07	6342.0	4.9	1.0
theta[1022,1]	1.1	0.0032	0.28	0.62	1.1	1.5	7640.0	5.9	1.0
theta[1023,1]	-0.6	0.0043	0.38	-1.3	-0.57	-0.032	7679.0	5.9	1.0
theta[1024,1]	-0.37	0.0045	0.35	-0.97	-0.35	0.16	6047.0	4.7	1.0
theta[1025,1]	-0.18	0.0035	0.31	-0.72	-0.16	0.3	7713.0	5.9	1.0
theta[1026,1]	-0.069	0.0035	0.29	-0.57	-0.058	0.39	6928.0	5.3	1.0
theta[1027,1]	0.27	0.0031	0.27	-0.18	0.27	0.72	7678.0	5.9	1.0
theta[1028,1]	1.0	0.0033	0.28	0.59	1.0	1.5	7550.0	5.8	1.0
theta[1029,1]	-0.17	0.0036	0.31	-0.72	-0.16	0.31	7094.0	5.5	1.0
theta[1030,1]	-0.19	0.0039	0.32	-0.74	-0.18	0.3	6694.0	5.2	1.0
theta[1031,1]	-0.059	0.0037	0.3	-0.57	-0.048	0.4	6408.0	4.9	1.0
theta[1032,1]	-0.4	0.0045	0.36	-1.0	-0.38	0.14	6215.0	4.8	1.0
theta[1033,1]	-0.32	0.0041	0.34	-0.9	-0.3	0.2	6906.0	5.3	1.0
theta[1034,1]	0.74	0.0029	0.26	0.31	0.74	1.2	8364.0	6.4	1.0
theta[1035,1]	-0.36	0.0041	0.34	-0.96	-0.34	0.17	7007.0	5.4	1.0
theta[1036,1]	0.3	0.0032	0.27	-0.13	0.3	0.74	6948.0	5.3	1.0
theta[1037,1]	-0.011	0.0032	0.28	-0.48	-0.0028	0.45	8021.0	6.2	1.0
theta[1038,1]	0.33	0.0033	0.28	-0.14	0.33	0.78	7190.0	5.5	1.0
theta[1039,1]	1.0	0.0032	0.27	0.6	1.0	1.5	7307.0	5.6	1.0
theta[1040,1]	-0.73	0.0051	0.4	-1.4	-0.7	-0.11	6343.0	4.9	1.0
theta[1041,1]	0.17	0.0034	0.27	-0.29	0.18	0.6	6344.0	4.9	1.0
theta[1042,1]	-1.1	0.0069	0.52	-2.1	-1.1	-0.37	5636.0	4.3	1.0
theta[1043,1]	0.71	0.0032	0.27	0.26	0.71	1.2	6960.0	5.4	1.0
theta[1044,1]	-0.57	0.0049	0.39	-1.2	-0.54	0.019	6364.0	4.9	1.0
theta[1045,1]	-0.92	0.0061	0.45	-1.7	-0.88	-0.26	5346.0	4.1	1.0
theta[1046,1]	1.1	0.0032	0.27	0.65	1.1	1.5	7202.0	5.5	1.0
theta[1047,1]	1.0	0.0035	0.28	0.56	1.0	1.5	6595.0	5.1	1.0
theta[1048,1]	2.3	0.0038	0.33	1.8	2.3	2.8	7751.0	6.0	1.0
theta[1049,1]	1.4	0.0036	0.3	0.93	1.4	1.9	7184.0	5.5	1.0
theta[1050,1]	0.97	0.0031	0.27	0.54	0.97	1.4	7691.0	5.9	1.0
theta[1051,1]	0.58	0.0032	0.26	0.14	0.57	1.0	6912.0	5.3	1.0
theta[1,2]	-1.0	0.0082	0.66	-2.1	-0.96	-0.0067	6447.0	5.0	1.0
theta[2,2]	0.79	0.0067	0.54	-0.059	0.76	1.7	6469.0	5.0	1.0
theta[3,2]	-0.25	0.0056	0.48	-1.0	-0.26	0.53	7239.0	5.6	1.0
theta[4,2]	0.78	0.0064	0.53	-0.049	0.76	1.7	6930.0	5.3	1.0
theta[5,2]	1.4	0.0077	0.69	0.31	1.4	2.6	8050.0	6.2	1.0
theta[6,2]	0.8	0.006	0.51	-0.011	0.78	1.7	7304.0	5.6	1.0
theta[7,2]	0.28	0.0061	0.53	-0.54	0.26	1.2	7420.0	5.7	1.0
theta[8,2]	-0.21	0.0059	0.49	-0.98	-0.23	0.64	6843.0	5.3	1.0
theta[9,2]	0.066	0.006	0.49	-0.72	0.048	0.9	6687.0	5.1	1.0
theta[10,2]	-1.5	0.0072	0.6	-2.6	-1.5	-0.62	6866.0	5.3	1.0
theta[11,2]	-0.3	0.006	0.49	-1.1	-0.32	0.51	6520.0	5.0	1.0
theta[12,2]	-0.88	0.0081	0.71	-2.1	-0.84	0.2	7617.0	5.9	1.0
theta[13,2]	1.0	0.0091	0.78	-0.25	0.98	2.3	7500.0	5.8	1.0
theta[14,2]	0.19	0.0062	0.53	-0.64	0.17	1.1	7326.0	5.6	1.0
theta[15,2]	0.34	0.0063	0.55	-0.53	0.31	1.3	7656.0	5.9	1.0
theta[16,2]	0.15	0.0058	0.5	-0.66	0.14	0.98	7491.0	5.8	1.0
theta[17,2]	-0.84	0.0071	0.59	-1.9	-0.79	0.063	6824.0	5.3	1.0
theta[18,2]	-0.15	0.0059	0.46	-0.89	-0.16	0.62	5995.0	4.6	1.0
theta[19,2]	0.099	0.0059	0.48	-0.7	0.11	0.89	6586.0	5.1	1.0
theta[20,2]	-0.37	0.0061	0.51	-1.3	-0.36	0.45	6997.0	5.4	1.0
theta[21,2]	0.038	0.0069	0.54	-0.88	0.055	0.91	6216.0	4.8	1.0
theta[22,2]	0.92	0.0066	0.53	0.11	0.89	1.8	6439.0	5.0	1.0
theta[23,2]	-0.3	0.0057	0.48	-1.1	-0.3	0.46	6979.0	5.4	1.0
theta[24,2]	-0.12	0.007	0.56	-1.1	-0.12	0.76	6333.0	4.9	1.0
theta[25,2]	-0.78	0.0067	0.52	-1.7	-0.75	-0.0095	5925.0	4.6	1.0
theta[26,2]	-0.26	0.0075	0.59	-1.3	-0.24	0.67	6259.0	4.8	1.0
theta[27,2]	0.37	0.0061	0.48	-0.39	0.36	1.2	6312.0	4.9	1.0
theta[28,2]	0.6	0.0066	0.53	-0.23	0.58	1.5	6433.0	5.0	1.0
theta[29,2]	0.6	0.0064	0.54	-0.23	0.57	1.5	7093.0	5.5	1.0
theta[30,2]	-1.1	0.0082	0.66	-2.3	-1.1	-0.16	6522.0	5.0	1.0
theta[31,2]	0.79	0.0076	0.59	-0.14	0.77	1.8	5901.0	4.5	1.0
theta[32,2]	-0.057	0.006	0.49	-0.88	-0.051	0.75	6606.0	5.1	1.0
theta[33,2]	0.0072	0.0065	0.5	-0.81	0.014	0.81	5934.0	4.6	1.0
theta[34,2]	-1.1	0.0086	0.65	-2.2	-1.0	-0.063	5614.0	4.3	1.0
theta[35,2]	-0.37	0.0055	0.48	-1.1	-0.38	0.45	7678.0	5.9	1.0
theta[36,2]	0.68	0.0062	0.5	-0.12	0.66	1.5	6477.0	5.0	1.0
theta[37,2]	-0.88	0.0084	0.7	-2.1	-0.83	0.18	7012.0	5.4	1.0
theta[38,2]	0.78	0.0062	0.51	-0.014	0.76	1.6	6811.0	5.2	1.0
theta[39,2]	-0.77	0.0065	0.54	-1.7	-0.74	0.063	6832.0	5.3	1.0
theta[40,2]	-0.77	0.0086	0.72	-2.0	-0.73	0.34	7031.0	5.4	1.0
theta[41,2]	-0.77	0.0084	0.73	-2.0	-0.73	0.38	7587.0	5.8	1.0
theta[42,2]	0.25	0.0058	0.47	-0.53	0.24	1.0	6691.0	5.2	1.0
theta[43,2]	0.65	0.0065	0.55	-0.19	0.61	1.6	7069.0	5.4	1.0
theta[44,2]	0.68	0.0061	0.53	-0.16	0.65	1.6	7348.0	5.7	1.0
theta[45,2]	0.057	0.0066	0.52	-0.82	0.066	0.87	6111.0	4.7	1.0
theta[46,2]	0.15	0.0069	0.57	-0.8	0.16	1.1	6832.0	5.3	1.0
theta[47,2]	0.5	0.006	0.5	-0.32	0.51	1.3	6949.0	5.4	1.0
theta[48,2]	-0.32	0.0056	0.47	-1.1	-0.32	0.44	7079.0	5.5	1.0
theta[49,2]	1.0	0.0068	0.55	0.18	1.0	2.0	6701.0	5.2	1.0
theta[50,2]	0.75	0.0065	0.55	-0.08	0.73	1.7	7072.0	5.4	1.0
theta[51,2]	-0.8	0.0071	0.58	-1.8	-0.77	0.11	6590.0	5.1	1.0
theta[52,2]	0.19	0.0066	0.52	-0.7	0.21	1.0	6403.0	4.9	1.0
theta[53,2]	1.6	0.0078	0.66	0.57	1.6	2.8	7176.0	5.5	1.0
theta[54,2]	-0.76	0.0091	0.75	-2.1	-0.71	0.36	6777.0	5.2	1.0
theta[55,2]	-0.53	0.0085	0.62	-1.6	-0.5	0.44	5284.0	4.1	1.0
theta[56,2]	0.41	0.0065	0.53	-0.46	0.42	1.3	6623.0	5.1	1.0
theta[57,2]	0.26	0.0058	0.48	-0.52	0.26	1.1	6930.0	5.3	1.0
theta[58,2]	-0.61	0.0073	0.55	-1.6	-0.58	0.22	5562.0	4.3	1.0
theta[59,2]	0.86	0.0065	0.59	-0.076	0.83	1.9	8252.0	6.4	1.0
theta[60,2]	-0.17	0.0054	0.47	-0.94	-0.18	0.6	7496.0	5.8	1.0
theta[61,2]	0.56	0.0063	0.5	-0.25	0.55	1.4	6416.0	4.9	1.0
theta[62,2]	1.6	0.0073	0.63	0.6	1.6	2.7	7440.0	5.7	1.0
