	Mean	MCSE	StdDev	5%	50%	95%	N_Eff	N_Eff/s	R_hat
theta[835,1]	-0.68	0.0047	0.4	-1.4	-0.65	-0.067	7226.0	7.1	1.0
theta[836,1]	-0.16	0.0034	0.29	-0.65	-0.15	0.29	6939.0	6.9	1.0
theta[837,1]	0.12	0.003	0.27	-0.34	0.12	0.56	8418.0	8.3	1.0
theta[838,1]	-0.72	0.0051	0.4	-1.4	-0.68	-0.13	6270.0	6.2	1.0
theta[839,1]	-0.15	0.0035	0.29	-0.66	-0.13	0.3	6871.0	6.8	1.0
theta[840,1]	1.9	0.0038	0.32	1.4	1.9	2.4	6894.0	6.8	1.0
theta[841,1]	-0.28	0.0037	0.32	-0.83	-0.27	0.22	7527.0	7.4	1.0
theta[842,1]	1.1	0.0032	0.28	0.64	1.1	1.5	7286.0	7.2	1.0
theta[843,1]	-0.81	0.0056	0.42	-1.6	-0.79	-0.17	5783.0	5.7	1.0
theta[844,1]	-0.14	0.0035	0.3	-0.65	-0.13	0.32	7055.0	7.0	1.0
theta[845,1]	-1.0	0.0066	0.49	-1.9	-0.97	-0.29	5543.0	5.5	1.0
theta[846,1]	0.69	0.003	0.26	0.27	0.68	1.1	7536.0	7.4	1.0
theta[847,1]	0.53	0.0029	0.27	0.1	0.53	0.97	8244.0	8.1	1.0
theta[848,1]	-1.1	0.0069	0.49	-2.0	-1.1	-0.4	5127.0	5.1	1.0
theta[849,1]	-0.24	0.0036	0.31	-0.77	-0.22	0.26	7463.0	7.4	1.0
theta[850,1]	-0.58	0.005	0.37	-1.2	-0.56	-0.023	5263.0	5.2	1.0
theta[851,1]	1.0	0.0029	0.27	0.6	1.0	1.5	8200.0	8.1	1.0
theta[852,1]	-0.56	0.0046	0.37	-1.2	-0.53	-0.00013	6436.0	6.4	1.0
theta[853,1]	0.54	0.0027	0.26	0.11	0.54	0.96	9019.0	8.9	1.0
theta[854,1]	-1.2	0.0069	0.51	-2.1	-1.2	-0.48	5511.0	5.4	1.0
theta[855,1]	-1.6	0.0074	0.61	-2.7	-1.6	-0.71	6729.0	6.6	1.0
theta[856,1]	0.089	0.003	0.27	-0.37	0.092	0.52	8230.0	8.1	1.0
theta[857,1]	0.25	0.0028	0.26	-0.19	0.26	0.68	8198.0	8.1	1.0
theta[858,1]	-0.42	0.0042	0.34	-1.0	-0.4	0.088	6630.0	6.5	1.0
theta[859,1]	0.24	0.0028	0.26	-0.19	0.24	0.66	8240.0	8.1	1.0
theta[860,1]	0.56	0.003	0.27	0.11	0.56	1.0	8331.0	8.2	1.0
theta[861,1]	1.1	0.0033	0.28	0.61	1.1	1.5	7355.0	7.3	1.0
theta[862,1]	0.62	0.003	0.27	0.19	0.61	1.1	7862.0	7.8	1.0
theta[863,1]	1.1	0.0031	0.28	0.61	1.1	1.5	8139.0	8.0	1.0
theta[864,1]	-1.1	0.0065	0.49	-2.0	-1.1	-0.38	5723.0	5.7	1.0
theta[865,1]	0.047	0.0032	0.27	-0.41	0.057	0.47	6859.0	6.8	1.0
theta[866,1]	0.45	0.0029	0.25	0.04	0.44	0.87	7124.0	7.0	1.0
theta[867,1]	-1.2	0.0071	0.52	-2.2	-1.2	-0.47	5444.0	5.4	1.0
theta[868,1]	-0.047	0.0035	0.28	-0.52	-0.032	0.39	6284.0	6.2	1.0
theta[869,1]	-0.064	0.0032	0.29	-0.56	-0.053	0.4	8128.0	8.0	1.0
theta[870,1]	0.11	0.0031	0.27	-0.36	0.12	0.54	7657.0	7.6	1.0
theta[871,1]	-0.5	0.0046	0.36	-1.1	-0.47	0.049	6292.0	6.2	1.0
theta[872,1]	2.0	0.0038	0.31	1.5	2.0	2.5	6711.0	6.6	1.0
theta[873,1]	-0.73	0.0054	0.42	-1.5	-0.69	-0.1	5996.0	5.9	1.0
theta[874,1]	-1.2	0.0068	0.52	-2.1	-1.2	-0.47	5827.0	5.8	1.0
theta[875,1]	0.21	0.0032	0.27	-0.24	0.21	0.64	7217.0	7.1	1.0
theta[876,1]	-1.5	0.008	0.58	-2.5	-1.4	-0.59	5359.0	5.3	1.0
theta[877,1]	0.4	0.0033	0.26	-0.032	0.4	0.84	6479.0	6.4	1.0
theta[878,1]	0.29	0.0031	0.27	-0.15	0.29	0.7	7543.0	7.4	1.0
theta[879,1]	0.19	0.0027	0.26	-0.25	0.2	0.61	9277.0	9.2	1.0
theta[880,1]	0.82	0.003	0.27	0.38	0.82	1.3	7820.0	7.7	1.0
theta[881,1]	-1.3	0.007	0.53	-2.2	-1.2	-0.45	5789.0	5.7	1.0
theta[882,1]	-0.36	0.0042	0.34	-0.96	-0.34	0.17	6745.0	6.7	1.0
theta[883,1]	0.88	0.0029	0.26	0.45	0.87	1.3	8063.0	8.0	1.0
theta[884,1]	-0.64	0.005	0.4	-1.3	-0.61	-0.053	6261.0	6.2	1.0
theta[885,1]	1.1	0.0035	0.29	0.66	1.1	1.6	6633.0	6.6	1.0
theta[886,1]	-0.78	0.0054	0.42	-1.5	-0.74	-0.16	5920.0	5.8	1.0
theta[887,1]	0.84	0.0029	0.26	0.42	0.84	1.3	8415.0	8.3	1.0
theta[888,1]	0.99	0.0031	0.27	0.56	0.99	1.4	7838.0	7.7	1.0
theta[889,1]	-0.75	0.0054	0.41	-1.5	-0.72	-0.12	5780.0	5.7	1.0
theta[890,1]	-1.2	0.0065	0.52	-2.1	-1.1	-0.37	6448.0	6.4	1.0
theta[891,1]	0.75	0.003	0.27	0.31	0.74	1.2	7781.0	7.7	1.0
theta[892,1]	0.086	0.0032	0.28	-0.38	0.09	0.52	7518.0	7.4	1.0
theta[893,1]	0.27	0.0031	0.26	-0.17	0.27	0.7	7134.0	7.0	1.0
theta[894,1]	-0.39	0.0041	0.33	-0.96	-0.36	0.11	6381.0	6.3	1.0
theta[895,1]	-0.85	0.0057	0.44	-1.6	-0.82	-0.21	5808.0	5.7	1.0
theta[896,1]	-0.99	0.0065	0.46	-1.8	-0.95	-0.3	5022.0	5.0	1.0
theta[897,1]	-1.7	0.0078	0.63	-2.8	-1.7	-0.77	6644.0	6.6	1.0
theta[898,1]	-0.58	0.0044	0.37	-1.2	-0.56	-0.025	7035.0	6.9	1.0
theta[899,1]	-1.7	0.0074	0.63	-2.8	-1.7	-0.74	7384.0	7.3	1.0
theta[900,1]	1.3	0.0034	0.28	0.82	1.3	1.8	6688.0	6.6	1.0
theta[901,1]	-0.61	0.0048	0.37	-1.3	-0.58	-0.043	6026.0	6.0	1.0
theta[902,1]	0.17	0.0031	0.27	-0.28	0.18	0.59	7840.0	7.7	1.0
theta[903,1]	-0.22	0.0035	0.31	-0.75	-0.21	0.27	7908.0	7.8	1.0
theta[904,1]	-1.1	0.0065	0.52	-2.0	-1.1	-0.35	6322.0	6.2	1.0
theta[905,1]	0.43	0.0029	0.26	0.0053	0.43	0.84	7954.0	7.9	1.0
theta[906,1]	-0.19	0.0035	0.3	-0.71	-0.17	0.27	6958.0	6.9	1.0
theta[907,1]	-0.21	0.0034	0.3	-0.74	-0.2	0.26	7650.0	7.6	1.0
theta[908,1]	0.47	0.0029	0.26	0.039	0.48	0.88	7565.0	7.5	1.0
theta[909,1]	-1.5	0.0078	0.59	-2.6	-1.5	-0.65	5748.0	5.7	1.0
theta[910,1]	0.049	0.0031	0.28	-0.43	0.064	0.49	8096.0	8.0	1.0
theta[911,1]	-0.029	0.0033	0.28	-0.49	-0.021	0.41	7011.0	6.9	1.0
theta[912,1]	0.11	0.0031	0.27	-0.36	0.12	0.54	7740.0	7.6	1.0
theta[913,1]	-1.5	0.0072	0.58	-2.5	-1.5	-0.62	6507.0	6.4	1.0
theta[914,1]	0.98	0.0032	0.28	0.53	0.98	1.4	7366.0	7.3	1.0
theta[915,1]	-0.37	0.0039	0.34	-0.95	-0.35	0.15	7320.0	7.2	1.0
theta[916,1]	-0.97	0.0061	0.45	-1.8	-0.94	-0.28	5447.0	5.4	1.0
theta[917,1]	-0.49	0.004	0.35	-1.1	-0.47	0.035	7370.0	7.3	1.0
theta[918,1]	-0.73	0.0053	0.41	-1.5	-0.7	-0.11	6152.0	6.1	1.0
theta[919,1]	-0.4	0.0038	0.34	-1.0	-0.38	0.14	8032.0	7.9	1.0
theta[920,1]	-1.1	0.0066	0.49	-2.0	-1.1	-0.36	5576.0	5.5	1.0
theta[921,1]	1.0	0.0032	0.28	0.59	1.0	1.5	7285.0	7.2	1.0
theta[922,1]	0.27	0.0031	0.26	-0.18	0.28	0.71	7116.0	7.0	1.0
theta[923,1]	-0.96	0.0058	0.44	-1.7	-0.92	-0.29	5752.0	5.7	1.0
theta[924,1]	-1.4	0.0075	0.56	-2.4	-1.3	-0.54	5531.0	5.5	1.0
theta[925,1]	-0.09	0.0031	0.28	-0.57	-0.081	0.35	8179.0	8.1	1.0
theta[926,1]	0.73	0.0031	0.28	0.28	0.73	1.2	7809.0	7.7	1.0
theta[927,1]	-1.2	0.0068	0.51	-2.1	-1.2	-0.43	5717.0	5.6	1.0
theta[928,1]	0.66	0.0031	0.26	0.25	0.66	1.1	6918.0	6.8	1.0
theta[929,1]	0.068	0.0032	0.28	-0.4	0.078	0.51	7501.0	7.4	1.0
theta[930,1]	0.17	0.0032	0.27	-0.27	0.19	0.6	6860.0	6.8	1.0
theta[931,1]	-0.73	0.005	0.4	-1.4	-0.71	-0.12	6381.0	6.3	1.0
theta[932,1]	-0.9	0.0057	0.45	-1.7	-0.87	-0.24	6174.0	6.1	1.0
theta[933,1]	-0.57	0.0047	0.36	-1.2	-0.54	-0.023	6063.0	6.0	1.0
theta[934,1]	0.96	0.0032	0.28	0.5	0.96	1.4	7714.0	7.6	1.0
theta[935,1]	3.7	0.0052	0.43	3.0	3.7	4.4	6740.0	6.7	1.0
theta[936,1]	0.29	0.0029	0.26	-0.14	0.29	0.72	8532.0	8.4	1.0
theta[937,1]	-0.47	0.0043	0.35	-1.1	-0.45	0.069	6444.0	6.4	1.0
theta[938,1]	-0.29	0.0043	0.33	-0.86	-0.27	0.22	6013.0	5.9	1.0
theta[939,1]	0.11	0.0029	0.27	-0.34	0.12	0.53	8156.0	8.1	1.0
theta[940,1]	-1.2	0.0076	0.52	-2.1	-1.2	-0.45	4659.0	4.6	1.0
theta[941,1]	0.2	0.0031	0.27	-0.27	0.2	0.64	7617.0	7.5	1.0
theta[942,1]	-0.54	0.0044	0.37	-1.2	-0.51	0.04	7120.0	7.0	1.0
theta[943,1]	2.3	0.0037	0.3	1.8	2.3	2.8	6770.0	6.7	1.0
theta[944,1]	0.13	0.0033	0.27	-0.33	0.13	0.56	6787.0	6.7	1.0
theta[945,1]	0.46	0.0029	0.25	0.04	0.46	0.87	7898.0	7.8	1.0
theta[946,1]	-0.62	0.0047	0.37	-1.3	-0.59	-0.054	6337.0	6.3	1.0
theta[947,1]	0.72	0.003	0.27	0.29	0.71	1.2	7667.0	7.6	1.0
theta[948,1]	-0.59	0.0045	0.37	-1.2	-0.57	-0.028	6764.0	6.7	1.0
theta[949,1]	0.53	0.0028	0.26	0.1	0.53	0.96	8486.0	8.4	1.0
theta[950,1]	-0.27	0.004	0.31	-0.8	-0.25	0.21	5990.0	5.9	1.0
theta[951,1]	-0.004	0.0034	0.27	-0.47	0.0056	0.43	6601.0	6.5	1.0
theta[952,1]	1.3	0.0034	0.29	0.8	1.3	1.7	6973.0	6.9	1.0
theta[953,1]	0.33	0.003	0.27	-0.12	0.33	0.77	7842.0	7.7	1.0
theta[954,1]	-0.81	0.0057	0.41	-1.5	-0.78	-0.18	5240.0	5.2	1.0
theta[955,1]	1.3	0.0035	0.29	0.83	1.3	1.8	6860.0	6.8	1.0
theta[956,1]	1.2	0.0033	0.27	0.73	1.2	1.6	6982.0	6.9	1.0
theta[957,1]	0.86	0.003	0.25	0.45	0.85	1.3	7135.0	7.0	1.0
theta[958,1]	-1.4	0.0069	0.56	-2.3	-1.3	-0.53	6578.0	6.5	1.0
theta[959,1]	-0.11	0.0033	0.29	-0.61	-0.091	0.35	7829.0	7.7	1.0
theta[960,1]	-0.69	0.0051	0.4	-1.4	-0.65	-0.064	6332.0	6.3	1.0
theta[961,1]	-0.31	0.004	0.33	-0.87	-0.29	0.2	6606.0	6.5	1.0
theta[962,1]	-0.46	0.0042	0.35	-1.1	-0.44	0.064	6899.0	6.8	1.0
theta[963,1]	0.35	0.0026	0.26	-0.078	0.35	0.79	9956.0	9.8	1.0
theta[964,1]	-0.45	0.0038	0.34	-1.0	-0.43	0.077	7858.0	7.8	1.0
theta[965,1]	2.0	0.0035	0.33	1.4	2.0	2.5	9067.0	9.0	1.0
theta[966,1]	-1.4	0.007	0.54	-2.3	-1.3	-0.54	5946.0	5.9	1.0
theta[967,1]	0.8	0.003	0.26	0.38	0.8	1.2	7288.0	7.2	1.0
theta[968,1]	-0.25	0.0038	0.31	-0.79	-0.24	0.23	6936.0	6.8	1.0
theta[969,1]	-0.23	0.0038	0.31	-0.77	-0.21	0.25	6604.0	6.5	1.0
theta[970,1]	-0.69	0.0047	0.39	-1.4	-0.67	-0.099	6844.0	6.8	1.0
theta[971,1]	-0.23	0.0037	0.32	-0.78	-0.21	0.27	7445.0	7.4	1.0
theta[972,1]	1.0	0.003	0.27	0.55	1.0	1.4	7771.0	7.7	1.0
theta[973,1]	0.57	0.0029	0.26	0.13	0.57	0.98	8203.0	8.1	1.0
theta[974,1]	0.59	0.0029	0.27	0.15	0.59	1.0	8355.0	8.3	1.0
theta[975,1]	-1.1	0.0064	0.49	-2.0	-1.1	-0.4	5856.0	5.8	1.0
theta[976,1]	1.3	0.0033	0.28	0.82	1.3	1.7	7280.0	7.2	1.0
theta[977,1]	0.11	0.003	0.27	-0.34	0.12	0.54	7757.0	7.7	1.0
theta[978,1]	0.18	0.0029	0.26	-0.26	0.19	0.6	8128.0	8.0	1.0
theta[979,1]	-0.0096	0.0034	0.3	-0.53	0.0063	0.47	7996.0	7.9	1.0
theta[980,1]	-0.28	0.0041	0.33	-0.87	-0.26	0.22	6445.0	6.4	1.0
theta[981,1]	0.83	0.0029	0.27	0.4	0.83	1.3	8343.0	8.2	1.0
theta[982,1]	0.5	0.0029	0.25	0.078	0.5	0.91	7356.0	7.3	1.0
theta[983,1]	0.22	0.0029	0.27	-0.23	0.22	0.65	8738.0	8.6	1.0
theta[984,1]	0.28	0.0029	0.26	-0.17	0.28	0.7	7865.0	7.8	1.0
theta[985,1]	0.94	0.003	0.27	0.49	0.93	1.4	8492.0	8.4	1.0
theta[986,1]	-0.35	0.0042	0.34	-0.93	-0.33	0.17	6526.0	6.4	1.0
theta[987,1]	-0.56	0.0046	0.36	-1.2	-0.53	-0.013	6285.0	6.2	1.0
theta[988,1]	0.54	0.003	0.26	0.11	0.54	0.98	7769.0	7.7	1.0
theta[989,1]	-1.0	0.0057	0.46	-1.8	-0.98	-0.33	6658.0	6.6	1.0
theta[990,1]	-1.1	0.0066	0.5	-1.9	-1.0	-0.32	5669.0	5.6	1.0
theta[991,1]	-1.6	0.0078	0.6	-2.7	-1.6	-0.72	5921.0	5.8	1.0
theta[992,1]	-0.036	0.0033	0.28	-0.51	-0.023	0.42	7543.0	7.4	1.0
theta[993,1]	1.3	0.0035	0.29	0.79	1.3	1.8	6967.0	6.9	1.0
theta[994,1]	0.046	0.003	0.27	-0.41	0.057	0.47	7988.0	7.9	1.0
theta[995,1]	0.5	0.0029	0.25	0.085	0.5	0.92	7618.0	7.5	1.0
theta[996,1]	0.31	0.0028	0.25	-0.11	0.31	0.73	8245.0	8.1	1.0
theta[997,1]	-1.0	0.0064	0.46	-1.8	-0.97	-0.31	5234.0	5.2	1.0
theta[998,1]	0.19	0.003	0.26	-0.26	0.2	0.61	7747.0	7.7	1.0
theta[999,1]	0.4	0.0028	0.26	-0.024	0.4	0.81	8733.0	8.6	1.0
theta[1000,1]	-0.25	0.0041	0.31	-0.79	-0.24	0.23	5796.0	5.7	1.0
theta[1001,1]	0.8	0.0029	0.26	0.37	0.8	1.2	8109.0	8.0	1.0
theta[1002,1]	0.65	0.0029	0.26	0.23	0.65	1.1	8107.0	8.0	1.0
theta[1003,1]	0.39	0.0028	0.25	-0.019	0.39	0.81	8219.0	8.1	1.0
theta[1004,1]	-0.39	0.0041	0.34	-0.98	-0.37	0.14	6930.0	6.8	1.0
theta[1005,1]	0.91	0.003	0.27	0.49	0.91	1.4	8281.0	8.2	1.0
theta[1006,1]	0.46	0.0029	0.25	0.038	0.47	0.87	7374.0	7.3	1.0
theta[1007,1]	-0.6	0.0051	0.38	-1.3	-0.57	-0.025	5543.0	5.5	1.0
theta[1008,1]	-1.0	0.0068	0.48	-1.9	-1.0	-0.31	5041.0	5.0	1.0
theta[1009,1]	0.093	0.0032	0.27	-0.37	0.099	0.52	7118.0	7.0	1.0
theta[1010,1]	0.77	0.003	0.26	0.34	0.76	1.2	7441.0	7.3	1.0
theta[1011,1]	0.72	0.0029	0.26	0.3	0.72	1.2	7954.0	7.9	1.0
theta[1012,1]	0.25	0.0032	0.27	-0.19	0.26	0.68	7068.0	7.0	1.0
theta[1013,1]	-0.68	0.005	0.4	-1.4	-0.65	-0.083	6530.0	6.4	1.0
theta[1014,1]	0.42	0.0028	0.26	-0.0034	0.42	0.84	8766.0	8.7	1.0
theta[1015,1]	-0.59	0.0045	0.37	-1.2	-0.56	-0.014	6864.0	6.8	1.0
theta[1016,1]	0.48	0.003	0.27	0.056	0.48	0.93	8222.0	8.1	1.0
theta[1017,1]	-0.45	0.0047	0.35	-1.1	-0.43	0.074	5545.0	5.5	1.0
theta[1018,1]	-0.61	0.005	0.4	-1.3	-0.57	-0.018	6213.0	6.1	1.0
theta[1019,1]	0.95	0.003	0.28	0.5	0.95	1.4	8768.0	8.7	1.0
theta[1020,1]	-0.42	0.0043	0.36	-1.0	-0.4	0.12	6833.0	6.7	1.0
theta[1021,1]	-0.68	0.0049	0.4	-1.4	-0.65	-0.069	6513.0	6.4	1.0
theta[1022,1]	1.1	0.0034	0.28	0.61	1.1	1.5	7183.0	7.1	1.0
theta[1023,1]	-0.63	0.0049	0.39	-1.3	-0.6	-0.02	6540.0	6.5	1.0
theta[1024,1]	-0.4	0.0044	0.35	-1.0	-0.38	0.13	6093.0	6.0	1.0
theta[1025,1]	-0.21	0.0037	0.3	-0.74	-0.19	0.26	6789.0	6.7	1.0
theta[1026,1]	-0.067	0.0033	0.29	-0.56	-0.058	0.39	8035.0	7.9	1.0
theta[1027,1]	0.23	0.0029	0.26	-0.2	0.24	0.65	8260.0	8.2	1.0
theta[1028,1]	1.1	0.0031	0.28	0.61	1.1	1.5	7838.0	7.7	1.0
theta[1029,1]	-0.16	0.0037	0.29	-0.67	-0.15	0.29	6391.0	6.3	1.0
theta[1030,1]	-0.2	0.0039	0.31	-0.73	-0.18	0.27	6301.0	6.2	1.0
theta[1031,1]	-0.058	0.0034	0.29	-0.54	-0.045	0.39	7097.0	7.0	1.0
theta[1032,1]	-0.41	0.0044	0.35	-1.0	-0.38	0.13	6268.0	6.2	1.0
theta[1033,1]	-0.34	0.0039	0.33	-0.91	-0.32	0.18	7248.0	7.2	1.0
theta[1034,1]	0.74	0.0028	0.26	0.32	0.74	1.2	8604.0	8.5	1.0
theta[1035,1]	-0.37	0.004	0.33	-0.97	-0.35	0.12	6699.0	6.6	1.0
theta[1036,1]	0.26	0.0034	0.27	-0.19	0.26	0.69	6218.0	6.1	1.0
theta[1037,1]	-0.054	0.0035	0.29	-0.57	-0.042	0.4	7148.0	7.1	1.0
theta[1038,1]	0.32	0.0032	0.27	-0.13	0.32	0.75	6918.0	6.8	1.0
theta[1039,1]	1.1	0.0031	0.27	0.63	1.1	1.5	7427.0	7.3	1.0
theta[1040,1]	-0.75	0.0052	0.41	-1.5	-0.73	-0.14	6184.0	6.1	1.0
theta[1041,1]	0.17	0.0031	0.27	-0.27	0.17	0.61	7555.0	7.5	1.0
theta[1042,1]	-1.2	0.0065	0.51	-2.0	-1.1	-0.41	6126.0	6.1	1.0
theta[1043,1]	0.74	0.0029	0.27	0.32	0.74	1.2	8486.0	8.4	1.0
theta[1044,1]	-0.59	0.0046	0.37	-1.2	-0.56	-0.025	6357.0	6.3	1.0
theta[1045,1]	-0.93	0.0057	0.44	-1.7	-0.91	-0.27	5936.0	5.9	1.0
theta[1046,1]	1.1	0.0034	0.27	0.66	1.1	1.6	6405.0	6.3	1.0
theta[1047,1]	1.0	0.0031	0.27	0.61	1.0	1.5	7178.0	7.1	1.0
theta[1048,1]	2.3	0.0041	0.34	1.7	2.3	2.8	6949.0	6.9	1.0
theta[1049,1]	1.4	0.0036	0.29	0.95	1.4	1.9	6662.0	6.6	1.0
theta[1050,1]	0.96	0.0031	0.27	0.51	0.95	1.4	7542.0	7.4	1.0
theta[1051,1]	0.56	0.0031	0.26	0.14	0.56	0.99	6812.0	6.7	1.0
theta[1,2]	-1.0	0.0082	0.68	-2.2	-0.99	0.024	6847.0	6.8	1.0
theta[2,2]	0.79	0.0055	0.51	-0.029	0.76	1.7	8853.0	8.7	1.0
theta[3,2]	-0.25	0.0056	0.49	-1.0	-0.27	0.58	7741.0	7.6	1.0
theta[4,2]	0.79	0.0065	0.54	-0.045	0.77	1.7	6932.0	6.8	1.0
theta[5,2]	1.4	0.0076	0.71	0.28	1.4	2.6	8725.0	8.6	1.0
theta[6,2]	0.81	0.0061	0.52	-0.0042	0.8	1.7	7107.0	7.0	1.0
theta[7,2]	0.27	0.0058	0.52	-0.55	0.25	1.2	7967.0	7.9	1.0
theta[8,2]	-0.15	0.0059	0.47	-0.89	-0.18	0.65	6392.0	6.3	1.0
theta[9,2]	0.073	0.006	0.49	-0.7	0.057	0.91	6687.0	6.6	1.0
theta[10,2]	-1.5	0.008	0.59	-2.6	-1.5	-0.6	5541.0	5.5	1.0
theta[11,2]	-0.31	0.0061	0.48	-1.1	-0.33	0.5	6203.0	6.1	1.0
theta[12,2]	-0.9	0.0087	0.7	-2.1	-0.85	0.19	6605.0	6.5	1.0
theta[13,2]	1.0	0.0087	0.8	-0.3	1.0	2.3	8433.0	8.3	1.0
theta[14,2]	0.18	0.0063	0.54	-0.68	0.15	1.1	7525.0	7.4	1.0
theta[15,2]	0.34	0.0063	0.54	-0.49	0.31	1.3	7435.0	7.3	1.0
theta[16,2]	0.16	0.0059	0.5	-0.66	0.15	0.96	7074.0	7.0	1.0
theta[17,2]	-0.83	0.0071	0.57	-1.8	-0.8	0.071	6329.0	6.3	1.0
theta[18,2]	-0.16	0.0053	0.46	-0.9	-0.17	0.58	7614.0	7.5	1.0
theta[19,2]	0.087	0.0056	0.48	-0.71	0.093	0.86	7513.0	7.4	1.0
theta[20,2]	-0.38	0.0068	0.52	-1.3	-0.37	0.41	5786.0	5.7	1.0
theta[21,2]	0.03	0.0068	0.55	-0.88	0.041	0.91	6579.0	6.5	1.0
theta[22,2]	0.93	0.0063	0.54	0.07	0.91	1.9	7374.0	7.3	1.0
theta[23,2]	-0.29	0.0052	0.45	-1.0	-0.29	0.45	7657.0	7.6	1.0
theta[24,2]	-0.12	0.0073	0.57	-1.1	-0.095	0.78	6035.0	6.0	1.0
theta[25,2]	-0.8	0.0067	0.53	-1.7	-0.75	0.0005	6295.0	6.2	1.0
theta[26,2]	-0.27	0.0079	0.58	-1.3	-0.23	0.63	5449.0	5.4	1.0
theta[27,2]	0.39	0.0056	0.49	-0.39	0.36	1.2	7709.0	7.6	1.0
theta[28,2]	0.61	0.0065	0.54	-0.25	0.59	1.6	6984.0	6.9	1.0
theta[29,2]	0.57	0.0061	0.54	-0.26	0.54	1.5	7664.0	7.6	1.0
theta[30,2]	-1.1	0.0082	0.64	-2.2	-1.1	-0.16	6044.0	6.0	1.0
theta[31,2]	0.79	0.008	0.59	-0.14	0.76	1.8	5577.0	5.5	1.0
theta[32,2]	-0.048	0.0058	0.48	-0.83	-0.044	0.73	6808.0	6.7	1.0
theta[33,2]	0.026	0.006	0.5	-0.81	0.03	0.83	6874.0	6.8	1.0
theta[34,2]	-1.0	0.0081	0.67	-2.2	-0.98	-0.019	6845.0	6.8	1.0
theta[35,2]	-0.36	0.0056	0.48	-1.1	-0.37	0.47	7450.0	7.4	1.0
theta[36,2]	0.69	0.0059	0.5	-0.1	0.68	1.5	7328.0	7.2	1.0
theta[37,2]	-0.89	0.0082	0.67	-2.0	-0.84	0.11	6550.0	6.5	1.0
theta[38,2]	0.77	0.0058	0.53	-0.045	0.74	1.7	8223.0	8.1	1.0
theta[39,2]	-0.77	0.0064	0.52	-1.7	-0.74	0.044	6491.0	6.4	1.0
theta[40,2]	-0.77	0.0095	0.74	-2.1	-0.71	0.36	6065.0	6.0	1.0
theta[41,2]	-0.78	0.0088	0.7	-2.0	-0.73	0.3	6384.0	6.3	1.0
theta[42,2]	0.27	0.0055	0.49	-0.51	0.26	1.1	7895.0	7.8	1.0
theta[43,2]	0.63	0.006	0.51	-0.17	0.61	1.5	7153.0	7.1	1.0
theta[44,2]	0.69	0.006	0.52	-0.12	0.65	1.6	7625.0	7.5	1.0
theta[45,2]	0.049	0.0067	0.51	-0.82	0.068	0.87	5887.0	5.8	1.0
theta[46,2]	0.14	0.0082	0.57	-0.83	0.17	1.0	4835.0	4.8	1.0
theta[47,2]	0.5	0.0061	0.5	-0.3	0.49	1.3	6771.0	6.7	1.0
theta[48,2]	-0.3	0.005	0.46	-1.1	-0.29	0.44	8298.0	8.2	1.0
theta[49,2]	1.0	0.0063	0.55	0.17	1.0	2.0	7553.0	7.5	1.0
theta[50,2]	0.75	0.0055	0.54	-0.12	0.73	1.7	9451.0	9.3	1.0
theta[51,2]	-0.8	0.0072	0.6	-1.9	-0.76	0.11	6914.0	6.8	1.0
theta[52,2]	0.17	0.0059	0.51	-0.67	0.18	1.0	7498.0	7.4	1.0
theta[53,2]	1.6	0.0075	0.7	0.51	1.6	2.8	8744.0	8.6	1.0
theta[54,2]	-0.77	0.0089	0.75	-2.1	-0.72	0.37	7034.0	6.9	1.0
theta[55,2]	-0.54	0.0077	0.62	-1.6	-0.5	0.41	6582.0	6.5	1.0
theta[56,2]	0.4	0.0072	0.52	-0.46	0.41	1.2	5243.0	5.2	1.0
theta[57,2]	0.25	0.0056	0.47	-0.52	0.25	1.0	6959.0	6.9	1.0
theta[58,2]	-0.6	0.0067	0.52	-1.5	-0.57	0.2	6015.0	5.9	1.0
theta[59,2]	0.85	0.0062	0.59	-0.061	0.83	1.8	8900.0	8.8	1.0
theta[60,2]	-0.16	0.0052	0.47	-0.91	-0.15	0.6	8134.0	8.0	1.0
theta[61,2]	0.56	0.0067	0.51	-0.26	0.55	1.4	5745.0	5.7	1.0
theta[62,2]	1.6	0.0071	0.6	0.66	1.6	2.6	7100.0	7.0	1.0
theta[63,2]	-0.76	0.0089	0.72	-2.0	-0.72	0.33	6559.0	6.5	1.0
theta[64,2]	-0.37	0.0064	0.51	-1.2	-0.35	0.44	6481.0	6.4	1.0
theta[65,2]	0.99	0.0064	0.52	0.17	0.97	1.9	6689.0	6.6	1.0
theta[66,2]	0.8	0.0065	0.51	-0.015	0.77	1.7	6087.0	6.0	1.0
theta[67,2]	1.1	0.0067	0.53	0.26	1.1	2.0	6144.0	6.1	1.0
theta[68,2]	0.53	0.0068	0.58	-0.37	0.5	1.5	7213.0	7.1	1.0
theta[69,2]	0.074	0.006	0.54	-0.77	0.039	1.0	7951.0	7.9	1.0
theta[70,2]	0.65	0.006	0.49	-0.11	0.63	1.5	6663.0	6.6	1.0
theta[71,2]	1.0	0.0065	0.56	0.15	0.99	2.0	7483.0	7.4	1.0
theta[72,2]	0.71	0.0061	0.49	-0.072	0.68	1.6	6638.0	6.6	1.0
theta[73,2]	0.79	0.0063	0.51	-0.017	0.77	1.6	6507.0	6.4	1.0
