sample,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52
21,27,58,74,67,75,75,70,81,53,52,44,27,32,43,32,25,39,23,21,23,12,23,15,9,12,9,6,3,2,4,4,0,2,2,0,2,0,1,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0
22,32,61,59,75,70,75,58,69,59,59,40,48,48,33,27,24,32,21,21,25,23,20,16,9,9,8,7,5,5,1,4,1,0,3,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
23,41,50,57,80,81,67,61,64,49,57,45,43,43,35,31,29,33,30,21,12,22,18,9,18,14,6,9,5,2,5,3,4,2,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
24,29,52,60,76,79,74,71,61,48,64,50,48,43,32,36,26,26,22,26,16,15,23,16,10,10,8,6,4,5,3,4,2,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
25,33,70,60,73,65,75,66,63,56,52,52,46,37,37,30,32,23,25,21,28,17,11,13,10,13,7,5,6,7,2,0,4,0,2,2,0,2,2,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0
26,18,48,79,81,74,80,58,54,46,50,56,47,39,39,43,27,22,29,25,24,18,12,15,11,9,13,6,7,2,4,1,5,2,3,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
27,23,63,59,77,91,73,67,64,57,64,39,27,42,44,31,25,30,27,16,24,13,17,10,13,14,7,6,6,8,3,1,3,1,0,0,0,0,0,1,2,0,1,1,0,0,1,0,0,0,0,0,0,0
28,25,46,74,66,71,76,67,65,48,56,49,54,40,53,29,33,25,22,28,20,21,18,13,6,12,7,0,3,6,4,0,2,4,1,1,2,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0
29,18,46,71,66,94,78,69,70,66,62,42,44,33,29,29,26,27,27,22,26,28,16,10,7,6,6,8,3,7,3,0,2,2,1,0,1,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
30,31,51,74,75,70,70,55,70,52,51,52,56,42,41,35,26,33,34,23,14,17,13,11,12,6,6,3,5,6,1,2,6,1,1,1,0,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
31,29,61,71,75,69,66,71,57,65,42,40,50,43,42,32,29,32,22,22,23,20,16,17,13,8,7,3,4,2,3,2,1,1,0,3,2,2,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
32,34,56,59,76,60,94,63,60,49,59,51,48,45,32,34,35,27,27,23,12,19,13,18,8,8,7,8,5,3,4,3,1,1,1,1,0,0,4,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
33,28,61,62,59,77,67,67,55,59,65,46,58,45,40,28,31,33,25,30,18,18,11,15,7,8,4,9,7,3,4,2,2,2,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
34,28,51,69,73,76,86,71,73,46,42,41,29,35,35,39,38,30,36,19,26,20,17,8,9,5,9,13,5,6,4,0,2,3,1,1,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
35,19,64,72,66,72,76,64,62,65,60,45,45,35,36,36,34,19,28,17,23,26,22,14,10,14,4,5,1,4,3,1,0,0,2,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
36,27,48,73,69,88,77,80,50,54,45,41,37,48,33,24,35,39,27,29,15,25,21,14,11,10,7,6,3,1,3,2,0,2,0,2,0,0,0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0
37,31,51,69,62,81,65,91,67,62,46,38,46,37,45,31,35,22,28,19,22,19,14,10,6,11,7,10,5,4,1,3,2,4,1,1,1,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
38,31,51,52,72,83,75,75,58,45,55,59,44,42,38,38,30,30,27,24,21,21,15,10,13,5,4,7,3,6,2,1,3,0,2,0,0,2,2,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0
39,29,62,61,77,76,74,78,74,50,44,40,33,37,37,32,44,30,25,21,18,17,18,12,4,10,7,11,8,9,4,2,1,1,1,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
40,36,50,63,74,61,66,75,67,57,58,44,42,41,34,38,43,26,27,25,15,21,14,11,16,8,7,3,4,1,4,3,4,1,2,0,1,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
41,27,54,74,71,73,59,79,62,66,56,40,65,35,39,43,25,19,25,22,21,10,18,20,12,4,4,2,7,5,2,1,2,3,0,0,2,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0
42,27,42,64,82,63,77,74,65,55,52,53,41,43,35,36,32,32,22,23,22,16,24,16,10,7,8,9,4,0,4,1,3,2,0,3,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
43,35,46,56,85,84,78,81,59,55,51,41,42,34,34,33,38,35,27,15,23,15,15,16,7,10,9,5,6,1,1,4,2,0,0,0,0,2,3,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
44,30,51,62,64,73,84,69,68,51,54,55,46,39,39,34,34,26,36,19,14,14,11,8,18,10,7,5,4,5,5,4,3,2,0,0,3,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
45,38,47,74,59,73,80,71,72,62,41,31,53,36,33,42,34,20,21,23,19,18,15,18,15,8,7,10,5,2,2,5,6,4,2,0,2,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
46,25,45,78,71,74,79,65,66,63,44,54,47,45,39,27,27,29,22,15,21,31,13,15,14,6,10,6,3,4,2,1,3,0,0,1,2,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
47,29,43,72,93,71,63,69,64,60,59,52,37,38,35,21,39,29,30,23,23,19,10,12,12,6,9,3,1,9,4,5,2,1,2,2,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
48,38,56,60,72,67,59,89,59,60,49,51,43,30,43,37,35,27,24,26,29,15,11,11,15,8,7,4,5,3,5,2,1,2,1,0,1,1,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0
49,20,63,62,75,78,71,70,67,66,57,46,41,44,27,31,27,34,30,21,29,18,10,8,10,4,6,5,7,4,2,3,1,2,3,0,1,0,2,2,1,0,1,0,2,0,0,0,0,0,0,0,0,0
50,32,51,62,81,66,56,66,68,68,53,48,43,41,46,33,25,23,27,26,17,25,13,16,16,6,8,10,4,5,3,2,4,0,1,1,1,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
51,31,54,65,74,68,70,75,64,51,51,54,48,43,33,35,38,24,35,24,10,18,12,12,11,12,10,7,1,3,2,3,1,6,2,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
52,32,54,67,76,67,64,70,67,57,62,44,44,42,40,30,30,31,28,27,17,13,18,21,12,7,8,1,2,3,1,1,3,2,2,0,1,0,0,1,1,0,3,1,0,1,0,0,0,0,0,0,0,0
53,28,53,58,84,74,67,68,76,64,37,59,41,32,34,35,31,26,34,29,16,23,12,13,6,6,8,6,10,4,3,6,1,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
54,25,49,76,72,76,71,57,66,53,60,49,58,46,33,31,30,22,25,22,22,21,17,15,11,7,9,8,7,1,0,4,0,2,1,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
55,31,66,59,74,74,67,71,57,51,57,47,54,43,38,37,33,29,25,21,25,13,12,12,14,10,4,1,4,5,2,3,3,1,2,0,1,0,1,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0
56,32,48,63,77,69,78,65,66,61,61,41,41,30,40,35,34,27,32,21,20,14,16,10,11,11,11,10,5,2,3,1,3,6,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
57,30,45,66,56,73,79,76,66,59,63,45,43,45,33,30,35,27,32,26,24,11,18,14,7,6,13,9,5,3,4,1,0,0,3,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
58,16,57,66,79,90,84,64,55,65,44,53,36,50,36,30,33,21,22,20,20,17,16,12,17,15,5,5,2,1,5,2,3,0,2,0,3,0,0,2,0,1,0,1,0,1,0,0,0,0,0,0,0,0
59,29,54,73,71,58,85,63,72,59,53,38,50,43,39,30,40,30,30,19,15,13,17,16,11,4,6,7,2,3,2,6,2,0,3,2,0,1,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0
60,23,58,74,76,81,77,58,56,57,49,48,50,36,29,33,29,27,33,25,21,17,16,18,18,7,6,6,8,2,1,1,1,0,3,1,3,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
61,32,44,73,82,72,73,77,71,53,50,44,52,44,35,38,26,20,23,23,16,15,16,12,12,8,5,8,4,6,3,1,2,3,1,0,1,3,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
62,23,52,76,71,74,87,62,59,39,58,40,46,37,40,38,34,27,40,20,20,21,16,13,9,6,10,6,5,5,5,1,3,2,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
63,36,47,68,65,74,74,78,76,55,44,53,43,47,35,35,33,37,21,16,17,14,14,9,12,11,5,3,5,4,6,1,1,0,1,1,3,3,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0
64,37,54,58,64,81,63,70,83,60,47,42,45,34,38,42,32,31,29,20,18,16,22,11,8,8,5,4,3,7,3,6,2,0,1,0,2,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0
65,35,46,59,72,76,81,58,73,67,49,52,54,39,35,37,30,23,21,23,20,21,13,11,9,10,6,3,8,8,2,1,1,2,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
66,26,45,55,73,84,70,75,60,65,55,51,43,53,39,36,32,27,25,15,16,11,16,13,15,13,8,5,2,3,3,6,3,0,0,1,0,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0
67,38,56,60,64,92,68,66,66,58,59,33,35,40,43,33,35,29,32,19,20,19,15,13,10,12,11,4,4,1,5,3,1,1,1,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
68,28,44,75,69,82,74,63,77,53,53,42,42,43,30,39,30,27,22,23,17,20,19,16,12,14,4,9,5,5,3,1,1,0,2,2,0,1,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0
69,26,67,68,71,75,71,60,66,56,56,45,50,40,33,36,23,27,19,27,29,22,15,15,10,10,3,8,4,3,3,2,0,2,0,3,1,2,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
70,31,47,69,71,75,78,66,66,66,60,44,43,35,35,34,25,31,31,25,11,12,15,11,16,12,13,6,3,2,1,3,2,1,1,2,1,2,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0
71,33,45,73,50,88,93,56,74,50,52,47,40,31,45,30,26,30,30,28,23,19,23,7,8,7,8,10,5,2,4,4,1,4,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
72,22,49,74,76,84,73,66,65,49,53,53,48,43,39,34,28,25,26,20,24,17,17,15,9,10,5,5,3,2,4,1,5,1,1,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,24,47,73,75,81,73,68,60,46,61,45,53,43,41,35,27,30,21,25,16,15,16,13,14,13,4,3,8,5,2,2,0,3,2,3,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0
74,33,60,60,69,60,86,75,68,60,49,47,45,35,32,27,32,24,26,39,21,17,15,13,13,9,6,9,4,1,3,3,2,2,0,0,1,1,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0
75,30,49,62,69,78,69,68,66,69,61,51,40,55,34,32,28,19,23,22,21,22,16,16,13,9,8,4,1,3,4,1,1,0,1,0,0,1,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
76,31,43,51,93,92,81,65,58,51,44,37,43,41,39,37,36,38,24,19,17,20,21,10,10,7,5,12,6,6,4,3,1,1,1,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0
77,40,64,51,68,64,77,73,48,71,48,44,59,33,50,35,29,28,33,12,22,14,19,8,12,12,8,6,4,5,1,1,5,1,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
78,20,49,66,67,76,79,67,77,62,49,48,52,41,37,24,26,29,21,20,28,18,11,13,14,7,14,7,4,3,4,3,4,2,2,0,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
79,33,52,62,82,58,75,65,44,66,52,53,57,51,40,29,33,29,29,20,14,19,15,13,9,11,3,10,7,5,3,3,2,1,0,1,1,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0
80,27,46,71,70,81,79,67,81,57,51,47,49,39,27,32,45,20,19,24,17,9,15,18,14,10,8,6,4,3,3,1,2,1,1,2,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0
81,33,55,67,67,85,66,78,61,55,47,53,46,37,33,29,28,31,22,17,17,13,22,17,15,9,10,14,5,2,4,2,0,2,0,2,2,0,0,1,1,0,0,2,0,0,1,0,0,0,0,0,0,0
82,30,44,65,92,80,75,72,56,56,47,47,48,37,36,35,26,30,22,24,18,17,8,13,14,8,13,8,8,4,3,2,2,2,0,0,3,2,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0
83,30,61,68,82,67,93,75,40,49,50,50,38,44,26,40,30,35,35,20,21,18,15,13,7,6,8,9,4,1,3,3,3,0,0,1,1,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
84,46,50,69,67,69,68,81,60,68,52,45,35,33,43,32,30,26,25,29,14,16,13,11,12,15,7,5,3,10,4,4,2,0,1,0,0,1,0,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0
85,23,55,69,65,85,79,66,51,66,56,57,40,37,37,40,33,21,15,20,19,21,15,15,21,11,6,6,5,2,1,4,2,1,2,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
86,29,49,64,79,84,76,65,53,55,72,46,40,34,39,36,39,29,19,20,15,18,21,13,9,8,8,8,6,2,3,1,2,0,3,1,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
87,35,46,58,81,65,78,61,64,66,56,42,55,40,31,29,38,29,21,26,16,21,18,13,18,8,8,5,4,3,2,2,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0
88,28,52,65,81,75,76,73,63,57,57,39,53,38,30,34,21,32,30,29,16,20,16,11,7,10,8,5,7,1,2,1,1,0,1,3,5,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0
89,31,61,63,68,72,73,55,70,69,55,43,39,43,43,27,34,29,26,32,17,20,19,6,17,2,7,4,10,5,0,0,0,1,1,0,2,3,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0
90,32,50,71,65,71,79,79,40,57,56,43,45,48,41,33,37,34,23,18,21,19,17,10,10,10,8,12,4,2,2,1,5,1,1,0,3,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
91,32,59,47,70,87,75,78,73,59,52,47,38,31,31,33,24,32,29,24,16,22,17,18,7,11,4,5,2,8,3,4,0,3,1,1,0,1,2,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0
92,27,49,69,76,73,66,78,71,65,40,32,50,46,40,35,30,24,27,27,19,19,19,6,6,15,7,7,5,8,2,2,3,2,0,1,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0
93,30,50,69,85,64,80,74,53,61,53,44,53,28,30,28,33,42,31,24,17,16,13,10,18,11,4,8,5,3,0,1,3,4,2,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
94,27,51,74,59,86,78,53,59,69,65,40,44,38,34,45,26,24,20,23,19,26,20,10,14,8,6,6,3,2,4,2,3,1,4,4,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0
95,26,64,60,89,92,73,58,60,62,52,46,50,35,27,31,25,26,28,23,20,16,22,14,10,14,9,1,1,1,1,3,1,4,0,1,1,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0
96,37,54,67,65,65,58,79,59,47,50,54,51,44,31,43,34,37,25,29,18,20,16,15,9,7,7,4,5,2,4,2,4,3,1,1,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0
97,34,51,77,69,67,79,55,62,57,59,51,42,44,39,28,38,24,24,22,16,27,13,9,13,13,11,5,5,4,1,1,3,0,3,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0
98,33,57,64,74,74,70,68,69,52,49,46,48,37,35,33,35,28,28,20,27,10,9,22,21,7,8,2,3,7,2,0,4,1,0,1,1,0,0,0,0,3,1,1,1,0,0,0,0,0,0,0,0,0
99,26,53,72,69,67,88,75,67,60,42,46,38,39,36,37,28,26,29,27,24,16,21,11,9,10,3,5,7,2,5,3,1,2,0,2,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
100,27,56,67,61,67,75,80,63,62,47,44,49,44,37,30,31,32,26,27,22,21,9,11,19,5,7,6,5,5,2,2,3,1,0,0,2,0,2,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0
101,36,49,66,63,79,78,69,64,60,55,44,47,37,38,39,24,31,26,22,26,14,15,12,9,9,9,4,5,2,4,2,3,5,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0
102,22,46,77,72,89,70,71,67,48,49,53,54,40,30,32,25,32,26,28,18,18,13,16,10,17,8,4,3,2,3,3,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
103,24,55,77,79,72,77,63,69,53,39,42,55,30,41,33,31,22,32,19,25,32,21,14,6,6,5,5,4,4,0,3,1,2,1,1,1,2,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0
104,21,55,64,63,77,68,83,69,59,44,46,43,41,37,31,31,24,31,26,22,14,16,13,17,15,11,7,5,0,3,2,2,1,0,2,4,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
105,37,55,55,74,63,84,66,64,58,66,45,40,46,35,33,31,23,31,24,16,13,12,10,11,15,7,7,4,8,5,2,3,2,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
106,36,51,67,81,74,61,63,65,48,60,45,40,34,43,26,32,37,24,28,22,25,16,14,11,10,11,4,4,5,2,4,1,0,2,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0
107,25,53,68,66,84,86,70,65,53,54,55,41,38,28,22,30,21,30,31,20,24,14,15,12,11,7,6,3,4,2,2,4,1,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0
108,33,58,68,68,75,76,76,50,52,60,47,38,39,40,35,27,35,31,29,15,12,17,9,12,11,9,5,4,2,2,3,2,1,1,2,2,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
109,23,37,79,81,70,76,81,60,61,53,48,50,25,32,32,31,37,25,20,19,16,18,13,7,15,7,8,1,7,5,2,4,2,0,1,0,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
110,31,55,77,64,68,68,64,57,51,61,43,63,35,36,33,37,34,22,27,22,23,12,12,11,5,8,7,6,3,3,2,1,4,0,0,0,0,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
111,27,58,57,65,84,74,63,61,57,65,48,41,36,49,34,31,30,15,28,18,18,15,12,12,8,14,8,7,2,4,1,2,0,1,2,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
112,37,60,62,61,79,70,55,71,54,71,53,37,44,28,28,28,30,35,22,18,23,18,9,12,8,7,6,6,1,5,3,4,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
113,24,45,65,84,85,65,69,68,64,52,41,36,39,40,38,41,21,28,23,22,15,17,11,7,6,10,5,6,3,7,2,2,1,0,0,3,0,1,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0
114,23,44,82,69,82,78,61,68,64,51,42,39,54,35,29,28,30,28,25,15,22,14,11,12,10,8,5,4,4,5,1,0,0,1,1,1,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0
115,28,53,61,86,88,67,59,63,66,46,43,54,33,38,40,29,25,22,24,20,19,17,12,7,3,12,11,3,3,5,5,1,2,1,1,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
116,31,48,57,84,82,77,64,49,64,51,48,41,41,36,35,38,26,36,16,20,17,13,16,12,8,7,6,6,3,5,1,1,2,1,2,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0
117,39,50,58,92,66,74,52,58,62,61,52,35,44,35,39,26,31,27,25,22,19,12,14,14,7,8,7,3,5,2,2,1,2,0,0,2,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0
118,32,60,55,81,71,68,73,48,59,62,41,46,49,38,28,30,26,28,24,26,20,17,11,10,9,11,3,4,3,4,1,5,0,1,1,1,1,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0
119,36,51,76,74,64,64,73,57,53,42,58,35,43,42,36,37,33,25,21,18,15,12,12,17,11,11,5,8,4,2,1,2,2,2,1,0,1,2,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0
120,28,57,76,79,71,74,67,47,63,52,44,52,45,34,36,28,26,23,31,19,20,14,12,6,8,8,9,5,3,3,0,2,2,2,0,1,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0
121,33,52,72,79,58,81,67,65,44,58,48,47,47,33,29,29,32,26,25,17,18,16,17,10,15,7,5,0,6,3,1,2,0,1,0,0,0,1,2,2,0,1,2,0,0,0,0,0,0,0,0,0,0
122,27,44,73,74,77,84,65,68,67,44,54,35,41,36,34,26,25,20,18,18,23,21,14,18,9,7,6,2,6,3,0,2,1,0,1,1,1,2,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0
123,24,44,70,70,77,81,72,60,59,59,52,48,39,31,25,42,24,24,27,23,21,9,13,11,12,7,7,2,0,4,4,1,0,1,2,1,0,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0
124,37,42,66,83,79,61,68,63,63,55,56,40,36,28,38,22,28,30,30,15,29,18,8,15,5,6,5,6,4,3,0,0,2,2,2,0,2,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
125,33,51,50,69,67,97,81,66,56,54,51,26,43,38,36,28,32,25,27,16,17,17,13,11,6,9,4,6,1,4,5,4,1,1,1,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
126,29,50,66,72,75,72,67,62,61,62,46,52,33,31,45,36,25,29,17,18,24,16,13,9,9,7,5,4,3,2,1,2,0,3,1,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
