sample,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52
26,30,50,68,64,91,79,66,58,60,58,55,32,49,44,37,26,25,18,23,13,17,17,17,8,6,6,3,5,7,4,2,4,2,2,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
27,37,56,73,51,62,64,66,64,65,50,44,66,40,36,32,43,35,22,23,23,14,10,13,15,14,5,2,3,3,5,3,2,1,2,0,1,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,39,43,51,68,76,82,74,68,57,54,40,48,39,47,28,38,32,30,14,18,14,13,17,9,14,8,5,6,2,2,3,0,1,2,3,3,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
29,24,43,68,69,82,76,58,56,67,40,60,51,43,25,38,37,46,27,21,15,20,10,14,13,14,7,7,3,4,3,2,1,0,2,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
30,29,45,72,72,85,63,73,60,54,67,44,43,43,34,42,38,29,20,24,18,6,10,13,19,10,3,7,3,7,0,1,3,5,3,2,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
31,40,40,64,61,69,79,68,76,68,50,39,55,41,40,37,22,26,21,19,20,25,15,14,14,8,8,7,8,2,2,2,0,1,3,2,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
32,36,47,65,69,62,81,70,73,50,54,61,34,42,38,38,33,23,15,22,20,14,28,11,13,8,7,12,11,2,1,0,3,3,0,0,2,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
33,37,55,72,64,58,72,73,64,64,62,31,59,46,29,39,33,22,24,21,24,16,18,9,5,5,10,6,3,10,3,6,2,2,0,1,1,1,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0
34,31,46,66,60,71,69,52,69,69,56,51,46,40,37,32,43,31,22,21,24,17,30,12,14,8,6,6,1,7,3,0,2,2,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,31,44,61,67,69,82,75,61,40,68,46,37,51,38,45,32,31,25,20,16,17,20,14,15,10,8,7,3,1,4,1,3,2,2,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0
36,39,47,67,68,86,66,69,67,49,55,53,34,36,32,45,38,30,19,19,20,22,13,15,8,4,12,9,3,4,5,1,2,4,1,2,2,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
37,31,47,52,80,82,62,80,55,67,50,46,55,36,31,33,40,30,29,25,21,14,11,13,12,9,7,6,5,5,2,4,2,3,2,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
38,37,40,55,82,73,69,54,67,65,54,54,42,41,41,45,30,25,28,19,16,20,19,18,10,6,9,9,4,5,2,1,3,1,0,2,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0
39,35,50,61,68,76,59,73,61,62,65,51,43,46,33,40,28,38,21,25,23,14,11,17,8,9,4,5,1,4,3,2,0,6,2,1,1,1,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0
40,38,47,65,76,77,62,60,65,67,64,38,47,32,35,30,35,34,32,21,22,10,16,10,8,7,14,9,7,7,1,1,1,2,1,4,0,1,2,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0
41,35,44,47,55,86,70,67,84,53,51,51,59,37,42,32,33,28,28,26,24,18,16,11,14,9,6,3,5,4,1,2,0,1,2,2,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
42,38,51,67,64,63,66,68,72,64,52,35,56,38,44,29,29,36,32,19,21,17,20,9,11,5,15,8,4,2,4,2,1,1,2,0,1,1,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0
43,40,50,62,67,83,71,68,64,66,41,45,40,36,36,36,38,26,28,17,29,10,24,22,8,8,5,3,5,3,6,1,3,1,1,2,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
44,40,57,71,69,66,65,62,62,66,64,45,39,39,39,35,32,33,20,19,19,20,10,20,15,7,12,4,4,2,2,3,1,1,1,0,2,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
45,34,56,58,69,70,66,64,69,65,59,43,39,54,45,28,25,24,28,22,18,16,17,12,10,13,9,4,7,7,2,2,2,3,2,0,4,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
46,39,46,63,65,61,70,83,68,67,43,33,46,39,28,44,32,36,32,29,27,19,19,9,9,7,7,6,4,6,4,0,0,3,0,0,2,2,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
47,38,49,64,55,65,78,79,70,61,49,57,36,45,39,37,32,28,16,15,17,20,20,11,14,14,7,5,11,3,3,5,0,3,0,1,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
48,40,53,62,57,76,68,55,70,57,53,42,45,46,55,28,29,36,23,20,28,14,17,16,14,10,7,5,7,2,5,3,0,1,0,2,0,0,1,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0
49,36,52,50,71,74,88,70,65,58,56,49,51,38,40,28,24,34,21,25,22,19,13,8,11,8,10,5,4,7,3,3,2,3,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
50,30,49,64,74,69,75,69,59,55,60,52,42,42,31,23,26,27,37,27,24,25,20,13,14,11,8,3,4,3,2,2,1,3,1,0,0,1,0,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0
51,46,47,58,70,65,64,64,66,57,53,60,36,49,25,25,38,36,34,24,24,28,16,10,14,8,6,7,4,2,1,2,1,2,2,0,3,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
52,39,49,66,67,71,66,69,66,52,59,38,51,42,29,36,39,29,21,27,26,22,18,11,12,13,5,3,4,2,0,6,3,2,2,2,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
53,41,49,53,76,75,71,62,64,53,53,50,58,52,26,34,33,31,27,20,21,20,18,10,9,9,10,2,3,4,1,4,4,0,2,2,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
54,29,52,54,76,79,70,69,68,51,67,49,46,35,33,32,33,24,18,21,31,15,12,18,10,11,10,7,8,4,4,4,1,4,0,2,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
55,33,46,66,79,70,78,68,54,74,42,56,45,39,26,35,27,27,21,31,19,17,27,12,10,10,10,4,5,6,3,1,2,0,1,2,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0
56,29,47,49,74,72,75,74,67,67,50,43,41,39,37,42,30,24,40,25,19,20,24,14,11,8,4,4,3,4,4,2,0,0,4,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0
57,40,50,51,68,77,68,68,65,67,51,52,47,32,29,37,29,27,28,27,28,22,18,17,10,4,9,9,4,1,3,4,1,1,1,2,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
58,31,59,64,65,64,64,69,71,61,57,52,50,36,31,43,34,34,23,24,13,21,13,14,14,7,5,6,7,5,3,2,0,1,0,1,2,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0
59,30,51,59,73,77,79,64,72,52,54,36,43,34,43,42,34,28,31,26,31,17,13,8,10,9,3,4,4,8,1,2,1,3,1,3,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
60,28,44,53,53,80,72,84,63,68,56,52,48,32,36,38,42,24,23,22,19,19,21,17,11,7,9,8,2,2,2,5,2,3,1,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
61,35,45,66,55,68,74,68,70,60,48,53,56,48,41,32,34,30,22,21,17,19,17,16,6,8,11,8,3,3,2,2,4,0,1,3,0,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
62,30,52,60,55,75,87,63,67,62,49,48,46,39,36,35,32,33,25,26,22,18,15,13,11,7,7,10,6,4,3,3,1,1,0,0,3,3,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
63,31,42,59,69,68,75,68,64,60,55,49,54,48,30,45,33,27,21,27,22,18,11,4,17,7,13,7,7,4,2,1,0,2,2,1,3,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0
64,27,47,64,67,67,77,67,62,67,60,43,45,51,38,32,39,23,20,31,17,18,18,17,8,10,9,7,3,4,0,1,1,3,1,1,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
65,40,29,72,68,61,74,78,72,65,61,33,55,33,42,34,27,34,28,20,21,28,16,1,12,12,4,4,4,6,4,2,1,3,3,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
66,35,49,59,71,71,61,64,67,54,64,59,60,33,35,25,30,19,39,20,18,21,14,14,15,16,5,4,7,6,3,3,2,2,0,3,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
67,33,48,56,67,80,66,83,65,60,54,45,50,36,34,34,44,29,22,19,22,16,18,12,13,10,9,2,5,1,4,2,2,2,2,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0
68,36,50,64,67,67,82,69,63,46,53,45,48,44,41,33,29,25,29,17,28,17,22,13,20,7,7,4,5,6,3,2,1,0,1,0,3,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
69,40,58,42,65,82,76,59,69,65,48,43,50,43,41,36,35,32,19,20,24,18,17,15,9,5,8,3,1,8,3,3,2,3,0,1,1,0,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
70,23,54,67,82,61,68,75,76,59,49,41,40,44,32,27,41,30,26,22,26,24,12,17,8,10,9,7,0,3,3,3,1,2,2,0,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0
71,28,55,63,59,69,66,81,67,64,52,44,60,41,32,27,37,19,30,26,18,17,15,16,9,8,7,8,4,9,3,2,3,3,3,1,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
72,38,39,60,60,62,77,80,79,61,58,57,50,38,48,29,24,22,18,18,23,22,10,19,13,7,9,9,1,3,3,2,2,3,1,2,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
73,35,47,62,56,69,74,72,57,60,59,43,60,41,44,33,42,35,29,20,20,9,16,10,14,7,7,9,0,1,4,5,1,4,0,1,0,0,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
74,36,45,55,71,70,72,69,58,79,51,51,49,38,29,32,36,39,29,30,13,15,17,9,9,6,7,6,4,7,5,2,2,1,2,1,2,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
75,30,43,76,75,57,65,87,62,66,48,41,41,43,38,34,30,39,27,16,21,17,19,19,17,6,7,3,7,3,1,3,1,3,1,0,0,0,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
76,45,45,47,59,67,80,75,61,57,55,55,44,32,41,40,29,31,29,22,15,22,15,20,13,9,12,2,6,5,3,3,3,2,1,0,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
77,35,57,56,67,69,72,68,54,71,59,52,53,46,35,31,30,26,22,20,20,20,18,7,9,11,8,7,6,6,3,2,2,4,0,0,1,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0
78,30,49,71,60,76,66,65,57,68,54,55,41,49,42,35,31,30,24,22,19,20,6,16,14,13,6,6,5,5,3,2,0,2,2,1,1,0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0
79,30,48,65,70,65,74,67,64,57,59,47,52,34,40,37,26,30,27,26,24,24,16,13,15,4,9,4,5,1,3,1,3,1,3,1,1,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0
80,31,61,69,65,53,68,61,71,57,60,55,57,33,38,39,28,28,22,20,27,16,15,8,15,10,3,8,5,6,5,4,2,3,0,2,2,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
81,36,57,61,57,57,68,95,63,45,56,62,49,52,30,23,32,39,20,26,19,16,16,17,11,6,11,2,3,6,3,3,1,2,1,2,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
82,33,52,47,56,72,77,71,67,70,57,53,53,48,36,30,22,25,28,18,24,17,20,16,11,8,9,7,4,6,4,1,1,1,1,0,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
83,23,50,63,60,70,76,59,76,72,54,58,45,48,31,32,28,32,29,21,19,15,17,9,9,10,6,6,6,9,1,3,3,2,4,0,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
84,31,57,56,70,84,69,66,59,58,57,53,41,37,42,29,28,30,28,19,20,22,16,11,16,11,9,4,6,4,7,0,0,3,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0
85,36,40,67,56,73,79,75,53,65,65,49,49,34,34,29,40,30,26,23,19,18,22,14,13,6,6,7,3,5,3,2,0,4,1,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
86,31,59,55,67,79,71,75,50,60,55,43,40,40,36,36,36,29,30,29,16,23,18,17,17,6,8,5,5,1,0,2,0,2,2,2,0,1,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0
87,33,49,53,75,77,70,67,64,67,58,38,42,32,41,41,42,23,20,25,25,21,13,15,12,9,5,8,6,4,4,1,1,0,1,2,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
88,46,53,56,57,86,73,54,62,73,48,60,45,36,42,37,33,24,16,32,20,13,14,13,10,8,9,8,4,2,6,2,1,2,0,1,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
89,36,52,62,60,74,76,71,70,62,55,48,47,32,30,31,38,26,27,23,20,16,15,12,16,14,8,7,2,5,5,1,1,0,1,2,2,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
90,29,51,57,60,69,87,61,71,67,61,52,38,40,31,44,26,37,26,20,13,22,12,13,17,11,5,10,3,4,1,1,1,1,0,4,2,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
91,30,62,62,58,71,75,64,64,46,71,52,39,37,47,27,25,35,32,28,19,21,11,9,14,8,12,5,4,4,5,1,3,1,2,3,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
92,34,55,63,76,80,62,62,53,46,48,54,51,43,43,35,35,31,24,19,24,13,20,14,11,11,14,3,3,4,4,3,2,1,3,3,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,46,53,73,62,55,66,62,72,68,64,45,47,33,40,36,40,21,19,26,18,14,17,15,14,9,3,4,6,3,1,1,5,2,2,4,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
94,41,46,58,71,74,64,64,75,55,59,44,52,31,37,34,36,26,25,23,23,22,15,12,10,14,5,5,7,4,7,2,2,4,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
95,35,53,53,75,72,73,65,72,59,54,45,45,47,34,30,26,30,27,29,20,20,7,16,15,12,8,6,5,1,4,3,2,2,1,1,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
96,29,52,65,58,74,72,77,52,75,50,45,45,28,46,45,21,38,23,23,21,19,16,13,13,12,8,6,3,2,3,3,0,2,2,0,5,0,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0
97,36,45,52,63,87,73,65,66,57,54,59,38,44,42,39,31,27,36,17,17,14,12,14,17,11,5,9,4,2,5,1,3,0,0,0,1,2,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
98,33,53,59,66,71,76,71,58,59,55,45,46,40,32,29,34,31,35,24,19,24,15,13,15,8,10,6,5,4,2,2,0,0,1,1,2,2,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0
99,33,49,66,81,62,66,71,69,48,56,51,58,32,40,23,38,37,23,22,27,10,15,14,15,8,8,2,7,2,3,5,2,2,2,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
100,24,57,48,81,56,84,65,73,62,60,41,48,44,30,39,31,25,27,24,22,19,13,16,12,15,3,6,7,4,2,1,2,3,1,2,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0
101,26,46,64,72,86,68,67,56,71,49,61,50,31,30,39,37,28,32,25,17,24,6,9,11,7,9,6,4,0,4,5,2,0,2,1,2,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0
102,25,52,67,63,79,83,53,54,55,64,55,54,37,44,36,30,28,20,23,30,23,10,11,10,10,10,4,2,1,1,3,0,4,0,2,3,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0
103,37,57,44,62,79,72,79,62,52,58,51,47,34,40,34,33,30,30,27,15,25,16,12,11,9,5,6,6,3,1,4,1,2,1,1,0,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
104,22,52,72,74,63,75,70,65,58,42,43,52,44,35,34,45,28,22,20,23,18,10,16,17,10,10,7,6,3,3,1,1,1,1,1,3,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
105,37,49,78,50,67,67,91,53,46,60,69,47,34,38,32,28,26,23,27,14,17,18,15,16,6,6,12,4,5,3,3,3,1,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
106,35,46,63,60,80,77,77,70,56,48,48,34,49,39,30,38,26,25,24,16,21,15,9,8,11,13,8,9,0,3,4,1,0,2,1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
107,28,40,60,84,70,85,56,66,66,50,49,46,37,33,39,33,32,27,19,30,16,14,17,8,12,10,4,3,5,1,0,4,1,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
108,27,60,61,65,71,62,66,69,58,58,61,33,39,43,33,33,32,28,25,17,19,14,15,10,12,7,7,6,6,2,0,1,2,0,2,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0
109,34,53,51,64,71,81,76,59,53,58,51,44,36,34,37,40,30,27,18,21,24,14,7,10,13,11,8,7,1,4,3,2,1,1,0,1,0,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
110,33,59,58,70,60,67,82,68,54,57,45,45,37,29,31,34,35,28,25,23,25,14,10,11,10,9,9,5,2,3,2,1,4,1,0,0,0,0,0,1,1,2,0,1,0,0,0,0,0,0,0,0,0
111,41,50,53,63,70,78,63,60,60,56,53,53,45,38,34,26,29,24,27,23,19,18,15,12,9,5,4,6,3,4,0,3,3,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
112,31,47,72,70,71,58,68,67,77,55,48,46,36,30,44,24,30,24,19,20,21,12,19,12,8,12,4,2,8,2,1,3,2,1,3,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
113,45,57,57,72,56,74,73,62,64,44,44,42,40,37,31,34,31,26,22,26,22,17,10,14,14,6,8,4,1,3,6,1,2,1,0,0,0,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
114,36,54,59,59,68,73,59,74,68,46,54,55,40,31,35,41,36,21,22,17,13,16,19,9,7,5,8,4,4,5,2,2,1,1,1,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
115,40,44,65,58,77,78,70,75,61,51,43,45,25,35,35,31,27,25,24,24,19,16,18,12,19,8,3,3,3,3,1,2,2,2,0,2,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
116,26,53,75,62,60,73,72,74,71,47,51,40,47,35,30,15,32,28,30,19,10,18,21,14,7,7,3,6,5,4,4,2,1,1,5,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
117,34,46,53,63,83,78,65,68,56,47,46,45,60,29,34,35,25,26,17,30,21,19,16,12,10,5,4,3,4,4,5,0,1,3,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
118,39,58,53,70,74,81,58,63,66,57,54,44,34,25,26,30,33,30,27,9,20,24,12,12,11,4,6,5,6,1,5,3,2,2,1,1,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0
119,40,50,63,63,73,69,81,54,59,55,54,36,42,37,38,26,28,28,27,24,20,18,10,10,7,4,6,5,3,6,2,2,2,1,2,2,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
120,50,47,72,66,57,71,69,67,53,58,48,40,34,35,29,51,25,22,34,14,20,20,15,13,7,9,2,3,3,3,2,1,2,2,0,1,0,1,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0
121,39,60,45,76,76,63,63,61,55,61,57,47,35,27,41,38,39,26,15,21,15,10,16,15,13,6,9,2,6,2,1,5,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
122,46,43,56,63,84,63,61,75,52,61,53,36,41,37,31,36,33,29,28,15,16,16,15,10,6,7,6,7,8,3,0,2,0,6,0,1,0,1,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0
123,32,55,73,64,66,75,68,65,56,44,51,48,42,36,25,32,28,41,23,26,14,18,9,6,12,7,6,7,6,2,1,3,0,1,4,1,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0
124,31,43,60,56,81,88,69,58,58,55,56,40,45,30,35,32,27,40,29,19,21,13,11,13,7,6,2,6,2,2,4,3,1,1,1,2,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
125,40,51,41,70,81,70,80,66,57,57,41,41,40,49,32,32,30,26,20,18,23,18,13,4,10,9,5,7,4,2,2,3,1,1,0,2,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0
126,46,53,63,71,75,66,53,60,59,55,45,43,46,39,28,31,25,29,21,25,18,17,17,13,15,9,5,6,3,3,2,1,2,0,1,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
