sample,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52
61,26,47,78,62,80,72,60,66,58,57,48,44,48,47,31,23,33,20,30,25,12,17,12,10,5,6,8,4,6,4,2,3,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
62,19,52,72,76,85,74,73,51,60,65,33,38,44,41,27,29,34,26,26,21,17,19,13,9,10,7,4,4,9,3,1,2,2,0,0,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
63,25,49,53,70,73,83,67,65,60,68,44,38,47,40,35,33,23,31,30,18,18,11,9,9,13,10,6,3,4,0,3,2,1,0,1,2,0,2,0,1,2,0,0,1,1,0,0,0,0,0,0,0,0
64,23,47,73,77,63,76,66,74,63,47,44,38,45,31,48,31,23,32,25,26,18,21,8,8,4,5,7,5,6,4,2,3,1,0,2,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
65,22,47,68,71,79,73,74,69,42,52,58,47,44,40,40,25,26,34,21,23,14,18,16,12,6,5,5,4,2,1,1,0,4,3,0,1,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0
66,26,54,64,68,87,66,64,61,62,62,40,44,41,39,40,23,30,29,25,14,26,13,16,7,13,7,7,4,4,0,2,1,2,2,0,3,0,1,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0
67,33,53,53,61,80,80,67,63,59,64,45,49,34,35,41,31,24,25,17,29,21,18,14,14,8,2,10,6,4,0,3,1,0,0,0,2,0,0,0,2,0,1,0,1,0,1,0,0,0,0,0,0,0
68,29,69,68,76,61,81,63,63,55,56,51,40,36,36,30,28,36,33,21,20,11,18,9,15,2,13,4,5,8,5,0,3,0,0,1,1,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
69,37,50,71,60,72,71,74,64,52,73,35,48,43,40,38,23,24,27,24,23,15,14,11,13,11,6,6,3,2,3,4,2,1,1,0,2,2,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
70,26,59,69,80,72,71,63,50,59,54,46,52,45,44,32,43,23,15,17,22,17,24,15,8,8,13,2,2,6,3,1,1,1,2,0,0,2,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0
71,29,59,60,67,78,69,80,70,55,52,43,44,29,34,38,34,23,29,22,23,16,26,17,11,9,2,5,7,3,3,4,1,3,0,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
72,32,49,54,70,80,69,65,66,69,55,57,49,36,39,36,25,20,28,25,16,18,19,20,8,9,5,7,6,1,5,2,1,1,2,0,2,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0
73,29,56,80,65,57,61,81,68,65,54,56,36,46,36,37,27,34,22,25,20,25,11,6,10,8,9,4,3,4,3,3,1,1,3,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0
74,32,54,64,81,72,75,68,63,55,46,51,43,38,39,34,26,24,29,35,23,11,10,12,13,8,8,3,7,9,3,4,1,3,0,2,1,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
75,35,53,72,61,75,64,71,77,66,49,57,39,37,28,28,30,35,25,25,25,12,14,14,13,8,9,9,6,3,1,1,2,0,1,0,1,0,0,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0
76,44,59,62,69,67,84,62,54,55,44,51,44,43,35,32,34,28,21,20,18,14,19,16,14,20,8,6,4,6,4,2,1,0,2,2,1,3,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
77,37,56,69,60,65,65,73,63,54,52,57,53,47,40,38,27,23,25,24,21,18,15,18,4,6,6,8,8,3,3,4,2,1,0,0,3,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0
78,31,39,74,72,68,70,80,62,58,52,43,38,43,31,43,35,33,30,31,12,13,23,6,12,11,13,6,6,6,1,1,0,1,0,2,1,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0
79,25,57,66,70,79,74,65,58,61,62,60,36,38,34,40,30,19,31,22,19,24,16,6,13,7,4,6,6,1,2,4,4,2,1,2,1,1,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
80,32,54,68,72,74,74,58,71,49,64,50,38,41,22,38,34,29,32,26,19,17,15,13,11,9,7,5,8,5,2,2,2,1,1,0,0,1,1,3,0,2,0,0,0,0,1,0,0,0,0,0,0,0
81,27,44,69,75,74,76,63,73,58,51,56,45,38,35,37,24,22,26,22,18,24,18,13,12,13,8,3,8,4,2,2,4,0,1,2,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
82,33,50,54,82,67,76,66,71,64,49,48,44,33,43,41,28,29,20,31,19,18,16,17,7,9,4,8,6,3,1,2,1,1,2,3,0,2,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
