k1,k2,sk,lb,ub,pval
34,28,0.541905,0.51619,0.587619,0.273
34,29,0.791429,0.76381,0.818095,0.494
34,30,0.930476,0.90381,0.941905,0.781
34,31,0.884762,0.861905,0.906667,0.48025
34,32,0.700952,0.655238,0.721905,0.758
34,33,0.914286,0.858095,0.90381,0.998
35,0,0.702172,0.660807,0.72182,0.73025
35,1,0.612203,0.57394,0.638056,0.6155
35,2,0.690796,0.671148,0.730093,0.28
35,3,0.812823,0.791107,0.845915,0.323
35,4,0.895553,0.871768,0.918304,0.527
35,5,0.680785,0.657025,0.717975,0.3155
35,6,0.802686,0.785124,0.840909,0.20875
35,7,0.891529,0.877066,0.922521,0.25925
35,8,0.399793,0.366736,0.443182,0.4
35,9,0.72624,0.704545,0.771694,0.23975
35,10,0.72624,0.702479,0.766529,0.30825
35,11,0.894628,0.870868,0.917355,0.52025
35,12,0.896694,0.877066,0.923554,0.37925
35,13,0.905992,0.884298,0.929752,0.3965
35,14,0.719116,0.689207,0.759428,0.41425
35,15,0.89857,0.880364,0.929779,0.34575
35,16,0.906372,0.880364,0.929779,0.5475
35,17,0.910273,0.885566,0.93368,0.537
35,18,0.862461,0.812823,0.868666,0.928
35,19,0.914168,0.866598,0.915202,0.968
35,20,0.827479,0.807851,0.860537,0.296
35,21,0.885331,0.86157,0.909091,0.42875
35,22,0.895661,0.878099,0.923554,0.30525
35,23,0.855372,0.825413,0.878099,0.591
35,24,0.90186,0.880165,0.924587,0.465
35,25,0.46281,0.436983,0.504132,0.3055
35,26,0.413223,0.385331,0.451446,0.34775
35,27,0.565083,0.521694,0.596074,0.624
35,28,0.547521,0.535124,0.607438,0.104
35,29,0.774793,0.756198,0.81405,0.2715
35,30,0.882231,0.865702,0.91219,0.292
35,31,0.899793,0.834711,0.885331,0.9995
35,32,0.680785,0.660124,0.727273,0.247
35,33,0.838843,0.827479,0.879132,0.108
35,34,0.900826,0.881198,0.92562,0.39
36,0,0.701446,0.660124,0.720041,0.74225
36,1,0.61157,0.575413,0.640496,0.56725
36,2,0.690083,0.667355,0.728306,0.30775
36,3,0.805785,0.783058,0.839876,0.349
36,4,0.880165,0.858471,0.909091,0.39575
36,5,0.675955,0.654283,0.717234,0.26575
36,6,0.793602,0.78225,0.836945,0.17725
36,7,0.878225,0.862745,0.911249,0.23175
36,8,0.406605,0.372549,0.446852,0.4215
36,9,0.719298,0.698658,0.764706,0.215
36,10,0.72549,0.696594,0.760578,0.3815
36,11,0.885449,0.856553,0.906089,0.58975
36,12,0.885449,0.862745,0.912281,0.3965
36,13,0.894737,0.871001,0.919505,0.441
36,14,0.724675,0.683117,0.753247,0.617
36,15,0.884416,0.864935,0.916883,0.28175
36,16,0.892208,0.866234,0.919481,0.48475
36,17,0.896104,0.868831,0.920779,0.49225
36,18,0.86157,0.803719,0.860537,0.97975
36,19,0.904959,0.852273,0.903926,0.97275
36,20,0.821465,0.801858,0.856553,0.3625
36,21,0.872033,0.850361,0.899897,0.3655
36,22,0.882353,0.862745,0.912281,0.27925
36,23,0.844169,0.818369,0.873065,0.53875
36,24,0.888545,0.864809,0.914345,0.4215
36,25,0.4613,0.443756,0.511868,0.17325
36,26,0.421053,0.394221,0.460268,0.3555
36,27,0.563467,0.525284,0.598555,0.56
36,28,0.555212,0.53354,0.605779,0.1835
36,29,0.77193,0.748194,0.805986,0.353
36,30,0.862745,0.852425,0.900929,0.124
36,31,0.888545,0.822497,0.875129,0.99875
36,32,0.682147,0.656347,0.723426,0.33725
36,33,0.827657,0.818369,0.871001,0.1035
36,34,0.885449,0.864809,0.913313,0.31125
36,35,0.972107,0.833678,0.887397,1.0
37,0,0.729524,0.706667,0.765714,0.3165
37,1,0.685714,0.651429,0.71619,0.55625
37,2,0.729524,0.715238,0.774286,0.15275
37,3,0.785714,0.739048,0.798095,0.85975
37,4,0.779048,0.750476,0.811429,0.4435
37,5,0.686013,0.690771,0.751665,0.00875
37,6,0.769743,0.75452,0.811608,0.172
37,7,0.783064,0.76118,0.821123,0.35425
37,8,0.49001,0.454805,0.52902,0.3685
37,9,0.687916,0.674596,0.737393,0.14625
37,10,0.695528,0.694577,0.75452,0.024
37,11,0.788773,0.759277,0.81922,0.4975
37,12,0.784015,0.757374,0.816365,0.44225
37,13,0.782112,0.752617,0.813511,0.41925
37,14,0.694875,0.693683,0.759237,0.0255
37,15,0.778308,0.753278,0.818832,0.315
37,16,0.775924,0.74851,0.814064,0.33225
37,17,0.775924,0.749702,0.815256,0.35525
37,18,0.771429,0.732381,0.791429,0.72125
37,19,0.777143,0.742857,0.802857,0.56975
37,20,0.757374,0.746908,0.805899,0.09425
37,21,0.769743,0.75452,0.814462,0.147
37,22,0.773549,0.75452,0.813511,0.23025
37,23,0.780209,0.749762,0.807802,0.54575
37,24,0.783064,0.752617,0.812559,0.45775
37,25,0.507619,0.484762,0.546667,0.3355
37,26,0.465714,0.44,0.501905,0.351
37,27,0.560952,0.535238,0.602857,0.2745
37,28,0.558095,0.531429,0.598095,0.375
37,29,0.718095,0.672381,0.731429,0.856
37,30,0.767619,0.74,0.8,0.421
37,31,0.767619,0.718095,0.778095,0.8715
37,32,0.646667,0.615238,0.679048,0.4635
37,33,0.732381,0.709524,0.770476,0.31275
37,34,0.774286,0.741905,0.801905,0.556
37,35,0.785124,0.725207,0.786157,0.97075
37,36,0.778122,0.717234,0.780186,0.96225
38,0,0.696941,0.67782,0.739006,0.20275
38,1,0.67304,0.647228,0.711281,0.338
38,2,0.709369,0.684512,0.746654,0.31825
38,3,0.716061,0.675908,0.739006,0.68725
38,4,0.699809,0.66348,0.731358,0.5015
38,5,0.665392,0.66348,0.726577,0.02625
38,6,0.688337,0.694073,0.755258,0.016
38,7,0.701721,0.67304,0.741874,0.40875
38,8,0.526769,0.494264,0.56501,0.44175
38,9,0.647228,0.626195,0.693117,0.1835
38,10,0.660612,0.654876,0.717973,0.05775
38,11,0.695985,0.674952,0.74283,0.264
38,12,0.698853,0.669216,0.737094,0.40075
38,13,0.696941,0.664436,0.73327,0.433
38,14,0.678998,0.655131,0.724344,0.24275
38,15,0.695704,0.664678,0.73747,0.37425
38,16,0.702864,0.665871,0.736277,0.586
38,17,0.702864,0.662291,0.73389,0.62425
38,18,0.691866,0.661244,0.727273,0.4365
38,19,0.69378,0.65933,0.727273,0.4995
38,20,0.710325,0.678776,0.744742,0.47475
38,21,0.705545,0.671128,0.739006,0.494
38,22,0.703633,0.669216,0.737094,0.54775
38,23,0.693117,0.674952,0.739962,0.18925
38,24,0.697897,0.666348,0.735182,0.431
38,25,0.539713,0.507177,0.569378,0.529
38,26,0.515789,0.470813,0.534928,0.7505
38,27,0.579904,0.541627,0.606699,0.62325
38,28,0.562679,0.529187,0.593301,0.5175
38,29,0.650718,0.623923,0.686124,0.361
38,30,0.690909,0.662201,0.730144,0.40525
38,31,0.711005,0.649761,0.715789,0.9435
38,32,0.603828,0.590431,0.653589,0.13625
38,33,0.660287,0.642105,0.707177,0.21625
38,34,0.694737,0.656459,0.724402,0.58225
38,35,0.700935,0.647975,0.716511,0.83025
38,36,0.692946,0.644191,0.713693,0.744
38,37,0.758126,0.664436,0.726577,1.0
39,0,0.693994,0.662536,0.725453,0.4965
39,1,0.727359,0.668255,0.732126,0.9525
39,2,0.680648,0.665396,0.732126,0.14225
39,3,0.63489,0.591992,0.661582,0.691
39,4,0.577693,0.545281,0.614871,0.46675
39,5,0.671429,0.647619,0.712381,0.329
39,6,0.654286,0.611429,0.68,0.66975
39,7,0.58,0.550476,0.62,0.40775
39,8,0.56381,0.558095,0.627619,0.05225
39,9,0.57619,0.572381,0.640952,0.04075
39,10,0.61619,0.606667,0.671429,0.07475
39,11,0.587619,0.554286,0.624762,0.47325
39,12,0.582857,0.544762,0.615238,0.53175
39,13,0.571429,0.537143,0.608571,0.45775
39,14,0.643198,0.614558,0.687351,0.315
39,15,0.571599,0.538186,0.614558,0.39575
39,16,0.564439,0.533413,0.609785,0.33225
39,17,0.562053,0.52864,0.605012,0.36325
39,18,0.612965,0.563394,0.632984,0.778
39,19,0.580553,0.541468,0.611058,0.6345
39,20,0.605714,0.586667,0.65619,0.17625
39,21,0.578095,0.55619,0.627619,0.2505
39,22,0.570476,0.542857,0.613333,0.328
39,23,0.588571,0.577143,0.645714,0.1185
39,24,0.568571,0.540952,0.611429,0.3105
39,25,0.605338,0.554814,0.617731,0.8685
39,26,0.588179,0.532888,0.596759,0.9305
39,27,0.612011,0.559581,0.624404,0.9
39,28,0.594852,0.537655,0.602479,0.937
39,29,0.611058,0.560534,0.625357,0.83625
39,30,0.592946,0.551001,0.620591,0.66875
39,31,0.586273,0.554814,0.621544,0.42225
39,32,0.609152,0.557674,0.622498,0.8615
39,33,0.602479,0.545281,0.612011,0.9145
39,34,0.575786,0.535748,0.604385,0.60525
39,35,0.581179,0.541882,0.612203,0.56425
39,36,0.585744,0.546488,0.614669,0.6295
39,37,0.657143,0.605714,0.673333,0.82675
39,38,0.654876,0.607075,0.67304,0.80575
40,0,0.744519,0.7245,0.784557,0.25525
40,1,0.709247,0.673022,0.734986,0.5795
40,2,0.752145,0.731173,0.79123,0.24575
40,3,0.77693,0.736892,0.793136,0.7545
40,4,0.763584,0.733079,0.79123,0.476
40,5,0.704762,0.708571,0.766667,0.01625
40,6,0.779048,0.757143,0.811429,0.33625
40,7,0.775238,0.740952,0.799048,0.5775
40,8,0.494286,0.479048,0.551429,0.13625
40,9,0.689524,0.672381,0.735238,0.17925
40,10,0.731429,0.700952,0.760952,0.505
40,11,0.779048,0.741905,0.8,0.63675
40,12,0.772381,0.740952,0.799048,0.57075
40,13,0.764762,0.735238,0.794286,0.47125
40,14,0.701671,0.702864,0.767303,0.02025
40,15,0.785203,0.73747,0.799523,0.8565
40,16,0.78043,0.73389,0.795943,0.83425
40,17,0.775656,0.731504,0.793556,0.7915
40,18,0.744519,0.720686,0.77979,0.28925
40,19,0.755958,0.727359,0.786463,0.46975
40,20,0.759048,0.742857,0.799048,0.173
40,21,0.769524,0.741905,0.8,0.43325
40,22,0.771429,0.738095,0.79619,0.599
40,23,0.753333,0.741905,0.798095,0.14
40,24,0.767619,0.735238,0.794286,0.522
40,25,0.537655,0.50143,0.563394,0.6705
40,26,0.486177,0.456625,0.519542,0.44725
40,27,0.584366,0.549094,0.616778,0.54425
40,28,0.586273,0.537655,0.603432,0.8315
40,29,0.699714,0.668255,0.726406,0.53325
40,30,0.752145,0.730219,0.786463,0.386
40,31,0.737846,0.70734,0.766444,0.459
40,32,0.638704,0.616778,0.678742,0.24475
40,33,0.714013,0.696854,0.755958,0.19525
40,34,0.754051,0.7245,0.783603,0.50075
40,35,0.741468,0.708376,0.770424,0.50425
40,36,0.738636,0.704545,0.767562,0.54025
40,37,0.785714,0.713333,0.772381,0.998
40,38,0.753346,0.671128,0.732314,0.9995
40,39,0.705714,0.626667,0.690476,0.99725
41,0,0.693333,0.659048,0.715238,0.6485
41,1,0.592381,0.56,0.620952,0.55775
41,2,0.700952,0.665714,0.720952,0.648
41,3,0.848571,0.820952,0.873333,0.5525
41,4,0.948571,0.928571,0.96381,0.6535
41,5,0.682207,0.658421,0.717412,0.40475
41,6,0.838249,0.808754,0.859182,0.57875
41,7,0.94862,0.931494,0.962892,0.56375
41,8,0.377735,0.334919,0.405328,0.60075
41,9,0.75452,0.724072,0.791627,0.414
41,10,0.748811,0.714558,0.779258,0.5575
41,11,0.942912,0.921979,0.956232,0.611
41,12,0.953378,0.934348,0.965747,0.6565
41,13,0.966698,0.947669,0.975262,0.75075
41,14,0.731824,0.694875,0.765197,0.493
41,15,0.953516,0.940405,0.972586,0.293
41,16,0.9559,0.943981,0.97497,0.29375
41,17,0.963051,0.951132,0.98093,0.323
41,18,0.878095,0.853333,0.902857,0.46975
41,19,0.942857,0.92381,0.96,0.4825
41,20,0.867745,0.840152,0.888677,0.59025
41,21,0.9353,0.914367,0.951475,0.595
41,22,0.954329,0.9353,0.966698,0.59525
41,23,0.886775,0.862988,0.90961,0.46675
41,24,0.956232,0.937203,0.968601,0.59775
41,25,0.417143,0.38381,0.440952,0.6185
41,26,0.358095,0.330476,0.384762,0.5245
41,27,0.518095,0.484762,0.555238,0.4955
41,28,0.532381,0.495238,0.565714,0.5425
41,29,0.77619,0.739048,0.794286,0.7025
41,30,0.919048,0.89619,0.93619,0.5905
41,31,0.871429,0.847619,0.894286,0.48625
41,32,0.672381,0.634286,0.7,0.63375
41,33,0.870476,0.841905,0.890476,0.606
41,34,0.948571,0.927619,0.960952,0.70725
41,35,0.897727,0.877066,0.924587,0.467
41,36,0.886481,0.860681,0.910217,0.48975
41,37,0.76784,0.737393,0.799239,0.43725
41,38,0.6826,0.652964,0.722753,0.3935
41,39,0.560952,0.527619,0.597143,0.46225
41,40,0.752381,0.721905,0.780952,0.53925
42,0,0.69619,0.66381,0.720952,0.64475
42,1,0.599048,0.568571,0.629524,0.537
42,2,0.707619,0.665714,0.72381,0.7445
42,3,0.849524,0.812381,0.864762,0.81525
42,4,0.932381,0.908571,0.945714,0.7015
42,5,0.686965,0.657469,0.718363,0.46625
42,6,0.835395,0.803045,0.853473,0.69825
42,7,0.930542,0.90961,0.946717,0.50225
42,8,0.378687,0.350143,0.423406,0.364
42,9,0.745956,0.717412,0.784015,0.369
42,10,0.749762,0.707897,0.773549,0.65825
42,11,0.926736,0.903901,0.94196,0.61225
42,12,0.941009,0.913416,0.949572,0.82625
42,13,0.94862,0.925785,0.959087,0.75375
42,14,0.722288,0.694875,0.764005,0.32525
42,15,0.939213,0.920143,0.957092,0.47175
42,16,0.941597,0.922527,0.959476,0.5085
42,17,0.948749,0.929678,0.965435,0.58375
42,18,0.865714,0.838095,0.889524,0.49475
42,19,0.924762,0.90381,0.94381,0.512
42,20,0.85157,0.829686,0.879163,0.39575
42,21,0.917222,0.897241,0.937203,0.50775
42,22,0.936251,0.91627,0.952426,0.58975
42,23,0.868696,0.85157,0.898192,0.287
42,24,0.934348,0.918173,0.953378,0.44175
42,25,0.42,0.392381,0.450476,0.43625
42,26,0.360952,0.341905,0.397143,0.28875
42,27,0.522857,0.486667,0.559048,0.5005
42,28,0.529524,0.497143,0.566667,0.4035
42,29,0.771429,0.734286,0.789524,0.764
42,30,0.900952,0.879048,0.921905,0.51325
42,31,0.857143,0.833333,0.881905,0.46975
42,32,0.675238,0.630476,0.69619,0.75575
42,33,0.858095,0.827619,0.878095,0.6655
42,34,0.932381,0.905714,0.94381,0.7855
42,35,0.880165,0.856405,0.905992,0.41275
42,36,0.873065,0.845201,0.896801,0.55825
42,37,0.768792,0.736441,0.797336,0.57375
42,38,0.683556,0.652008,0.719885,0.42275
42,39,0.577143,0.533333,0.602857,0.66525
42,40,0.755238,0.718095,0.778095,0.66375
42,41,0.959087,0.925785,0.959087,0.9825
43,0,0.7,0.67619,0.731429,0.429
43,1,0.606667,0.573333,0.635238,0.52475
43,2,0.709524,0.681905,0.73619,0.475
43,3,0.859048,0.827619,0.877143,0.71075
43,4,0.94381,0.92381,0.957143,0.6035
43,5,0.705994,0.666032,0.726927,0.68225
43,6,0.846813,0.818268,0.866794,0.58925
43,7,0.949572,0.930542,0.96099,0.68325
43,8,0.384396,0.350143,0.422455,0.4925
43,9,0.76118,0.726927,0.792578,0.4785
43,10,0.76118,0.724072,0.787821,0.65875
43,11,0.945766,0.921979,0.954329,0.76875
43,12,0.950523,0.931494,0.961941,0.65825
43,13,0.961941,0.943863,0.970504,0.73725
43,14,0.738975,0.706794,0.775924,0.431
43,15,0.9559,0.939213,0.969011,0.55
43,16,0.960667,0.939213,0.970203,0.738
43,17,0.967819,0.946365,0.97497,0.83575
43,18,0.884762,0.85619,0.90381,0.659
43,19,0.94381,0.92,0.954286,0.736
43,20,0.868696,0.845861,0.891532,0.46175
43,21,0.934348,0.915319,0.949572,0.596
43,22,0.951475,0.933397,0.962892,0.62425
43,23,0.889629,0.866794,0.912464,0.47375
43,24,0.949572,0.934348,0.964795,0.45675
43,25,0.418095,0.395238,0.452381,0.36575
43,26,0.360952,0.338095,0.394286,0.32025
43,27,0.519048,0.492381,0.562857,0.3475
43,28,0.535238,0.500952,0.571429,0.4675
43,29,0.773333,0.742857,0.797143,0.57125
43,30,0.92,0.895238,0.934286,0.718
43,31,0.87619,0.846667,0.892381,0.67325
43,32,0.673333,0.63619,0.701905,0.551
43,33,0.867619,0.84,0.887619,0.59925
43,34,0.945714,0.920952,0.954286,0.81125
43,35,0.899793,0.873967,0.919421,0.64125
43,36,0.886481,0.857585,0.907121,0.58075
43,37,0.785918,0.746908,0.806851,0.69275
43,38,0.695029,0.661568,0.729446,0.462
43,39,0.577143,0.541905,0.611429,0.527
43,40,0.762857,0.729524,0.788571,0.55225
43,41,0.955281,0.939106,0.96765,0.55125
43,42,0.954329,0.924833,0.958135,0.92875
44,0,0.70381,0.669524,0.724762,0.656
44,1,0.602857,0.569524,0.630476,0.5695
44,2,0.709524,0.67619,0.732381,0.608
44,3,0.857143,0.828571,0.878095,0.62825
44,4,0.953333,0.929524,0.961905,0.7915
44,5,0.698382,0.665081,0.725024,0.58875
44,6,0.848716,0.818268,0.866794,0.6675
44,7,0.955281,0.933397,0.963844,0.7475
44,8,0.378687,0.342531,0.415794,0.4965
44,9,0.763083,0.726927,0.79353,0.51525
44,10,0.76118,0.721218,0.785918,0.67825
44,11,0.947669,0.925785,0.958135,0.68925
44,12,0.956232,0.937203,0.966698,0.6975
44,13,0.96765,0.949572,0.975262,0.76625
44,14,0.742551,0.70441,0.77354,0.5585
44,15,0.964243,0.943981,0.973778,0.71925
44,16,0.964243,0.947557,0.976162,0.6415
44,17,0.971395,0.953516,0.979738,0.738
44,18,0.882857,0.859048,0.907619,0.51775
44,19,0.945714,0.926667,0.96,0.59075
44,20,0.868696,0.84491,0.892483,0.43575
44,21,0.938154,0.919125,0.953378,0.58675
44,22,0.955281,0.939106,0.968601,0.56475
44,23,0.889629,0.869648,0.914367,0.3955
44,24,0.955281,0.940057,0.968601,0.48125
44,25,0.414286,0.389524,0.447619,0.40075
44,26,0.360952,0.33619,0.390476,0.463
44,27,0.515238,0.487619,0.558095,0.3405
44,28,0.533333,0.5,0.570476,0.4695
44,29,0.769524,0.742857,0.797143,0.4295
44,30,0.921905,0.899048,0.938095,0.624
44,31,0.874286,0.849524,0.895238,0.50625
44,32,0.669524,0.637143,0.70381,0.47025
44,33,0.867619,0.840952,0.889524,0.48175
44,34,0.949524,0.926667,0.959048,0.74325
44,35,0.899793,0.877066,0.923554,0.501
44,36,0.886481,0.862745,0.912281,0.45525
44,37,0.776403,0.745956,0.805899,0.47625
44,38,0.689293,0.659656,0.728489,0.3875
44,39,0.573333,0.535238,0.605714,0.55425
44,40,0.760952,0.728571,0.786667,0.5545
44,41,0.966698,0.946717,0.973359,0.811
44,42,0.952426,0.931494,0.962892,0.7415
44,43,0.977165,0.94862,0.97431,0.996
45,0,0.722857,0.695238,0.753333,0.44375
45,1,0.633333,0.600952,0.66381,0.5515
45,2,0.726667,0.704762,0.761905,0.3155
45,3,0.855238,0.828571,0.878095,0.53375
45,4,0.922857,0.904762,0.942857,0.42825
45,5,0.711703,0.687916,0.748811,0.3195
45,6,0.848716,0.827783,0.876308,0.35125
45,7,0.936251,0.914367,0.949572,0.6675
45,8,0.401522,0.366318,0.441484,0.382
45,9,0.76118,0.727878,0.792578,0.45375
45,10,0.764986,0.733587,0.795433,0.51625
45,11,0.930542,0.90961,0.945766,0.61375
45,12,0.939106,0.912464,0.94862,0.78375
45,13,0.942912,0.921028,0.955281,0.6975
45,14,0.735399,0.719905,0.787843,0.141
45,15,0.940405,0.916567,0.954708,0.64725
45,16,0.940405,0.916567,0.953516,0.70925
45,17,0.942789,0.918951,0.9559,0.6965
45,18,0.880952,0.845714,0.894286,0.7825
45,19,0.920952,0.899048,0.939048,0.59175
45,20,0.853473,0.846813,0.893435,0.075
45,21,0.913416,0.90295,0.940057,0.23525
45,22,0.932445,0.915319,0.950523,0.50775
45,23,0.880114,0.862988,0.907707,0.282
45,24,0.934348,0.913416,0.949572,0.55175
45,25,0.442857,0.412381,0.472381,0.46725
45,26,0.393333,0.359048,0.41619,0.62725
45,27,0.532381,0.505714,0.577143,0.32325
45,28,0.552381,0.510476,0.58,0.619
45,29,0.775238,0.740952,0.795238,0.657
45,30,0.906667,0.879048,0.92,0.725
45,31,0.866667,0.837143,0.88381,0.68625
45,32,0.682857,0.64381,0.708571,0.65525
45,33,0.865714,0.826667,0.87619,0.8635
45,34,0.926667,0.899048,0.938095,0.816
45,35,0.88843,0.857438,0.904959,0.7295
45,36,0.875129,0.844169,0.894737,0.63725
45,37,0.799239,0.75452,0.814462,0.78775
45,38,0.710325,0.675908,0.74283,0.533
45,39,0.594286,0.561905,0.632381,0.4465
45,40,0.78381,0.744762,0.802857,0.74075
45,41,0.924833,0.901998,0.94196,0.566
45,42,0.914367,0.885823,0.927688,0.707
45,43,0.941009,0.903901,0.941009,0.97075
45,44,0.9353,0.907707,0.944814,0.811
46,0,0.714286,0.684762,0.742857,0.48075
46,1,0.613333,0.584762,0.648571,0.41
46,2,0.727619,0.692381,0.749524,0.63
46,3,0.86,0.832381,0.881905,0.5435
46,4,0.942857,0.92381,0.958095,0.59625
46,5,0.710752,0.678402,0.739296,0.5125
46,6,0.855376,0.828735,0.876308,0.55025
46,7,0.952426,0.931494,0.962892,0.759
46,8,0.389153,0.352997,0.426261,0.4425
46,9,0.765937,0.733587,0.797336,0.49575
46,10,0.769743,0.730733,0.792578,0.67275
46,11,0.941009,0.922931,0.956232,0.488
46,12,0.945766,0.930542,0.961941,0.42825
46,13,0.959087,0.939106,0.969553,0.67875
46,14,0.747318,0.712753,0.781883,0.42025
46,15,0.957092,0.93683,0.969011,0.6875
46,16,0.94994,0.933254,0.967819,0.37775
46,17,0.957092,0.939213,0.971395,0.5315
46,18,0.889524,0.858095,0.905714,0.73725
46,19,0.939048,0.917143,0.953333,0.67075
46,20,0.865842,0.85157,0.897241,0.20125
46,21,0.931494,0.914367,0.949572,0.398
46,22,0.950523,0.932445,0.962892,0.61875
46,23,0.884872,0.873454,0.917222,0.1885
46,24,0.94862,0.933397,0.964795,0.4585
46,25,0.44,0.401905,0.46,0.70575
46,26,0.384762,0.346667,0.402857,0.72925
46,27,0.537143,0.499048,0.570476,0.58
46,28,0.547619,0.506667,0.577143,0.61175
46,29,0.77619,0.746667,0.800952,0.54325
46,30,0.920952,0.895238,0.934286,0.7465
46,31,0.877143,0.850476,0.89619,0.677
46,32,0.687619,0.64,0.706667,0.74675
46,33,0.878095,0.840952,0.889524,0.87075
46,34,0.944762,0.91619,0.951429,0.86825
46,35,0.897727,0.871901,0.917355,0.6045
46,36,0.884417,0.859649,0.908153,0.54325
46,37,0.78687,0.752617,0.813511,0.518
46,38,0.697897,0.669216,0.73805,0.346
46,39,0.587619,0.547619,0.62,0.5405
46,40,0.769524,0.742857,0.800952,0.4675
46,41,0.944814,0.922931,0.958135,0.62525
46,42,0.928639,0.903901,0.942912,0.64
46,43,0.945766,0.921979,0.955281,0.744
46,44,0.949572,0.926736,0.960038,0.736
46,45,0.957184,0.906755,0.944814,0.9995
47,0,0.673022,0.656816,0.719733,0.196
47,1,0.659676,0.631077,0.695901,0.39975
47,2,0.674929,0.659676,0.723546,0.1415
47,3,0.691134,0.644423,0.7102,0.766
47,4,0.671115,0.629171,0.700667,0.58425
47,5,0.641905,0.642857,0.704762,0.02
47,6,0.666667,0.65619,0.722857,0.06975
47,7,0.664762,0.638095,0.709524,0.34575
47,8,0.527619,0.499048,0.569524,0.33525
47,9,0.653333,0.609524,0.673333,0.7685
47,10,0.645714,0.630476,0.695238,0.15175
47,11,0.670476,0.64,0.709524,0.423
47,12,0.671429,0.634286,0.704762,0.525
47,13,0.661905,0.630476,0.702857,0.4045
47,14,0.649165,0.633652,0.704057,0.14825
47,15,0.653938,0.630072,0.708831,0.245
47,16,0.663484,0.626492,0.704057,0.47375
47,17,0.661098,0.625298,0.702864,0.46
47,18,0.671115,0.632031,0.698761,0.63825
47,19,0.657769,0.625357,0.695901,0.42425
47,20,0.682857,0.648571,0.714286,0.547
47,21,0.655238,0.637143,0.707619,0.1545
47,22,0.657143,0.63619,0.706667,0.27475
47,23,0.673333,0.642857,0.712381,0.41075
47,24,0.662857,0.633333,0.704762,0.396
47,25,0.552908,0.506196,0.571973,0.75925
47,26,0.514776,0.478551,0.544328,0.5545
47,27,0.551001,0.538608,0.602479,0.12275
47,28,0.553861,0.527169,0.591039,0.402
47,29,0.645377,0.601525,0.666349,0.7365
47,30,0.667302,0.629171,0.698761,0.5685
47,31,0.658723,0.622498,0.689228,0.56525
47,32,0.604385,0.575786,0.63775,0.42675
47,33,0.654909,0.612965,0.682555,0.684
47,34,0.662536,0.625357,0.695901,0.567
47,35,0.664943,0.618407,0.689762,0.7135
47,36,0.663223,0.617769,0.686983,0.71925
47,37,0.71619,0.638095,0.701905,0.99825
47,38,0.688038,0.614354,0.679426,0.99175
47,39,0.618684,0.597712,0.661582,0.265
47,40,0.687321,0.644423,0.708294,0.72125
47,41,0.657143,0.620952,0.691429,0.533
47,42,0.654286,0.619048,0.689524,0.46725
47,43,0.665714,0.627619,0.699048,0.53
47,44,0.65619,0.625714,0.69619,0.37825
47,45,0.688571,0.64,0.710476,0.752
47,46,0.68381,0.637143,0.707619,0.7485
48,0,0.658723,0.651096,0.716873,0.06025
48,1,0.651096,0.639657,0.705434,0.11875
48,2,0.687321,0.656816,0.722593,0.4325
48,3,0.674929,0.625357,0.692088,0.83625
48,4,0.633937,0.600572,0.672069,0.4615
48,5,0.642857,0.639048,0.704762,0.04175
48,6,0.640952,0.640952,0.707619,0.03
48,7,0.646667,0.606667,0.677143,0.631
48,8,0.547619,0.519048,0.588571,0.38
48,9,0.631429,0.593333,0.660952,0.6105
48,10,0.661905,0.618095,0.68381,0.72325
48,11,0.642857,0.607619,0.679048,0.49025
48,12,0.64,0.601905,0.674286,0.54625
48,13,0.630476,0.597143,0.670476,0.44225
48,14,0.622912,0.622912,0.693317,0.02225
48,15,0.627685,0.593079,0.671838,0.34625
48,16,0.627685,0.593079,0.670644,0.42225
48,17,0.620525,0.585919,0.664678,0.33075
48,18,0.644423,0.607245,0.673975,0.58575
48,19,0.623451,0.594852,0.667302,0.36075
48,20,0.664762,0.622857,0.691429,0.63025
48,21,0.642857,0.605714,0.677143,0.49075
48,22,0.637143,0.599048,0.671429,0.523
48,23,0.659048,0.614286,0.68381,0.654
48,24,0.629524,0.597143,0.669524,0.37875
48,25,0.570067,0.525262,0.589133,0.80525
48,26,0.543375,0.497617,0.559581,0.8025
48,27,0.575786,0.540515,0.606292,0.5155
48,28,0.580553,0.530029,0.593899,0.888
48,29,0.632031,0.585319,0.651096,0.77325
48,30,0.638704,0.600572,0.671115,0.5715
48,31,0.63775,0.595806,0.664442,0.6565
48,32,0.617731,0.567207,0.631077,0.85975
48,33,0.620591,0.588179,0.658723,0.4635
48,34,0.620591,0.594852,0.666349,0.35275
48,35,0.623578,0.590486,0.661841,0.439
48,36,0.621901,0.58781,0.661157,0.4165
48,37,0.684762,0.622857,0.687619,0.95525
48,38,0.682297,0.608612,0.672727,0.99175
48,39,0.600572,0.603432,0.669209,0.019
48,40,0.674929,0.632984,0.697807,0.6525
48,41,0.62381,0.585714,0.658095,0.538
48,42,0.620952,0.588571,0.659048,0.4205
48,43,0.630476,0.593333,0.665714,0.461
48,44,0.626667,0.590476,0.662857,0.44125
48,45,0.664762,0.610476,0.681905,0.83225
48,46,0.652381,0.602857,0.675238,0.73525
48,47,0.73619,0.590476,0.657143,1.0
49,0,0.670162,0.651096,0.71592,0.20075
49,1,0.633937,0.617731,0.682555,0.15025
49,2,0.685415,0.655863,0.720686,0.40425
