k1,k2,obs,pred,pval
0,0,0.04723699371060767,0.02863401998630036,1.0
1,0,0.2291349540254194,4.167467271333894e-05,1.0
2,0,-0.013395216418015653,0.00014015876767502238,0.39225
2,1,-0.01590140682436002,0.00018697778299703527,0.35525
3,0,0.05246022745506932,0.0008502545014067476,0.91025
3,1,-0.0003771648893814955,-0.000350912840037613,0.49875
3,2,0.03278434650233716,-0.00033545339469294975,0.80575
4,0,-0.0023352680491808917,8.587721344977633e-05,0.46875
4,1,-0.026497321096425105,0.0004470726540605206,0.19525
4,2,0.0013251924832958745,0.00046337581635171726,0.49925
4,3,0.023502609258523904,-0.0005832256937920137,0.72025
5,0,0.013564360513095439,-1.8063465371104082e-05,0.632
5,1,-0.004558920492693546,0.000305720078474132,0.4515
5,2,0.26445985291298246,5.346966078841604e-05,1.0
5,3,-0.013951619628867302,0.0005104617553166084,0.35675
5,4,0.05441000464221559,-0.00033093152409857137,0.908
6,0,0.022897782792462483,3.017499652547174e-05,0.7355
6,1,-0.07809288198225599,-8.584178865617866e-05,0.01525
6,2,0.09504751462668248,0.00035682602654084025,0.996
6,3,-0.012118465886772123,-0.0009059591729842211,0.3685
6,4,0.04293762822580077,0.0008464341717899736,0.89675
6,5,0.17780427286336933,-0.000299657268822205,1.0
7,0,-0.006828254436177388,-3.133049538254424e-05,0.427
7,1,-0.0153352071346252,-0.00030997397468050266,0.3095
7,2,-0.038129413701888805,-0.00016044545827519565,0.1425
7,3,-0.012833922307313625,-0.0011238968133087403,0.3945
7,4,0.08278267467097915,-0.0006829457183462249,0.95
7,5,-0.012828750376090405,-0.0009750751203087396,0.397
7,6,0.012058031258031942,-0.00026749514157340515,0.6425
8,0,-0.03833063572285324,0.0003069318356688399,0.1195
8,1,-0.022789680140089436,0.00022328199097212275,0.21225
8,2,-0.022212795621345975,-0.00042197741703653413,0.26275
8,3,-0.06315857663447179,0.000396066162812614,0.07175
8,4,0.090015084562535,4.524766358789434e-05,0.94575
8,5,0.038144698809178014,0.000682647337738058,0.81825
8,6,0.043398823699775824,0.000922442256415447,0.8975
8,7,0.42605385137977525,0.00031120990808521765,1.0
9,0,0.02425703553344079,0.00042961054173324456,0.70925
9,1,-0.032777767790406476,-0.00023108792184268326,0.223
9,2,0.12435560870965043,-0.0004161227026722677,0.99825
9,3,-0.06610069395861998,0.0007157297279591856,0.06875
9,4,0.011805927760759593,0.0010250486527201982,0.59825
9,5,0.36722770029186697,-0.0003934016609856329,1.0
9,6,0.011262417539237651,-0.0004408649246350821,0.62375
9,7,-0.04777003137084141,0.000800579173593098,0.14075
9,8,-0.13678736992974752,-0.0006072483060398381,0.00075
10,0,-0.006640504842312046,-0.00023457717495524495,0.42525
10,1,-0.013846664147437952,-0.00032124157274628036,0.33375
10,2,-0.07273878846796725,1.5924308390731804e-05,0.02575
10,3,-0.02887588174100074,0.000985525783170956,0.27425
10,4,-0.038628783809521866,0.00010094433995246435,0.264
10,5,-0.08916123250772097,0.0002799375879882233,0.02425
10,6,0.042850708238162304,0.0002580781418827731,0.875
10,7,0.41679530419764027,-0.0006548575355720544,1.0
10,8,0.24996450632210554,0.0014729030467483493,0.9995
10,9,-0.044376443779058805,-0.0005124994601210091,0.1705
11,0,-0.02158072639127028,0.0004262737270816089,0.2655
11,1,-0.010013413868725457,-0.00024258998214574207,0.3615
11,2,-0.025127059839356078,-0.000346232409238463,0.24225
11,3,-0.05474229685638495,0.0009975038113960513,0.11875
11,4,-0.06782181592458206,-0.0022024242898872623,0.11875
11,5,-0.02719549385409263,-0.00011768047561792395,0.27675
11,6,0.06046044079298485,0.00021184701861471015,0.948
11,7,0.21468023211230142,0.00028078904630363295,0.999
11,8,0.4218518652953582,-0.0008932609379389084,1.0
11,9,-0.04555130768256834,-0.00040712647780151315,0.15675
11,10,0.589497995200555,0.00010979868317156707,1.0
12,0,-0.02438427359171279,-0.0003193969948717396,0.252
12,1,-0.03297719928770667,0.00016364564874699923,0.1645
12,2,-0.039163481531628755,0.0006414389554112119,0.13375
12,3,-0.01048847723648364,-0.0011570371119399593,0.41275
12,4,0.031031019305401603,0.0005194514872242531,0.76425
12,5,-0.052631212321802186,0.0006247575864790787,0.086
12,6,0.03440183771498242,0.0004089677140500261,0.85075
12,7,0.07016545897103632,0.0006233520186734812,0.93525
12,8,0.00845071909106262,-0.0005480827507486128,0.58825
12,9,-0.06754917486669829,-0.00021044647872915062,0.05475
12,10,-0.02778252392566198,0.00019299569054890525,0.31025
12,11,-0.02496807426663217,3.045938459215086e-06,0.33
13,0,0.051241993892299116,-0.001397936458520338,0.9245
13,1,0.012069112700060444,0.0002624599706534095,0.64125
