subject,item,item_id,subscale,response,n_years
a1qf0zztejnal75a0urkw81d,45,P_ER,PN,0.0,0.0
a1qf0zztejnal75a0urkw81d,46,No_food,PN,0.0,0.0
a1qf0zztejnal75a0urkw81d,47,Dirty_clothes,PN,0.0,0.0
a1qf0zztejnal75a0urkw81d,48,Adult_resposibility,NVEA,0.0,0.0
a1qf0zztejnal75a0urkw81d,49,Financial_pressure,NVEA,1.0,2.0
a1qf0zztejnal75a0urkw81d,50,Kept_secrets,NVEA,0.0,0.0
a1qf0zztejnal75a0urkw81d,51,Looked_out_each_other,PN,0.0,0.0
a1qf0zztejnal75a0urkw81d,52,Fam_strength,EN,0.0,11.0
a2re1jpkyv1rcqybhqu9tjth,1,Swore,PVA,1.0,8.0
a2re1jpkyv1rcqybhqu9tjth,2,Hurtful,PVA,1.0,9.0
a2re1jpkyv1rcqybhqu9tjth,3,Afraid,PVA,0.0,0.0
a2re1jpkyv1rcqybhqu9tjth,4,Leave,PVA,0.0,0.0
a2re1jpkyv1rcqybhqu9tjth,5,Closet,NVEA,0.0,0.0
a2re1jpkyv1rcqybhqu9tjth,6,Pushed,PPhysA,0.0,0.0
a2re1jpkyv1rcqybhqu9tjth,7,Hit,PPhysA,0.0,0.0
a2re1jpkyv1rcqybhqu9tjth,8,Hit_med,PPhysA,0.0,0.0
a2re1jpkyv1rcqybhqu9tjth,9,Spank_open,PPhysA,0.0,0.0
a2re1jpkyv1rcqybhqu9tjth,10,Spanked_bare,PPhysA,0.0,0.0
a2re1jpkyv1rcqybhqu9tjth,11,Spanked_strap,PPhysA,0.0,0.0
a2re1jpkyv1rcqybhqu9tjth,12,Sex_comment,SexA,0.0,0.0
a2re1jpkyv1rcqybhqu9tjth,13,Fondled,SexA,0.0,0.0
a2re1jpkyv1rcqybhqu9tjth,14,Touch_them,SexA,0.0,0.0
a2re1jpkyv1rcqybhqu9tjth,15,Push_sib,WSV,,
a2re1jpkyv1rcqybhqu9tjth,16,Hit_sib_med,WSV,,
a2re1jpkyv1rcqybhqu9tjth,17,Sex_comment_sib,WSV,,
a2re1jpkyv1rcqybhqu9tjth,18,Fondled_sib,WSV,,
a2re1jpkyv1rcqybhqu9tjth,19,o_fondled,SexA,0.0,0.0
a2re1jpkyv1rcqybhqu9tjth,20,o_intercourse,SexA,0.0,0.0
a2re1jpkyv1rcqybhqu9tjth,21,Adults_push_m,WIPV,0.0,0.0
a2re1jpkyv1rcqybhqu9tjth,22,Adults_hit_m,WIPV,0.0,0.0
a2re1jpkyv1rcqybhqu9tjth,23,Adults_hit_med_m,WIPV,0.0,0.0
a2re1jpkyv1rcqybhqu9tjth,24,Adults_push_f,WIPV,0.0,0.0
a2re1jpkyv1rcqybhqu9tjth,25,Adults_hit_f,WIPV,0.0,0.0
a2re1jpkyv1rcqybhqu9tjth,26,peer_swore,PeerVA,0.0,0.0
a2re1jpkyv1rcqybhqu9tjth,27,Peer_hurtful,PeerVA,1.0,7.0
a2re1jpkyv1rcqybhqu9tjth,28,Peer_Rumors,PeerVA,0.0,0.0
a2re1jpkyv1rcqybhqu9tjth,29,Peer_Excluded,PeerVA,0.0,0.0
a2re1jpkyv1rcqybhqu9tjth,30,Peer_afraid,PeerVA,0.0,0.0
a2re1jpkyv1rcqybhqu9tjth,31,Peer_threat_money,PeerPhysA,0.0,0.0
a2re1jpkyv1rcqybhqu9tjth,32,Peer_forced,PeerPhysA,0.0,0.0
a2re1jpkyv1rcqybhqu9tjth,33,Peer_pushed,PeerPhysA,0.0,0.0
a2re1jpkyv1rcqybhqu9tjth,34,Peer_hit,PeerPhysA,0.0,0.0
a2re1jpkyv1rcqybhqu9tjth,35,Peer_hit_med,PeerPhysA,0.0,0.0
a2re1jpkyv1rcqybhqu9tjth,36,Peer_forced_sex,SexA,0.0,0.0
a2re1jpkyv1rcqybhqu9tjth,37,Peer_sex_not_want,SexA,0.0,0.0
a2re1jpkyv1rcqybhqu9tjth,38,M_unavail_poor,EN,0.0,0.0
a2re1jpkyv1rcqybhqu9tjth,39,F_unavail_poor,EN,0.0,0.0
a2re1jpkyv1rcqybhqu9tjth,40,P_diff_please,NVEA,1.0,6.0
a2re1jpkyv1rcqybhqu9tjth,41,P_no_time,NVEA,0.0,0.0
a2re1jpkyv1rcqybhqu9tjth,42,P_loved_you,EN,0.0,3.0
a2re1jpkyv1rcqybhqu9tjth,43,P_special,EN,0.0,5.0
a2re1jpkyv1rcqybhqu9tjth,44,P_protect,PN,0.0,3.0
a2re1jpkyv1rcqybhqu9tjth,45,P_ER,PN,0.0,7.0
a2re1jpkyv1rcqybhqu9tjth,46,No_food,PN,0.0,0.0
a2re1jpkyv1rcqybhqu9tjth,47,Dirty_clothes,PN,0.0,0.0
a2re1jpkyv1rcqybhqu9tjth,48,Adult_resposibility,NVEA,0.0,0.0
a2re1jpkyv1rcqybhqu9tjth,49,Financial_pressure,NVEA,1.0,9.0
a2re1jpkyv1rcqybhqu9tjth,50,Kept_secrets,NVEA,0.0,0.0
a2re1jpkyv1rcqybhqu9tjth,51,Looked_out_each_other,PN,0.0,3.0
a2re1jpkyv1rcqybhqu9tjth,52,Fam_strength,EN,0.0,3.0
a6l76fiu3o2dmemop7jtdfs9,1,Swore,PVA,0.0,0.0
a6l76fiu3o2dmemop7jtdfs9,2,Hurtful,PVA,0.0,0.0
a6l76fiu3o2dmemop7jtdfs9,3,Afraid,PVA,0.0,0.0
a6l76fiu3o2dmemop7jtdfs9,4,Leave,PVA,0.0,0.0
a6l76fiu3o2dmemop7jtdfs9,5,Closet,NVEA,0.0,0.0
a6l76fiu3o2dmemop7jtdfs9,6,Pushed,PPhysA,0.0,0.0
a6l76fiu3o2dmemop7jtdfs9,7,Hit,PPhysA,0.0,0.0
a6l76fiu3o2dmemop7jtdfs9,8,Hit_med,PPhysA,0.0,0.0
a6l76fiu3o2dmemop7jtdfs9,9,Spank_open,PPhysA,1.0,4.0
a6l76fiu3o2dmemop7jtdfs9,10,Spanked_bare,PPhysA,0.0,0.0
a6l76fiu3o2dmemop7jtdfs9,11,Spanked_strap,PPhysA,1.0,4.0
a6l76fiu3o2dmemop7jtdfs9,12,Sex_comment,SexA,0.0,0.0
a6l76fiu3o2dmemop7jtdfs9,13,Fondled,SexA,0.0,0.0
a6l76fiu3o2dmemop7jtdfs9,14,Touch_them,SexA,0.0,0.0
a6l76fiu3o2dmemop7jtdfs9,15,Push_sib,WSV,,
a6l76fiu3o2dmemop7jtdfs9,16,Hit_sib_med,WSV,,
a6l76fiu3o2dmemop7jtdfs9,17,Sex_comment_sib,WSV,,
a6l76fiu3o2dmemop7jtdfs9,18,Fondled_sib,WSV,,
a6l76fiu3o2dmemop7jtdfs9,19,o_fondled,SexA,0.0,0.0
a6l76fiu3o2dmemop7jtdfs9,20,o_intercourse,SexA,0.0,0.0
a6l76fiu3o2dmemop7jtdfs9,21,Adults_push_m,WIPV,0.0,0.0
a6l76fiu3o2dmemop7jtdfs9,22,Adults_hit_m,WIPV,0.0,0.0
a6l76fiu3o2dmemop7jtdfs9,23,Adults_hit_med_m,WIPV,0.0,0.0
a6l76fiu3o2dmemop7jtdfs9,24,Adults_push_f,WIPV,0.0,0.0
a6l76fiu3o2dmemop7jtdfs9,25,Adults_hit_f,WIPV,0.0,0.0
a6l76fiu3o2dmemop7jtdfs9,26,peer_swore,PeerVA,0.0,0.0
a6l76fiu3o2dmemop7jtdfs9,27,Peer_hurtful,PeerVA,0.0,0.0
a6l76fiu3o2dmemop7jtdfs9,28,Peer_Rumors,PeerVA,0.0,0.0
a6l76fiu3o2dmemop7jtdfs9,29,Peer_Excluded,PeerVA,0.0,0.0
a6l76fiu3o2dmemop7jtdfs9,30,Peer_afraid,PeerVA,0.0,0.0
a6l76fiu3o2dmemop7jtdfs9,31,Peer_threat_money,PeerPhysA,0.0,0.0
a6l76fiu3o2dmemop7jtdfs9,32,Peer_forced,PeerPhysA,0.0,0.0
a6l76fiu3o2dmemop7jtdfs9,33,Peer_pushed,PeerPhysA,0.0,0.0
a6l76fiu3o2dmemop7jtdfs9,34,Peer_hit,PeerPhysA,0.0,0.0
a6l76fiu3o2dmemop7jtdfs9,35,Peer_hit_med,PeerPhysA,0.0,0.0
a6l76fiu3o2dmemop7jtdfs9,36,Peer_forced_sex,SexA,0.0,0.0
a6l76fiu3o2dmemop7jtdfs9,37,Peer_sex_not_want,SexA,0.0,0.0
a6l76fiu3o2dmemop7jtdfs9,38,M_unavail_poor,EN,0.0,0.0
a6l76fiu3o2dmemop7jtdfs9,39,F_unavail_poor,EN,0.0,0.0
a6l76fiu3o2dmemop7jtdfs9,40,P_diff_please,NVEA,0.0,0.0
a6l76fiu3o2dmemop7jtdfs9,41,P_no_time,NVEA,0.0,0.0
a6l76fiu3o2dmemop7jtdfs9,42,P_loved_you,EN,0.0,0.0
a6l76fiu3o2dmemop7jtdfs9,43,P_special,EN,0.0,0.0
a6l76fiu3o2dmemop7jtdfs9,44,P_protect,PN,0.0,0.0
a6l76fiu3o2dmemop7jtdfs9,45,P_ER,PN,0.0,0.0
a6l76fiu3o2dmemop7jtdfs9,46,No_food,PN,0.0,0.0
a6l76fiu3o2dmemop7jtdfs9,47,Dirty_clothes,PN,0.0,0.0
a6l76fiu3o2dmemop7jtdfs9,48,Adult_resposibility,NVEA,0.0,0.0
a6l76fiu3o2dmemop7jtdfs9,49,Financial_pressure,NVEA,0.0,0.0
a6l76fiu3o2dmemop7jtdfs9,50,Kept_secrets,NVEA,0.0,0.0
a6l76fiu3o2dmemop7jtdfs9,51,Looked_out_each_other,PN,0.0,0.0
a6l76fiu3o2dmemop7jtdfs9,52,Fam_strength,EN,0.0,0.0
a73fhhjmti06p2lqaqyy9r3m,1,Swore,PVA,0.0,0.0
a73fhhjmti06p2lqaqyy9r3m,2,Hurtful,PVA,0.0,0.0
a73fhhjmti06p2lqaqyy9r3m,3,Afraid,PVA,0.0,0.0
a73fhhjmti06p2lqaqyy9r3m,4,Leave,PVA,0.0,0.0
a73fhhjmti06p2lqaqyy9r3m,5,Closet,NVEA,0.0,0.0
a73fhhjmti06p2lqaqyy9r3m,6,Pushed,PPhysA,0.0,0.0
a73fhhjmti06p2lqaqyy9r3m,7,Hit,PPhysA,0.0,0.0
a73fhhjmti06p2lqaqyy9r3m,8,Hit_med,PPhysA,0.0,0.0
a73fhhjmti06p2lqaqyy9r3m,9,Spank_open,PPhysA,0.0,0.0
a73fhhjmti06p2lqaqyy9r3m,10,Spanked_bare,PPhysA,0.0,0.0
a73fhhjmti06p2lqaqyy9r3m,11,Spanked_strap,PPhysA,0.0,0.0
a73fhhjmti06p2lqaqyy9r3m,12,Sex_comment,SexA,0.0,0.0
a73fhhjmti06p2lqaqyy9r3m,13,Fondled,SexA,0.0,0.0
a73fhhjmti06p2lqaqyy9r3m,14,Touch_them,SexA,0.0,0.0
a73fhhjmti06p2lqaqyy9r3m,15,Push_sib,WSV,,
a73fhhjmti06p2lqaqyy9r3m,16,Hit_sib_med,WSV,,
a73fhhjmti06p2lqaqyy9r3m,17,Sex_comment_sib,WSV,,
a73fhhjmti06p2lqaqyy9r3m,18,Fondled_sib,WSV,,
a73fhhjmti06p2lqaqyy9r3m,19,o_fondled,SexA,0.0,0.0
a73fhhjmti06p2lqaqyy9r3m,20,o_intercourse,SexA,0.0,0.0
a73fhhjmti06p2lqaqyy9r3m,21,Adults_push_m,WIPV,0.0,0.0
a73fhhjmti06p2lqaqyy9r3m,22,Adults_hit_m,WIPV,0.0,0.0
a73fhhjmti06p2lqaqyy9r3m,23,Adults_hit_med_m,WIPV,0.0,0.0
a73fhhjmti06p2lqaqyy9r3m,24,Adults_push_f,WIPV,0.0,0.0
a73fhhjmti06p2lqaqyy9r3m,25,Adults_hit_f,WIPV,0.0,0.0
a73fhhjmti06p2lqaqyy9r3m,26,peer_swore,PeerVA,0.0,0.0
a73fhhjmti06p2lqaqyy9r3m,27,Peer_hurtful,PeerVA,0.0,0.0
a73fhhjmti06p2lqaqyy9r3m,28,Peer_Rumors,PeerVA,0.0,0.0
a73fhhjmti06p2lqaqyy9r3m,29,Peer_Excluded,PeerVA,0.0,0.0
a73fhhjmti06p2lqaqyy9r3m,30,Peer_afraid,PeerVA,0.0,0.0
a73fhhjmti06p2lqaqyy9r3m,31,Peer_threat_money,PeerPhysA,0.0,0.0
a73fhhjmti06p2lqaqyy9r3m,32,Peer_forced,PeerPhysA,0.0,0.0
a73fhhjmti06p2lqaqyy9r3m,33,Peer_pushed,PeerPhysA,0.0,0.0
a73fhhjmti06p2lqaqyy9r3m,34,Peer_hit,PeerPhysA,0.0,0.0
a73fhhjmti06p2lqaqyy9r3m,35,Peer_hit_med,PeerPhysA,0.0,0.0
a73fhhjmti06p2lqaqyy9r3m,36,Peer_forced_sex,SexA,0.0,0.0
a73fhhjmti06p2lqaqyy9r3m,37,Peer_sex_not_want,SexA,0.0,0.0
a73fhhjmti06p2lqaqyy9r3m,38,M_unavail_poor,EN,0.0,0.0
a73fhhjmti06p2lqaqyy9r3m,39,F_unavail_poor,EN,0.0,0.0
a73fhhjmti06p2lqaqyy9r3m,40,P_diff_please,NVEA,0.0,0.0
a73fhhjmti06p2lqaqyy9r3m,41,P_no_time,NVEA,0.0,0.0
a73fhhjmti06p2lqaqyy9r3m,42,P_loved_you,EN,1.0,18.0
a73fhhjmti06p2lqaqyy9r3m,43,P_special,EN,1.0,18.0
a73fhhjmti06p2lqaqyy9r3m,44,P_protect,PN,1.0,18.0
a73fhhjmti06p2lqaqyy9r3m,45,P_ER,PN,1.0,18.0
a73fhhjmti06p2lqaqyy9r3m,46,No_food,PN,0.0,0.0
a73fhhjmti06p2lqaqyy9r3m,47,Dirty_clothes,PN,0.0,0.0
a73fhhjmti06p2lqaqyy9r3m,48,Adult_resposibility,NVEA,0.0,0.0
a73fhhjmti06p2lqaqyy9r3m,49,Financial_pressure,NVEA,0.0,0.0
a73fhhjmti06p2lqaqyy9r3m,50,Kept_secrets,NVEA,0.0,0.0
a73fhhjmti06p2lqaqyy9r3m,51,Looked_out_each_other,PN,1.0,18.0
a73fhhjmti06p2lqaqyy9r3m,52,Fam_strength,EN,1.0,18.0
a7nm784ogr5zs0zugp2r9577,1,Swore,PVA,0.0,0.0
a7nm784ogr5zs0zugp2r9577,2,Hurtful,PVA,0.0,0.0
a7nm784ogr5zs0zugp2r9577,3,Afraid,PVA,0.0,0.0
a7nm784ogr5zs0zugp2r9577,4,Leave,PVA,0.0,0.0
a7nm784ogr5zs0zugp2r9577,5,Closet,NVEA,0.0,0.0
a7nm784ogr5zs0zugp2r9577,6,Pushed,PPhysA,0.0,0.0
a7nm784ogr5zs0zugp2r9577,7,Hit,PPhysA,0.0,0.0
a7nm784ogr5zs0zugp2r9577,8,Hit_med,PPhysA,0.0,0.0
a7nm784ogr5zs0zugp2r9577,9,Spank_open,PPhysA,0.0,0.0
a7nm784ogr5zs0zugp2r9577,10,Spanked_bare,PPhysA,0.0,0.0
a7nm784ogr5zs0zugp2r9577,11,Spanked_strap,PPhysA,0.0,0.0
a7nm784ogr5zs0zugp2r9577,12,Sex_comment,SexA,0.0,0.0
a7nm784ogr5zs0zugp2r9577,13,Fondled,SexA,0.0,0.0
a7nm784ogr5zs0zugp2r9577,14,Touch_them,SexA,0.0,0.0
a7nm784ogr5zs0zugp2r9577,15,Push_sib,WSV,0.0,0.0
a7nm784ogr5zs0zugp2r9577,16,Hit_sib_med,WSV,0.0,0.0
a7nm784ogr5zs0zugp2r9577,17,Sex_comment_sib,WSV,0.0,0.0
a7nm784ogr5zs0zugp2r9577,18,Fondled_sib,WSV,0.0,0.0
a7nm784ogr5zs0zugp2r9577,19,o_fondled,SexA,0.0,0.0
a7nm784ogr5zs0zugp2r9577,20,o_intercourse,SexA,0.0,0.0
a7nm784ogr5zs0zugp2r9577,21,Adults_push_m,WIPV,0.0,0.0
a7nm784ogr5zs0zugp2r9577,22,Adults_hit_m,WIPV,0.0,0.0
a7nm784ogr5zs0zugp2r9577,23,Adults_hit_med_m,WIPV,0.0,0.0
a7nm784ogr5zs0zugp2r9577,24,Adults_push_f,WIPV,0.0,0.0
a7nm784ogr5zs0zugp2r9577,25,Adults_hit_f,WIPV,0.0,0.0
a7nm784ogr5zs0zugp2r9577,26,peer_swore,PeerVA,0.0,0.0
a7nm784ogr5zs0zugp2r9577,27,Peer_hurtful,PeerVA,0.0,0.0
a7nm784ogr5zs0zugp2r9577,28,Peer_Rumors,PeerVA,0.0,0.0
a7nm784ogr5zs0zugp2r9577,29,Peer_Excluded,PeerVA,0.0,0.0
a7nm784ogr5zs0zugp2r9577,30,Peer_afraid,PeerVA,0.0,0.0
a7nm784ogr5zs0zugp2r9577,31,Peer_threat_money,PeerPhysA,0.0,0.0
a7nm784ogr5zs0zugp2r9577,32,Peer_forced,PeerPhysA,0.0,0.0
a7nm784ogr5zs0zugp2r9577,33,Peer_pushed,PeerPhysA,0.0,0.0
a7nm784ogr5zs0zugp2r9577,34,Peer_hit,PeerPhysA,0.0,0.0
a7nm784ogr5zs0zugp2r9577,35,Peer_hit_med,PeerPhysA,0.0,0.0
a7nm784ogr5zs0zugp2r9577,36,Peer_forced_sex,SexA,0.0,0.0
a7nm784ogr5zs0zugp2r9577,37,Peer_sex_not_want,SexA,0.0,0.0
a7nm784ogr5zs0zugp2r9577,38,M_unavail_poor,EN,0.0,0.0
a7nm784ogr5zs0zugp2r9577,39,F_unavail_poor,EN,0.0,0.0
a7nm784ogr5zs0zugp2r9577,40,P_diff_please,NVEA,0.0,0.0
a7nm784ogr5zs0zugp2r9577,41,P_no_time,NVEA,0.0,0.0
a7nm784ogr5zs0zugp2r9577,42,P_loved_you,EN,0.0,0.0
a7nm784ogr5zs0zugp2r9577,43,P_special,EN,0.0,0.0
a7nm784ogr5zs0zugp2r9577,44,P_protect,PN,0.0,0.0
a7nm784ogr5zs0zugp2r9577,45,P_ER,PN,1.0,18.0
a7nm784ogr5zs0zugp2r9577,46,No_food,PN,0.0,0.0
a7nm784ogr5zs0zugp2r9577,47,Dirty_clothes,PN,0.0,0.0
a7nm784ogr5zs0zugp2r9577,48,Adult_resposibility,NVEA,0.0,0.0
a7nm784ogr5zs0zugp2r9577,49,Financial_pressure,NVEA,0.0,0.0
a7nm784ogr5zs0zugp2r9577,50,Kept_secrets,NVEA,0.0,0.0
a7nm784ogr5zs0zugp2r9577,51,Looked_out_each_other,PN,0.0,0.0
a7nm784ogr5zs0zugp2r9577,52,Fam_strength,EN,0.0,0.0
aa2kwzl2iwsx180pnyhoel89,1,Swore,PVA,1.0,2.0
aa2kwzl2iwsx180pnyhoel89,2,Hurtful,PVA,0.0,0.0
aa2kwzl2iwsx180pnyhoel89,3,Afraid,PVA,0.0,0.0
aa2kwzl2iwsx180pnyhoel89,4,Leave,PVA,0.0,0.0
aa2kwzl2iwsx180pnyhoel89,5,Closet,NVEA,0.0,0.0
aa2kwzl2iwsx180pnyhoel89,6,Pushed,PPhysA,0.0,0.0
aa2kwzl2iwsx180pnyhoel89,7,Hit,PPhysA,0.0,0.0
aa2kwzl2iwsx180pnyhoel89,8,Hit_med,PPhysA,0.0,0.0
aa2kwzl2iwsx180pnyhoel89,9,Spank_open,PPhysA,0.0,0.0
aa2kwzl2iwsx180pnyhoel89,10,Spanked_bare,PPhysA,0.0,0.0
aa2kwzl2iwsx180pnyhoel89,11,Spanked_strap,PPhysA,0.0,0.0
aa2kwzl2iwsx180pnyhoel89,12,Sex_comment,SexA,1.0,3.0
aa2kwzl2iwsx180pnyhoel89,13,Fondled,SexA,0.0,0.0
aa2kwzl2iwsx180pnyhoel89,14,Touch_them,SexA,0.0,0.0
aa2kwzl2iwsx180pnyhoel89,15,Push_sib,WSV,,
aa2kwzl2iwsx180pnyhoel89,16,Hit_sib_med,WSV,,
aa2kwzl2iwsx180pnyhoel89,17,Sex_comment_sib,WSV,,
aa2kwzl2iwsx180pnyhoel89,18,Fondled_sib,WSV,,
aa2kwzl2iwsx180pnyhoel89,19,o_fondled,SexA,0.0,0.0
aa2kwzl2iwsx180pnyhoel89,20,o_intercourse,SexA,0.0,0.0
aa2kwzl2iwsx180pnyhoel89,21,Adults_push_m,WIPV,1.0,3.0
aa2kwzl2iwsx180pnyhoel89,22,Adults_hit_m,WIPV,0.0,0.0
aa2kwzl2iwsx180pnyhoel89,23,Adults_hit_med_m,WIPV,0.0,0.0
aa2kwzl2iwsx180pnyhoel89,24,Adults_push_f,WIPV,0.0,0.0
aa2kwzl2iwsx180pnyhoel89,25,Adults_hit_f,WIPV,0.0,0.0
aa2kwzl2iwsx180pnyhoel89,26,peer_swore,PeerVA,1.0,2.0
aa2kwzl2iwsx180pnyhoel89,27,Peer_hurtful,PeerVA,0.0,0.0
aa2kwzl2iwsx180pnyhoel89,28,Peer_Rumors,PeerVA,1.0,3.0
aa2kwzl2iwsx180pnyhoel89,29,Peer_Excluded,PeerVA,0.0,0.0
aa2kwzl2iwsx180pnyhoel89,30,Peer_afraid,PeerVA,0.0,0.0
aa2kwzl2iwsx180pnyhoel89,31,Peer_threat_money,PeerPhysA,0.0,0.0
aa2kwzl2iwsx180pnyhoel89,32,Peer_forced,PeerPhysA,0.0,0.0
aa2kwzl2iwsx180pnyhoel89,33,Peer_pushed,PeerPhysA,0.0,0.0
aa2kwzl2iwsx180pnyhoel89,34,Peer_hit,PeerPhysA,0.0,0.0
aa2kwzl2iwsx180pnyhoel89,35,Peer_hit_med,PeerPhysA,0.0,0.0
aa2kwzl2iwsx180pnyhoel89,36,Peer_forced_sex,SexA,0.0,0.0
aa2kwzl2iwsx180pnyhoel89,37,Peer_sex_not_want,SexA,0.0,0.0
aa2kwzl2iwsx180pnyhoel89,38,M_unavail_poor,EN,0.0,0.0
aa2kwzl2iwsx180pnyhoel89,39,F_unavail_poor,EN,0.0,0.0
aa2kwzl2iwsx180pnyhoel89,40,P_diff_please,NVEA,0.0,0.0
aa2kwzl2iwsx180pnyhoel89,41,P_no_time,NVEA,0.0,0.0
aa2kwzl2iwsx180pnyhoel89,42,P_loved_you,EN,0.0,16.0
aa2kwzl2iwsx180pnyhoel89,43,P_special,EN,0.0,15.0
aa2kwzl2iwsx180pnyhoel89,44,P_protect,PN,0.0,15.0
aa2kwzl2iwsx180pnyhoel89,45,P_ER,PN,0.0,17.0
aa2kwzl2iwsx180pnyhoel89,46,No_food,PN,0.0,0.0
aa2kwzl2iwsx180pnyhoel89,47,Dirty_clothes,PN,0.0,0.0
aa2kwzl2iwsx180pnyhoel89,48,Adult_resposibility,NVEA,1.0,3.0
aa2kwzl2iwsx180pnyhoel89,49,Financial_pressure,NVEA,1.0,2.0
aa2kwzl2iwsx180pnyhoel89,50,Kept_secrets,NVEA,0.0,0.0
aa2kwzl2iwsx180pnyhoel89,51,Looked_out_each_other,PN,0.0,12.0
aa2kwzl2iwsx180pnyhoel89,52,Fam_strength,EN,0.0,10.0
aa50a1hu9di482afngmidme4,1,Swore,PVA,0.0,0.0
aa50a1hu9di482afngmidme4,2,Hurtful,PVA,1.0,3.0
aa50a1hu9di482afngmidme4,3,Afraid,PVA,0.0,0.0
aa50a1hu9di482afngmidme4,4,Leave,PVA,0.0,0.0
aa50a1hu9di482afngmidme4,5,Closet,NVEA,0.0,0.0
aa50a1hu9di482afngmidme4,6,Pushed,PPhysA,0.0,0.0
aa50a1hu9di482afngmidme4,7,Hit,PPhysA,0.0,0.0
aa50a1hu9di482afngmidme4,8,Hit_med,PPhysA,0.0,0.0
aa50a1hu9di482afngmidme4,9,Spank_open,PPhysA,1.0,10.0
aa50a1hu9di482afngmidme4,10,Spanked_bare,PPhysA,0.0,0.0
aa50a1hu9di482afngmidme4,11,Spanked_strap,PPhysA,1.0,10.0
aa50a1hu9di482afngmidme4,12,Sex_comment,SexA,0.0,0.0
aa50a1hu9di482afngmidme4,13,Fondled,SexA,0.0,0.0
aa50a1hu9di482afngmidme4,14,Touch_them,SexA,0.0,0.0
aa50a1hu9di482afngmidme4,15,Push_sib,WSV,0.0,0.0
aa50a1hu9di482afngmidme4,16,Hit_sib_med,WSV,0.0,0.0
aa50a1hu9di482afngmidme4,17,Sex_comment_sib,WSV,0.0,0.0
aa50a1hu9di482afngmidme4,18,Fondled_sib,WSV,0.0,0.0
aa50a1hu9di482afngmidme4,19,o_fondled,SexA,0.0,0.0
aa50a1hu9di482afngmidme4,20,o_intercourse,SexA,0.0,0.0
aa50a1hu9di482afngmidme4,21,Adults_push_m,WIPV,0.0,0.0
aa50a1hu9di482afngmidme4,22,Adults_hit_m,WIPV,0.0,0.0
aa50a1hu9di482afngmidme4,23,Adults_hit_med_m,WIPV,0.0,0.0
aa50a1hu9di482afngmidme4,24,Adults_push_f,WIPV,0.0,0.0
aa50a1hu9di482afngmidme4,25,Adults_hit_f,WIPV,0.0,0.0
aa50a1hu9di482afngmidme4,26,peer_swore,PeerVA,1.0,5.0
aa50a1hu9di482afngmidme4,27,Peer_hurtful,PeerVA,1.0,5.0
aa50a1hu9di482afngmidme4,28,Peer_Rumors,PeerVA,0.0,0.0
aa50a1hu9di482afngmidme4,29,Peer_Excluded,PeerVA,0.0,0.0
aa50a1hu9di482afngmidme4,30,Peer_afraid,PeerVA,0.0,0.0
aa50a1hu9di482afngmidme4,31,Peer_threat_money,PeerPhysA,0.0,0.0
aa50a1hu9di482afngmidme4,32,Peer_forced,PeerPhysA,0.0,0.0
aa50a1hu9di482afngmidme4,33,Peer_pushed,PeerPhysA,0.0,0.0
aa50a1hu9di482afngmidme4,34,Peer_hit,PeerPhysA,0.0,0.0
aa50a1hu9di482afngmidme4,35,Peer_hit_med,PeerPhysA,0.0,0.0
aa50a1hu9di482afngmidme4,36,Peer_forced_sex,SexA,0.0,0.0
aa50a1hu9di482afngmidme4,37,Peer_sex_not_want,SexA,0.0,0.0
aa50a1hu9di482afngmidme4,38,M_unavail_poor,EN,0.0,0.0
aa50a1hu9di482afngmidme4,39,F_unavail_poor,EN,0.0,0.0
aa50a1hu9di482afngmidme4,40,P_diff_please,NVEA,0.0,0.0
aa50a1hu9di482afngmidme4,41,P_no_time,NVEA,0.0,0.0
aa50a1hu9di482afngmidme4,42,P_loved_you,EN,0.0,0.0
aa50a1hu9di482afngmidme4,43,P_special,EN,0.0,0.0
aa50a1hu9di482afngmidme4,44,P_protect,PN,0.0,0.0
aa50a1hu9di482afngmidme4,45,P_ER,PN,0.0,0.0
aa50a1hu9di482afngmidme4,46,No_food,PN,0.0,0.0
aa50a1hu9di482afngmidme4,47,Dirty_clothes,PN,0.0,0.0
aa50a1hu9di482afngmidme4,48,Adult_resposibility,NVEA,0.0,0.0
aa50a1hu9di482afngmidme4,49,Financial_pressure,NVEA,0.0,0.0
aa50a1hu9di482afngmidme4,50,Kept_secrets,NVEA,0.0,0.0
aa50a1hu9di482afngmidme4,51,Looked_out_each_other,PN,0.0,0.0
aa50a1hu9di482afngmidme4,52,Fam_strength,EN,0.0,0.0
ab8kaj3dfmm90v5hmpamuken,1,Swore,PVA,0.0,0.0
ab8kaj3dfmm90v5hmpamuken,2,Hurtful,PVA,1.0,12.0
ab8kaj3dfmm90v5hmpamuken,3,Afraid,PVA,0.0,0.0
ab8kaj3dfmm90v5hmpamuken,4,Leave,PVA,0.0,0.0
ab8kaj3dfmm90v5hmpamuken,5,Closet,NVEA,0.0,0.0
ab8kaj3dfmm90v5hmpamuken,6,Pushed,PPhysA,1.0,4.0
ab8kaj3dfmm90v5hmpamuken,7,Hit,PPhysA,1.0,4.0
ab8kaj3dfmm90v5hmpamuken,8,Hit_med,PPhysA,0.0,0.0
ab8kaj3dfmm90v5hmpamuken,9,Spank_open,PPhysA,1.0,4.0
ab8kaj3dfmm90v5hmpamuken,10,Spanked_bare,PPhysA,1.0,4.0
