name	Mean	MCSE	StdDev	5%	50%	95%	N_Eff	N_Eff/s	R_hat
theta[1,1]	-0.945	0.00742	0.48	-1.77	-0.919	-0.211	4182.0	0.449	1.0
theta[2,1]	-0.0797	0.011	0.944	-1.71	-0.0645	1.43	7321.0	0.786	0.999
theta[3,1]	1.48	0.00908	0.697	0.346	1.46	2.62	5890.0	0.632	0.999
theta[4,1]	-0.0737	0.0113	0.967	-1.71	-0.0306	1.48	7357.0	0.79	0.999
theta[5,1]	0.518	0.00774	0.55	-0.36	0.501	1.44	5045.0	0.542	1.0
theta[6,1]	-0.101	0.0117	0.949	-1.65	-0.0911	1.44	6539.0	0.702	0.999
theta[7,1]	-0.165	0.0101	0.812	-1.58	-0.121	1.06	6512.0	0.699	1.0
theta[8,1]	-0.928	0.00855	0.644	-2.08	-0.865	0.0536	5671.0	0.609	1.0
theta[9,1]	0.00573	0.0119	0.972	-1.62	0.0158	1.6	6686.0	0.718	1.0
theta[10,1]	-0.116	0.0114	0.954	-1.72	-0.109	1.43	7020.0	0.754	1.0
theta[11,1]	-0.0508	0.0124	0.975	-1.68	-0.0337	1.5	6150.0	0.66	1.0
theta[1,2]	-0.286	0.00562	0.367	-0.91	-0.277	0.293	4257.0	0.457	1.0
theta[2,2]	-0.135	0.011	0.956	-1.74	-0.111	1.36	7552.0	0.811	0.999
theta[3,2]	-0.592	0.00951	0.778	-1.91	-0.573	0.64	6683.0	0.718	0.999
theta[4,2]	-0.088	0.0104	0.914	-1.64	-0.0591	1.36	7759.0	0.833	1.0
theta[5,2]	-0.959	0.00932	0.648	-2.12	-0.885	-0.0124	4840.0	0.52	1.0
theta[6,2]	1.5	0.0109	0.755	0.291	1.49	2.78	4806.0	0.516	1.0
theta[7,2]	-0.589	0.0103	0.824	-2.03	-0.542	0.682	6452.0	0.693	1.0
theta[8,2]	1.03	0.00861	0.654	0.0165	0.979	2.15	5764.0	0.619	1.0
theta[9,2]	-0.117	0.0108	0.948	-1.68	-0.114	1.41	7653.0	0.822	0.999
theta[10,2]	-0.121	0.0113	0.909	-1.68	-0.0737	1.26	6477.0	0.695	1.0
theta[11,2]	0.0201	0.0115	1.01	-1.61	0.0154	1.69	7747.0	0.832	0.999
theta[1,3]	1.3	0.00396	0.267	0.843	1.31	1.73	4545.0	0.488	1.0
theta[2,3]	-0.412	0.011	0.87	-1.89	-0.382	0.961	6215.0	0.667	1.0
theta[3,3]	0.279	0.00943	0.725	-0.861	0.241	1.54	5906.0	0.634	0.999
theta[4,3]	-0.199	0.0126	0.828	-1.62	-0.154	1.12	4314.0	0.463	1.0
theta[5,3]	0.281	0.00918	0.636	-0.728	0.253	1.37	4794.0	0.515	0.999
theta[6,3]	0.0882	0.0103	0.844	-1.23	0.0796	1.55	6751.0	0.725	1.0
theta[7,3]	-0.868	0.00926	0.702	-2.09	-0.818	0.22	5759.0	0.618	1.0
theta[8,3]	-0.207	0.00749	0.58	-1.1	-0.254	0.81	6007.0	0.645	1.0
theta[9,3]	-0.271	0.011	0.9	-1.78	-0.26	1.17	6713.0	0.721	1.0
theta[10,3]	0.959	0.00678	0.489	0.154	0.975	1.74	5215.0	0.56	1.0
theta[11,3]	0.187	0.0313	0.898	-1.31	0.187	1.65	825.0	0.0886	1.01
theta[1,4]	0.131	0.00473	0.311	-0.387	0.135	0.629	4328.0	0.465	0.999
theta[2,4]	1.77	0.00924	0.623	0.694	1.81	2.72	4541.0	0.488	1.0
theta[3,4]	-0.733	0.00954	0.766	-2.01	-0.703	0.452	6444.0	0.692	1.0
theta[4,4]	-0.352	0.0116	0.928	-1.97	-0.332	1.14	6406.0	0.688	1.0
theta[5,4]	-1.11	0.00853	0.599	-2.16	-1.06	-0.227	4924.0	0.529	0.999
theta[6,4]	0.334	0.0169	0.767	-0.945	0.338	1.57	2052.0	0.22	1.0
theta[7,4]	1.61	0.00613	0.462	0.853	1.6	2.37	5692.0	0.611	1.0
theta[8,4]	0.00997	0.00617	0.469	-0.72	-0.0022	0.819	5780.0	0.621	0.999
theta[9,4]	-0.206	0.0107	0.941	-1.77	-0.198	1.3	7793.0	0.837	1.0
theta[10,4]	-0.165	0.0106	0.855	-1.69	-0.118	1.13	6473.0	0.695	1.0
theta[11,4]	-0.0111	0.0119	0.99	-1.63	-0.0186	1.59	6861.0	0.737	0.999
theta[1,5]	1.21	0.00418	0.266	0.776	1.2	1.65	4039.0	0.434	1.0
theta[2,5]	-0.353	0.0103	0.853	-1.82	-0.327	1.01	6847.0	0.735	1.0
theta[3,5]	0.739	0.00976	0.774	-0.457	0.702	2.08	6287.0	0.675	0.999
theta[4,5]	-0.37	0.0111	0.837	-1.85	-0.336	0.938	5661.0	0.608	0.999
theta[5,5]	0.043	0.00852	0.58	-0.872	0.0243	1.04	4637.0	0.498	1.0
theta[6,5]	0.0364	0.0118	0.848	-1.37	0.0216	1.48	5163.0	0.554	1.0
theta[7,5]	0.536	0.00634	0.484	-0.283	0.549	1.31	5823.0	0.625	1.0
theta[8,5]	0.748	0.00934	0.726	-0.377	0.702	1.99	6038.0	0.648	1.0
theta[9,5]	0.496	0.0113	0.881	-0.989	0.515	1.92	6123.0	0.658	0.999
theta[10,5]	1.37	0.00616	0.494	0.566	1.35	2.18	6409.0	0.688	1.0
theta[11,5]	-0.0684	0.248	1.16	-1.83	-0.2	1.95	21.8	0.00234	1.08
theta[1,6]	-0.579	0.00634	0.423	-1.31	-0.561	0.082	4452.0	0.478	1.0
theta[2,6]	-0.105	0.012	0.944	-1.72	-0.0725	1.41	6170.0	0.662	1.0
theta[3,6]	0.587	0.0134	0.718	-0.593	0.605	1.73	2862.0	0.307	1.0
theta[4,6]	-0.0759	0.0119	0.977	-1.7	-0.058	1.49	6722.0	0.722	1.0
theta[5,6]	-0.859	0.00936	0.663	-2.06	-0.813	0.116	5024.0	0.539	1.0
theta[6,6]	-0.264	0.0112	0.905	-1.8	-0.24	1.18	6534.0	0.702	0.999
theta[7,6]	0.682	0.00808	0.608	-0.39	0.717	1.62	5673.0	0.609	0.999
theta[8,6]	0.57	0.00776	0.515	-0.224	0.55	1.45	4404.0	0.473	0.999
theta[9,6]	-0.139	0.0108	0.951	-1.71	-0.124	1.42	7795.0	0.837	1.0
theta[10,6]	-0.0437	0.0113	0.948	-1.62	-0.0231	1.47	7033.0	0.755	0.999
theta[11,6]	-0.073	0.0123	0.954	-1.66	-0.062	1.48	5983.0	0.642	1.0
theta[1,7]	0.762	0.00404	0.271	0.307	0.763	1.2	4497.0	0.483	1.0
theta[2,7]	-0.215	0.0104	0.844	-1.65	-0.198	1.14	6646.0	0.714	1.0
theta[3,7]	0.629	0.00913	0.709	-0.489	0.621	1.82	6022.0	0.647	0.999
theta[4,7]	-0.224	0.0105	0.863	-1.7	-0.199	1.16	6787.0	0.729	1.0
theta[5,7]	0.291	0.00876	0.599	-0.67	0.274	1.31	4674.0	0.502	1.0
theta[6,7]	-0.499	0.0109	0.731	-1.71	-0.508	0.691	4494.0	0.483	1.0
theta[7,7]	-0.745	0.0099	0.741	-2.04	-0.701	0.369	5606.0	0.602	1.0
theta[8,7]	0.364	0.00857	0.62	-0.573	0.314	1.47	5229.0	0.561	1.0
theta[9,7]	-0.145	0.0111	0.942	-1.73	-0.102	1.36	7142.0	0.767	0.999
theta[10,7]	1.72	0.00678	0.499	0.895	1.71	2.55	5414.0	0.581	1.0
theta[11,7]	-0.0221	0.0104	0.984	-1.63	-0.00455	1.57	9029.0	0.97	1.0
theta[1,8]	0.824	0.00432	0.281	0.353	0.826	1.28	4242.0	0.455	1.0
theta[2,8]	-0.205	0.0109	0.875	-1.73	-0.161	1.16	6423.0	0.69	0.999
theta[3,8]	0.979	0.00949	0.754	-0.214	0.944	2.25	6303.0	0.677	1.0
theta[4,8]	0.624	0.0117	0.718	-0.654	0.666	1.71	3737.0	0.401	0.999
theta[5,8]	-0.406	0.00727	0.531	-1.23	-0.421	0.509	5326.0	0.572	0.999
theta[6,8]	0.648	0.0111	0.844	-0.699	0.621	2.07	5732.0	0.615	1.0
theta[7,8]	-0.214	0.00839	0.612	-1.26	-0.187	0.729	5326.0	0.572	0.999
theta[8,8]	-0.438	0.00645	0.482	-1.17	-0.468	0.389	5576.0	0.599	1.0
theta[9,8]	-0.199	0.0103	0.909	-1.72	-0.159	1.25	7848.0	0.843	1.0
theta[10,8]	-0.493	0.00998	0.805	-1.9	-0.426	0.728	6516.0	0.7	1.0
theta[11,8]	0.00891	0.0122	0.98	-1.6	0.000698	1.64	6424.0	0.69	0.999
theta[1,9]	0.849	0.00448	0.272	0.398	0.849	1.3	3694.0	0.397	0.999
theta[2,9]	-0.263	0.0103	0.867	-1.75	-0.214	1.08	7099.0	0.762	0.999
theta[3,9]	-0.11	0.0134	0.689	-1.21	-0.107	1.02	2634.0	0.283	1.0
theta[4,9]	-0.273	0.0103	0.842	-1.7	-0.251	1.05	6693.0	0.719	0.999
theta[5,9]	0.242	0.00857	0.588	-0.722	0.219	1.24	4718.0	0.507	1.0
theta[6,9]	0.44	0.0102	0.814	-0.855	0.414	1.83	6344.0	0.681	1.0
theta[7,9]	0.182	0.00754	0.552	-0.784	0.215	1.01	5359.0	0.575	1.0
theta[8,9]	-0.0651	0.00794	0.558	-0.909	-0.103	0.898	4947.0	0.531	1.0
theta[9,9]	0.51	0.01	0.877	-0.934	0.524	1.95	7651.0	0.822	0.999
theta[10,9]	1.64	0.00702	0.501	0.815	1.63	2.47	5096.0	0.547	1.0
theta[11,9]	0.322	0.0626	0.937	-1.28	0.351	1.8	224.0	0.024	1.02
theta[1,10]	0.769	0.00407	0.281	0.304	0.775	1.22	4776.0	0.513	1.0
theta[2,10]	0.636	0.0106	0.746	-0.657	0.7	1.76	4974.0	0.534	1.0
theta[3,10]	0.668	0.00899	0.721	-0.469	0.648	1.87	6429.0	0.69	1.0
theta[4,10]	-0.386	0.0115	0.874	-1.87	-0.355	1.0	5827.0	0.626	1.0
theta[5,10]	0.335	0.00859	0.613	-0.611	0.314	1.4	5081.0	0.546	1.0
theta[6,10]	-0.333	0.0143	0.794	-1.63	-0.337	0.957	3065.0	0.329	0.999
theta[7,10]	-0.546	0.00906	0.691	-1.74	-0.499	0.51	5821.0	0.625	1.0
theta[8,10]	-1.64	0.00816	0.566	-2.66	-1.58	-0.797	4808.0	0.516	1.0
theta[9,10]	-0.103	0.0112	0.936	-1.66	-0.106	1.43	7020.0	0.754	1.0
theta[10,10]	-0.496	0.0104	0.811	-1.96	-0.452	0.755	6057.0	0.65	1.0
theta[11,10]	-0.409	0.037	0.865	-1.83	-0.413	1.02	547.0	0.0588	1.01
theta[1,11]	1.38	0.0042	0.261	0.954	1.39	1.8	3861.0	0.415	1.0
theta[2,11]	0.367	0.00993	0.747	-0.925	0.413	1.52	5667.0	0.608	0.999
theta[3,11]	-0.721	0.0111	0.683	-1.85	-0.725	0.401	3806.0	0.409	0.999
theta[4,11]	0.342	0.0108	0.688	-0.865	0.378	1.41	4088.0	0.439	0.999
theta[5,11]	0.147	0.00891	0.645	-0.89	0.129	1.23	5229.0	0.561	0.999
theta[6,11]	0.0305	0.0106	0.841	-1.33	-0.00284	1.47	6279.0	0.674	0.999
theta[7,11]	-0.873	0.00815	0.67	-2.04	-0.84	0.17	6764.0	0.726	0.999
theta[8,11]	-0.471	0.00728	0.535	-1.28	-0.501	0.472	5411.0	0.581	0.999
theta[9,11]	0.383	0.0104	0.893	-1.1	0.396	1.81	7434.0	0.798	1.0
theta[10,11]	0.619	0.00683	0.495	-0.196	0.627	1.41	5253.0	0.564	1.0
theta[11,11]	0.599	0.0955	1.0	-1.1	0.621	2.22	110.0	0.0118	1.02
theta[1,12]	-1.09	0.00765	0.521	-1.98	-1.07	-0.285	4625.0	0.497	0.999
theta[2,12]	-0.0782	0.0103	0.962	-1.68	-0.0526	1.45	8726.0	0.937	0.999
theta[3,12]	-0.359	0.0106	0.853	-1.85	-0.309	0.978	6480.0	0.696	1.0
theta[4,12]	-0.0863	0.0119	0.965	-1.67	-0.0844	1.48	6542.0	0.703	1.0
theta[5,12]	1.82	0.0083	0.666	0.714	1.79	2.95	6427.0	0.69	1.0
theta[6,12]	-0.12	0.0114	0.927	-1.67	-0.102	1.38	6664.0	0.716	0.999
theta[7,12]	-0.13	0.011	0.839	-1.61	-0.0717	1.15	5825.0	0.625	1.0
theta[8,12]	-0.857	0.00937	0.673	-2.02	-0.811	0.158	5158.0	0.554	0.999
theta[9,12]	0.101	0.0115	0.959	-1.5	0.104	1.66	6965.0	0.748	1.0
theta[10,12]	-0.116	0.0112	0.962	-1.71	-0.0996	1.47	7374.0	0.792	1.0
theta[11,12]	-0.0947	0.0117	0.969	-1.7	-0.0759	1.47	6893.0	0.74	0.999
theta[1,13]	3.41	0.00644	0.408	2.77	3.39	4.11	4006.0	0.43	1.0
theta[2,13]	-0.26	0.00933	0.754	-1.56	-0.232	0.912	6532.0	0.701	1.0
theta[3,13]	0.194	0.0116	0.887	-1.21	0.176	1.66	5817.0	0.625	0.999
theta[4,13]	-0.344	0.00894	0.635	-1.44	-0.3	0.652	5040.0	0.541	1.0
theta[5,13]	0.45	0.0105	0.832	-0.842	0.419	1.84	6316.0	0.678	1.0
theta[6,13]	0.0616	0.011	0.996	-1.57	0.0679	1.66	8197.0	0.88	0.999
theta[7,13]	1.1	0.00908	0.646	0.122	1.05	2.24	5053.0	0.543	1.0
theta[8,13]	0.0408	0.0105	0.829	-1.24	0.00769	1.44	6293.0	0.676	0.999
theta[9,13]	0.649	0.00982	0.846	-0.729	0.631	2.06	7413.0	0.796	0.999
theta[10,13]	-0.788	0.0086	0.581	-1.76	-0.775	0.148	4556.0	0.489	1.0
theta[11,13]	-0.000177	0.011	0.969	-1.59	0.0118	1.58	7744.0	0.831	1.0
theta[1,14]	1.64	0.00399	0.269	1.2	1.65	2.08	4558.0	0.489	1.0
theta[2,14]	0.267	0.0102	0.758	-1.02	0.309	1.44	5547.0	0.596	1.0
theta[3,14]	-1.13	0.00857	0.685	-2.27	-1.1	-0.0559	6399.0	0.687	1.0
theta[4,14]	-0.2	0.0104	0.768	-1.52	-0.151	0.983	5504.0	0.591	0.999
theta[5,14]	0.848	0.00934	0.73	-0.257	0.812	2.1	6122.0	0.657	1.0
theta[6,14]	-0.0829	0.0119	0.911	-1.53	-0.102	1.48	5908.0	0.634	1.0
theta[7,14]	-0.169	0.00725	0.533	-1.09	-0.145	0.674	5405.0	0.58	1.0
theta[8,14]	-0.0619	0.0087	0.656	-1.08	-0.11	1.1	5691.0	0.611	1.0
theta[9,14]	-0.177	0.0107	0.884	-1.67	-0.154	1.23	6787.0	0.729	1.0
theta[10,14]	0.00362	0.00786	0.557	-0.955	0.031	0.899	5029.0	0.54	1.0
theta[11,14]	-0.752	0.123	0.948	-2.21	-0.813	0.915	59.8	0.00642	1.04
theta[1,15]	1.15	0.00389	0.274	0.703	1.15	1.61	4978.0	0.535	1.0
theta[2,15]	-0.292	0.0102	0.842	-1.75	-0.262	1.04	6753.0	0.725	0.999
theta[3,15]	0.802	0.0101	0.79	-0.407	0.766	2.17	6078.0	0.653	1.0
theta[4,15]	-0.163	0.0114	0.848	-1.68	-0.119	1.16	5573.0	0.598	1.0
theta[5,15]	0.071	0.00838	0.603	-0.892	0.0505	1.09	5174.0	0.556	1.0
theta[6,15]	0.539	0.0108	0.876	-0.889	0.519	2.03	6581.0	0.707	1.0
theta[7,15]	0.0109	0.0073	0.579	-1.0	0.0461	0.902	6305.0	0.677	0.999
theta[8,15]	0.414	0.00873	0.704	-0.67	0.377	1.64	6516.0	0.7	1.0
theta[9,15]	-0.329	0.0105	0.925	-1.89	-0.311	1.16	7740.0	0.831	1.0
theta[10,15]	-0.626	0.0104	0.764	-2.0	-0.575	0.521	5408.0	0.581	0.999
theta[11,15]	-0.498	0.0681	0.915	-1.95	-0.547	1.06	180.0	0.0194	1.02
theta[1,16]	-0.741	0.00741	0.444	-1.5	-0.717	-0.0622	3592.0	0.386	1.0
theta[2,16]	-0.0836	0.00999	0.952	-1.7	-0.0703	1.43	9075.0	0.974	0.999
theta[3,16]	0.361	0.012	0.736	-0.888	0.378	1.52	3776.0	0.405	1.0
theta[4,16]	-0.042	0.0111	0.952	-1.68	0.00554	1.5	7301.0	0.784	0.999
theta[5,16]	0.978	0.00947	0.61	-0.00917	0.957	2.01	4141.0	0.445	1.0
theta[6,16]	-0.215	0.0113	0.907	-1.73	-0.191	1.24	6475.0	0.695	1.0
theta[7,16]	-0.369	0.0106	0.853	-1.88	-0.32	0.974	6435.0	0.691	1.0
theta[8,16]	0.234	0.00688	0.49	-0.523	0.22	1.06	5080.0	0.546	1.0
theta[9,16]	-0.00973	0.012	0.989	-1.63	-0.00189	1.62	6813.0	0.732	1.0
theta[10,16]	-0.112	0.0119	0.945	-1.73	-0.099	1.39	6354.0	0.682	0.999
theta[11,16]	-0.0744	0.0126	0.984	-1.71	-0.0635	1.54	6100.0	0.655	1.0
theta[1,17]	-0.312	0.00547	0.36	-0.92	-0.293	0.251	4329.0	0.465	0.999
theta[2,17]	-0.119	0.0109	0.933	-1.71	-0.0961	1.37	7286.0	0.782	1.0
theta[3,17]	0.541	0.0124	0.708	-0.646	0.563	1.68	3250.0	0.349	1.0
theta[4,17]	-0.0861	0.0111	0.902	-1.65	-0.0692	1.34	6561.0	0.704	0.999
theta[5,17]	0.724	0.0094	0.603	-0.228	0.72	1.75	4117.0	0.442	1.0
theta[6,17]	-0.407	0.0107	0.857	-1.85	-0.396	0.962	6447.0	0.692	0.999
theta[7,17]	0.729	0.00737	0.552	-0.226	0.762	1.58	5624.0	0.604	1.0
theta[8,17]	-1.24	0.0095	0.641	-2.4	-1.18	-0.304	4557.0	0.489	1.0
theta[9,17]	0.0271	0.0121	0.987	-1.57	0.0281	1.65	6697.0	0.719	0.999
theta[10,17]	1.94	0.00784	0.555	0.993	1.95	2.82	5004.0	0.537	1.0
theta[11,17]	-0.153	0.0139	0.957	-1.73	-0.145	1.41	4756.0	0.511	1.0
theta[1,18]	0.382	0.0044	0.284	-0.0822	0.39	0.848	4159.0	0.447	1.0
theta[2,18]	-0.187	0.0118	0.899	-1.71	-0.156	1.24	5789.0	0.622	1.0
theta[3,18]	0.731	0.00919	0.696	-0.363	0.71	1.89	5732.0	0.615	0.999
theta[4,18]	-0.149	0.0109	0.874	-1.63	-0.123	1.23	6435.0	0.691	0.999
theta[5,18]	1.23	0.00936	0.673	0.144	1.2	2.38	5174.0	0.556	1.0
theta[6,18]	-0.0812	0.0119	0.751	-1.32	-0.0711	1.14	3963.0	0.426	1.0
theta[7,18]	-0.531	0.00927	0.728	-1.78	-0.483	0.572	6167.0	0.662	1.0
theta[8,18]	-0.159	0.00658	0.487	-0.921	-0.18	0.677	5487.0	0.589	0.999
theta[9,18]	-0.0223	0.0113	0.965	-1.6	-0.0101	1.57	7349.0	0.789	1.0
theta[10,18]	2.15	0.00703	0.497	1.35	2.14	2.98	5000.0	0.537	1.0
theta[11,18]	-0.293	0.0283	0.91	-1.79	-0.289	1.2	1031.0	0.111	1.01
theta[1,19]	-0.559	0.00661	0.424	-1.31	-0.537	0.0919	4103.0	0.441	1.0
theta[2,19]	-0.0463	0.012	0.929	-1.65	-0.0275	1.42	5990.0	0.643	1.0
theta[3,19]	-0.483	0.0103	0.817	-1.87	-0.445	0.794	6344.0	0.681	0.999
theta[4,19]	-0.0827	0.0102	0.951	-1.69	-0.0757	1.48	8774.0	0.942	0.999
theta[5,19]	0.362	0.0068	0.554	-0.496	0.336	1.3	6622.0	0.711	0.999
theta[6,19]	-0.299	0.0111	0.915	-1.86	-0.275	1.19	6747.0	0.724	1.0
theta[7,19]	-0.421	0.0108	0.832	-1.91	-0.343	0.864	5971.0	0.641	1.0
theta[8,19]	0.166	0.00688	0.477	-0.607	0.154	0.958	4797.0	0.515	1.0
theta[9,19]	-0.0129	0.011	0.999	-1.66	-0.00666	1.62	8233.0	0.884	0.999
theta[10,19]	-0.106	0.0109	0.931	-1.69	-0.0947	1.38	7311.0	0.785	1.0
theta[11,19]	-0.0947	0.0128	0.922	-1.67	-0.0762	1.42	5195.0	0.558	1.0
theta[1,20]	-0.387	0.00633	0.4	-1.08	-0.36	0.22	3996.0	0.429	1.0
theta[2,20]	-0.142	0.0106	0.94	-1.78	-0.0985	1.38	7911.0	0.849	1.0
theta[3,20]	-0.572	0.0111	0.821	-1.98	-0.542	0.715	5447.0	0.585	1.0
theta[4,20]	-0.112	0.0105	0.944	-1.69	-0.0927	1.39	8056.0	0.865	0.999
theta[5,20]	-0.74	0.0083	0.604	-1.81	-0.689	0.177	5294.0	0.568	1.0
theta[6,20]	-0.352	0.0118	0.862	-1.79	-0.323	1.01	5371.0	0.577	1.0
theta[7,20]	0.714	0.00817	0.581	-0.27	0.74	1.59	5070.0	0.544	1.0
theta[8,20]	-0.748	0.00715	0.531	-1.69	-0.717	0.0699	5502.0	0.591	1.0
theta[9,20]	-0.0684	0.0103	0.957	-1.66	-0.0664	1.48	8616.0	0.925	0.999
theta[10,20]	0.969	0.0113	0.772	-0.404	1.02	2.13	4710.0	0.506	0.999
theta[11,20]	-0.0401	0.0114	0.999	-1.67	-0.0402	1.63	7665.0	0.823	1.0
theta[1,21]	-1.26	0.00954	0.565	-2.23	-1.23	-0.393	3510.0	0.377	1.0
theta[2,21]	-0.0702	0.0113	0.967	-1.69	-0.0492	1.47	7313.0	0.785	0.999
theta[3,21]	-0.331	0.0116	0.879	-1.83	-0.308	1.07	5725.0	0.615	0.999
theta[4,21]	-0.00855	0.0109	0.974	-1.6	-0.000793	1.54	7986.0	0.858	0.999
theta[5,21]	0.67	0.00823	0.572	-0.224	0.655	1.63	4827.0	0.518	1.0
theta[6,21]	-0.108	0.0114	0.994	-1.75	-0.0956	1.5	7583.0	0.814	0.999
theta[7,21]	-0.269	0.0107	0.845	-1.71	-0.225	1.03	6278.0	0.674	1.0
theta[8,21]	0.224	0.00773	0.509	-0.611	0.219	1.06	4334.0	0.465	1.0
theta[9,21]	0.000951	0.0107	0.962	-1.6	-0.00821	1.57	8154.0	0.876	1.0
theta[10,21]	-0.0569	0.0107	0.988	-1.67	-0.04	1.52	8459.0	0.908	0.999
theta[11,21]	-0.0515	0.0113	0.956	-1.64	-0.0591	1.48	7180.0	0.771	0.999
theta[1,22]	-0.486	0.00603	0.403	-1.19	-0.466	0.14	4456.0	0.478	1.0
theta[2,22]	0.0857	0.0114	0.925	-1.47	0.109	1.52	6611.0	0.71	1.0
theta[3,22]	0.238	0.0132	0.738	-1.03	0.266	1.4	3114.0	0.334	1.0
theta[4,22]	-0.0757	0.0115	0.972	-1.74	-0.0526	1.46	7147.0	0.767	1.0
theta[5,22]	0.324	0.00732	0.553	-0.543	0.308	1.26	5698.0	0.612	1.0
theta[6,22]	-0.338	0.0118	0.881	-1.79	-0.326	1.07	5590.0	0.6	1.0
theta[7,22]	-0.596	0.0105	0.839	-2.06	-0.558	0.717	6343.0	0.681	0.999
theta[8,22]	1.16	0.00938	0.669	0.153	1.11	2.35	5081.0	0.546	1.0
theta[9,22]	-0.0889	0.011	0.982	-1.7	-0.0822	1.51	7981.0	0.857	0.999
theta[10,22]	-0.0826	0.0113	0.94	-1.66	-0.0538	1.42	6941.0	0.745	1.0
theta[11,22]	-0.0952	0.0122	0.944	-1.67	-0.0901	1.42	5997.0	0.644	1.0
theta[1,23]	0.15	0.00448	0.304	-0.367	0.157	0.63	4609.0	0.495	1.0
theta[2,23]	-0.0173	0.0111	0.875	-1.53	0.00814	1.38	6213.0	0.667	1.0
theta[3,23]	0.557	0.0116	0.671	-0.564	0.548	1.69	3325.0	0.357	1.0
theta[4,23]	-0.158	0.0106	0.91	-1.67	-0.14	1.3	7331.0	0.787	0.999
theta[5,23]	1.17	0.00865	0.639	0.142	1.16	2.26	5450.0	0.585	1.0
theta[6,23]	0.354	0.0134	0.758	-0.918	0.369	1.59	3186.0	0.342	1.0
theta[7,23]	-0.48	0.00964	0.747	-1.8	-0.423	0.648	6004.0	0.645	0.999
theta[8,23]	-0.235	0.00597	0.461	-0.959	-0.256	0.559	5962.0	0.64	0.999
theta[9,23]	-0.0442	0.0121	0.97	-1.63	-0.0234	1.55	6471.0	0.695	0.999
theta[10,23]	-0.297	0.0106	0.879	-1.82	-0.271	1.07	6913.0	0.742	1.0
theta[11,23]	-0.225	0.0203	0.927	-1.76	-0.212	1.26	2081.0	0.223	1.01
theta[1,24]	-1.11	0.0089	0.538	-2.06	-1.07	-0.289	3650.0	0.392	1.0
theta[2,24]	-0.0907	0.0109	0.933	-1.66	-0.0583	1.41	7269.0	0.781	1.0
theta[3,24]	-0.352	0.0111	0.889	-1.87	-0.317	1.07	6415.0	0.689	1.0
theta[4,24]	-0.0928	0.0111	0.958	-1.7	-0.0877	1.48	7405.0	0.795	1.0
theta[5,24]	-0.695	0.0104	0.716	-1.94	-0.633	0.379	4766.0	0.512	0.999
theta[6,24]	-0.0821	0.0115	0.97	-1.71	-0.0661	1.49	7048.0	0.757	1.0
theta[7,24]	0.967	0.00836	0.602	-0.0801	1.01	1.87	5187.0	0.557	1.0
theta[8,24]	-0.672	0.00897	0.626	-1.76	-0.634	0.302	4872.0	0.523	1.0
theta[9,24]	-0.0409	0.0114	0.994	-1.69	-0.0173	1.56	7581.0	0.814	1.0
theta[10,24]	-0.0281	0.0112	0.967	-1.67	-0.00873	1.55	7476.0	0.803	0.999
theta[11,24]	-0.0552	0.0115	0.973	-1.69	-0.0325	1.53	7119.0	0.764	1.0
theta[1,25]	0.101	0.00531	0.329	-0.483	0.112	0.609	3835.0	0.412	1.0
theta[2,25]	-0.241	0.0111	0.914	-1.81	-0.208	1.24	6798.0	0.73	1.0
theta[3,25]	-0.735	0.00968	0.788	-2.11	-0.703	0.523	6633.0	0.712	0.999
theta[4,25]	-0.195	0.0114	0.903	-1.71	-0.175	1.25	6297.0	0.676	1.0
theta[5,25]	-0.966	0.00888	0.582	-1.98	-0.932	-0.0863	4305.0	0.462	1.0
theta[6,25]	-0.59	0.0107	0.815	-1.94	-0.58	0.72	5785.0	0.621	1.0
theta[7,25]	-0.452	0.00965	0.768	-1.79	-0.419	0.738	6331.0	0.68	1.0
theta[8,25]	-0.927	0.00695	0.498	-1.78	-0.907	-0.14	5128.0	0.551	0.999
theta[9,25]	-0.0683	0.0108	0.922	-1.59	-0.0557	1.46	7259.0	0.779	1.0
theta[10,25]	-0.251	0.0116	0.865	-1.77	-0.205	1.08	5510.0	0.592	1.0
theta[11,25]	0.603	0.111	0.981	-1.14	0.67	2.12	77.7	0.00834	1.03
theta[1,26]	-1.34	0.0084	0.559	-2.32	-1.31	-0.484	4425.0	0.475	0.999
theta[2,26]	-0.0426	0.0125	0.947	-1.61	-0.0503	1.46	5784.0	0.621	1.0
theta[3,26]	-0.325	0.0107	0.88	-1.81	-0.3	1.09	6795.0	0.73	1.0
theta[4,26]	-0.0221	0.0119	0.985	-1.68	-0.00857	1.58	6890.0	0.74	0.999
theta[5,26]	0.705	0.00779	0.564	-0.2	0.681	1.67	5232.0	0.562	1.0
theta[6,26]	-0.0655	0.0112	0.938	-1.62	-0.0568	1.46	6975.0	0.749	1.0
theta[7,26]	-0.206	0.0107	0.86	-1.69	-0.148	1.11	6514.0	0.699	1.0
theta[8,26]	-0.198	0.00844	0.566	-1.19	-0.168	0.681	4490.0	0.482	0.999
theta[9,26]	0.043	0.0121	0.979	-1.61	0.0448	1.64	6537.0	0.702	1.0
theta[10,26]	-0.0638	0.0119	1.0	-1.71	-0.0655	1.56	7070.0	0.759	1.0
theta[11,26]	-0.0405	0.011	0.966	-1.64	-0.0378	1.53	7703.0	0.827	0.999
