k1,k2,sk,lb,ub,pval
34,25,0.43619,0.392381,0.46381,0.682
34,26,0.377143,0.33619,0.408571,0.6075
34,27,0.525714,0.489524,0.566667,0.4285
34,28,0.541905,0.5,0.579048,0.541
34,29,0.791429,0.739048,0.802857,0.861
34,30,0.930476,0.891429,0.934286,0.9425
34,31,0.884762,0.845714,0.89619,0.85625
34,32,0.700952,0.639048,0.709524,0.931
34,33,0.914286,0.837143,0.889524,1.0
35,0,0.702172,0.668046,0.729059,0.5235
35,1,0.612203,0.584281,0.647363,0.40325
35,2,0.690796,0.675284,0.736298,0.12725
35,3,0.812823,0.795243,0.850052,0.198
35,4,0.895553,0.872802,0.919338,0.427
35,5,0.680785,0.665289,0.728306,0.17325
35,6,0.802686,0.793388,0.847107,0.1025
35,7,0.891529,0.878099,0.923554,0.18
35,8,0.399793,0.370868,0.447314,0.3485
35,9,0.72624,0.708678,0.774793,0.1715
35,10,0.72624,0.704545,0.770661,0.22075
35,11,0.894628,0.873967,0.919421,0.40675
35,12,0.896694,0.881198,0.92562,0.30475
35,13,0.905992,0.887397,0.931818,0.341
35,14,0.719116,0.690507,0.763329,0.275
35,15,0.89857,0.882965,0.931079,0.243
35,16,0.906372,0.880364,0.929779,0.45725
35,17,0.910273,0.886866,0.93498,0.459
35,18,0.862461,0.82213,0.875905,0.88075
35,19,0.914168,0.8697,0.918304,0.951
35,20,0.827479,0.81095,0.863636,0.1935
35,21,0.885331,0.867769,0.914256,0.3445
35,22,0.895661,0.881198,0.927686,0.26175
35,23,0.855372,0.829545,0.882231,0.47225
35,24,0.90186,0.881198,0.926653,0.39975
35,25,0.46281,0.411157,0.484504,0.75975
35,26,0.413223,0.362603,0.43595,0.786
35,27,0.565083,0.502066,0.578512,0.90075
35,28,0.547521,0.509298,0.585744,0.51
35,29,0.774793,0.72314,0.78719,0.87175
35,30,0.882231,0.853306,0.902893,0.6585
35,31,0.899793,0.813017,0.865702,1.0
35,32,0.680785,0.631198,0.701446,0.76125
35,33,0.838843,0.804752,0.860537,0.62175
35,34,0.900826,0.869835,0.918388,0.6755
36,0,0.701446,0.668388,0.730372,0.52925
36,1,0.61157,0.586777,0.65186,0.34575
36,2,0.690083,0.676653,0.737603,0.1485
36,3,0.805785,0.785124,0.841942,0.22675
36,4,0.880165,0.86157,0.911157,0.34325
36,5,0.675955,0.660475,0.72549,0.13175
36,6,0.793602,0.786378,0.842105,0.078
36,7,0.878225,0.863777,0.913313,0.179
36,8,0.406605,0.376677,0.453044,0.36325
36,9,0.719298,0.705882,0.77193,0.158
36,10,0.72549,0.700722,0.765738,0.29025
36,11,0.885449,0.859649,0.909185,0.4885
36,12,0.885449,0.862745,0.913313,0.3405
36,13,0.894737,0.872033,0.921569,0.3985
36,14,0.724675,0.690909,0.762338,0.448
36,15,0.884416,0.867532,0.919481,0.22625
36,16,0.892208,0.868831,0.922078,0.41275
36,17,0.896104,0.871429,0.924675,0.43125
36,18,0.86157,0.809917,0.865702,0.95975
36,19,0.904959,0.855372,0.908058,0.9625
36,20,0.821465,0.803922,0.857585,0.2575
36,21,0.872033,0.850361,0.901961,0.287
36,22,0.882353,0.864809,0.915377,0.24775
36,23,0.844169,0.818369,0.873065,0.42375
36,24,0.888545,0.866873,0.917441,0.38475
36,25,0.4613,0.418989,0.49226,0.64175
36,26,0.421053,0.370485,0.44582,0.79875
36,27,0.563467,0.503612,0.579979,0.872
36,28,0.555212,0.510836,0.590299,0.6395
36,29,0.77193,0.718266,0.78225,0.90475
36,30,0.862745,0.840041,0.892673,0.40525
36,31,0.888545,0.801858,0.858617,1.0
36,32,0.682147,0.628483,0.69969,0.826
36,33,0.827657,0.79257,0.852425,0.56875
36,34,0.885449,0.857585,0.909185,0.55175
36,35,0.972107,0.823347,0.878099,1.0
37,0,0.729524,0.704762,0.765714,0.3935
37,1,0.685714,0.647619,0.711429,0.5885
37,2,0.729524,0.709524,0.768571,0.27975
37,3,0.785714,0.73619,0.794286,0.89475
37,4,0.779048,0.750476,0.810476,0.4495
37,5,0.686013,0.688868,0.748811,0.0155
37,6,0.769743,0.748811,0.805899,0.27525
37,7,0.783064,0.756422,0.817317,0.3785
37,8,0.49001,0.453853,0.526166,0.4995
37,9,0.687916,0.668887,0.731684,0.19125
37,10,0.695528,0.688868,0.748811,0.067
37,11,0.788773,0.759277,0.81922,0.50975
37,12,0.784015,0.753568,0.814462,0.4535
37,13,0.782112,0.752617,0.814462,0.43925
37,14,0.694875,0.692491,0.759237,0.03875
37,15,0.778308,0.750894,0.816448,0.33525
37,16,0.775924,0.749702,0.814064,0.345
37,17,0.775924,0.747318,0.812872,0.36675
37,18,0.771429,0.73619,0.795238,0.69575
37,19,0.777143,0.741905,0.80381,0.55425
37,20,0.757374,0.74215,0.80019,0.15875
37,21,0.769743,0.751665,0.812559,0.17825
37,22,0.773549,0.752617,0.813511,0.25975
37,23,0.780209,0.744053,0.802093,0.6245
37,24,0.783064,0.752617,0.813511,0.49025
37,25,0.507619,0.49619,0.567619,0.08875
37,26,0.465714,0.451429,0.526667,0.1025
37,27,0.560952,0.547619,0.62,0.0795
37,28,0.558095,0.547619,0.617143,0.09325
37,29,0.718095,0.685714,0.747619,0.491
37,30,0.767619,0.74381,0.802857,0.2955
37,31,0.767619,0.730476,0.789524,0.7005
37,32,0.646667,0.630476,0.69619,0.144
37,33,0.732381,0.721905,0.781905,0.1165
37,34,0.774286,0.74381,0.805714,0.43325
37,35,0.785124,0.733471,0.794421,0.931
37,36,0.778122,0.724458,0.78741,0.90525
38,0,0.696941,0.672084,0.734226,0.3335
38,1,0.67304,0.645315,0.708413,0.45975
38,2,0.709369,0.674952,0.737094,0.5705
38,3,0.716061,0.67304,0.737094,0.76275
38,4,0.699809,0.66348,0.731358,0.5135
38,5,0.665392,0.659656,0.720841,0.067
38,6,0.688337,0.6826,0.746654,0.0465
38,7,0.701721,0.671128,0.740918,0.4435
38,8,0.526769,0.48566,0.557361,0.62275
38,9,0.647228,0.623327,0.688337,0.2725
38,10,0.660612,0.644359,0.708413,0.15325
38,11,0.695985,0.672084,0.741874,0.28825
38,12,0.698853,0.669216,0.740918,0.432
38,13,0.696941,0.664436,0.735182,0.457
38,14,0.678998,0.652745,0.72315,0.34725
38,15,0.695704,0.663484,0.73747,0.40325
38,16,0.702864,0.662291,0.73747,0.6065
38,17,0.702864,0.658711,0.732697,0.6415
38,18,0.691866,0.661244,0.727273,0.4355
38,19,0.69378,0.657416,0.72823,0.49325
38,20,0.710325,0.672084,0.737094,0.611
38,21,0.705545,0.669216,0.737094,0.5555
38,22,0.703633,0.66348,0.734226,0.57925
38,23,0.693117,0.669216,0.736138,0.27375
38,24,0.697897,0.659656,0.731358,0.47175
38,25,0.539713,0.522488,0.591388,0.16225
38,26,0.515789,0.489952,0.562679,0.33075
38,27,0.579904,0.554067,0.62201,0.29525
38,28,0.562679,0.544498,0.61244,0.14625
38,29,0.650718,0.639234,0.704306,0.11275
38,30,0.690909,0.662201,0.7311,0.33675
38,31,0.711005,0.65933,0.724402,0.86225
38,32,0.603828,0.603828,0.6689,0.02125
38,33,0.660287,0.651675,0.717703,0.08075
38,34,0.694737,0.658373,0.72823,0.492
38,35,0.700935,0.652129,0.721703,0.747
38,36,0.692946,0.654564,0.723029,0.6485
38,37,0.758126,0.659656,0.722753,1.0
39,0,0.693994,0.659676,0.723546,0.542
39,1,0.727359,0.665396,0.731173,0.953
39,2,0.680648,0.662536,0.726406,0.22525
39,3,0.63489,0.588179,0.655863,0.728
39,4,0.577693,0.544328,0.613918,0.45775
39,5,0.671429,0.642857,0.705714,0.42075
39,6,0.654286,0.608571,0.675238,0.74925
39,7,0.58,0.548571,0.619048,0.415
39,8,0.56381,0.549524,0.619048,0.12525
39,9,0.57619,0.567619,0.634286,0.06275
39,10,0.61619,0.6,0.665714,0.16525
39,11,0.587619,0.552381,0.622857,0.48025
39,12,0.582857,0.547619,0.617143,0.537
39,13,0.571429,0.54,0.609524,0.4585
39,14,0.643198,0.614558,0.684964,0.36775
39,15,0.571599,0.538186,0.613365,0.404
39,16,0.564439,0.534606,0.609785,0.33125
39,17,0.562053,0.531026,0.605012,0.3585
39,18,0.612965,0.566254,0.633937,0.75125
39,19,0.580553,0.542421,0.612011,0.6195
39,20,0.605714,0.584762,0.654286,0.23025
39,21,0.578095,0.553333,0.622857,0.276
39,22,0.570476,0.54381,0.613333,0.33775
39,23,0.588571,0.573333,0.640952,0.1475
39,24,0.568571,0.540952,0.610476,0.32725
39,25,0.605338,0.581506,0.64919,0.242
39,26,0.588179,0.561487,0.631077,0.3355
39,27,0.612011,0.5796,0.645377,0.45425
39,28,0.594852,0.563394,0.630124,0.45725
39,29,0.611058,0.582459,0.64919,0.39525
39,30,0.592946,0.556721,0.626311,0.55925
39,31,0.586273,0.564347,0.632031,0.224
39,32,0.609152,0.582459,0.648236,0.3535
39,33,0.602479,0.559581,0.626311,0.71125
39,34,0.575786,0.538608,0.608198,0.49375
39,35,0.581179,0.547053,0.619442,0.406
39,36,0.585744,0.552686,0.622934,0.47025
39,37,0.657143,0.604762,0.671429,0.846
39,38,0.654876,0.606119,0.671128,0.8665
40,0,0.744519,0.72164,0.777884,0.37975
40,1,0.709247,0.672069,0.734986,0.6645
40,2,0.752145,0.723546,0.781697,0.45825
40,3,0.77693,0.734032,0.790276,0.834
40,4,0.763584,0.736892,0.796949,0.46675
40,5,0.704762,0.700952,0.761905,0.0495
40,6,0.779048,0.750476,0.804762,0.529
40,7,0.775238,0.741905,0.800952,0.606
40,8,0.494286,0.471429,0.54381,0.24225
40,9,0.689524,0.668571,0.731429,0.28025
40,10,0.731429,0.690476,0.752381,0.722
40,11,0.779048,0.741905,0.801905,0.65275
40,12,0.772381,0.738095,0.798095,0.5945
40,13,0.764762,0.737143,0.797143,0.47575
40,14,0.701671,0.696897,0.76253,0.04225
40,15,0.785203,0.735084,0.799523,0.861
40,16,0.78043,0.73031,0.794749,0.84425
40,17,0.775656,0.729117,0.793556,0.79425
40,18,0.744519,0.725453,0.783603,0.25425
40,19,0.755958,0.727359,0.787417,0.4555
40,20,0.759048,0.738095,0.795238,0.30975
40,21,0.769524,0.74,0.798095,0.517
40,22,0.771429,0.735238,0.795238,0.6365
40,23,0.753333,0.738095,0.795238,0.1905
40,24,0.767619,0.734286,0.795238,0.55075
40,25,0.537655,0.518589,0.590086,0.236
40,26,0.486177,0.469971,0.543375,0.124
40,27,0.584366,0.56244,0.633937,0.202
40,28,0.586273,0.554814,0.623451,0.385
40,29,0.699714,0.684461,0.744519,0.1405
40,30,0.752145,0.731173,0.79123,0.2545
40,31,0.737846,0.719733,0.778837,0.2085
40,32,0.638704,0.635844,0.700667,0.03275
40,33,0.714013,0.709247,0.770257,0.04725
40,34,0.754051,0.730219,0.79123,0.3595
40,35,0.741468,0.715615,0.776629,0.30975
40,36,0.738636,0.715909,0.77686,0.33775
40,37,0.785714,0.713333,0.771429,0.99975
40,38,0.753346,0.666348,0.729446,1.0
40,39,0.705714,0.622857,0.687619,0.99875
41,0,0.693333,0.660952,0.718095,0.602
41,1,0.592381,0.56,0.62,0.51075
41,2,0.700952,0.667619,0.725714,0.5945
41,3,0.848571,0.818095,0.871429,0.54275
41,4,0.948571,0.928571,0.964762,0.62825
41,5,0.682207,0.656518,0.717412,0.3685
41,6,0.838249,0.810657,0.861085,0.5555
41,7,0.94862,0.930542,0.963844,0.54675
41,8,0.377735,0.333016,0.408183,0.6075
41,9,0.75452,0.723121,0.790676,0.39425
41,10,0.748811,0.711703,0.779258,0.53425
41,11,0.942912,0.922931,0.958135,0.59325
41,12,0.953378,0.931494,0.964795,0.651
41,13,0.966698,0.945766,0.975262,0.72375
41,14,0.731824,0.697259,0.76758,0.4625
41,15,0.953516,0.940405,0.973778,0.29875
41,16,0.9559,0.941597,0.97497,0.29725
41,17,0.963051,0.94994,0.98093,0.33
41,18,0.878095,0.855238,0.904762,0.438
41,19,0.942857,0.92381,0.960952,0.46625
41,20,0.867745,0.840152,0.889629,0.57475
41,21,0.9353,0.914367,0.952426,0.58175
41,22,0.954329,0.934348,0.96765,0.5755
41,23,0.886775,0.862988,0.911513,0.4425
41,24,0.956232,0.938154,0.970504,0.5815
41,25,0.417143,0.38,0.450476,0.5355
41,26,0.358095,0.325714,0.397143,0.45925
41,27,0.518095,0.482857,0.559048,0.46025
41,28,0.532381,0.493333,0.573333,0.48425
41,29,0.77619,0.739048,0.802857,0.61925
41,30,0.919048,0.897143,0.939048,0.53325
41,31,0.871429,0.846667,0.898095,0.444
41,32,0.672381,0.631429,0.70381,0.58675
41,33,0.870476,0.841905,0.894286,0.559
41,34,0.948571,0.928571,0.964762,0.638
41,35,0.897727,0.877066,0.924587,0.42275
41,36,0.886481,0.860681,0.912281,0.46175
41,37,0.76784,0.740247,0.802093,0.416
41,38,0.6826,0.65392,0.724665,0.379
41,39,0.560952,0.531429,0.600952,0.42575
41,40,0.752381,0.721905,0.782857,0.51
42,0,0.69619,0.662857,0.720952,0.5765
42,1,0.599048,0.568571,0.630476,0.45975
42,2,0.707619,0.671429,0.728571,0.6765
42,3,0.849524,0.809524,0.86381,0.79125
42,4,0.932381,0.905714,0.946667,0.6585
42,5,0.686965,0.659372,0.722169,0.4235
42,6,0.835395,0.803996,0.854424,0.661
42,7,0.930542,0.910561,0.949572,0.489
42,8,0.378687,0.350143,0.425309,0.35425
42,9,0.745956,0.718363,0.784967,0.35025
42,10,0.749762,0.7098,0.775452,0.62625
42,11,0.926736,0.903901,0.942912,0.58
42,12,0.941009,0.911513,0.950523,0.803
42,13,0.94862,0.922931,0.960038,0.70525
42,14,0.722288,0.696067,0.765197,0.2945
42,15,0.939213,0.917759,0.958284,0.475
42,16,0.941597,0.917759,0.959476,0.495
42,17,0.948749,0.924911,0.964243,0.57275
42,18,0.865714,0.841905,0.893333,0.4355
42,19,0.924762,0.901905,0.94381,0.477
42,20,0.85157,0.829686,0.879163,0.39375
42,21,0.917222,0.896289,0.938154,0.4815
42,22,0.936251,0.913416,0.952426,0.5605
42,23,0.868696,0.852521,0.901047,0.2695
42,24,0.934348,0.91627,0.955281,0.42175
42,25,0.42,0.389524,0.461905,0.346
42,26,0.360952,0.337143,0.411429,0.24925
42,27,0.522857,0.489524,0.567619,0.4235
42,28,0.529524,0.497143,0.575238,0.33925
42,29,0.771429,0.731429,0.795238,0.6395
42,30,0.900952,0.879048,0.924762,0.4385
42,31,0.857143,0.834286,0.887619,0.391
42,32,0.675238,0.632381,0.70381,0.649
42,33,0.858095,0.825714,0.880952,0.57025
42,34,0.932381,0.907619,0.947619,0.687
42,35,0.880165,0.860537,0.911157,0.35475
42,36,0.873065,0.845201,0.898865,0.487
42,37,0.768792,0.736441,0.797336,0.53775
42,38,0.683556,0.652964,0.721797,0.396
42,39,0.577143,0.53619,0.605714,0.62225
42,40,0.755238,0.718095,0.778095,0.6205
42,41,0.959087,0.913416,0.953378,0.9945
43,0,0.7,0.674286,0.732381,0.398
43,1,0.606667,0.577143,0.638095,0.485
43,2,0.709524,0.684762,0.740952,0.44025
43,3,0.859048,0.828571,0.879048,0.67975
43,4,0.94381,0.92381,0.959048,0.53075
43,5,0.705994,0.667935,0.729781,0.64425
43,6,0.846813,0.822074,0.870599,0.54625
43,7,0.949572,0.929591,0.961941,0.6255
43,8,0.384396,0.343482,0.418649,0.51975
43,9,0.76118,0.727878,0.794481,0.46675
43,10,0.76118,0.721218,0.785918,0.6365
43,11,0.945766,0.922931,0.957184,0.705
43,12,0.950523,0.930542,0.963844,0.59125
43,13,0.961941,0.943863,0.973359,0.65875
43,14,0.738975,0.707986,0.778308,0.4075
43,15,0.9559,0.938021,0.971395,0.51975
43,16,0.960667,0.93683,0.971395,0.70175
43,17,0.967819,0.945173,0.976162,0.791
43,18,0.884762,0.858095,0.906667,0.6015
43,19,0.94381,0.919048,0.95619,0.69525
43,20,0.868696,0.84491,0.892483,0.4485
43,21,0.934348,0.914367,0.950523,0.54825
43,22,0.951475,0.932445,0.964795,0.57575
43,23,0.889629,0.866794,0.912464,0.43175
43,24,0.949572,0.934348,0.966698,0.42125
43,25,0.418095,0.391429,0.462857,0.322
43,26,0.360952,0.335238,0.407619,0.294
43,27,0.519048,0.490476,0.567619,0.2915
43,28,0.535238,0.502857,0.580952,0.3905
43,29,0.773333,0.744762,0.807619,0.43875
43,30,0.92,0.895238,0.93619,0.5775
43,31,0.87619,0.848571,0.898095,0.5455
43,32,0.673333,0.64,0.710476,0.4455
43,33,0.867619,0.842857,0.894286,0.4715
43,34,0.945714,0.92381,0.958095,0.68825
43,35,0.899793,0.877066,0.924587,0.53925
43,36,0.886481,0.860681,0.912281,0.48825
43,37,0.785918,0.750714,0.811608,0.65775
43,38,0.695029,0.660612,0.731358,0.4485
43,39,0.577143,0.54,0.610476,0.5035
43,40,0.762857,0.730476,0.790476,0.50075
43,41,0.955281,0.930542,0.964795,0.78725
43,42,0.954329,0.90961,0.950523,0.99225
44,0,0.70381,0.670476,0.726667,0.62
44,1,0.602857,0.570476,0.629524,0.54375
44,2,0.709524,0.679048,0.737143,0.56825
44,3,0.857143,0.826667,0.878095,0.60925
44,4,0.953333,0.932381,0.965714,0.72775
44,5,0.698382,0.664129,0.726927,0.5545
44,6,0.848716,0.81922,0.868696,0.6375
44,7,0.955281,0.934348,0.965747,0.698
44,8,0.378687,0.337774,0.413892,0.517
44,9,0.763083,0.730733,0.798287,0.499
44,10,0.76118,0.720266,0.78687,0.664
44,11,0.947669,0.926736,0.960038,0.62875
44,12,0.956232,0.937203,0.968601,0.65275
44,13,0.96765,0.94862,0.977165,0.68275
44,14,0.742551,0.705602,0.775924,0.53575
44,15,0.964243,0.945173,0.976162,0.69325
44,16,0.964243,0.945173,0.977354,0.605
44,17,0.971395,0.951132,0.98093,0.69425
44,18,0.882857,0.859048,0.907619,0.45525
44,19,0.945714,0.928571,0.964762,0.539
44,20,0.868696,0.84491,0.893435,0.4145
44,21,0.938154,0.917222,0.953378,0.54525
44,22,0.955281,0.940057,0.970504,0.52875
44,23,0.889629,0.869648,0.915319,0.3665
44,24,0.955281,0.940057,0.971456,0.426
44,25,0.414286,0.38381,0.455238,0.35775
44,26,0.360952,0.330476,0.40381,0.40975
44,27,0.515238,0.486667,0.56381,0.29675
44,28,0.533333,0.499048,0.579048,0.41425
44,29,0.769524,0.74381,0.806667,0.33325
44,30,0.921905,0.899048,0.940952,0.51475
44,31,0.874286,0.852381,0.901905,0.4095
44,32,0.669524,0.63619,0.707619,0.40975
44,33,0.867619,0.845714,0.898095,0.38
44,34,0.949524,0.928571,0.962857,0.6245
44,35,0.899793,0.879132,0.926653,0.409
44,36,0.886481,0.864809,0.915377,0.38575
44,37,0.776403,0.745956,0.808754,0.4515
44,38,0.689293,0.660612,0.730402,0.375
44,39,0.573333,0.538095,0.607619,0.535
44,40,0.760952,0.729524,0.788571,0.52475
44,41,0.966698,0.938154,0.970504,0.92875
44,42,0.952426,0.914367,0.954329,0.957
44,43,0.977165,0.932445,0.965747,1.0
45,0,0.722857,0.697143,0.755238,0.429
45,1,0.633333,0.601905,0.662857,0.53675
45,2,0.726667,0.704762,0.76381,0.3325
45,3,0.855238,0.828571,0.878095,0.54475
45,4,0.922857,0.906667,0.94381,0.392
45,5,0.711703,0.686965,0.748811,0.324
45,6,0.848716,0.826832,0.875357,0.3715
45,7,0.936251,0.914367,0.94862,0.661
45,8,0.401522,0.367269,0.443387,0.431
45,9,0.76118,0.727878,0.79353,0.47875
45,10,0.764986,0.72883,0.792578,0.56075
45,11,0.930542,0.910561,0.945766,0.58175
45,12,0.939106,0.914367,0.949572,0.77875
45,13,0.942912,0.921028,0.955281,0.68225
45,14,0.735399,0.718713,0.787843,0.1325
45,15,0.940405,0.916567,0.953516,0.66125
45,16,0.940405,0.915375,0.953516,0.703
45,17,0.942789,0.916567,0.954708,0.69425
45,18,0.880952,0.849524,0.897143,0.725
45,19,0.920952,0.899048,0.939048,0.563
45,20,0.853473,0.845861,0.891532,0.099
45,21,0.913416,0.900095,0.939106,0.2515
45,22,0.932445,0.911513,0.947669,0.535
45,23,0.880114,0.864891,0.908658,0.30425
45,24,0.934348,0.913416,0.949572,0.56575
45,25,0.442857,0.413333,0.485714,0.35625
45,26,0.393333,0.357143,0.431429,0.474
45,27,0.532381,0.510476,0.585714,0.23025
45,28,0.552381,0.51619,0.594286,0.4525
45,29,0.775238,0.746667,0.808571,0.42575
45,30,0.906667,0.88381,0.925714,0.56675
45,31,0.866667,0.840952,0.889524,0.493
45,32,0.682857,0.645714,0.71619,0.47775
45,33,0.865714,0.833333,0.884762,0.709
45,34,0.926667,0.900952,0.939048,0.69475
45,35,0.88843,0.862603,0.909091,0.5875
45,36,0.875129,0.848297,0.897833,0.51
45,37,0.799239,0.756422,0.815414,0.78075
45,38,0.710325,0.672084,0.739962,0.5495
45,39,0.594286,0.561905,0.631429,0.423
45,40,0.78381,0.74381,0.802857,0.72325
45,41,0.924833,0.904853,0.942912,0.547
45,42,0.914367,0.886775,0.929591,0.67325
45,43,0.941009,0.904853,0.942912,0.94975
45,44,0.9353,0.90961,0.946717,0.76225
46,0,0.714286,0.686667,0.74381,0.4735
46,1,0.613333,0.585714,0.646667,0.385
46,2,0.727619,0.693333,0.750476,0.622
46,3,0.86,0.834286,0.88381,0.54775
46,4,0.942857,0.92381,0.957143,0.56675
46,5,0.710752,0.67745,0.740247,0.51775
46,6,0.855376,0.828735,0.87726,0.55075
46,7,0.952426,0.929591,0.961941,0.75075
46,8,0.389153,0.352997,0.429115,0.4635
46,9,0.765937,0.733587,0.799239,0.50375
46,10,0.769743,0.726927,0.791627,0.69475
46,11,0.941009,0.924833,0.957184,0.4595
46,12,0.945766,0.929591,0.961941,0.42025
46,13,0.959087,0.941009,0.970504,0.648
46,14,0.747318,0.713945,0.784267,0.41975
46,15,0.957092,0.934446,0.969011,0.6835
46,16,0.94994,0.934446,0.967819,0.3685
46,17,0.957092,0.939213,0.971395,0.5105
46,18,0.889524,0.858095,0.905714,0.6965
46,19,0.939048,0.918095,0.953333,0.6325
46,20,0.865842,0.850618,0.897241,0.222
46,21,0.931494,0.913416,0.949572,0.4205
46,22,0.950523,0.932445,0.962892,0.62625
46,23,0.884872,0.871551,0.915319,0.20175
46,24,0.94862,0.934348,0.964795,0.457
46,25,0.44,0.398095,0.469524,0.596
46,26,0.384762,0.344762,0.418095,0.60375
46,27,0.537143,0.497143,0.574286,0.50425
46,28,0.547619,0.506667,0.586667,0.5075
46,29,0.77619,0.750476,0.812381,0.388
46,30,0.920952,0.899048,0.94,0.6285
46,31,0.877143,0.849524,0.9,0.53225
46,32,0.687619,0.64381,0.714286,0.63175
46,33,0.878095,0.842857,0.893333,0.76475
46,34,0.944762,0.92,0.954286,0.775
46,35,0.897727,0.873967,0.920455,0.4885
46,36,0.884417,0.861713,0.910217,0.43825
46,37,0.78687,0.756422,0.816365,0.5045
46,38,0.697897,0.670172,0.739006,0.36775
46,39,0.587619,0.550476,0.620952,0.52625
46,40,0.769524,0.741905,0.802857,0.4595
46,41,0.944814,0.924833,0.960038,0.59975
46,42,0.928639,0.904853,0.944814,0.60175
46,43,0.945766,0.923882,0.958135,0.657
46,44,0.949572,0.928639,0.961941,0.6585
46,45,0.957184,0.90961,0.945766,1.0
47,0,0.673022,0.650143,0.71306,0.28175
47,1,0.659676,0.630124,0.694948,0.48775
47,2,0.674929,0.653003,0.716873,0.2685
47,3,0.691134,0.64061,0.70734,0.8315
47,4,0.671115,0.632031,0.701621,0.595
47,5,0.641905,0.635238,0.699048,0.049
47,6,0.666667,0.651429,0.718095,0.13175
47,7,0.664762,0.635238,0.705714,0.3695
47,8,0.527619,0.493333,0.56381,0.498
47,9,0.653333,0.605714,0.670476,0.83975
47,10,0.645714,0.625714,0.688571,0.29025
47,11,0.670476,0.63619,0.706667,0.44625
47,12,0.671429,0.631429,0.702857,0.55425
47,13,0.661905,0.630476,0.701905,0.41175
47,14,0.649165,0.627685,0.698091,0.22125
47,15,0.653938,0.627685,0.704057,0.25375
47,16,0.663484,0.625298,0.701671,0.4895
47,17,0.661098,0.621718,0.699284,0.47425
47,18,0.671115,0.630124,0.697807,0.61725
47,19,0.657769,0.628217,0.697807,0.41125
47,20,0.682857,0.642857,0.708571,0.6565
47,21,0.655238,0.634286,0.70381,0.19425
47,22,0.657143,0.630476,0.701905,0.29725
47,23,0.673333,0.64,0.706667,0.506
47,24,0.662857,0.631429,0.701905,0.41975
47,25,0.552908,0.524309,0.592946,0.33525
47,26,0.514776,0.497617,0.56816,0.17575
47,27,0.551001,0.552908,0.619638,0.027
47,28,0.553861,0.542421,0.607245,0.09575
47,29,0.645377,0.617731,0.682555,0.42275
47,30,0.667302,0.633937,0.701621,0.49625
47,31,0.658723,0.628217,0.694948,0.40125
47,32,0.604385,0.588179,0.653003,0.13325
47,33,0.654909,0.619638,0.689228,0.4755
47,34,0.662536,0.628217,0.697807,0.49475
47,35,0.664943,0.62151,0.692865,0.62025
47,36,0.663223,0.620868,0.691116,0.621
47,37,0.71619,0.634286,0.697143,0.9995
47,38,0.688038,0.609569,0.672727,0.99725
47,39,0.618684,0.591992,0.656816,0.32025
47,40,0.687321,0.64061,0.70448,0.80425
47,41,0.657143,0.618095,0.689524,0.51975
47,42,0.654286,0.62381,0.693333,0.446
47,43,0.665714,0.628571,0.698095,0.52575
47,44,0.65619,0.629524,0.7,0.36525
47,45,0.688571,0.639048,0.708571,0.76175
47,46,0.68381,0.635238,0.705714,0.74475
48,0,0.658723,0.647283,0.71306,0.10125
48,1,0.651096,0.636797,0.701621,0.16025
48,2,0.687321,0.64919,0.714013,0.6065
48,3,0.674929,0.620591,0.688275,0.87475
48,4,0.633937,0.600572,0.673022,0.46325
48,5,0.642857,0.635238,0.699048,0.07275
48,6,0.640952,0.633333,0.701905,0.05875
48,7,0.646667,0.601905,0.675238,0.655
48,8,0.547619,0.511429,0.580952,0.55475
48,9,0.631429,0.585714,0.653333,0.7055
48,10,0.661905,0.610476,0.677143,0.84725
48,11,0.642857,0.605714,0.678095,0.5115
48,12,0.64,0.597143,0.671429,0.55125
48,13,0.630476,0.594286,0.667619,0.44725
48,14,0.622912,0.619332,0.690931,0.042
48,15,0.627685,0.596659,0.674224,0.36875
48,16,0.627685,0.594272,0.673031,0.4215
48,17,0.620525,0.590692,0.668258,0.3315
48,18,0.644423,0.607245,0.676835,0.5775
48,19,0.623451,0.594852,0.666349,0.34525
48,20,0.664762,0.619048,0.687619,0.74
48,21,0.642857,0.605714,0.678095,0.5425
48,22,0.637143,0.597143,0.670476,0.55025
48,23,0.659048,0.614286,0.68381,0.731
48,24,0.629524,0.598095,0.670476,0.3955
48,25,0.570067,0.542421,0.610105,0.34
48,26,0.543375,0.514776,0.584366,0.33475
48,27,0.575786,0.558627,0.623451,0.179
48,28,0.580553,0.545281,0.611058,0.496
48,29,0.632031,0.602479,0.667302,0.439
48,30,0.638704,0.603432,0.673975,0.49375
48,31,0.63775,0.603432,0.673022,0.466
48,32,0.617731,0.584366,0.64919,0.50625
48,33,0.620591,0.598665,0.667302,0.249
48,34,0.620591,0.594852,0.667302,0.2735
48,35,0.623578,0.596691,0.668046,0.32
48,36,0.621901,0.59814,0.670455,0.3025
48,37,0.684762,0.621905,0.687619,0.96575
48,38,0.682297,0.605742,0.670813,0.99775
48,39,0.600572,0.600572,0.664442,0.02475
48,40,0.674929,0.628217,0.693994,0.73775
48,41,0.62381,0.586667,0.659048,0.505
48,42,0.620952,0.589524,0.660952,0.3855
48,43,0.630476,0.597143,0.668571,0.4415
48,44,0.626667,0.589524,0.66381,0.4215
48,45,0.664762,0.609524,0.681905,0.83
48,46,0.652381,0.605714,0.678095,0.7405
