k1,k2,stat,lb,ub,pval
33,19,-0.000301,-0.003474,0.003358,0.49675
33,20,-0.000685,-0.004244,0.005698,0.34525
33,21,-0.000739,-0.002783,0.003741,0.22125
33,22,-0.000745,-0.002426,0.003041,0.1865
33,23,0.000222,-0.004484,0.005046,0.5035
33,24,0.000202,-0.002728,0.002698,0.578
33,25,0.002028,-0.007645,0.004284,0.887
33,26,-0.001916,-0.006642,0.003788,0.4355
33,27,-0.003491,-0.00896,0.005394,0.32925
33,28,0.001334,-0.009378,0.005152,0.812
33,29,0.007004,-0.008203,0.005816,0.9915
33,30,-0.002788,0.002327,0.01425,0.0
33,31,-0.004621,0.004513,0.019131,0.0
33,32,0.001085,0.018172,0.033852,0.00025
34,0,-0.000441,-0.002961,0.004793,0.27225
34,1,0.001966,-0.003152,0.00402,0.75775
34,2,0.001329,-0.003597,0.004045,0.739
34,3,0.002396,-0.003824,0.00445,0.83225
34,4,0.001291,-0.002255,0.002983,0.79125
34,5,-0.000299,-0.004181,0.004193,0.41
34,6,-1e-05,-0.003474,0.004255,0.4175
34,7,-0.000273,-0.002225,0.00276,0.369
34,8,-0.001937,-0.004176,0.003147,0.2055
34,9,-0.000916,-0.003942,0.004681,0.30925
34,10,-0.00049,-0.004507,0.004037,0.4255
34,11,0.000366,-0.00234,0.003143,0.50625
34,12,0.000778,-0.002092,0.003254,0.597
34,13,-0.000459,-0.001949,0.002222,0.25125
34,14,-6.3e-05,-0.004618,0.005269,0.43025
34,15,0.001591,-0.002534,0.002758,0.86325
34,16,0.000157,-0.002761,0.002284,0.621
34,17,-0.001019,-0.002786,0.002105,0.2565
34,18,-0.001746,-0.0038,0.003678,0.18175
34,19,0.000111,-0.002709,0.002705,0.56325
34,20,0.001281,-0.002931,0.00395,0.6905
34,21,-2.7e-05,-0.002225,0.002716,0.4495
34,22,0.00049,-0.002008,0.002451,0.62075
34,23,-0.001148,-0.003182,0.003337,0.22875
34,24,0.000181,-0.002324,0.002192,0.58925
34,25,0.001661,-0.003617,0.003609,0.8295
34,26,0.000802,-0.003182,0.003224,0.6885
34,27,-0.001339,-0.00473,0.003991,0.2975
34,28,-0.000658,-0.004697,0.004335,0.41575
34,29,-0.00033,-0.00423,0.004993,0.45925
34,30,-0.00187,4.8e-05,0.009429,0.00075
34,31,-0.004862,6.3e-05,0.01004,0.0
34,32,-0.001017,0.001476,0.008671,0.0
34,33,0.004965,0.004617,0.015165,0.035
35,0,0.001232,-0.005035,0.005549,0.6655
35,1,-0.000566,-0.004338,0.005718,0.32875
35,2,-0.002898,-0.004156,0.006639,0.06375
35,3,0.000798,-0.004258,0.005903,0.5205
35,4,-0.000235,-0.003264,0.003022,0.4185
35,5,0.000723,-0.004384,0.006765,0.435
35,6,0.00049,-0.004858,0.005235,0.54275
35,7,-0.001397,-0.003099,0.002763,0.162
35,8,-0.001105,-0.004299,0.005526,0.24375
35,9,-0.002304,-0.006504,0.004717,0.28225
35,10,-0.001535,-0.005982,0.005346,0.31375
35,11,0.000139,-0.002856,0.004196,0.38375
35,12,-0.00141,-0.002718,0.003551,0.1125
35,13,-0.000683,-0.00197,0.002764,0.176
35,14,0.000365,-0.005264,0.00776,0.41025
35,15,-0.002146,-0.00336,0.0025,0.09875
35,16,0.000156,-0.002897,0.002624,0.6105
35,17,-5.1e-05,-0.002592,0.002182,0.58675
35,18,-0.00544,0.000265,0.012292,0.00025
35,19,-0.001502,0.000191,0.009205,0.00225
35,20,-0.000884,-0.004138,0.004651,0.33725
35,21,0.000186,-0.003429,0.002546,0.683
35,22,-0.00048,-0.002883,0.002204,0.446
35,23,0.00176,-0.003901,0.004612,0.73375
35,24,0.000277,-0.00222,0.00291,0.51125
35,25,0.001653,-0.00453,0.005367,0.72425
35,26,-0.000387,-0.004462,0.003989,0.46325
35,27,0.004857,-0.005747,0.005889,0.94475
35,28,-0.001769,-0.006369,0.005733,0.31525
35,29,0.000884,-0.00607,0.006048,0.57325
35,30,0.001399,-0.004013,0.003659,0.76975
35,31,0.008758,-0.004968,0.00458,0.99975
35,32,-0.001936,-0.007137,0.005186,0.34025
35,33,-0.000344,-0.00517,0.003159,0.63725
35,34,-0.000142,-0.003222,0.00249,0.53375
36,0,0.002764,-0.005493,0.005974,0.8085
36,1,-0.001505,-0.005208,0.005707,0.2285
36,2,-0.001498,-0.004886,0.006285,0.18325
36,3,0.00173,-0.004522,0.006196,0.65925
36,4,-0.001793,-0.003232,0.003032,0.11675
36,5,0.000646,-0.004939,0.006737,0.4585
36,6,0.000286,-0.005125,0.00552,0.47375
36,7,-0.001901,-0.00295,0.003224,0.08425
36,8,0.00149,-0.004051,0.006279,0.56675
36,9,-0.001353,-0.006362,0.00547,0.376
36,10,0.002492,-0.00575,0.006107,0.78875
36,11,0.001454,-0.002713,0.004505,0.679
36,12,-0.0012,-0.002961,0.003197,0.20275
36,13,-8e-05,-0.002082,0.002748,0.412
36,14,0.005767,-0.005637,0.00816,0.90325
36,15,-0.002238,-0.003074,0.002835,0.07525
36,16,0.00026,-0.002775,0.002857,0.58875
36,17,2.4e-05,-0.002597,0.002328,0.59825
36,18,-0.00166,0.00057,0.013272,0.00275
36,19,-0.000231,0.000688,0.009783,0.0055
36,20,0.001111,-0.004787,0.004371,0.72825
36,21,-0.000261,-0.003799,0.002586,0.57525
36,22,-0.000615,-0.003077,0.002321,0.432
36,23,0.001439,-0.003674,0.005241,0.6635
36,24,-0.000114,-0.002164,0.003163,0.383
36,25,-0.001208,-0.004776,0.005735,0.275
36,26,-0.000326,-0.004504,0.004867,0.453
36,27,0.002816,-0.006232,0.006145,0.806
36,28,0.000456,-0.00681,0.005853,0.58525
36,29,0.002019,-0.00612,0.006199,0.73
36,30,-0.002521,-0.00417,0.003887,0.1195
36,31,0.007494,-0.005095,0.004635,0.999
36,32,-0.001614,-0.007018,0.005924,0.39125
36,33,-0.000749,-0.005618,0.003092,0.5595
36,34,-0.001341,-0.003346,0.002597,0.2545
36,35,0.00947,0.012357,0.026301,0.00125
37,0,-0.001231,-0.005064,0.013393,0.11925
37,1,0.002538,-0.001652,0.015714,0.16
37,2,-0.008847,0.004864,0.024068,0.0
37,3,0.008648,-0.003181,0.013983,0.77925
37,4,-0.002231,-0.002993,0.006496,0.045
37,5,-0.017076,0.001808,0.021316,0.0
37,6,-0.001191,-0.001234,0.015958,0.03425
37,7,-0.002388,-0.00237,0.006671,0.028
37,8,0.005963,-0.007663,0.008857,0.8775
37,9,0.001279,-0.011166,0.008388,0.67075
37,10,-0.003813,-0.007376,0.012014,0.09525
37,11,-0.000742,-0.002165,0.007657,0.08575
37,12,-0.001688,-0.001867,0.006981,0.03775
37,13,-0.002162,-0.001893,0.004474,0.01675
37,14,-0.017662,-0.004033,0.019885,0.0
37,15,-0.001362,-0.002537,0.005656,0.0975
37,16,-0.001789,-0.003093,0.004856,0.1
37,17,-0.000328,-0.00259,0.004064,0.28625
37,18,0.000653,-0.00379,0.011464,0.2175
37,19,-0.001353,-0.003619,0.00595,0.16025
37,20,-0.004208,-0.004156,0.010253,0.0285
37,21,-0.004883,-0.004828,0.005254,0.0235
37,22,-0.00444,-0.003686,0.004566,0.01125
37,23,0.004188,-0.004679,0.009545,0.67075
37,24,-0.00026,-0.003018,0.004758,0.27225
37,25,-0.002445,-0.004969,0.012305,0.0805
37,26,0.000653,-0.006241,0.009452,0.411
37,27,-0.003396,-0.006309,0.014037,0.09
37,28,-0.001649,-0.008857,0.011841,0.2715
37,29,0.004048,-0.00518,0.014596,0.45775
37,30,-0.002909,-0.004394,0.007456,0.06575
37,31,0.006781,-0.004935,0.010321,0.85775
37,32,-0.003364,-0.007101,0.013283,0.1155
37,33,-0.004617,-0.007005,0.006439,0.09425
37,34,-0.001113,-0.004408,0.004622,0.2745
37,35,0.005115,-0.005176,0.006587,0.92025
37,36,0.00444,-0.005272,0.007075,0.876
38,0,-0.002487,-0.005168,0.015051,0.079
38,1,-0.001401,-0.001857,0.018737,0.0275
38,2,-0.0054,0.005358,0.026169,0.0
38,3,0.006451,-0.003606,0.014863,0.5925
38,4,-0.000951,-0.002531,0.006931,0.12625
38,5,-0.0154,0.00139,0.023875,0.0
38,6,-0.011907,-0.002274,0.015072,0.00025
38,7,-0.001164,-0.002985,0.005847,0.1035
38,8,0.009306,-0.007526,0.011488,0.942
38,9,0.00381,-0.011204,0.009364,0.812
38,10,-0.001109,-0.008162,0.012656,0.238
38,11,-0.005274,-0.00217,0.007855,0.002
38,12,-0.001543,-0.001843,0.006992,0.04225
38,13,-0.001396,-0.002137,0.004351,0.05275
38,14,-0.007044,-0.00344,0.021521,0.0065
38,15,-0.003773,-0.003136,0.005155,0.0115
38,16,-3.8e-05,-0.003566,0.004511,0.384
38,17,0.000603,-0.003069,0.00386,0.51875
38,18,-0.003073,-0.004006,0.012063,0.03775
38,19,-0.001692,-0.003841,0.006039,0.14725
38,20,0.002139,-0.004632,0.010966,0.38875
38,21,5.1e-05,-0.005289,0.005013,0.4655
38,22,0.001348,-0.00388,0.004435,0.7105
38,23,-0.005429,-0.004511,0.010211,0.01425
38,24,-0.000785,-0.003191,0.00498,0.20575
38,25,-0.005123,-0.005483,0.014365,0.02875
38,26,0.00039,-0.007137,0.010931,0.36675
38,27,-0.00167,-0.008072,0.015046,0.1835
38,28,-0.004672,-0.009741,0.01282,0.1535
38,29,-0.010001,-0.006166,0.01523,0.003
38,30,-0.002304,-0.00432,0.00788,0.09925
38,31,0.01353,-0.005501,0.010869,0.9935
38,32,-0.003916,-0.008419,0.014087,0.11625
38,33,-0.006049,-0.008047,0.006666,0.06325
38,34,0.000448,-0.004396,0.004921,0.528
38,35,0.00525,-0.005126,0.007726,0.88875
38,36,0.003406,-0.005546,0.007639,0.7815
38,37,0.032073,0.00013,0.020685,1.0
39,0,-0.001861,-0.003527,0.016775,0.05075
39,1,0.009499,0.001839,0.023847,0.3015
39,2,-0.010635,0.009159,0.029917,0.0
39,3,0.003772,-0.002323,0.014494,0.28925
39,4,-0.001904,-0.002255,0.005799,0.036
39,5,-0.003214,0.005116,0.026933,0.0005
39,6,0.007267,-0.000273,0.015554,0.48375
39,7,-0.001439,-0.00207,0.004949,0.049
39,8,-0.003743,-0.006456,0.013308,0.09475
39,9,-0.002983,-0.012197,0.008934,0.3355
39,10,-0.000901,-0.006528,0.014463,0.17575
39,11,-0.000111,-0.001679,0.006056,0.1225
39,12,0.001373,-0.001481,0.005205,0.391
39,13,-0.000569,-0.001311,0.003471,0.0965
39,14,-0.008491,-0.000197,0.024807,0.00075
39,15,0.000165,-0.002136,0.004148,0.278
39,16,-0.002032,-0.002702,0.003695,0.05275
39,17,-0.000425,-0.002371,0.003127,0.23325
39,18,0.005475,-0.002238,0.013047,0.543
39,19,0.00143,-0.002948,0.006278,0.5255
39,20,-0.003769,-0.003667,0.010717,0.02025
39,21,-0.002235,-0.004019,0.004932,0.123
39,22,-0.001256,-0.003452,0.003663,0.19675
39,23,-0.007259,-0.003623,0.009644,0.0015
39,24,-0.003567,-0.002371,0.004393,0.00775
39,25,-0.001691,-0.003806,0.017552,0.059
39,26,0.002412,-0.006353,0.012556,0.47225
39,27,0.002199,-0.006484,0.016942,0.29825
39,28,0.003873,-0.010119,0.013458,0.63725
39,29,-0.000964,-0.003635,0.017378,0.08775
39,30,0.001198,-0.003454,0.007804,0.37725
39,31,-0.007073,-0.00463,0.010674,0.00575
39,32,-0.006055,-0.007715,0.015806,0.045
39,33,0.003573,-0.007222,0.006901,0.871
39,34,-0.001131,-0.004157,0.004387,0.27125
39,35,-0.00069,-0.004446,0.00713,0.254
39,36,0.00162,-0.004753,0.007553,0.53625
39,37,0.007384,0.002057,0.022163,0.15575
39,38,0.004177,0.003518,0.027152,0.03475
40,0,-0.002515,-0.004016,0.014624,0.053
40,1,0.003597,-0.000856,0.017204,0.17525
40,2,-0.005652,0.007142,0.026716,0.0
40,3,0.003483,-0.002803,0.0142,0.28525
40,4,-0.002506,-0.002129,0.006809,0.0175
40,5,-0.014833,0.003533,0.023799,0.0
40,6,0.001643,-0.000646,0.016127,0.0685
40,7,0.001556,-0.001797,0.00679,0.36575
40,8,0.00141,-0.007481,0.008849,0.53675
40,9,-0.000498,-0.010182,0.008993,0.53675
40,10,0.009247,-0.007162,0.011721,0.9125
40,11,0.001675,-0.00165,0.007823,0.248
40,12,0.000914,-0.001452,0.006727,0.21075
40,13,-0.000995,-0.001745,0.004371,0.0565
40,14,-0.020217,-0.002426,0.02124,0.0
40,15,0.001803,-0.002643,0.005208,0.5775
40,16,4e-05,-0.002892,0.004558,0.3265
40,17,-0.000479,-0.002466,0.003882,0.22675
40,18,-0.004296,-0.003113,0.011724,0.014
40,19,-0.000784,-0.00353,0.005779,0.20875
40,20,-0.00237,-0.003636,0.011157,0.065
40,21,0.000889,-0.004913,0.005063,0.61725
40,22,0.002079,-0.004058,0.004094,0.81425
40,23,-0.005588,-0.004034,0.009443,0.00675
40,24,0.001198,-0.002764,0.004812,0.4915
40,25,0.00248,-0.004535,0.012548,0.37
40,26,0.001097,-0.00629,0.009119,0.454
40,27,0.000846,-0.006189,0.01364,0.274
40,28,0.005941,-0.007952,0.012322,0.793
40,29,-0.006532,-0.004921,0.014877,0.0105
40,30,-0.001287,-0.003726,0.007878,0.137
40,31,-5.3e-05,-0.004864,0.009975,0.27375
40,32,-0.003837,-0.008395,0.01196,0.1085
40,33,-0.002888,-0.007074,0.006403,0.245
40,34,-8.5e-05,-0.003845,0.004821,0.46375
40,35,-0.001061,-0.004934,0.006557,0.247
40,36,3.7e-05,-0.005233,0.006864,0.401
40,37,0.01955,0.000978,0.020651,0.9615
40,38,0.024291,-0.000169,0.021543,0.98875
40,39,0.024168,0.004501,0.024753,0.9675
41,0,-0.000337,-0.003712,0.003006,0.4605
41,1,-0.000681,-0.003405,0.003067,0.37175
41,2,0.001415,-0.00354,0.003187,0.811
41,3,5.3e-05,-0.003205,0.003092,0.562
41,4,0.000669,-0.001757,0.00202,0.77325
41,5,-0.002258,-0.003866,0.003665,0.12275
41,6,0.000904,-0.002837,0.003215,0.706
41,7,-0.000286,-0.001683,0.001807,0.393
41,8,0.000282,-0.003257,0.003241,0.58425
41,9,-0.002372,-0.003739,0.003676,0.095
41,10,2.2e-05,-0.003532,0.003771,0.53875
41,11,-0.000207,-0.001916,0.002083,0.43375
41,12,-0.000119,-0.001762,0.00199,0.47225
41,13,0.000524,-0.001319,0.00156,0.79875
41,14,0.000303,-0.004034,0.004396,0.54625
41,15,-0.000908,-0.001507,0.001872,0.11225
41,16,-0.000332,-0.001285,0.001967,0.326
41,17,-6e-05,-0.00125,0.001482,0.47375
41,18,-0.000136,-0.002885,0.002795,0.4915
41,19,-0.0007,-0.001721,0.00192,0.23375
41,20,-6.5e-05,-0.002878,0.002564,0.52275
41,21,0.000213,-0.001689,0.001997,0.60625
41,22,-0.000196,-0.001372,0.001681,0.40925
41,23,-0.001618,-0.002757,0.002412,0.1295
41,24,-0.000132,-0.00137,0.001633,0.51925
41,25,0.000764,-0.003284,0.003647,0.6345
41,26,-0.000624,-0.003235,0.003418,0.324
41,27,-0.001625,-0.004212,0.003799,0.2425
41,28,-0.001899,-0.004569,0.003454,0.187
41,29,0.001682,-0.003638,0.003921,0.82275
41,30,-0.000429,-0.002227,0.002341,0.3635
41,31,-0.00084,-0.002833,0.002957,0.293
41,32,0.001401,-0.003791,0.004417,0.714
41,33,0.000467,-0.002254,0.002899,0.59525
41,34,0.001289,-0.001596,0.001943,0.91125
41,35,-0.000742,-0.002426,0.001973,0.335
41,36,-0.000583,-0.002419,0.002212,0.379
41,37,-0.003281,-0.002992,0.004835,0.015
41,38,-0.002511,-0.003994,0.004279,0.094
41,39,-0.001359,-0.003998,0.003562,0.24025
41,40,-0.000639,-0.003776,0.003439,0.414
42,0,-0.00247,-0.00488,0.004465,0.1825
42,1,-0.001728,-0.004446,0.004392,0.21275
42,2,0.001701,-0.004196,0.005296,0.66575
42,3,0.003221,-0.004283,0.004882,0.89825
42,4,0.00125,-0.002631,0.002914,0.801
42,5,-0.001462,-0.004464,0.005639,0.2105
42,6,0.001695,-0.004044,0.005103,0.712
42,7,-0.001259,-0.002618,0.002654,0.16575
42,8,-0.002509,-0.004328,0.00397,0.1265
42,9,-0.001875,-0.005234,0.005033,0.24525
42,10,0.003536,-0.004905,0.005015,0.9065
42,11,-0.001176,-0.002644,0.003111,0.1945
42,12,0.0014,-0.002561,0.002845,0.811
42,13,0.000378,-0.001946,0.002391,0.627
42,14,-0.004694,-0.005554,0.00614,0.03925
42,15,-0.001084,-0.002627,0.002589,0.2125
42,16,0.000286,-0.002205,0.002787,0.59375
42,17,0.001058,-0.001914,0.002303,0.81225
42,18,-0.000166,-0.003873,0.004295,0.45425
42,19,-0.000406,-0.002404,0.00285,0.36975
42,20,-0.000473,-0.003485,0.004121,0.36725
42,21,0.000339,-0.002549,0.00293,0.5785
42,22,0.000251,-0.002171,0.002307,0.5965
42,23,-0.003314,-0.003825,0.003685,0.04025
42,24,-0.001724,-0.002266,0.0023,0.05775
42,25,-0.000485,-0.004319,0.004864,0.3645
42,26,-0.002103,-0.004175,0.004351,0.15225
42,27,9.4e-05,-0.005921,0.004817,0.5275
42,28,-0.003292,-0.005374,0.005305,0.132
42,29,0.003249,-0.005039,0.005403,0.87925
42,30,-0.001974,-0.003119,0.00373,0.1145
42,31,-0.001828,-0.003882,0.004376,0.1555
42,32,0.002473,-0.004523,0.006018,0.73575
42,33,0.000677,-0.003502,0.003956,0.5945
42,34,0.002201,-0.00255,0.002651,0.946
42,35,-0.001446,-0.003282,0.00297,0.19375
42,36,0.000484,-0.003258,0.003151,0.6505
42,37,-0.002388,-0.003189,0.008533,0.0425
42,38,-0.001731,-0.004524,0.00667,0.1425
42,39,0.00285,-0.004336,0.006062,0.7645
42,40,0.00043,-0.004452,0.005516,0.50975
42,41,0.004811,0.001744,0.011158,0.31075
43,0,-0.002044,-0.003874,0.003609,0.12525
43,1,-0.000467,-0.003207,0.003308,0.3095
43,2,-0.000498,-0.003002,0.004645,0.24575
43,3,0.000466,-0.003881,0.004291,0.5635
43,4,-0.000952,-0.002186,0.003022,0.1955
43,5,0.002057,-0.003181,0.00478,0.7665
43,6,-0.000874,-0.003465,0.004104,0.23925
43,7,-0.000822,-0.002229,0.002794,0.20975
43,8,-0.000191,-0.002973,0.003139,0.497
43,9,-0.001689,-0.003919,0.004818,0.18
43,10,-0.000853,-0.003908,0.004355,0.32275
43,11,0.000538,-0.002311,0.002958,0.59625
43,12,-0.000518,-0.002306,0.0029,0.3025
43,13,8.9e-05,-0.001741,0.002283,0.49925
43,14,-0.001256,-0.003801,0.005514,0.21075
43,15,-0.001025,-0.002281,0.002718,0.187
43,16,0.000492,-0.002203,0.00267,0.648
43,17,0.000736,-0.00214,0.002275,0.7505
43,18,0.001693,-0.00329,0.003867,0.78675
43,19,0.001129,-0.002224,0.002621,0.785
43,20,0.000534,-0.002955,0.003911,0.48775
43,21,0.000697,-0.002399,0.002425,0.75625
43,22,-0.000187,-0.002042,0.00217,0.44325
43,23,-0.000637,-0.003041,0.003462,0.307
43,24,-0.000229,-0.002133,0.00223,0.4085
43,25,-0.000722,-0.003281,0.003759,0.2825
43,26,-0.001987,-0.003342,0.003229,0.10825
43,27,-0.001272,-0.003937,0.004326,0.25575
43,28,-0.001138,-0.004073,0.004285,0.2785
43,29,0.000329,-0.004213,0.004366,0.52325
43,30,0.000119,-0.002799,0.003123,0.50125
43,31,6.4e-05,-0.003527,0.003487,0.51325
43,32,-0.0014,-0.005069,0.003635,0.31275
43,33,-0.000922,-0.002789,0.003053,0.27
43,34,0.001477,-0.002154,0.002392,0.86725
43,35,0.000726,-0.002611,0.00251,0.72975
43,36,0.000633,-0.002554,0.002887,0.67775
43,37,0.001293,-0.003665,0.004778,0.66875
43,38,-0.0002,-0.00399,0.004761,0.391
43,39,-0.000795,-0.003351,0.004393,0.233
43,40,-0.001156,-0.003406,0.004655,0.192
43,41,0.001206,-0.002034,0.00218,0.863
43,42,0.006759,-0.00278,0.003067,1.0
44,0,0.0014,-0.003865,0.002994,0.83675
44,1,5.5e-05,-0.003005,0.003356,0.48925
44,2,0.002765,-0.003726,0.003136,0.95275
44,3,-0.001405,-0.003563,0.00347,0.26425
44,4,0.000829,-0.002457,0.002354,0.7665
44,5,0.001107,-0.003912,0.003496,0.726
44,6,0.001105,-0.003405,0.003482,0.7485
44,7,-0.000317,-0.002344,0.002351,0.42775
44,8,-0.000271,-0.0033,0.002362,0.53375
44,9,0.000292,-0.003484,0.004514,0.454
44,10,4.8e-05,-0.003488,0.00421,0.45525
44,11,-0.000738,-0.00246,0.002512,0.29225
44,12,0.000271,-0.002284,0.002512,0.54925
44,13,0.000295,-0.00171,0.002185,0.587
44,14,0.001307,-0.004115,0.00408,0.7345
44,15,9.1e-05,-0.002372,0.002153,0.5885
44,16,-0.000458,-0.002371,0.002208,0.357
44,17,9.1e-05,-0.002226,0.001934,0.555
44,18,-0.001279,-0.003368,0.003156,0.2265
44,19,-0.00082,-0.002267,0.002369,0.2205
44,20,0.000722,-0.002218,0.004031,0.49775
44,21,0.00063,-0.002194,0.002165,0.73125
44,22,-0.000487,-0.001935,0.00188,0.2865
44,23,-0.001487,-0.002707,0.003167,0.13225
44,24,0.00019,-0.001808,0.002001,0.5795
44,25,-0.000384,-0.00377,0.003118,0.496
44,26,-0.000643,-0.003801,0.002685,0.4545
44,27,-0.000491,-0.003923,0.004042,0.44475
44,28,-0.001013,-0.00437,0.004026,0.343
44,29,-0.001639,-0.004137,0.003726,0.21425
44,30,-0.000653,-0.002511,0.002598,0.32275
44,31,-0.00057,-0.003462,0.002815,0.39475
44,32,0.000391,-0.004688,0.003289,0.705
44,33,-0.000273,-0.002611,0.002504,0.47575
44,34,0.000882,-0.001983,0.001971,0.81525
44,35,-0.000523,-0.002247,0.002592,0.31275
44,36,-0.000603,-0.00271,0.002349,0.326
44,37,-0.003076,-0.003948,0.003677,0.06325
44,38,-0.001094,-0.003917,0.004227,0.30525
44,39,-0.000821,-0.003963,0.003735,0.3405
44,40,-0.000801,-0.003955,0.003332,0.339
44,41,0.002852,-0.002242,0.002038,0.99375
44,42,0.002137,-0.002708,0.002816,0.9265
44,43,0.001134,0.001375,0.009924,0.01475
45,0,-0.000389,-0.003651,0.006203,0.249
45,1,0.001947,-0.00262,0.005497,0.59125
45,2,-0.003983,-0.00064,0.009104,0.0005
45,3,-0.000151,-0.003467,0.008205,0.1925
45,4,-0.003347,-0.002492,0.004862,0.00375
45,5,-0.004165,-0.00189,0.008721,0.00375
45,6,-0.00206,-0.00275,0.008692,0.031
45,7,-0.000509,-0.002416,0.005458,0.1335
45,8,-0.000855,-0.004045,0.003659,0.368
45,9,-0.00059,-0.006609,0.005337,0.4965
45,10,0.001163,-0.00505,0.00636,0.61025
45,11,-0.002143,-0.002142,0.006512,0.01525
45,12,6e-05,-0.00201,0.005475,0.1755
45,13,-0.000708,-0.001886,0.003885,0.111
45,14,-0.007147,-0.002879,0.0102,0.0
45,15,0.000741,-0.002354,0.005064,0.392
45,16,0.00015,-0.002432,0.004212,0.38975
45,17,-2.9e-05,-0.002387,0.0036,0.35825
45,18,0.003452,-0.003691,0.006569,0.74875
45,19,-0.00039,-0.002927,0.003768,0.3275
45,20,-0.002944,-0.003463,0.006036,0.0435
45,21,-0.001161,-0.003658,0.003517,0.27575
45,22,6.1e-05,-0.002824,0.003305,0.521
45,23,8.7e-05,-0.003613,0.005985,0.3435
45,24,0.000632,-0.002614,0.00369,0.52925
45,25,0.000137,-0.003081,0.005413,0.3335
45,26,0.002964,-0.003436,0.004573,0.8685
45,27,-0.004187,-0.004448,0.006311,0.0315
45,28,0.001531,-0.005044,0.006413,0.60775
45,29,-0.000178,-0.004419,0.007649,0.26925
45,30,-0.001109,-0.003323,0.005172,0.157
45,31,-0.002066,-0.003734,0.006077,0.1225
45,32,-0.001573,-0.005915,0.005917,0.2865
45,33,0.001379,-0.003966,0.004296,0.7535
45,34,-9.6e-05,-0.002628,0.003533,0.3885
45,35,0.001152,-0.003426,0.003823,0.692
45,36,0.000403,-0.003733,0.004038,0.5365
45,37,0.004717,-0.00233,0.009728,0.67575
45,38,0.001068,-0.003006,0.008939,0.24075
45,39,-0.001949,-0.001611,0.008192,0.02075
45,40,0.001486,-0.0018,0.009822,0.2055
45,41,-0.001133,-0.002427,0.002459,0.20375
45,42,-0.001219,-0.003314,0.003442,0.2705
45,43,0.00058,-0.001337,0.006754,0.15525
45,44,-0.003324,-0.00132,0.005468,0.0
46,0,-0.000216,-0.003117,0.004862,0.2705
46,1,-0.001684,-0.002018,0.004303,0.049
46,2,0.001039,-0.001045,0.006789,0.201
46,3,0.00036,-0.00311,0.006604,0.30425
46,4,-0.000774,-0.002451,0.004241,0.15525
46,5,-0.00118,-0.001859,0.006327,0.059
46,6,0.001015,-0.002499,0.00699,0.315
46,7,0.001151,-0.001717,0.005101,0.458
46,8,-0.001004,-0.00347,0.003028,0.27475
46,9,-3.1e-05,-0.005517,0.004311,0.5495
46,10,0.004249,-0.004592,0.004926,0.94
46,11,-0.00221,-0.00222,0.005431,0.016
46,12,-0.00324,-0.002111,0.004626,0.004
46,13,-0.000699,-0.001747,0.003657,0.1515
46,14,-0.001256,-0.003643,0.00739,0.10975
46,15,0.001951,-0.002345,0.004709,0.70025
46,16,-0.00245,-0.002063,0.004177,0.01025
46,17,-0.000885,-0.002103,0.003446,0.151
46,18,0.003087,-0.003132,0.00548,0.80775
46,19,0.000543,-0.002388,0.003329,0.57675
46,20,0.000116,-0.003728,0.0046,0.4165
46,21,0.000546,-0.003058,0.003045,0.66575
46,22,0.000678,-0.002706,0.002654,0.70075
46,23,-0.002719,-0.003089,0.00499,0.04
46,24,-0.000347,-0.00208,0.003488,0.291
46,25,0.002861,-0.002944,0.004189,0.88475
46,26,0.002709,-0.002757,0.003647,0.9175
46,27,0.000783,-0.003819,0.004937,0.517
46,28,0.000743,-0.003924,0.005492,0.54075
46,29,-0.001873,-0.003699,0.006238,0.121
46,30,-3.8e-05,-0.002825,0.004577,0.37925
46,31,-0.002041,-0.003433,0.005123,0.1005
46,32,0.001195,-0.004827,0.00492,0.6575
46,33,0.000803,-0.003273,0.003781,0.6765
46,34,-0.000209,-0.002545,0.002781,0.42925
46,35,-0.001061,-0.003097,0.003437,0.242
46,36,-0.001371,-0.003009,0.0035,0.1695
46,37,-0.000552,-0.002902,0.006852,0.13575
46,38,-0.00352,-0.003155,0.006828,0.017
46,39,0.000423,-0.002043,0.005883,0.2135
46,40,-0.002814,-0.00222,0.007176,0.01375
46,41,-0.000167,-0.001942,0.002035,0.4605
46,42,-0.001232,-0.002738,0.003035,0.20225
46,43,-0.001029,-0.001979,0.004299,0.0675
46,44,-0.00096,-0.002139,0.00337,0.10075
46,45,0.010922,-0.001335,0.007079,0.9995
47,0,0.002653,-0.006951,0.012232,0.51625
47,1,0.000411,-0.00796,0.011836,0.34625
47,2,-0.004458,-0.007787,0.011906,0.07575
47,3,0.002677,-0.007194,0.010303,0.62275
47,4,-0.000303,-0.00382,0.006327,0.2495
47,5,-0.00738,-0.008725,0.012142,0.04125
47,6,0.001607,-0.006971,0.010125,0.49925
47,7,-0.001602,-0.003901,0.005149,0.1515
47,8,0.000896,-0.008827,0.009992,0.52025
47,9,0.010146,-0.009328,0.011805,0.956
47,10,-0.001711,-0.009135,0.011465,0.2615
47,11,-0.001359,-0.004105,0.006016,0.1965
47,12,0.001311,-0.004074,0.004854,0.69275
47,13,-0.001353,-0.002961,0.003417,0.17675
47,14,-0.00387,-0.010058,0.013174,0.17425
47,15,-0.0034,-0.00398,0.004039,0.037
47,16,-0.001995,-0.003709,0.004247,0.13
