k1,k2,stat,lb,ub,pval
10,8,0.056458,-0.004015,0.016147,1.0
10,9,0.027182,-0.006059,0.015344,1.0
11,0,-0.000313,-0.001286,0.006661,0.0765
11,1,-0.000634,-0.001574,0.005098,0.06475
11,2,-0.00193,-0.001537,0.006472,0.01475
11,3,-1.9e-05,-0.002467,0.007202,0.168
11,4,0.001311,-0.002161,0.004524,0.5755
11,5,-0.000701,-0.001785,0.006792,0.07425
11,6,-0.000962,-0.001754,0.007946,0.04975
11,7,-0.000302,-0.001956,0.005035,0.151
11,8,0.000482,-0.002765,0.004686,0.37675
11,9,-0.000431,-0.003366,0.006918,0.2385
11,10,0.002528,-0.002809,0.007454,0.57775
12,0,-0.001489,-0.002098,0.004747,0.04475
12,1,0.000408,-0.001827,0.004091,0.2675
12,2,-0.001302,-0.002073,0.004927,0.05425
12,3,-0.002218,-0.00259,0.006192,0.03725
12,4,0.001494,-0.002205,0.003966,0.72225
12,5,-0.001522,-0.002346,0.005377,0.05975
12,6,0.002059,-0.002423,0.006082,0.55725
12,7,-2e-05,-0.002136,0.004131,0.28775
12,8,0.001392,-0.00275,0.003725,0.66675
12,9,-0.000222,-0.003776,0.005532,0.31275
12,10,0.001875,-0.002997,0.005699,0.5605
12,11,0.009097,-0.001801,0.004918,1.0
13,0,-0.002064,-0.001394,0.003429,0.00525
13,1,-0.00209,-0.001134,0.002846,0.00375
13,2,-0.001012,-0.001205,0.003728,0.03825
13,3,-0.002711,-0.002278,0.004184,0.00825
13,4,-0.000431,-0.001805,0.003192,0.1995
13,5,3.5e-05,-0.001543,0.003788,0.21325
13,6,0.000625,-0.001427,0.004593,0.26125
13,7,-0.000447,-0.001419,0.003679,0.1245
13,8,0.001149,-0.00219,0.002503,0.73675
13,9,0.001333,-0.00271,0.004043,0.66975
13,10,0.002767,-0.002492,0.004222,0.87275
13,11,0.005705,-0.00176,0.003628,0.99875
13,12,0.007071,-0.002068,0.002993,1.0
14,0,0.005823,0.002159,0.024957,0.113
14,1,-0.002677,0.001843,0.024427,0.002
14,2,0.018354,0.001619,0.023614,0.8395
14,3,-0.004856,-0.004217,0.015907,0.01825
14,4,0.001036,-0.003683,0.007085,0.417
14,5,0.056958,-0.00072,0.022713,1.0
14,6,0.009869,-0.002069,0.017557,0.65825
14,7,0.003971,-0.002981,0.007246,0.7775
14,8,0.00085,-0.005023,0.017306,0.159
14,9,-0.003381,-0.006785,0.016372,0.078
14,10,0.005035,-0.004636,0.018261,0.385
14,11,-0.000822,-0.003689,0.007418,0.136
14,12,-0.007437,-0.003708,0.005888,0.00075
14,13,-0.003119,-0.002382,0.004623,0.01025
15,0,0.000718,-0.001924,0.004066,0.34025
15,1,0.000778,-0.001433,0.003641,0.417
15,2,0.002026,-0.001714,0.004344,0.686
15,3,-0.000966,-0.002934,0.005387,0.145
15,4,-0.000929,-0.002492,0.003595,0.19
15,5,0.00232,-0.002264,0.004604,0.74325
15,6,0.003786,-0.002536,0.005315,0.8815
15,7,0.006803,-0.002397,0.004033,0.99775
15,8,-0.000651,-0.002494,0.003296,0.2105
15,9,-0.000327,-0.003823,0.004941,0.32475
15,10,0.002947,-0.003343,0.005302,0.81375
15,11,-0.001797,-0.002194,0.004556,0.03875
15,12,-0.001946,-0.002071,0.004155,0.0235
15,13,-0.001693,-0.002054,0.003186,0.04325
15,14,0.005893,-0.002768,0.005024,0.988
16,0,-0.000643,-0.002231,0.003825,0.1475
16,1,-0.000819,-0.002079,0.003255,0.118
16,2,-0.002779,-0.002099,0.004035,0.01125
16,3,-0.001049,-0.002832,0.004887,0.1445
16,4,-0.000955,-0.00215,0.003461,0.1425
16,5,-0.001433,-0.002372,0.004456,0.081
16,6,-0.002577,-0.002475,0.004927,0.02475
16,7,-0.002525,-0.002296,0.003665,0.008
16,8,0.000689,-0.002558,0.003259,0.5685
16,9,0.00147,-0.003313,0.004815,0.6795
16,10,0.003185,-0.003047,0.004894,0.87475
16,11,0.009111,-0.002251,0.003751,1.0
16,12,0.002447,-0.002085,0.003656,0.885
16,13,0.003681,-0.001729,0.003031,0.9885
16,14,-0.0007,-0.002686,0.005119,0.1945
16,15,-0.000793,-0.002026,0.003172,0.191
17,0,-0.00118,-0.002095,0.002826,0.081
17,1,-0.000609,-0.001677,0.002583,0.137
17,2,-0.001116,-0.002027,0.002904,0.08675
17,3,-0.001814,-0.002371,0.00392,0.0585
17,4,-0.001606,-0.0019,0.002936,0.04775
17,5,-0.000935,-0.002346,0.003176,0.12475
17,6,-0.000407,-0.002602,0.003253,0.25025
17,7,-0.001313,-0.002009,0.002861,0.073
17,8,0.000902,-0.002318,0.00247,0.70825
17,9,0.000908,-0.002892,0.003849,0.65675
17,10,0.00328,-0.002856,0.003607,0.95375
17,11,0.003409,-0.001877,0.003067,0.981
17,12,0.004029,-0.00171,0.003028,0.98975
17,13,0.004457,-0.001715,0.002352,0.99975
17,14,-0.000683,-0.002485,0.003658,0.21925
17,15,-0.001232,-0.001648,0.002811,0.04775
17,16,0.006139,-0.001821,0.002343,0.99975
18,0,-0.004648,-0.001842,0.012669,0.002
18,1,-0.005251,-0.001463,0.011951,0.00075
18,2,-0.004083,-0.002077,0.01222,0.0055
18,3,-0.000525,-0.003502,0.010676,0.1595
18,4,0.002153,-0.003241,0.005317,0.683
18,5,0.000157,-0.002541,0.012546,0.118
18,6,-0.006696,-0.002782,0.011449,0.002
18,7,-0.004658,-0.002619,0.005825,0.00075
18,8,0.002613,-0.004847,0.009286,0.53175
18,9,-0.000109,-0.006293,0.009957,0.296
18,10,0.003746,-0.004925,0.011416,0.548
18,11,0.002202,-0.003116,0.006038,0.60975
18,12,0.001133,-0.002894,0.005322,0.529
18,13,-0.000866,-0.002288,0.003915,0.14575
18,14,-0.009463,-0.00481,0.012361,0.00075
18,15,0.00055,-0.00308,0.004841,0.46875
18,16,-0.001221,-0.002867,0.004381,0.142
18,17,-0.001787,-0.002596,0.003348,0.05825
19,0,0.000535,-0.002678,0.005949,0.28575
19,1,-0.000833,-0.002193,0.005783,0.1015
19,2,-0.002115,-0.002505,0.006206,0.04225
19,3,-0.000899,-0.003072,0.005952,0.198
19,4,-0.001548,-0.002414,0.003688,0.08475
19,5,-0.002501,-0.003142,0.006227,0.038
19,6,-0.001069,-0.002769,0.006154,0.135
19,7,-0.001995,-0.002161,0.003767,0.0305
19,8,0.000365,-0.003624,0.005065,0.38875
19,9,-0.000125,-0.004199,0.005875,0.3685
19,10,0.002502,-0.003498,0.006463,0.709
19,11,0.002122,-0.002321,0.003883,0.83125
19,12,-0.000936,-0.002424,0.003242,0.1735
19,13,-0.000462,-0.001891,0.002658,0.22925
19,14,-0.002281,-0.004415,0.006498,0.095
19,15,-0.000628,-0.002457,0.003151,0.26025
19,16,-5.8e-05,-0.00219,0.002995,0.43525
19,17,0.000494,-0.001891,0.002687,0.65925
19,18,0.025334,-0.003433,0.005197,1.0
20,0,0.004141,-0.001565,0.013422,0.29425
20,1,-0.000238,-0.000465,0.013227,0.039
20,2,0.005,-0.000668,0.014378,0.34
20,3,-0.002065,-0.003049,0.012451,0.044
20,4,0.000177,-0.003093,0.00613,0.31575
20,5,0.003704,-0.001729,0.014054,0.28975
20,6,-0.002057,-0.002455,0.013001,0.03
20,7,0.00235,-0.002747,0.006464,0.60875
20,8,0.000515,-0.004372,0.009547,0.268
20,9,-0.005305,-0.00583,0.010798,0.02325
20,10,0.008449,-0.003599,0.013626,0.79575
20,11,0.001355,-0.002916,0.007236,0.36975
20,12,-0.000358,-0.002444,0.006499,0.16
20,13,-3.5e-05,-0.00237,0.00427,0.341
20,14,0.010465,-0.004509,0.014342,0.879
20,15,0.002196,-0.002925,0.005607,0.697
20,16,0.001045,-0.002647,0.005234,0.516
20,17,-0.001362,-0.002097,0.004047,0.0785
20,18,-0.006096,-0.004358,0.009492,0.00375
20,19,-0.003596,-0.003365,0.00551,0.017
21,0,0.001492,-0.001055,0.008479,0.2195
21,1,0.001236,-0.001679,0.006835,0.2295
21,2,0.00363,-0.001246,0.007995,0.527
21,3,-0.00577,-0.002945,0.007762,0.001
21,4,-0.002412,-0.002282,0.00467,0.0225
21,5,0.001426,-0.00224,0.007768,0.27625
21,6,0.003973,-0.00184,0.008516,0.60525
21,7,0.00319,-0.002131,0.005234,0.81525
21,8,-0.001127,-0.002809,0.005839,0.133
21,9,-0.003056,-0.004073,0.006983,0.05425
21,10,0.002181,-0.003336,0.007741,0.53225
21,11,-0.000784,-0.002173,0.005412,0.123
21,12,-0.001223,-0.002599,0.004318,0.1155
21,13,0.000682,-0.001744,0.003696,0.44875
21,14,0.000603,-0.003534,0.008654,0.25225
21,15,0.002022,-0.002421,0.00466,0.759
21,16,0.001096,-0.002631,0.003629,0.65525
21,17,4e-06,-0.002293,0.003017,0.4185
21,18,-0.004781,-0.003467,0.006232,0.00475
21,19,-0.003169,-0.002545,0.004026,0.0085
21,20,0.026052,-0.003528,0.006825,1.0
22,0,0.000462,-0.001501,0.005491,0.1725
22,1,0.000184,-0.001521,0.004621,0.187
22,2,0.002492,-0.001328,0.005467,0.60425
22,3,-0.00221,-0.002453,0.006038,0.0375
22,4,-0.001558,-0.002053,0.004012,0.035
22,5,-0.002135,-0.001906,0.00574,0.022
22,6,0.000427,-0.001553,0.006612,0.14225
22,7,0.002112,-0.001662,0.004497,0.66825
22,8,2.7e-05,-0.002474,0.004276,0.32175
22,9,0.002044,-0.003514,0.00548,0.6945
22,10,0.00181,-0.003338,0.005601,0.61875
22,11,-0.001509,-0.002551,0.004257,0.06125
22,12,-0.001012,-0.002912,0.003305,0.1785
22,13,0.00137,-0.001514,0.00362,0.6175
22,14,-0.000289,-0.002997,0.006195,0.19525
22,15,0.00084,-0.002704,0.003412,0.6195
22,16,0.000861,-0.002241,0.003482,0.5955
22,17,0.000346,-0.002295,0.002488,0.614
22,18,-0.002643,-0.002685,0.005125,0.024
22,19,-0.000696,-0.002327,0.003421,0.183
22,20,0.011523,-0.003456,0.004966,1.0
22,21,0.017191,-0.001962,0.004688,1.0
23,0,0.002688,-0.000959,0.012929,0.14225
23,1,0.000733,-0.001195,0.011326,0.0715
23,2,0.001913,-0.000487,0.013282,0.10075
23,3,0.000773,-0.003297,0.010555,0.198
23,4,-0.003514,-0.002947,0.005731,0.008
23,5,0.005022,-0.001549,0.01285,0.457
23,6,-0.001016,-0.001433,0.012894,0.0375
23,7,-2e-05,-0.0024,0.006313,0.1535
23,8,0.00275,-0.003897,0.008826,0.53075
23,9,0.000882,-0.005356,0.009727,0.334
23,10,0.008911,-0.004334,0.011278,0.9045
23,11,0.001992,-0.00271,0.00667,0.5105
23,12,0.000641,-0.003002,0.005279,0.42125
23,13,0.001513,-0.001755,0.004436,0.572
23,14,0.004166,-0.003592,0.013218,0.45075
23,15,-0.000504,-0.002967,0.004841,0.2305
23,16,0.000427,-0.002773,0.004581,0.41525
23,17,-0.001159,-0.002606,0.003289,0.145
23,18,0.002195,-0.003661,0.009079,0.455
23,19,-0.001403,-0.003202,0.005079,0.1315
23,20,0.027243,-0.003835,0.010256,1.0
23,21,0.012536,-0.002884,0.00698,1.0
23,22,0.005547,-0.002135,0.005887,0.952
24,0,0.004265,-0.002123,0.00449,0.956
24,1,0.000254,-0.00195,0.003786,0.24375
24,2,0.000563,-0.001675,0.004881,0.29275
24,3,0.001071,-0.002933,0.004981,0.48225
24,4,-0.002247,-0.002431,0.003196,0.02875
24,5,0.001113,-0.002271,0.004885,0.4555
24,6,0.003027,-0.002501,0.005147,0.80075
24,7,-0.00034,-0.002069,0.003693,0.25875
24,8,0.001179,-0.00235,0.003807,0.62075
24,9,0.003802,-0.003447,0.004943,0.9175
24,10,0.003481,-0.002823,0.005151,0.86925
24,11,-0.000701,-0.002115,0.004127,0.15675
24,12,-0.000491,-0.002066,0.003454,0.20475
24,13,0.000527,-0.001969,0.002737,0.58875
24,14,-0.001714,-0.00308,0.005662,0.10325
24,15,0.002037,-0.002142,0.003663,0.8255
24,16,-0.001022,-0.002307,0.003113,0.1585
24,17,-0.001044,-0.001604,0.002754,0.079
24,18,-0.002251,-0.003089,0.004539,0.052
24,19,-0.000643,-0.002133,0.003251,0.25725
24,20,0.005212,-0.002595,0.005334,0.96325
24,21,0.003701,-0.002408,0.004042,0.95625
24,22,0.000968,-0.002736,0.003164,0.714
24,23,0.014929,-0.003126,0.004343,1.0
25,0,-0.004199,0.001719,0.021387,0.0005
25,1,-0.00685,0.004784,0.025999,0.0
25,2,-0.020299,0.001588,0.02057,0.0
25,3,-0.012274,-0.002631,0.012428,0.0
25,4,-0.001029,-0.002766,0.004667,0.1375
25,5,-0.008532,0.001343,0.022025,0.00025
25,6,-0.010467,-0.001955,0.012329,0.0
25,7,-0.000326,-0.002135,0.004096,0.187
25,8,-0.01377,-0.000838,0.024734,0.0
25,9,-0.005585,-0.004474,0.017307,0.023
25,10,-0.018872,-0.002467,0.017896,0.0
25,11,-0.002459,-0.002634,0.004439,0.027
25,12,-0.003397,-0.002316,0.003854,0.00775
25,13,-0.001569,-0.00164,0.002729,0.038
25,14,-0.010186,-0.00185,0.01995,0.00025
25,15,-0.000918,-0.002203,0.003207,0.139
25,16,-0.001829,-0.002481,0.003171,0.06475
25,17,-0.002808,-0.002034,0.002484,0.00825
25,18,-0.000363,-0.004144,0.00963,0.16
25,19,-0.000269,-0.003232,0.005258,0.24825
25,20,-0.007497,-0.003627,0.010614,0.001
25,21,-0.002096,-0.002663,0.005798,0.04275
25,22,0.000385,-0.002411,0.003972,0.34825
25,23,-0.013862,-0.002794,0.009588,0.0
25,24,-0.00374,-0.002451,0.003472,0.00475
26,0,-0.01045,0.000793,0.019358,0.0
26,1,0.002339,0.002805,0.023997,0.018
26,2,-0.019775,5e-05,0.01822,0.0
26,3,-0.011752,-0.003022,0.01135,0.0
26,4,-0.000424,-0.002784,0.004556,0.214
26,5,-0.008395,-0.000129,0.019624,0.00025
26,6,-0.009056,-0.001968,0.011709,0.0
26,7,0.000368,-0.001932,0.004083,0.35325
26,8,-0.010092,-0.001876,0.023185,0.001
26,9,-0.007787,-0.005333,0.015816,0.0085
26,10,-0.012107,-0.003387,0.016665,0.0
26,11,-0.001753,-0.0024,0.004331,0.05425
26,12,-0.000729,-0.002287,0.003825,0.15925
26,13,-0.000778,-0.001689,0.002559,0.1305
26,14,-0.010548,-0.003569,0.01844,0.00075
26,15,-6.8e-05,-0.002454,0.002777,0.34075
26,16,-0.002013,-0.00255,0.002994,0.04675
26,17,-0.000545,-0.002065,0.002243,0.1955
26,18,0.004056,-0.003505,0.010016,0.60825
26,19,-0.001161,-0.00302,0.004975,0.14875
26,20,-0.012961,-0.003034,0.010392,0.0
26,21,-0.006578,-0.003047,0.005153,0.0005
26,22,-0.001807,-0.002496,0.003619,0.049
26,23,-0.008717,-0.003068,0.009099,0.00025
26,24,-0.003118,-0.002258,0.003264,0.00675
26,25,0.088831,0.002006,0.027273,1.0
27,0,-8.9e-05,-0.001157,0.020323,0.029
27,1,-0.002264,0.001844,0.024503,0.00525
27,2,-0.011605,-0.001202,0.019798,0.0
27,3,0.001162,-0.00473,0.013045,0.24225
27,4,0.000624,-0.003222,0.005834,0.41725
27,5,-0.011019,-0.002782,0.019701,0.0
27,6,-0.005937,-0.002989,0.013899,0.0045
27,7,-0.0003,-0.002962,0.005163,0.22775
27,8,-0.014488,-0.003331,0.022957,0.0
27,9,-0.011208,-0.007728,0.015855,0.003
27,10,-0.013265,-0.00567,0.017203,0.0
27,11,-0.002141,-0.002813,0.005927,0.058
27,12,-0.003411,-0.002952,0.004903,0.018
27,13,-0.000283,-0.002237,0.003502,0.2555
27,14,-0.007074,-0.004586,0.019973,0.009
27,15,0.001293,-0.002881,0.004343,0.62475
27,16,0.000152,-0.003224,0.003927,0.4105
27,17,-0.001771,-0.002698,0.002896,0.08575
27,18,0.001122,-0.005467,0.010718,0.31725
27,19,0.00022,-0.004057,0.005602,0.376
27,20,-0.006829,-0.005287,0.011363,0.0085
27,21,-0.002485,-0.003368,0.006958,0.05475
27,22,0.00194,-0.002827,0.004998,0.67475
27,23,-0.010855,-0.00381,0.010459,0.00025
27,24,-0.001115,-0.002879,0.004512,0.14875
27,25,0.051978,-0.001022,0.024452,1.0
27,26,0.065879,-0.002119,0.023265,1.0
28,0,-0.015255,-0.002491,0.01893,0.00025
28,1,-0.001878,-0.000893,0.022328,0.023
28,2,-0.010778,-0.002661,0.018799,0.00025
28,3,-0.001522,-0.005786,0.012165,0.131
28,4,0.001733,-0.003695,0.005933,0.6385
28,5,-0.009904,-0.004684,0.018278,0.0005
28,6,-0.012193,-0.00443,0.013021,0.0
28,7,0.002823,-0.003541,0.005123,0.79525
28,8,-0.01339,-0.005006,0.021832,0.001
28,9,-0.004833,-0.008813,0.015098,0.075
28,10,-0.021679,-0.00582,0.017526,0.0
28,11,-0.003229,-0.003746,0.005809,0.033
28,12,-0.001615,-0.003186,0.005306,0.1275
28,13,-0.00022,-0.002475,0.003708,0.30575
28,14,-0.015698,-0.006013,0.019592,0.00025
28,15,0.00131,-0.003188,0.004638,0.62125
28,16,-0.002501,-0.003417,0.004404,0.07025
28,17,-0.003589,-0.002589,0.003442,0.01
28,18,-0.000335,-0.006381,0.010318,0.26625
28,19,-0.004756,-0.004244,0.006116,0.01625
28,20,-0.012217,-0.006279,0.011286,0.00025
28,21,-0.005094,-0.004092,0.007073,0.012
28,22,-0.00014,-0.003248,0.005285,0.32475
28,23,-0.007188,-0.005212,0.010153,0.009
28,24,-0.000564,-0.003041,0.00475,0.25325
28,25,0.054511,-0.003382,0.023143,1.0
28,26,0.070596,-0.004192,0.020895,1.0
28,27,0.070317,-0.006095,0.020894,1.0
29,0,-0.011893,-0.001269,0.017985,0.0
29,1,-0.010055,-0.000611,0.018334,0.0
29,2,-0.00764,-0.000765,0.018119,0.0
29,3,-0.00479,-0.004227,0.012761,0.01775
29,4,0.000973,-0.003649,0.006177,0.4365
29,5,-0.0096,-0.002582,0.017365,0.0005
29,6,-0.018074,-0.003341,0.014328,0.0
29,7,1.2e-05,-0.00308,0.006338,0.2535
29,8,-0.012713,-0.005383,0.014882,0.00025
29,9,-0.001724,-0.006908,0.013811,0.16675
29,10,-0.016274,-0.004856,0.015565,0.0
29,11,-0.002134,-0.003023,0.0072,0.0685
29,12,-0.001005,-0.003316,0.005745,0.17575
29,13,-0.001754,-0.002488,0.004161,0.057
29,14,-0.006399,-0.005403,0.017242,0.015
29,15,-0.001599,-0.003393,0.005279,0.12575
29,16,-0.000489,-0.003287,0.004938,0.285
29,17,-0.000887,-0.002889,0.00361,0.21375
29,18,0.000305,-0.004937,0.010947,0.262
29,19,-0.003103,-0.003977,0.005994,0.0515
29,20,-0.015022,-0.004769,0.011834,0.0
29,21,-0.004772,-0.00335,0.007722,0.008
29,22,-0.003701,-0.002827,0.005817,0.01
29,23,-0.003145,-0.004239,0.011278,0.0475
29,24,-0.000652,-0.00337,0.004887,0.2385
29,25,0.032009,-0.003349,0.016404,1.0
29,26,0.028844,-0.0035,0.016091,1.0
29,27,0.00716,-0.005781,0.016782,0.60725
29,28,0.031287,-0.007036,0.015385,1.0
30,0,0.000407,-0.00212,0.009313,0.125
30,1,0.001568,-0.001979,0.008678,0.2495
30,2,-0.004978,-0.001959,0.009139,0.0025
30,3,-0.002285,-0.003448,0.008258,0.06125
30,4,0.000968,-0.002577,0.004736,0.51975
30,5,-0.007365,-0.002665,0.009503,0.00025
30,6,-0.007576,-0.002651,0.009008,0.0
30,7,-0.00094,-0.002204,0.005344,0.1095
30,8,-0.006231,-0.004171,0.006646,0.0045
30,9,0.000385,-0.004911,0.008101,0.3695
30,10,-0.003188,-0.00391,0.009066,0.048
30,11,-0.001224,-0.002749,0.005317,0.1105
30,12,-0.002354,-0.002731,0.004352,0.03875
30,13,-0.001332,-0.002043,0.003683,0.064
30,14,-0.004775,-0.003985,0.010042,0.016
30,15,0.000147,-0.003147,0.004154,0.40075
30,16,0.001549,-0.002602,0.004063,0.73225
30,17,0.000257,-0.002436,0.002962,0.52875
30,18,0.002972,-0.003768,0.007046,0.705
30,19,0.00099,-0.003192,0.004162,0.59525
30,20,-0.005299,-0.003883,0.007984,0.00675
30,21,-0.000863,-0.002815,0.005625,0.1425
30,22,-0.00034,-0.00228,0.004872,0.197
30,23,0.000679,-0.003326,0.007282,0.31175
30,24,0.000588,-0.002498,0.0044,0.52125
30,25,0.007231,-0.003281,0.007351,0.97225
30,26,0.004124,-0.003536,0.006951,0.80375
30,27,0.000689,-0.004071,0.008735,0.32775
30,28,0.006201,-0.004707,0.00818,0.90825
30,29,0.017023,-0.004607,0.008199,1.0
31,0,-0.006545,-0.001022,0.014169,0.001
31,1,-0.005824,-0.001545,0.012591,0.0015
31,2,-0.013691,-0.001554,0.013045,0.0
31,3,-0.00678,-0.003924,0.010317,0.00225
31,4,-0.001922,-0.002909,0.005825,0.06725
31,5,-0.008283,-0.002812,0.012751,0.0005
31,6,-0.009623,-0.002624,0.012073,0.0
31,7,-0.000871,-0.002772,0.005747,0.12225
31,8,-0.006021,-0.005052,0.009401,0.0125
31,9,0.001033,-0.005901,0.010551,0.39025
31,10,-0.007269,-0.00471,0.011755,0.0055
31,11,0.001047,-0.002958,0.006303,0.43375
31,12,-0.003242,-0.0032,0.004937,0.02425
31,13,2.3e-05,-0.002273,0.003999,0.27175
31,14,0.001207,-0.004664,0.013483,0.25475
31,15,-0.000449,-0.003489,0.004516,0.28775
31,16,0.003671,-0.00288,0.004639,0.93425
31,17,0.001775,-0.002907,0.003094,0.85375
31,18,0.005201,-0.004833,0.008593,0.82375
31,19,0.008082,-0.003483,0.005246,0.99925
31,20,-0.012648,-0.004582,0.009845,0.0
31,21,-0.001901,-0.00301,0.006838,0.07075
31,22,-0.000578,-0.002185,0.005739,0.14125
31,23,-0.000985,-0.003032,0.010058,0.11825
31,24,-0.001604,-0.003335,0.004309,0.12925
31,25,0.006396,-0.003781,0.010639,0.77775
31,26,0.008524,-0.003677,0.010635,0.93225
31,27,0.007159,-0.005485,0.011206,0.83525
31,28,0.006903,-0.006165,0.010842,0.8405
31,29,0.029558,-0.005304,0.010792,1.0
31,30,0.019043,-0.003925,0.007101,1.0
32,0,-0.010658,-0.001367,0.020154,0.0
32,1,-0.014923,0.000163,0.02234,0.0
32,2,-0.005372,-0.001832,0.019232,0.0025
32,3,-0.011874,-0.005218,0.013254,0.0005
32,4,-1.2e-05,-0.004111,0.006232,0.2985
32,5,-0.00011,-0.002315,0.020258,0.07025
32,6,-0.015623,-0.002982,0.015383,0.0
32,7,-0.003288,-0.003142,0.006014,0.01975
32,8,-0.007629,-0.005179,0.018533,0.01025
32,9,0.004215,-0.007396,0.015339,0.50625
32,10,-0.014008,-0.005907,0.01659,0.00025
32,11,-0.002879,-0.003154,0.007004,0.0405
32,12,-0.002329,-0.003706,0.005167,0.0825
32,13,-0.000142,-0.002417,0.004167,0.26125
32,14,0.000132,-0.005051,0.020396,0.14275
32,15,-0.002376,-0.003538,0.004968,0.072
32,16,5e-05,-0.003596,0.004655,0.41375
32,17,0.001705,-0.00312,0.003406,0.81875
32,18,0.003484,-0.005614,0.010914,0.55625
32,19,0.003271,-0.004179,0.006229,0.80075
32,20,-0.012694,-0.005542,0.011937,0.0005
32,21,-0.007328,-0.003658,0.007848,0.00075
32,22,-0.006379,-0.003103,0.006051,0.0
32,23,-0.000424,-0.003912,0.012031,0.1535
32,24,-0.000447,-0.003209,0.005044,0.25975
32,25,0.032934,-0.003038,0.020689,1.0
32,26,0.027581,-0.003677,0.019681,0.99875
32,27,-0.002383,-0.005586,0.020153,0.06625
32,28,0.015583,-0.007407,0.018213,0.933
32,29,0.067669,-0.006081,0.01554,1.0
32,30,0.015089,-0.004297,0.008789,1.0
32,31,0.023556,-0.005929,0.011888,1.0
33,0,-0.005692,-0.002053,0.01316,0.00125
33,1,-0.010319,-0.002059,0.012678,0.00025
33,2,-0.010962,-0.002614,0.012585,0.0
33,3,-0.006297,-0.005164,0.009324,0.00925
33,4,0.00164,-0.003153,0.005613,0.6185
33,5,-0.004939,-0.003458,0.012735,0.011
33,6,-0.007628,-0.003288,0.010721,0.0
33,7,-0.001234,-0.002701,0.005613,0.1105
33,8,-0.006566,-0.004992,0.010954,0.01
33,9,0.003692,-0.00602,0.011021,0.6495
33,10,-0.009009,-0.006464,0.010467,0.0035
33,11,-0.002051,-0.003486,0.005573,0.08625
33,12,-0.001438,-0.003744,0.00448,0.209
33,13,-7.9e-05,-0.002135,0.004253,0.256
33,14,0.004,-0.004878,0.013089,0.506
33,15,-0.000224,-0.003318,0.004348,0.346
33,16,0.000989,-0.00324,0.004263,0.64225
33,17,0.001891,-0.002886,0.00333,0.8905
33,18,0.000362,-0.005406,0.008073,0.3605
33,19,0.001472,-0.003729,0.004944,0.6285
33,20,-0.008208,-0.005687,0.008405,0.00675
33,21,-0.004532,-0.003256,0.006764,0.00575
33,22,-0.002013,-0.002281,0.006101,0.03525
33,23,-0.000786,-0.003822,0.009277,0.1455
33,24,0.000553,-0.003396,0.004487,0.5365
