name	Mean	MCSE	StdDev	5%	50%	95%	N_Eff	N_Eff/s	R_hat
theta[3,12]	-0.173	0.0118	0.9	-1.7	-0.146	1.23	5829.0	1.92	1.0
theta[1,13]	3.12	0.0055	0.35	2.58	3.11	3.72	4054.0	1.34	1.0
theta[2,13]	1.43	0.00901	0.651	0.392	1.41	2.54	5222.0	1.72	1.0
theta[3,13]	0.138	0.00714	0.48	-0.657	0.148	0.93	4521.0	1.49	1.0
theta[1,14]	1.51	0.00338	0.212	1.16	1.52	1.85	3957.0	1.31	0.999
theta[2,14]	0.114	0.00715	0.487	-0.677	0.114	0.92	4654.0	1.54	1.0
theta[3,14]	0.344	0.00699	0.491	-0.508	0.369	1.11	4927.0	1.63	1.0
theta[1,15]	1.14	0.00319	0.228	0.755	1.15	1.51	5112.0	1.69	1.0
theta[2,15]	0.112	0.00666	0.489	-0.698	0.109	0.922	5406.0	1.78	1.0
theta[3,15]	-0.489	0.0112	0.75	-1.77	-0.435	0.624	4461.0	1.47	1.0
theta[1,16]	-0.533	0.00622	0.395	-1.23	-0.498	0.0561	4045.0	1.34	1.0
theta[2,16]	-0.118	0.00691	0.478	-0.904	-0.118	0.659	4776.0	1.58	0.999
theta[3,16]	-0.183	0.0128	0.868	-1.68	-0.152	1.16	4603.0	1.52	1.0
theta[1,17]	-0.137	0.00483	0.34	-0.729	-0.119	0.384	4958.0	1.64	0.999
theta[2,17]	-0.901	0.00765	0.544	-1.87	-0.87	-0.0636	5046.0	1.67	0.999
theta[3,17]	-0.256	0.0117	0.866	-1.77	-0.212	1.06	5433.0	1.79	0.999
theta[1,18]	0.781	0.00352	0.25	0.365	0.78	1.19	5060.0	1.67	1.0
theta[2,18]	-0.503	0.00621	0.461	-1.26	-0.508	0.26	5518.0	1.82	1.0
theta[3,18]	-0.416	0.0108	0.78	-1.83	-0.349	0.755	5188.0	1.71	0.999
theta[1,19]	-0.54	0.00612	0.397	-1.24	-0.519	0.0694	4198.0	1.39	0.999
theta[2,19]	-0.0809	0.00658	0.477	-0.876	-0.0743	0.679	5261.0	1.74	0.999
theta[3,19]	-0.18	0.0124	0.873	-1.71	-0.145	1.17	4922.0	1.62	1.0
theta[1,20]	-0.468	0.00606	0.395	-1.16	-0.449	0.138	4260.0	1.41	1.0
theta[2,20]	-0.453	0.00786	0.504	-1.3	-0.44	0.354	4103.0	1.35	1.0
theta[3,20]	-0.193	0.0111	0.87	-1.69	-0.153	1.18	6182.0	2.04	0.999
theta[1,21]	-1.16	0.00821	0.53	-2.07	-1.12	-0.346	4167.0	1.38	1.0
theta[2,21]	-0.0562	0.00743	0.53	-0.934	-0.0536	0.792	5091.0	1.68	1.0
theta[3,21]	-0.113	0.0124	0.925	-1.71	-0.0852	1.37	5609.0	1.85	1.0
theta[1,22]	-0.429	0.00595	0.379	-1.08	-0.401	0.143	4063.0	1.34	1.0
theta[2,22]	0.569	0.00695	0.49	-0.229	0.567	1.38	4983.0	1.64	1.0
theta[3,22]	-0.202	0.0114	0.899	-1.73	-0.171	1.2	6221.0	2.05	1.0
theta[1,23]	0.361	0.00375	0.265	-0.0913	0.373	0.763	4984.0	1.65	0.999
theta[2,23]	-0.557	0.00621	0.46	-1.31	-0.564	0.202	5500.0	1.82	1.0
theta[3,23]	-0.333	0.0119	0.822	-1.77	-0.282	0.904	4800.0	1.58	0.999
theta[1,24]	-1.46	0.0093	0.598	-2.53	-1.43	-0.544	4137.0	1.37	1.0
theta[2,24]	0.189	0.00903	0.566	-0.748	0.197	1.1	3927.0	1.3	1.0
theta[3,24]	-0.0981	0.0122	0.939	-1.69	-0.0764	1.4	5915.0	1.95	1.0
theta[1,25]	0.0167	0.0043	0.307	-0.513	0.0265	0.495	5095.0	1.68	1.0
theta[2,25]	-1.0	0.00702	0.529	-1.92	-0.988	-0.172	5683.0	1.88	1.0
theta[3,25]	-0.273	0.0116	0.85	-1.78	-0.21	1.03	5336.0	1.76	1.0
theta[1,26]	-1.23	0.00794	0.555	-2.2	-1.2	-0.392	4894.0	1.62	1.0
theta[2,26]	-0.429	0.00876	0.613	-1.43	-0.409	0.525	4898.0	1.62	0.999
theta[3,26]	-0.134	0.0126	0.909	-1.66	-0.116	1.31	5242.0	1.73	1.0
theta[1,27]	-0.0334	0.00457	0.316	-0.58	-0.0163	0.459	4799.0	1.58	1.0
theta[2,27]	0.12	0.0065	0.467	-0.636	0.122	0.899	5165.0	1.7	1.0
theta[3,27]	-0.234	0.0117	0.833	-1.68	-0.179	1.04	5102.0	1.68	1.0
theta[1,28]	0.876	0.00331	0.242	0.479	0.88	1.26	5327.0	1.76	1.0
theta[2,28]	0.233	0.00697	0.488	-0.554	0.238	1.03	4916.0	1.62	1.0
theta[3,28]	-0.441	0.0121	0.789	-1.82	-0.355	0.699	4276.0	1.41	1.0
theta[1,29]	0.774	0.00355	0.242	0.378	0.779	1.16	4633.0	1.53	1.0
theta[2,29]	0.293	0.00657	0.485	-0.506	0.284	1.11	5444.0	1.8	0.999
theta[3,29]	-0.395	0.0111	0.77	-1.75	-0.335	0.772	4799.0	1.58	1.0
theta[1,30]	-0.373	0.00533	0.371	-1.03	-0.347	0.191	4855.0	1.6	1.0
theta[2,30]	-1.23	0.00981	0.651	-2.38	-1.19	-0.231	4409.0	1.46	1.0
theta[3,30]	-0.231	0.013	0.883	-1.73	-0.187	1.14	4614.0	1.52	1.0
theta[1,31]	0.628	0.00399	0.251	0.21	0.629	1.03	3965.0	1.31	1.0
theta[2,31]	1.73	0.00726	0.524	0.875	1.73	2.63	5222.0	1.72	1.0
theta[3,31]	-0.362	0.0118	0.8	-1.77	-0.301	0.849	4574.0	1.51	1.0
theta[1,32]	-0.645	0.00662	0.427	-1.41	-0.61	-0.004	4154.0	1.37	1.0
theta[2,32]	-0.0106	0.0072	0.48	-0.765	-0.021	0.801	4453.0	1.47	1.0
theta[3,32]	-0.151	0.0123	0.881	-1.7	-0.107	1.2	5104.0	1.68	0.999
theta[1,33]	-0.585	0.00679	0.392	-1.27	-0.557	0.0072	3337.0	1.1	1.0
theta[2,33]	-0.0304	0.00708	0.492	-0.814	-0.0203	0.766	4836.0	1.6	1.0
theta[3,33]	2.46	0.00694	0.44	1.75	2.45	3.19	4027.0	1.33	1.0
theta[1,34]	-0.352	0.00511	0.36	-0.969	-0.335	0.203	4961.0	1.64	1.0
theta[2,34]	-1.23	0.00908	0.639	-2.34	-1.18	-0.264	4953.0	1.63	1.0
theta[3,34]	1.2	0.00969	0.574	0.14	1.26	2.05	3512.0	1.16	1.0
theta[1,35]	1.45	0.00382	0.248	1.05	1.44	1.86	4220.0	1.39	1.0
theta[2,35]	-0.605	0.00633	0.468	-1.36	-0.612	0.187	5463.0	1.8	1.0
theta[3,35]	0.371	0.00741	0.505	-0.523	0.4	1.15	4638.0	1.53	1.0
theta[1,36]	-0.786	0.00709	0.458	-1.6	-0.745	-0.099	4183.0	1.38	0.999
theta[2,36]	0.503	0.00737	0.497	-0.328	0.497	1.34	4549.0	1.5	0.999
theta[3,36]	-0.141	0.0123	0.891	-1.67	-0.112	1.24	5237.0	1.73	0.999
theta[1,37]	-1.09	0.008	0.502	-1.98	-1.07	-0.319	3938.0	1.3	1.0
theta[2,37]	-0.933	0.0098	0.7	-2.16	-0.886	0.124	5099.0	1.68	1.0
theta[3,37]	2.15	0.00837	0.497	1.31	2.16	2.95	3519.0	1.16	1.0
theta[1,38]	-0.328	0.0053	0.356	-0.949	-0.299	0.221	4526.0	1.49	0.999
theta[2,38]	0.692	0.00716	0.498	-0.116	0.692	1.5	4831.0	1.59	1.0
theta[3,38]	-0.195	0.0117	0.87	-1.68	-0.151	1.14	5510.0	1.82	1.0
theta[1,39]	0.0658	0.00474	0.304	-0.439	0.0761	0.539	4096.0	1.35	1.0
theta[2,39]	-0.993	0.00753	0.513	-1.89	-0.963	-0.201	4647.0	1.53	1.0
theta[3,39]	-0.27	0.0116	0.858	-1.77	-0.222	1.04	5505.0	1.82	0.999
theta[1,40]	-1.68	0.00959	0.663	-2.84	-1.64	-0.659	4777.0	1.58	1.0
theta[2,40]	-0.782	0.011	0.748	-2.09	-0.747	0.383	4657.0	1.54	1.0
theta[3,40]	-0.0697	0.0125	0.917	-1.63	-0.0383	1.39	5365.0	1.77	0.999
theta[1,41]	-1.67	0.00911	0.637	-2.77	-1.62	-0.701	4897.0	1.62	1.0
theta[2,41]	-0.791	0.0103	0.737	-2.08	-0.748	0.355	5123.0	1.69	0.999
theta[3,41]	-0.109	0.0123	0.936	-1.68	-0.0692	1.4	5783.0	1.91	0.999
theta[1,42]	-0.314	0.00516	0.357	-0.93	-0.292	0.231	4787.0	1.58	0.999
theta[2,42]	0.035	0.0064	0.474	-0.737	0.0436	0.83	5491.0	1.81	1.0
theta[3,42]	-0.187	0.0104	0.867	-1.7	-0.144	1.16	6973.0	2.3	1.0
theta[1,43]	0.278	0.00423	0.268	-0.158	0.284	0.71	4008.0	1.32	1.0
theta[2,43]	0.237	0.00657	0.481	-0.529	0.221	1.04	5350.0	1.77	1.0
theta[3,43]	0.893	0.00838	0.54	-0.0814	0.925	1.7	4146.0	1.37	1.0
theta[1,44]	0.127	0.0042	0.284	-0.355	0.142	0.572	4572.0	1.51	1.0
theta[2,44]	0.306	0.00688	0.498	-0.512	0.311	1.13	5237.0	1.73	1.0
theta[3,44]	-0.276	0.0119	0.862	-1.78	-0.206	1.02	5251.0	1.73	0.999
theta[1,45]	-1.07	0.00843	0.544	-2.03	-1.03	-0.255	4172.0	1.38	1.0
theta[2,45]	-0.201	0.00825	0.571	-1.17	-0.179	0.703	4789.0	1.58	1.0
theta[3,45]	-0.123	0.0121	0.913	-1.67	-0.0804	1.31	5711.0	1.88	0.999
theta[1,46]	-1.5	0.0097	0.594	-2.55	-1.47	-0.584	3755.0	1.24	0.999
theta[2,46]	0.112	0.00899	0.577	-0.856	0.129	1.05	4121.0	1.36	1.0
theta[3,46]	-0.0987	0.0115	0.905	-1.61	-0.0822	1.37	6212.0	2.05	0.999
theta[1,47]	-1.04	0.00758	0.488	-1.87	-1.0	-0.29	4137.0	1.37	1.0
theta[2,47]	0.403	0.00762	0.506	-0.445	0.412	1.23	4414.0	1.46	1.0
theta[3,47]	-0.136	0.0119	0.916	-1.75	-0.0953	1.31	5905.0	1.95	1.0
theta[1,48]	0.296	0.00377	0.269	-0.162	0.299	0.732	5100.0	1.68	0.999
theta[2,48]	-0.552	0.00626	0.466	-1.33	-0.549	0.211	5547.0	1.83	1.0
theta[3,48]	0.892	0.00799	0.546	-0.0658	0.939	1.7	4674.0	1.54	1.0
theta[1,49]	-0.67	0.00659	0.425	-1.43	-0.64	-0.0248	4164.0	1.37	1.0
theta[2,49]	0.704	0.00751	0.498	-0.11	0.704	1.51	4393.0	1.45	1.0
theta[3,49]	-0.16	0.0118	0.921	-1.74	-0.137	1.28	6054.0	2.0	1.0
theta[1,50]	0.388	0.00407	0.256	-0.0414	0.403	0.781	3962.0	1.31	1.0
theta[2,50]	0.483	0.00674	0.493	-0.335	0.484	1.29	5348.0	1.77	1.0
theta[3,50]	0.911	0.00792	0.528	-0.017	0.948	1.7	4454.0	1.47	1.0
theta[1,51]	-0.406	0.00577	0.378	-1.08	-0.384	0.176	4285.0	1.41	1.0
theta[2,51]	-0.352	0.00732	0.501	-1.16	-0.351	0.458	4689.0	1.55	1.0
theta[3,51]	-0.207	0.0122	0.893	-1.81	-0.132	1.16	5358.0	1.77	1.0
theta[1,52]	-1.1	0.00809	0.512	-1.97	-1.07	-0.314	4010.0	1.32	1.0
theta[2,52]	0.214	0.00772	0.513	-0.623	0.204	1.05	4418.0	1.46	1.0
theta[3,52]	-0.129	0.0121	0.931	-1.73	-0.103	1.37	5949.0	1.96	0.999
theta[1,53]	1.22	0.00336	0.231	0.84	1.23	1.6	4737.0	1.56	1.0
theta[2,53]	1.67	0.00772	0.539	0.82	1.65	2.58	4880.0	1.61	0.999
theta[3,53]	-0.517	0.0117	0.751	-1.83	-0.464	0.608	4114.0	1.36	1.0
theta[1,54]	-1.67	0.00936	0.639	-2.77	-1.62	-0.67	4654.0	1.54	1.0
theta[2,54]	-0.81	0.012	0.747	-2.13	-0.77	0.329	3879.0	1.28	1.0
theta[3,54]	-0.0879	0.0119	0.945	-1.67	-0.0574	1.4	6280.0	2.07	0.999
theta[1,55]	-1.19	0.00816	0.547	-2.14	-1.14	-0.365	4495.0	1.48	1.0
theta[2,55]	-0.433	0.00946	0.619	-1.5	-0.405	0.536	4281.0	1.41	1.0
theta[3,55]	-0.115	0.0117	0.924	-1.68	-0.0959	1.37	6255.0	2.06	0.999
theta[1,56]	-1.35	0.0093	0.571	-2.34	-1.32	-0.483	3773.0	1.25	1.0
theta[2,56]	0.275	0.00843	0.534	-0.594	0.26	1.16	4010.0	1.32	1.0
theta[3,56]	-0.0944	0.0127	0.939	-1.7	-0.0651	1.39	5446.0	1.8	1.0
theta[1,57]	-0.291	0.00498	0.35	-0.907	-0.274	0.259	4928.0	1.63	1.0
theta[2,57]	0.0264	0.00655	0.466	-0.726	0.0261	0.791	5057.0	1.67	1.0
theta[3,57]	-0.216	0.0122	0.881	-1.75	-0.169	1.14	5220.0	1.72	0.999
theta[1,58]	-0.321	0.00536	0.361	-0.951	-0.298	0.226	4538.0	1.5	1.0
theta[2,58]	-0.835	0.00763	0.548	-1.79	-0.808	0.0121	5154.0	1.7	0.999
theta[3,58]	-0.199	0.0112	0.866	-1.68	-0.157	1.15	5935.0	1.96	0.999
theta[1,59]	0.53	0.00347	0.247	0.118	0.534	0.926	5065.0	1.67	0.999
theta[2,59]	0.527	0.0068	0.492	-0.292	0.531	1.34	5231.0	1.73	1.0
theta[3,59]	-0.37	0.012	0.826	-1.86	-0.304	0.882	4732.0	1.56	1.0
theta[1,60]	-0.0367	0.00447	0.309	-0.555	-0.0294	0.452	4770.0	1.57	1.0
theta[2,60]	-0.424	0.00676	0.478	-1.21	-0.412	0.361	4989.0	1.65	1.0
theta[3,60]	-0.228	0.011	0.847	-1.71	-0.189	1.07	5893.0	1.94	1.0
theta[1,61]	-0.984	0.00796	0.482	-1.83	-0.948	-0.258	3663.0	1.21	1.0
theta[2,61]	0.349	0.00768	0.506	-0.489	0.351	1.18	4330.0	1.43	1.0
theta[3,61]	-0.13	0.0133	0.926	-1.66	-0.11	1.34	4821.0	1.59	1.0
theta[1,62]	-0.81	0.00693	0.469	-1.63	-0.781	-0.0977	4578.0	1.51	1.0
theta[2,62]	1.46	0.00742	0.516	0.639	1.44	2.34	4830.0	1.59	1.0
theta[3,62]	-0.133	0.0126	0.915	-1.69	-0.0918	1.32	5303.0	1.75	1.0
theta[1,63]	-1.67	0.00943	0.631	-2.81	-1.63	-0.725	4476.0	1.48	0.999
theta[2,63]	-0.772	0.0105	0.736	-2.05	-0.733	0.366	4884.0	1.61	1.0
theta[3,63]	-0.0869	0.0114	0.935	-1.67	-0.06	1.41	6678.0	2.2	1.0
theta[1,64]	-0.27	0.00542	0.344	-0.884	-0.245	0.247	4012.0	1.32	1.0
theta[2,64]	-0.475	0.00718	0.468	-1.26	-0.46	0.269	4246.0	1.4	0.999
theta[3,64]	-0.229	0.0119	0.878	-1.74	-0.181	1.13	5416.0	1.79	1.0
theta[1,65]	-0.958	0.00755	0.494	-1.83	-0.928	-0.19	4291.0	1.42	1.0
theta[2,65]	0.883	0.00773	0.504	0.0387	0.87	1.72	4264.0	1.41	1.0
theta[3,65]	-0.0982	0.0124	0.911	-1.63	-0.0567	1.34	5351.0	1.77	1.0
theta[1,66]	-0.938	0.00812	0.484	-1.78	-0.898	-0.21	3548.0	1.17	1.0
theta[2,66]	0.574	0.00758	0.497	-0.24	0.58	1.39	4296.0	1.42	0.999
theta[3,66]	-0.143	0.0128	0.887	-1.63	-0.0977	1.24	4782.0	1.58	1.0
theta[1,67]	-1.25	0.00894	0.555	-2.22	-1.22	-0.402	3850.0	1.27	1.0
theta[2,67]	1.03	0.00812	0.522	0.167	1.03	1.87	4131.0	1.36	1.0
theta[3,67]	-0.0763	0.0125	0.913	-1.66	-0.0575	1.37	5359.0	1.77	1.0
theta[1,68]	1.23	0.00318	0.237	0.84	1.23	1.61	5562.0	1.84	1.0
theta[2,68]	0.612	0.00624	0.491	-0.202	0.62	1.44	6173.0	2.04	0.999
theta[3,68]	-0.538	0.012	0.765	-1.91	-0.46	0.573	4045.0	1.33	1.0
theta[1,69]	1.41	0.00346	0.248	1.01	1.41	1.83	5144.0	1.7	1.0
theta[2,69]	-0.309	0.00634	0.484	-1.09	-0.316	0.494	5829.0	1.92	1.0
theta[3,69]	1.25	0.006	0.429	0.568	1.25	1.95	5110.0	1.69	1.0
theta[1,70]	-0.581	0.00613	0.412	-1.29	-0.559	0.0561	4519.0	1.49	0.999
theta[2,70]	0.408	0.00692	0.499	-0.396	0.399	1.22	5200.0	1.72	0.999
theta[3,70]	-0.158	0.0119	0.88	-1.66	-0.116	1.21	5465.0	1.8	1.0
theta[1,71]	-0.282	0.00513	0.365	-0.923	-0.261	0.277	5066.0	1.67	0.999
theta[2,71]	1.02	0.00672	0.501	0.215	1.02	1.84	5559.0	1.83	1.0
theta[3,71]	-0.189	0.0112	0.867	-1.7	-0.131	1.14	5969.0	1.97	1.0
theta[1,72]	-0.363	0.00562	0.373	-1.02	-0.343	0.206	4420.0	1.46	1.0
theta[2,72]	0.595	0.00724	0.496	-0.219	0.591	1.4	4703.0	1.55	1.0
theta[3,72]	-0.184	0.0125	0.874	-1.73	-0.136	1.18	4894.0	1.62	1.0
theta[1,73]	-0.535	0.00577	0.403	-1.24	-0.508	0.066	4870.0	1.61	1.0
theta[2,73]	0.684	0.00722	0.498	-0.117	0.685	1.5	4763.0	1.57	1.0
theta[3,73]	-0.18	0.0116	0.89	-1.69	-0.138	1.21	5842.0	1.93	1.0
theta[1,74]	0.259	0.00394	0.269	-0.186	0.267	0.696	4666.0	1.54	1.0
theta[2,74]	0.544	0.00666	0.49	-0.274	0.541	1.35	5416.0	1.79	1.0
theta[3,74]	-0.288	0.0113	0.84	-1.8	-0.218	0.99	5486.0	1.81	1.0
theta[1,75]	-1.22	0.0086	0.548	-2.19	-1.18	-0.385	4052.0	1.34	1.0
theta[2,75]	0.967	0.00803	0.526	0.123	0.973	1.84	4289.0	1.42	1.0
theta[3,75]	-0.102	0.0126	0.933	-1.69	-0.0801	1.41	5520.0	1.82	0.999
theta[1,76]	0.196	0.00417	0.276	-0.27	0.205	0.636	4373.0	1.44	1.0
theta[2,76]	0.041	0.00645	0.469	-0.731	0.0431	0.816	5285.0	1.74	0.999
theta[3,76]	0.933	0.00791	0.542	-0.048	0.971	1.75	4691.0	1.55	1.0
theta[1,77]	-1.01	0.00787	0.502	-1.88	-0.988	-0.267	4076.0	1.35	1.0
theta[2,77]	0.634	0.00799	0.494	-0.18	0.625	1.46	3829.0	1.26	1.0
theta[3,77]	-0.108	0.0125	0.909	-1.67	-0.0715	1.3	5249.0	1.73	1.0
theta[1,78]	-0.68	0.00684	0.423	-1.43	-0.656	-0.0285	3819.0	1.26	1.0
theta[2,78]	0.477	0.00726	0.491	-0.332	0.482	1.28	4581.0	1.51	0.999
theta[3,78]	-0.17	0.0116	0.898	-1.68	-0.133	1.23	6030.0	1.99	0.999
theta[1,79]	0.082	0.00414	0.293	-0.419	0.0977	0.541	4994.0	1.65	1.0
theta[2,79]	0.972	0.00676	0.475	0.188	0.981	1.76	4929.0	1.63	1.0
theta[3,79]	-0.249	0.0115	0.821	-1.66	-0.204	1.01	5059.0	1.67	1.0
theta[1,80]	-1.3	0.00805	0.558	-2.25	-1.28	-0.43	4804.0	1.59	0.999
theta[2,80]	0.195	0.00809	0.539	-0.702	0.194	1.06	4447.0	1.47	0.999
theta[3,80]	-0.115	0.0127	0.914	-1.67	-0.0836	1.32	5216.0	1.72	0.999
theta[1,81]	-0.774	0.00656	0.45	-1.56	-0.732	-0.114	4710.0	1.55	1.0
theta[2,81]	1.81	0.00807	0.529	0.922	1.8	2.67	4293.0	1.42	1.0
theta[3,81]	-0.118	0.0117	0.898	-1.67	-0.0699	1.27	5846.0	1.93	0.999
theta[1,82]	0.477	0.00362	0.256	0.0469	0.481	0.887	4988.0	1.65	1.0
theta[2,82]	-1.59	0.00879	0.614	-2.66	-1.54	-0.671	4876.0	1.61	1.0
theta[3,82]	-0.367	0.0116	0.809	-1.78	-0.33	0.892	4841.0	1.6	1.0
theta[1,83]	-0.693	0.00676	0.437	-1.45	-0.669	-0.0272	4175.0	1.38	1.0
theta[2,83]	0.679	0.00737	0.495	-0.109	0.665	1.49	4517.0	1.49	1.0
theta[3,83]	-0.138	0.0121	0.882	-1.68	-0.105	1.26	5287.0	1.74	1.0
theta[1,84]	-1.35	0.0094	0.562	-2.32	-1.31	-0.491	3576.0	1.18	0.999
theta[2,84]	0.525	0.00826	0.515	-0.317	0.516	1.39	3880.0	1.28	1.0
theta[3,84]	-0.109	0.0121	0.93	-1.72	-0.0594	1.34	5913.0	1.95	1.0
theta[1,85]	0.568	0.00381	0.245	0.153	0.574	0.956	4156.0	1.37	1.0
theta[2,85]	-1.61	0.00846	0.596	-2.67	-1.56	-0.691	4970.0	1.64	0.999
theta[3,85]	0.816	0.00868	0.53	-0.0783	0.855	1.6	3732.0	1.23	0.999
theta[1,86]	-0.0168	0.00463	0.31	-0.562	0.00236	0.464	4468.0	1.47	1.0
theta[2,86]	1.15	0.00721	0.496	0.327	1.17	1.96	4732.0	1.56	0.999
theta[3,86]	-0.231	0.011	0.855	-1.71	-0.189	1.1	6039.0	1.99	1.0
theta[1,87]	0.3	0.00403	0.272	-0.161	0.304	0.734	4551.0	1.5	1.0
theta[2,87]	0.183	0.00625	0.47	-0.586	0.177	0.957	5649.0	1.86	1.0
theta[3,87]	-0.321	0.0115	0.834	-1.78	-0.266	0.95	5246.0	1.73	1.0
theta[1,88]	-0.428	0.00554	0.378	-1.09	-0.402	0.164	4653.0	1.54	0.999
theta[2,88]	0.822	0.00683	0.484	0.0231	0.81	1.62	5028.0	1.66	1.0
theta[3,88]	-0.177	0.0117	0.87	-1.65	-0.15	1.2	5564.0	1.84	1.0
theta[1,89]	-0.698	0.0067	0.432	-1.44	-0.672	-0.0466	4152.0	1.37	1.0
theta[2,89]	0.208	0.00722	0.482	-0.56	0.207	0.994	4448.0	1.47	1.0
theta[3,89]	-0.152	0.0123	0.879	-1.62	-0.114	1.21	5072.0	1.67	1.0
theta[1,90]	0.226	0.0041	0.275	-0.246	0.237	0.667	4518.0	1.49	1.0
theta[2,90]	0.235	0.00691	0.476	-0.525	0.222	1.02	4742.0	1.57	1.0
theta[3,90]	0.99	0.00801	0.537	0.0158	1.03	1.79	4505.0	1.49	1.0
theta[1,91]	0.434	0.00355	0.254	0.0121	0.44	0.837	5112.0	1.69	1.0
theta[2,91]	1.82	0.00666	0.492	1.03	1.8	2.63	5457.0	1.8	1.0
theta[3,91]	-0.333	0.0114	0.833	-1.8	-0.252	0.913	5319.0	1.76	1.0
theta[1,92]	0.0865	0.00447	0.301	-0.426	0.0987	0.562	4549.0	1.5	1.0
theta[2,92]	1.61	0.00683	0.493	0.814	1.61	2.42	5206.0	1.72	1.0
theta[3,92]	-0.252	0.0112	0.85	-1.73	-0.22	1.05	5784.0	1.91	1.0
theta[1,93]	1.1	0.00354	0.233	0.718	1.1	1.48	4330.0	1.43	1.0
theta[2,93]	0.21	0.00666	0.481	-0.581	0.203	1.01	5217.0	1.72	0.999
theta[3,93]	1.41	0.00596	0.438	0.693	1.41	2.13	5387.0	1.78	1.0
theta[1,94]	-1.14	0.00853	0.548	-2.1	-1.1	-0.324	4126.0	1.36	0.999
theta[2,94]	1.17	0.00814	0.534	0.312	1.16	2.07	4298.0	1.42	1.0
theta[3,94]	-0.105	0.0118	0.918	-1.7	-0.0666	1.32	6017.0	1.99	0.999
theta[1,95]	-0.941	0.00756	0.475	-1.78	-0.902	-0.223	3950.0	1.3	1.0
theta[2,95]	0.797	0.00785	0.504	-0.0243	0.794	1.65	4122.0	1.36	0.999
theta[3,95]	-0.115	0.0119	0.904	-1.67	-0.0867	1.3	5782.0	1.91	1.0
theta[1,96]	-0.206	0.00494	0.339	-0.796	-0.192	0.321	4695.0	1.55	1.0
theta[2,96]	0.567	0.00647	0.463	-0.186	0.564	1.34	5124.0	1.69	1.0
