k1,k2,sk,lb,ub,pval
15,13,0.941935,0.916129,0.987097,0.273
15,14,0.883871,0.8,0.916129,0.8045
16,0,0.651613,0.593548,0.735484,0.31875
16,1,0.6,0.464516,0.612903,0.93925
16,2,0.735484,0.690323,0.812903,0.25575
16,3,0.864516,0.8,0.909677,0.627
16,4,0.929032,0.883871,0.967742,0.462
16,5,0.716129,0.683871,0.812903,0.18725
16,6,0.83871,0.787097,0.896774,0.4295
16,7,0.96129,0.903226,0.980645,0.81325
16,8,0.4,0.329032,0.490323,0.42
16,9,0.793548,0.735484,0.864516,0.43675
16,10,0.670968,0.632258,0.780645,0.168
16,11,0.954839,0.864516,0.954839,0.972
16,12,0.954839,0.883871,0.967742,0.91375
16,13,0.948387,0.890323,0.974194,0.66875
16,14,0.864516,0.793548,0.916129,0.55
16,15,0.954839,0.890323,0.974194,0.7905
17,0,0.645161,0.593548,0.729032,0.33575
17,1,0.593548,0.458065,0.6,0.96025
17,2,0.729032,0.683871,0.806452,0.246
17,3,0.870968,0.806452,0.909677,0.681
17,4,0.948387,0.909677,0.980645,0.57475
17,5,0.709677,0.683871,0.806452,0.1725
17,6,0.845161,0.793548,0.896774,0.52125
17,7,0.980645,0.922581,0.987097,0.9245
17,8,0.380645,0.329032,0.490323,0.34475
17,9,0.8,0.735484,0.864516,0.445
17,10,0.677419,0.632258,0.780645,0.2185
17,11,0.96129,0.877419,0.96129,0.96925
17,12,0.948387,0.903226,0.974194,0.661
17,13,0.954839,0.922581,0.987097,0.51225
17,14,0.883871,0.8,0.916129,0.7595
17,15,0.974194,0.916129,0.987097,0.882
17,16,0.980645,0.896774,0.980645,0.98925
18,0,0.573883,0.54811,0.639175,0.205
18,1,0.458763,0.424399,0.515464,0.3125
18,2,0.666667,0.630584,0.713058,0.433
18,3,0.780069,0.75945,0.833333,0.235
18,4,0.891753,0.859107,0.920962,0.47625
18,5,0.651203,0.621993,0.709622,0.222
18,6,0.762887,0.730241,0.805842,0.349
18,7,0.90378,0.876289,0.934708,0.4
18,8,0.376289,0.331615,0.431271,0.41225
18,9,0.761168,0.71134,0.795533,0.62975
18,10,0.635739,0.608247,0.702749,0.20925
18,11,0.879725,0.835052,0.900344,0.746
18,12,0.912371,0.850515,0.914089,0.9525
18,13,0.934708,0.869416,0.931271,0.98425
18,14,0.864516,0.774194,0.896774,0.7855
18,15,0.929032,0.870968,0.96129,0.6775
18,16,0.935484,0.864516,0.954839,0.89125
18,17,0.941935,0.870968,0.96129,0.852
19,0,0.585911,0.54811,0.637457,0.444
19,1,0.439863,0.414089,0.503436,0.2345
19,2,0.668385,0.630584,0.71134,0.4285
19,3,0.816151,0.774914,0.847079,0.60675
19,4,0.920962,0.891753,0.945017,0.4955
19,5,0.656357,0.628866,0.713058,0.26025
19,6,0.781787,0.742268,0.817869,0.46775
19,7,0.939863,0.912371,0.960481,0.564
19,8,0.364261,0.316151,0.415808,0.44925
19,9,0.773196,0.726804,0.812715,0.56825
19,10,0.651203,0.609966,0.707904,0.3465
19,11,0.912371,0.862543,0.92268,0.891
19,12,0.938144,0.883162,0.938144,0.96475
19,13,0.957045,0.905498,0.957045,0.97475
19,14,0.883871,0.8,0.916129,0.81325
19,15,0.96129,0.909677,0.980645,0.80975
19,16,0.954839,0.883871,0.967742,0.87175
19,17,0.974194,0.909677,0.980645,0.95075
19,18,0.953608,0.859107,0.920962,1.0
20,0,0.666667,0.61512,0.701031,0.68975
20,1,0.541237,0.513746,0.606529,0.204
20,2,0.749141,0.683849,0.764605,0.89
20,3,0.786942,0.735395,0.810997,0.74525
20,4,0.795533,0.761168,0.83677,0.42675
20,5,0.709622,0.67354,0.754296,0.46225
20,6,0.790378,0.74055,0.814433,0.73625
20,7,0.80756,0.769759,0.845361,0.47125
20,8,0.445017,0.408935,0.506873,0.32225
20,9,0.702749,0.678694,0.761168,0.195
20,10,0.666667,0.618557,0.709622,0.48475
20,11,0.780069,0.756014,0.831615,0.19175
20,12,0.795533,0.766323,0.841924,0.382
20,13,0.800687,0.766323,0.843643,0.465
20,14,0.819355,0.774194,0.896774,0.35375
20,15,0.819355,0.787097,0.896774,0.1535
20,16,0.825806,0.787097,0.896774,0.21875
20,17,0.832258,0.793548,0.903226,0.2495
20,18,0.786942,0.747423,0.823024,0.5055
20,19,0.805842,0.766323,0.843643,0.56575
21,0,0.620275,0.570447,0.661512,0.50925
21,1,0.487973,0.446735,0.539519,0.449
21,2,0.699313,0.661512,0.743986,0.4225
21,3,0.82646,0.783505,0.852234,0.65725
21,4,0.900344,0.869416,0.924399,0.54975
21,5,0.697595,0.654639,0.74055,0.49375
21,6,0.816151,0.766323,0.838488,0.7575
21,7,0.919244,0.888316,0.939863,0.66525
21,8,0.398625,0.343643,0.445017,0.5655
21,9,0.769759,0.725086,0.80756,0.55325
21,10,0.685567,0.621993,0.716495,0.68975
21,11,0.871134,0.850515,0.908935,0.25975
21,12,0.900344,0.865979,0.92268,0.62475
21,13,0.912371,0.876289,0.931271,0.665
21,14,0.870968,0.812903,0.922581,0.50925
21,15,0.922581,0.890323,0.967742,0.36
21,16,0.929032,0.877419,0.96129,0.587
21,17,0.922581,0.890323,0.967742,0.3045
21,18,0.881443,0.841924,0.90378,0.66275
21,19,0.90378,0.871134,0.926117,0.59575
21,20,0.878007,0.774914,0.847079,1.0
22,0,0.589347,0.539519,0.630584,0.5535
22,1,0.446735,0.405498,0.494845,0.435
22,2,0.675258,0.627148,0.707904,0.59625
22,3,0.812715,0.776632,0.848797,0.45825
22,4,0.931271,0.90378,0.953608,0.53475
22,5,0.67354,0.62543,0.71134,0.57375
22,6,0.795533,0.749141,0.823024,0.7055
22,7,0.950172,0.924399,0.967354,0.597
22,8,0.364261,0.30756,0.408935,0.534
22,9,0.773196,0.725086,0.812715,0.48475
22,10,0.664948,0.609966,0.707904,0.556
22,11,0.902062,0.871134,0.929553,0.50425
22,12,0.924399,0.893471,0.945017,0.5365
22,13,0.943299,0.917526,0.963918,0.52
22,14,0.858065,0.8,0.916129,0.4495
22,15,0.96129,0.909677,0.980645,0.691
22,16,0.954839,0.890323,0.974194,0.79025
22,17,0.96129,0.922581,0.987097,0.6695
22,18,0.902062,0.869416,0.929553,0.51075
22,19,0.934708,0.90378,0.953608,0.61825
22,20,0.833333,0.766323,0.841924,0.9255
22,21,0.948454,0.881443,0.93299,0.99875
23,0,0.606529,0.568729,0.658076,0.357
23,1,0.501718,0.453608,0.54811,0.556
23,2,0.699313,0.651203,0.733677,0.6265
23,3,0.792096,0.756014,0.829897,0.40875
23,4,0.869416,0.838488,0.90378,0.45725
23,5,0.690722,0.642612,0.726804,0.57075
23,6,0.785223,0.742268,0.816151,0.58275
23,7,0.878007,0.853952,0.915808,0.33525
23,8,0.419244,0.352234,0.455326,0.71875
23,9,0.735395,0.709622,0.792096,0.26175
23,10,0.668385,0.618557,0.709622,0.58325
23,11,0.850515,0.819588,0.886598,0.404
23,12,0.865979,0.833333,0.898625,0.4455
23,13,0.881443,0.845361,0.908935,0.559
23,14,0.877419,0.787097,0.903226,0.846
23,15,0.903226,0.851613,0.948387,0.4825
23,16,0.896774,0.845161,0.941935,0.4845
23,17,0.916129,0.864516,0.954839,0.642
23,18,0.860825,0.812715,0.883162,0.7355
23,19,0.876289,0.838488,0.90378,0.5785
23,20,0.829897,0.750859,0.824742,0.985
23,21,0.869416,0.833333,0.895189,0.599
23,22,0.876289,0.850515,0.912371,0.41125
24,0,0.584192,0.541237,0.630584,0.5175
24,1,0.445017,0.398625,0.489691,0.49775
24,2,0.670103,0.62543,0.707904,0.53975
24,3,0.810997,0.780069,0.852234,0.363
24,4,0.93299,0.910653,0.958763,0.38075
24,5,0.664948,0.62543,0.71134,0.44575
24,6,0.786942,0.747423,0.821306,0.519
24,7,0.955326,0.934708,0.974227,0.53225
24,8,0.359107,0.305842,0.407216,0.53025
24,9,0.778351,0.735395,0.824742,0.5265
24,10,0.666667,0.609966,0.707904,0.5895
24,11,0.907216,0.87457,0.93299,0.49225
24,12,0.936426,0.90378,0.953608,0.7035
24,13,0.955326,0.926117,0.969072,0.678
24,14,0.877419,0.806452,0.922581,0.6755
24,15,0.954839,0.922581,0.987097,0.42725
24,16,0.948387,0.903226,0.980645,0.58525
24,17,0.967742,0.922581,0.987097,0.70225
24,18,0.920962,0.876289,0.934708,0.827
24,19,0.939863,0.912371,0.960481,0.56925
24,20,0.821306,0.769759,0.845361,0.7515
24,21,0.926117,0.886598,0.938144,0.83275
24,22,0.953608,0.92268,0.967354,0.71225
24,23,0.912371,0.850515,0.914089,0.95925
25,0,0.613402,0.54811,0.634021,0.858
25,1,0.656357,0.589347,0.67354,0.83175
25,2,0.551546,0.525773,0.611684,0.18925
25,3,0.486254,0.438144,0.527491,0.5485
25,4,0.408935,0.359107,0.446735,0.59525
25,5,0.542955,0.517182,0.604811,0.2085
25,6,0.503436,0.467354,0.554983,0.3685
25,7,0.396907,0.352234,0.439863,0.50325
25,8,0.591065,0.554983,0.639175,0.34925
25,9,0.4811,0.431271,0.520619,0.6135
25,10,0.513746,0.479381,0.568729,0.2575
25,11,0.434708,0.383162,0.472509,0.64925
25,12,0.412371,0.367698,0.455326,0.525
25,13,0.393471,0.353952,0.441581,0.46675
25,14,0.541935,0.451613,0.593548,0.72625
25,15,0.477419,0.387097,0.522581,0.72625
25,16,0.483871,0.406452,0.548387,0.679
25,17,0.464516,0.380645,0.522581,0.58525
25,18,0.420962,0.372852,0.460481,0.5395
25,19,0.402062,0.367698,0.457045,0.44
25,20,0.475945,0.446735,0.536082,0.30375
25,21,0.429553,0.386598,0.475945,0.44875
25,22,0.395189,0.353952,0.441581,0.412
25,23,0.439863,0.398625,0.489691,0.50475
25,24,0.393471,0.352234,0.439863,0.447
26,0,0.541237,0.5189,0.606529,0.15725
26,1,0.680412,0.594502,0.678694,0.9725
26,2,0.506873,0.482818,0.570447,0.185
26,3,0.400344,0.367698,0.455326,0.3215
26,4,0.316151,0.273196,0.35567,0.6035
26,5,0.491409,0.474227,0.561856,0.1255
26,6,0.427835,0.398625,0.487973,0.2515
26,7,0.293814,0.262887,0.343643,0.372
26,8,0.597938,0.580756,0.668385,0.1105
26,9,0.415808,0.367698,0.458763,0.546
26,10,0.448454,0.446735,0.539519,0.04375
26,11,0.348797,0.293814,0.379725,0.68825
26,12,0.329897,0.274914,0.359107,0.678
26,13,0.304124,0.261168,0.340206,0.5765
26,14,0.541935,0.367742,0.516129,0.99425
26,15,0.451613,0.296774,0.432258,0.995
26,16,0.470968,0.309677,0.451613,0.9975
26,17,0.451613,0.296774,0.432258,0.9955
26,18,0.341924,0.290378,0.376289,0.68625
26,19,0.309278,0.274914,0.35567,0.4335
26,20,0.393471,0.372852,0.462199,0.1455
26,21,0.329897,0.305842,0.390034,0.27475
26,22,0.292096,0.266323,0.345361,0.25925
26,23,0.367698,0.314433,0.400344,0.693
26,24,0.300687,0.261168,0.340206,0.5075
26,25,0.817869,0.676976,0.771478,1.0
27,0,0.597938,0.539519,0.627148,0.6855
27,1,0.606529,0.544674,0.634021,0.758
27,2,0.584192,0.54811,0.639175,0.369
27,3,0.570447,0.508591,0.599656,0.7245
27,4,0.520619,0.47079,0.56701,0.5055
27,5,0.579038,0.537801,0.628866,0.4085
27,6,0.532646,0.524055,0.61512,0.05625
27,7,0.5189,0.467354,0.565292,0.50775
27,8,0.541237,0.501718,0.587629,0.432
27,9,0.517182,0.493127,0.582474,0.1725
27,10,0.512027,0.510309,0.597938,0.02675
27,11,0.553265,0.4811,0.57732,0.821
27,12,0.510309,0.477663,0.575601,0.27825
27,13,0.501718,0.467354,0.565292,0.27725
27,14,0.625806,0.522581,0.677419,0.824
27,15,0.664516,0.483871,0.63871,0.997
27,16,0.670968,0.490323,0.645161,0.99675
27,17,0.677419,0.483871,0.63871,0.99925
27,18,0.522337,0.479381,0.572165,0.4515
27,19,0.524055,0.474227,0.570447,0.534
27,20,0.549828,0.510309,0.601375,0.34975
27,21,0.534364,0.493127,0.589347,0.4435
27,22,0.517182,0.469072,0.565292,0.45525
27,23,0.527491,0.486254,0.580756,0.357
27,24,0.508591,0.469072,0.565292,0.353
27,25,0.678694,0.59622,0.690722,0.93375
27,26,0.689003,0.572165,0.671821,0.996
28,0,0.56701,0.520619,0.611684,0.52425
28,1,0.627148,0.5189,0.613402,0.99325
28,2,0.553265,0.520619,0.613402,0.241
28,3,0.57732,0.493127,0.585911,0.92275
28,4,0.520619,0.462199,0.563574,0.5605
28,5,0.551546,0.520619,0.609966,0.30725
28,6,0.525773,0.510309,0.601375,0.11325
28,7,0.515464,0.465636,0.56701,0.497
28,8,0.510309,0.487973,0.575601,0.159
28,9,0.527491,0.484536,0.573883,0.44025
28,10,0.512027,0.494845,0.582474,0.088
28,11,0.546392,0.477663,0.575601,0.79975
28,12,0.506873,0.469072,0.56701,0.30225
28,13,0.498282,0.465636,0.56701,0.28075
28,14,0.587097,0.490323,0.645161,0.67225
28,15,0.651613,0.477419,0.632258,0.995
28,16,0.658065,0.477419,0.632258,0.994
28,17,0.664516,0.470968,0.632258,0.998
28,18,0.508591,0.477663,0.575601,0.31975
28,19,0.506873,0.467354,0.56701,0.3375
28,20,0.52921,0.498282,0.591065,0.26225
28,21,0.510309,0.477663,0.575601,0.2175
28,22,0.510309,0.469072,0.568729,0.407
28,23,0.527491,0.477663,0.575601,0.4775
28,24,0.512027,0.462199,0.565292,0.44975
28,25,0.651203,0.573883,0.670103,0.8895
28,26,0.647766,0.556701,0.656357,0.94725
28,27,0.71134,0.549828,0.64433,1.0
29,0,0.604811,0.573883,0.656357,0.31475
29,1,0.524055,0.496564,0.580756,0.2685
29,2,0.670103,0.632302,0.709622,0.5195
29,3,0.718213,0.683849,0.75945,0.3995
29,4,0.761168,0.723368,0.795533,0.5135
29,5,0.661512,0.620275,0.699313,0.485
29,6,0.71134,0.676976,0.752577,0.345
29,7,0.776632,0.735395,0.805842,0.668
29,8,0.45189,0.407216,0.5,0.46575
29,9,0.699313,0.647766,0.726804,0.74525
29,10,0.639175,0.587629,0.67354,0.59375
29,11,0.75945,0.716495,0.78866,0.6365
29,12,0.771478,0.723368,0.793814,0.74025
29,13,0.769759,0.726804,0.797251,0.6185
29,14,0.729032,0.696774,0.819355,0.17375
29,15,0.741935,0.741935,0.851613,0.05825
29,16,0.735484,0.735484,0.851613,0.05125
29,17,0.741935,0.741935,0.851613,0.0455
29,18,0.756014,0.709622,0.783505,0.67375
29,19,0.768041,0.725086,0.797251,0.62675
29,20,0.714777,0.682131,0.756014,0.38825
29,21,0.768041,0.726804,0.797251,0.61875
29,22,0.768041,0.735395,0.805842,0.55375
29,23,0.733677,0.709622,0.781787,0.267
29,24,0.766323,0.735395,0.805842,0.4575
29,25,0.558419,0.5189,0.613402,0.3835
29,26,0.469072,0.438144,0.530928,0.23075
29,27,0.591065,0.575601,0.670103,0.08375
29,28,0.591065,0.558419,0.652921,0.232
30,0,0.573883,0.542955,0.630584,0.32725
30,1,0.448454,0.420962,0.510309,0.20975
30,2,0.666667,0.613402,0.695876,0.669
30,3,0.773196,0.738832,0.814433,0.38925
30,4,0.88488,0.843643,0.907216,0.66775
30,5,0.654639,0.611684,0.695876,0.4865
30,6,0.75945,0.714777,0.790378,0.61575
30,7,0.900344,0.860825,0.920962,0.695
30,8,0.379725,0.33677,0.434708,0.44925
30,9,0.754296,0.697595,0.783505,0.70025
30,10,0.659794,0.597938,0.690722,0.715
30,11,0.852234,0.819588,0.886598,0.47375
30,12,0.864261,0.838488,0.902062,0.3315
30,13,0.890034,0.859107,0.919244,0.52
30,14,0.787097,0.76129,0.883871,0.1595
30,15,0.864516,0.851613,0.948387,0.0735
30,16,0.845161,0.845161,0.941935,0.05175
30,17,0.864516,0.858065,0.948387,0.074
30,18,0.859107,0.816151,0.88488,0.6275
30,19,0.88488,0.843643,0.907216,0.66275
30,20,0.75945,0.730241,0.80756,0.27975
30,21,0.847079,0.823024,0.886598,0.26025
30,22,0.888316,0.853952,0.914089,0.533
30,23,0.83677,0.797251,0.869416,0.53525
30,24,0.896907,0.860825,0.920962,0.61475
30,25,0.445017,0.402062,0.496564,0.3995
30,26,0.338488,0.312715,0.40378,0.1725
30,27,0.536082,0.505155,0.603093,0.23275
30,28,0.546392,0.498282,0.599656,0.454
30,29,0.804124,0.752577,0.828179,0.74425
31,0,0.601375,0.561856,0.647766,0.403
31,1,0.486254,0.467354,0.556701,0.14025
31,2,0.66323,0.628866,0.713058,0.3775
31,3,0.752577,0.713058,0.78866,0.5205
31,4,0.819588,0.771478,0.845361,0.6625
31,5,0.658076,0.620275,0.704467,0.37575
31,6,0.738832,0.704467,0.781787,0.48775
31,7,0.828179,0.785223,0.857388,0.60875
31,8,0.417526,0.37457,0.472509,0.3765
31,9,0.723368,0.67354,0.757732,0.69975
31,10,0.639175,0.59622,0.685567,0.43875
31,11,0.804124,0.762887,0.83677,0.62425
31,12,0.809278,0.769759,0.843643,0.495
31,13,0.817869,0.781787,0.85567,0.482
31,14,0.8,0.735484,0.858065,0.5615
31,15,0.864516,0.787097,0.896774,0.755
31,16,0.845161,0.787097,0.896774,0.6005
31,17,0.864516,0.787097,0.896774,0.74325
31,18,0.793814,0.756014,0.829897,0.485
31,19,0.82646,0.773196,0.847079,0.76025
31,20,0.71134,0.707904,0.783505,0.04025
31,21,0.792096,0.769759,0.841924,0.22425
31,22,0.82646,0.780069,0.852234,0.65625
31,23,0.78866,0.747423,0.821306,0.5535
31,24,0.824742,0.785223,0.857388,0.55125
31,25,0.482818,0.453608,0.551546,0.20775
31,26,0.410653,0.372852,0.469072,0.299
31,27,0.573883,0.536082,0.628866,0.374
31,28,0.556701,0.520619,0.616838,0.28025
31,29,0.783505,0.742268,0.819588,0.592
31,30,0.824742,0.778351,0.850515,0.6905
32,0,0.601375,0.575601,0.656357,0.26625
32,1,0.551546,0.517182,0.603093,0.318
32,2,0.666667,0.611684,0.69244,0.71475
32,3,0.697595,0.640893,0.718213,0.82625
32,4,0.689003,0.647766,0.728522,0.47425
32,5,0.685567,0.603093,0.683849,0.9735
32,6,0.687285,0.642612,0.718213,0.62075
32,7,0.701031,0.654639,0.733677,0.6125
32,8,0.5,0.436426,0.527491,0.7375
32,9,0.647766,0.601375,0.683849,0.5515
32,10,0.639175,0.570447,0.654639,0.87075
32,11,0.697595,0.649485,0.728522,0.657
32,12,0.682131,0.649485,0.728522,0.3225
32,13,0.687285,0.649485,0.730241,0.41675
32,14,0.703226,0.651613,0.780645,0.35175
32,15,0.664516,0.664516,0.787097,0.042
32,16,0.683871,0.664516,0.787097,0.11925
32,17,0.677419,0.664516,0.787097,0.074
32,18,0.687285,0.640893,0.721649,0.581
32,19,0.695876,0.652921,0.730241,0.5805
32,20,0.666667,0.635739,0.714777,0.311
32,21,0.689003,0.656357,0.737113,0.3245
32,22,0.699313,0.652921,0.731959,0.6015
32,23,0.685567,0.642612,0.723368,0.5025
32,24,0.690722,0.652921,0.733677,0.42025
32,25,0.575601,0.561856,0.656357,0.0895
32,26,0.510309,0.496564,0.591065,0.083
32,27,0.597938,0.589347,0.682131,0.0455
32,28,0.580756,0.57732,0.668385,0.05075
32,29,0.804124,0.728522,0.814433,0.9195
32,30,0.749141,0.683849,0.768041,0.85025
32,31,0.718213,0.689003,0.769759,0.28825
33,0,0.594502,0.551546,0.639175,0.49775
33,1,0.482818,0.453608,0.539519,0.309
33,2,0.652921,0.621993,0.702749,0.341
33,3,0.745704,0.718213,0.793814,0.28375
33,4,0.83677,0.797251,0.865979,0.62625
33,5,0.671821,0.616838,0.701031,0.746
33,6,0.769759,0.704467,0.780069,0.9385
33,7,0.852234,0.809278,0.87457,0.696
33,8,0.414089,0.364261,0.457045,0.556
33,9,0.750859,0.676976,0.761168,0.93
33,10,0.656357,0.597938,0.685567,0.743
33,11,0.814433,0.776632,0.847079,0.51075
33,12,0.82646,0.792096,0.859107,0.4795
33,13,0.845361,0.804124,0.871134,0.636
33,14,0.812903,0.735484,0.858065,0.70025
33,15,0.825806,0.806452,0.909677,0.12825
33,16,0.819355,0.787097,0.896774,0.1575
33,17,0.83871,0.806452,0.909677,0.246
33,18,0.821306,0.774914,0.845361,0.701
33,19,0.83677,0.797251,0.864261,0.59925
33,20,0.731959,0.713058,0.78866,0.1795
33,21,0.816151,0.781787,0.852234,0.40625
33,22,0.843643,0.804124,0.869416,0.62075
33,23,0.805842,0.766323,0.840206,0.645
33,24,0.848797,0.809278,0.87457,0.61525
33,25,0.469072,0.45189,0.546392,0.112
33,26,0.376289,0.367698,0.460481,0.06525
33,27,0.542955,0.539519,0.632302,0.04525
33,28,0.536082,0.527491,0.623711,0.0625
33,29,0.821306,0.766323,0.843643,0.795
33,30,0.848797,0.809278,0.878007,0.62125
33,31,0.821306,0.768041,0.840206,0.806
33,32,0.80756,0.704467,0.792096,0.996
34,0,0.580756,0.541237,0.628866,0.429
34,1,0.455326,0.412371,0.5,0.51475
34,2,0.659794,0.627148,0.706186,0.36675
34,3,0.80756,0.769759,0.841924,0.529
34,4,0.926117,0.891753,0.945017,0.7215
34,5,0.664948,0.623711,0.707904,0.48275
34,6,0.783505,0.737113,0.810997,0.636
34,7,0.948454,0.908935,0.955326,0.89
34,8,0.365979,0.314433,0.414089,0.4865
34,9,0.771478,0.718213,0.805842,0.59075
34,10,0.666667,0.608247,0.704467,0.64575
34,11,0.900344,0.860825,0.919244,0.74425
34,12,0.912371,0.881443,0.936426,0.53675
34,13,0.934708,0.905498,0.953608,0.62925
34,14,0.877419,0.793548,0.909677,0.82125
34,15,0.967742,0.903226,0.980645,0.9115
34,16,0.948387,0.883871,0.967742,0.8245
34,17,0.967742,0.909677,0.980645,0.91525
34,18,0.896907,0.859107,0.919244,0.662
34,19,0.926117,0.891753,0.943299,0.71525
34,20,0.786942,0.757732,0.833333,0.29075
34,21,0.891753,0.865979,0.920962,0.41475
34,22,0.93299,0.90378,0.95189,0.6675
34,23,0.871134,0.831615,0.898625,0.551
34,24,0.938144,0.908935,0.955326,0.62075
34,25,0.40378,0.372852,0.463918,0.2295
34,26,0.30756,0.278351,0.364261,0.22775
