k1,k2,stat,lb,ub,pval
37,1,-0.003324,-0.000734,0.024296,0.0075
37,2,-0.00131,0.000545,0.02807,0.0165
37,3,-0.002827,-0.004152,0.021091,0.04075
37,4,0.007269,-0.005596,0.008546,0.93225
37,5,-0.013381,-0.002173,0.026671,0.0
37,6,-0.01051,-0.002515,0.024474,0.0015
37,7,-0.00341,-0.003718,0.006883,0.03075
37,8,-0.0113,-0.008367,0.019408,0.01125
37,9,-0.007587,-0.008016,0.019171,0.03225
37,10,-0.013928,-0.006616,0.022302,0.001
37,11,0.006547,-0.004433,0.01457,0.6625
37,12,-0.000389,-0.005378,0.010104,0.2285
37,13,-0.000553,-0.004299,0.007438,0.24375
37,14,0.003139,-0.004633,0.021504,0.24025
37,15,-0.002597,-0.004152,0.005987,0.08425
37,16,0.002153,-0.004294,0.007905,0.551
37,17,-0.001021,-0.003031,0.005185,0.17675
37,18,-0.000608,-0.005965,0.011956,0.24825
37,19,-0.001726,-0.004988,0.009214,0.1255
37,20,-0.018119,-0.006114,0.02039,0.0
37,21,-0.010139,-0.004465,0.013383,0.00075
37,22,-0.005595,-0.004114,0.008417,0.00975
37,23,0.001129,-0.005697,0.015185,0.2485
37,24,-0.000448,-0.004205,0.006421,0.216
37,25,-0.005215,-0.0052,0.021197,0.0275
37,26,-0.00027,-0.004709,0.017949,0.111
37,27,-0.008053,-0.008347,0.022176,0.02875
37,28,-0.013598,-0.010656,0.020883,0.00825
37,29,-0.011839,-0.007761,0.020176,0.00275
37,30,0.008332,-0.006537,0.013219,0.8565
37,31,-0.003733,-0.007556,0.01751,0.08
37,32,-0.008995,-0.007878,0.021788,0.00775
37,33,-0.003514,-0.006881,0.016801,0.07775
37,34,-0.001922,-0.004704,0.009362,0.1215
37,35,-0.005707,-0.007028,0.013842,0.0385
37,36,-0.002612,-0.006466,0.016439,0.11675
38,0,-0.011726,-0.003403,0.028332,0.003
38,1,-0.007614,-0.0015,0.028032,0.003
38,2,0.002436,-0.00292,0.026688,0.123
38,3,-0.005695,-0.006825,0.020046,0.0355
38,4,0.002648,-0.006044,0.008766,0.6205
38,5,-0.020623,-0.003976,0.027141,0.0
38,6,-0.009255,-0.00499,0.022576,0.0065
38,7,-0.002517,-0.004134,0.006889,0.09575
38,8,-0.016483,-0.011261,0.021976,0.0055
38,9,-0.014667,-0.009986,0.019486,0.0035
38,10,-0.014737,-0.009283,0.024265,0.00525
38,11,0.005702,-0.006694,0.013399,0.6445
38,12,0.002591,-0.006859,0.009612,0.567
38,13,0.004067,-0.0053,0.00728,0.805
38,14,-0.005681,-0.007642,0.019092,0.05
38,15,-0.003511,-0.004557,0.006326,0.057
38,16,-0.001227,-0.004646,0.007703,0.204
38,17,-0.000366,-0.003708,0.004756,0.293
38,18,0.003544,-0.007583,0.011925,0.59575
38,19,0.002234,-0.006273,0.008771,0.54925
38,20,-0.001102,-0.008538,0.018916,0.18075
38,21,-0.002043,-0.005251,0.012764,0.11625
38,22,-0.00044,-0.005481,0.007546,0.27475
38,23,-0.006139,-0.007262,0.015242,0.0425
38,24,-9.1e-05,-0.004783,0.00642,0.32225
38,25,-0.013671,-0.008078,0.024661,0.00375
38,26,-0.008673,-0.005145,0.023616,0.007
38,27,0.000522,-0.010328,0.02501,0.22
38,28,0.00151,-0.012969,0.022786,0.311
38,29,0.011342,-0.008526,0.021042,0.76025
38,30,-0.002135,-0.007923,0.012777,0.1675
38,31,-0.000216,-0.00907,0.018358,0.25375
38,32,-0.000365,-0.008514,0.02421,0.177
38,33,0.013396,-0.008265,0.016894,0.91225
38,34,0.003,-0.005837,0.009168,0.62475
38,35,0.001356,-0.008792,0.013837,0.414
38,36,0.004557,-0.008177,0.016022,0.5635
38,37,0.018689,-0.005075,0.024854,0.88625
39,0,0.008951,-0.001763,0.030891,0.27525
39,1,0.02183,0.000576,0.032343,0.76925
39,2,-0.000517,-0.001576,0.027752,0.032
39,3,-0.011169,-0.005174,0.020126,0.003
39,4,0.00222,-0.005328,0.008598,0.56025
39,5,-0.000283,-0.002776,0.027697,0.05275
39,6,-0.018802,-0.003336,0.023192,0.0
39,7,-0.001076,-0.004118,0.006164,0.17775
39,8,-0.005762,-0.010082,0.022069,0.07325
39,9,-0.012156,-0.010008,0.019044,0.007
39,10,-0.01707,-0.009284,0.023941,0.0025
39,11,-0.000512,-0.005941,0.012072,0.1975
39,12,0.002559,-0.005621,0.009246,0.5635
39,13,0.002926,-0.004779,0.006825,0.75025
39,14,-0.007235,-0.005813,0.019513,0.01975
39,15,-0.001635,-0.00454,0.005624,0.17325
39,16,0.00192,-0.004463,0.007122,0.57125
39,17,0.000797,-0.003178,0.004533,0.55575
39,18,-0.003722,-0.006835,0.011812,0.09325
39,19,0.002925,-0.005245,0.008458,0.6475
39,20,-0.003783,-0.006009,0.020494,0.05275
39,21,-0.005146,-0.004221,0.011976,0.018
39,22,-0.003414,-0.004851,0.007004,0.06
39,23,-0.013366,-0.006157,0.014252,0.0005
39,24,-0.004153,-0.004121,0.005592,0.02025
39,25,-0.002316,-0.007332,0.025484,0.071
39,26,-0.000463,-0.00437,0.024846,0.08525
39,27,0.013099,-0.008885,0.026615,0.6775
39,28,0.013832,-0.011851,0.02349,0.78525
39,29,-0.00904,-0.007663,0.020952,0.01625
39,30,-0.005427,-0.007926,0.012427,0.05625
39,31,-0.00392,-0.00805,0.018071,0.08275
39,32,-0.019227,-0.007381,0.024676,0.0
39,33,-0.018253,-0.008281,0.01611,0.0005
39,34,0.001048,-0.004616,0.00872,0.4015
39,35,-0.001602,-0.007395,0.01358,0.1775
39,36,0.00082,-0.008183,0.015392,0.3025
39,37,0.009404,-0.00324,0.025479,0.45325
39,38,0.022429,-0.005723,0.027555,0.91775
40,0,-0.009477,-0.002805,0.026928,0.003
40,1,-0.003069,-0.001182,0.025912,0.01275
40,2,-0.008335,-0.002794,0.026233,0.001
40,3,-0.014994,-0.004172,0.022632,0.0
40,4,0.000876,-0.005871,0.009069,0.399
40,5,-0.018869,-0.002647,0.026956,0.0
40,6,-0.021513,-0.004222,0.022829,0.0
40,7,0.003763,-0.004695,0.00688,0.8275
40,8,-0.019322,-0.010076,0.019015,0.00075
40,9,-0.00242,-0.009459,0.019299,0.12725
40,10,-0.01714,-0.007556,0.022893,0.00075
40,11,0.005052,-0.00463,0.015173,0.47325
40,12,-0.003718,-0.007045,0.009246,0.09825
40,13,0.001687,-0.004295,0.007841,0.484
40,14,-0.006024,-0.005862,0.021303,0.031
40,15,-0.002545,-0.004159,0.006509,0.0895
40,16,0.002609,-0.004658,0.008125,0.5905
40,17,0.001215,-0.003279,0.005269,0.5265
40,18,-0.001873,-0.006862,0.012062,0.17375
40,19,0.002132,-0.005176,0.009665,0.5095
40,20,-0.013965,-0.006768,0.021106,0.00075
40,21,-0.010002,-0.005199,0.013436,0.0015
40,22,-0.003382,-0.004533,0.008191,0.055
40,23,-0.013302,-0.005621,0.016043,0.001
40,24,-0.003741,-0.004321,0.006769,0.03975
40,25,-0.005326,-0.007152,0.020811,0.03875
40,26,-0.00664,-0.00536,0.019809,0.01875
40,27,-0.004525,-0.009368,0.022367,0.08225
40,28,0.009915,-0.009509,0.021598,0.70475
40,29,0.006721,-0.008627,0.019793,0.5535
40,30,0.002146,-0.00608,0.01399,0.4025
40,31,0.006886,-0.009458,0.016605,0.65825
40,32,-0.000457,-0.00627,0.023556,0.13425
40,33,-0.00309,-0.006661,0.018233,0.099
40,34,0.004192,-0.005469,0.009522,0.69
40,35,0.004476,-0.008621,0.01364,0.6345
40,36,0.001185,-0.007872,0.014909,0.30625
40,37,0.013763,-0.003914,0.02451,0.6655
40,38,0.031565,-0.00623,0.024848,0.99675
40,39,0.025078,-0.003794,0.026098,0.96875
41,0,-0.002738,-0.004847,0.012269,0.083
41,1,-0.003934,-0.004443,0.009619,0.03025
41,2,-0.004553,-0.004437,0.012877,0.0215
41,3,-0.010319,-0.006126,0.012515,0.00225
41,4,-0.004745,-0.00477,0.007277,0.019
41,5,-0.001903,-0.004968,0.01288,0.1005
41,6,-0.008375,-0.00565,0.012653,0.0035
41,7,-0.000929,-0.003861,0.006395,0.214
41,8,-0.007553,-0.007618,0.009414,0.026
41,9,0.002766,-0.007168,0.011755,0.54325
41,10,0.001351,-0.007513,0.012153,0.43125
41,11,-0.002951,-0.005085,0.010636,0.0785
41,12,-0.001701,-0.005048,0.008527,0.20275
41,13,-0.003047,-0.003912,0.00592,0.05125
41,14,-0.010707,-0.007101,0.012657,0.00175
41,15,-0.001371,-0.003645,0.004666,0.18525
41,16,-0.001718,-0.004235,0.006863,0.139
41,17,-0.001855,-0.003085,0.004781,0.07825
41,18,-0.004226,-0.005458,0.009064,0.053
41,19,-0.005877,-0.004519,0.007499,0.00825
41,20,-0.008954,-0.005808,0.013172,0.00175
41,21,-0.001687,-0.004692,0.010707,0.1155
41,22,-0.003999,-0.003978,0.006917,0.0285
41,23,-0.003231,-0.005931,0.010612,0.0825
41,24,0.001215,-0.004288,0.006428,0.56625
41,25,0.002147,-0.006073,0.010225,0.5035
41,26,-0.007309,-0.004999,0.008179,0.0085
41,27,-0.007863,-0.007042,0.012096,0.01775
41,28,-0.005298,-0.008051,0.012137,0.08125
41,29,-0.002613,-0.007426,0.012138,0.1555
41,30,0.00494,-0.005957,0.008995,0.802
41,31,-0.005676,-0.006843,0.011662,0.04225
41,32,-0.005328,-0.00657,0.012705,0.045
41,33,0.00051,-0.006534,0.011224,0.381
41,34,0.000111,-0.004573,0.008293,0.303
41,35,-0.006293,-0.006275,0.010292,0.02625
41,36,-0.005422,-0.006288,0.010725,0.03875
41,37,0.004166,-0.004615,0.014229,0.5205
41,38,-0.001989,-0.006428,0.012937,0.1595
41,39,-0.000487,-0.004958,0.012984,0.202
41,40,-0.00302,-0.005873,0.014083,0.07925
42,0,0.003915,-0.006224,0.018835,0.3285
42,1,-0.000928,-0.004806,0.017138,0.0865
42,2,-0.008954,-0.005031,0.019599,0.004
42,3,-0.010447,-0.006412,0.017534,0.00375
42,4,-0.003289,-0.005526,0.008388,0.09675
42,5,-0.00239,-0.006401,0.019671,0.07975
42,6,-0.012157,-0.005775,0.018235,0.0015
42,7,-0.003911,-0.004454,0.006974,0.03675
42,8,-0.009397,-0.00925,0.014753,0.0315
42,9,-0.011443,-0.009417,0.01595,0.00775
42,10,0.00516,-0.009832,0.017188,0.572
42,11,-0.002395,-0.00556,0.013463,0.08975
42,12,-0.001057,-0.007215,0.008859,0.286
42,13,-0.00163,-0.004972,0.006924,0.1615
42,14,-0.008735,-0.00828,0.015733,0.0175
42,15,-0.000466,-0.004236,0.005549,0.3145
42,16,-0.001537,-0.004805,0.008035,0.16975
42,17,-0.000294,-0.003528,0.005487,0.28275
42,18,-0.004343,-0.006827,0.010443,0.09075
42,19,-0.003904,-0.005369,0.009569,0.0745
42,20,-0.00865,-0.00834,0.016428,0.01775
42,21,-0.00585,-0.005567,0.012822,0.0215
42,22,-0.006221,-0.005281,0.00769,0.01
42,23,-0.00216,-0.007436,0.013473,0.142
42,24,-0.001349,-0.005476,0.006599,0.2275
42,25,-0.011019,-0.007861,0.016112,0.00925
42,26,-0.012596,-0.006963,0.013459,0.002
42,27,-0.019071,-0.009309,0.018128,0.00025
42,28,-0.016535,-0.010813,0.017845,0.004
42,29,-0.017269,-0.008861,0.016488,0.00125
42,30,-0.000141,-0.00794,0.01146,0.3155
42,31,-0.009402,-0.009785,0.014547,0.01925
42,32,-0.014372,-0.008462,0.018407,0.00275
42,33,-0.002306,-0.008146,0.014466,0.16725
42,34,-0.003613,-0.004787,0.010046,0.0635
42,35,-0.005643,-0.008756,0.011821,0.08075
42,36,-0.010559,-0.008397,0.013123,0.00625
42,37,0.004994,-0.005769,0.019136,0.429
42,38,0.009046,-0.008877,0.018889,0.704
42,39,-0.005873,-0.007814,0.018519,0.03775
42,40,-0.004178,-0.006332,0.02086,0.05025
42,41,0.044046,-0.006144,0.012522,1.0
43,0,-0.006895,-0.003694,0.015213,0.00475
43,1,-0.007454,-0.002908,0.012092,0.00075
43,2,-0.008185,-0.003466,0.016069,0.002
43,3,-0.009128,-0.004202,0.016418,0.00075
43,4,0.001602,-0.004873,0.008073,0.48925
43,5,-0.003462,-0.003826,0.016172,0.0305
43,6,-0.006131,-0.003563,0.016561,0.007
43,7,-0.003371,-0.004417,0.006958,0.05075
43,8,-0.013908,-0.007211,0.010731,0.0
43,9,-0.00252,-0.006715,0.014368,0.12625
43,10,-0.000938,-0.00749,0.014532,0.1885
43,11,0.009305,-0.003869,0.013249,0.83475
43,12,-0.001162,-0.006027,0.008607,0.27175
43,13,0.00048,-0.004194,0.006828,0.33125
43,14,-0.005298,-0.005813,0.015364,0.031
43,15,-0.004096,-0.003731,0.005309,0.0165
43,16,0.002913,-0.004256,0.007839,0.6335
43,17,-0.001144,-0.002639,0.005746,0.108
43,18,6.3e-05,-0.005915,0.009843,0.305
43,19,-0.003857,-0.004814,0.00844,0.0445
43,20,-0.001147,-0.007332,0.014477,0.1725
43,21,9.4e-05,-0.004555,0.012813,0.1605
43,22,-0.002657,-0.003768,0.008159,0.0685
43,23,0.001612,-0.004683,0.013009,0.31525
43,24,0.002652,-0.004475,0.006546,0.7365
43,25,-0.007265,-0.005881,0.011303,0.01525
43,26,-0.00406,-0.005125,0.009109,0.0455
43,27,-0.005195,-0.00688,0.0142,0.058
43,28,-0.012297,-0.008337,0.013699,0.004
43,29,-0.005125,-0.007499,0.014479,0.0625
43,30,-0.000248,-0.00628,0.010662,0.25525
43,31,-0.003117,-0.007619,0.01334,0.13575
43,32,0.001544,-0.005922,0.016158,0.29375
43,33,-0.003109,-0.006306,0.01326,0.08525
43,34,-0.002863,-0.004528,0.008792,0.05325
43,35,-0.003049,-0.00769,0.010288,0.17425
43,36,-0.000419,-0.006823,0.012422,0.252
43,37,0.002299,-0.004428,0.016569,0.246
43,38,0.001276,-0.006748,0.015437,0.25825
43,39,-0.012013,-0.004526,0.015408,0.0
43,40,-0.003494,-0.003491,0.017556,0.023
43,41,0.02214,-0.004322,0.013056,1.0
43,42,0.024999,-0.005155,0.015244,1.0
44,0,0.001884,-0.005117,0.011196,0.3845
44,1,-0.002182,-0.004389,0.009364,0.08975
44,2,-0.002321,-0.004899,0.011145,0.0905
44,3,-0.0043,-0.005574,0.011443,0.0445
44,4,0.002315,-0.004731,0.006031,0.709
44,5,0.004007,-0.005339,0.010952,0.605
44,6,0.002384,-0.00581,0.011038,0.45925
44,7,0.002679,-0.003516,0.005812,0.81375
44,8,-0.001147,-0.007063,0.008989,0.2885
44,9,-0.002215,-0.006758,0.010662,0.1675
44,10,0.000945,-0.006954,0.011311,0.399
44,11,9.7e-05,-0.004052,0.009849,0.2375
44,12,0.001296,-0.005722,0.006474,0.619
44,13,0.000623,-0.003205,0.00603,0.435
44,14,-0.005733,-0.00584,0.01092,0.02925
44,15,-0.00036,-0.00327,0.004412,0.3325
44,16,0.001698,-0.004162,0.006408,0.612
44,17,-0.001028,-0.002603,0.004607,0.1345
44,18,0.00075,-0.005375,0.007615,0.48075
44,19,0.001769,-0.004591,0.006255,0.62975
44,20,-0.007675,-0.007312,0.010251,0.01675
44,21,-0.003731,-0.004658,0.008951,0.043
44,22,-0.003749,-0.003775,0.006156,0.0255
44,23,6.7e-05,-0.005248,0.009622,0.3155
44,24,-0.000186,-0.004329,0.005394,0.3965
44,25,-0.00393,-0.005663,0.009366,0.06975
44,26,-0.004672,-0.004821,0.007847,0.03175
44,27,-0.009605,-0.007205,0.010759,0.00775
44,28,-0.011173,-0.00832,0.010774,0.006
44,29,-0.006908,-0.006999,0.010913,0.027
44,30,-0.001455,-0.004885,0.008588,0.20675
44,31,0.005705,-0.006688,0.010151,0.85
44,32,-0.000764,-0.006686,0.012157,0.24625
44,33,0.002448,-0.005995,0.010314,0.54025
44,34,0.002649,-0.004408,0.006767,0.679
44,35,-0.002132,-0.006559,0.00856,0.2515
44,36,-0.000103,-0.006171,0.009425,0.33975
44,37,0.004259,-0.005411,0.011138,0.649
44,38,0.000211,-0.006649,0.011147,0.3125
44,39,-0.003525,-0.005994,0.010423,0.0875
44,40,0.001877,-0.005527,0.012058,0.36575
44,41,0.007643,-0.004763,0.009078,0.94425
44,42,0.012498,-0.005516,0.0114,0.98575
44,43,0.017985,-0.004494,0.01059,1.0
45,0,0.004589,-0.005084,0.012049,0.6045
45,1,-0.002072,-0.003481,0.010033,0.069
45,2,-0.005481,-0.004225,0.012768,0.01125
45,3,-0.006101,-0.00548,0.013556,0.019
45,4,-0.002233,-0.004586,0.007312,0.1
45,5,0.000416,-0.005089,0.012572,0.1975
45,6,-0.000972,-0.004363,0.014167,0.12675
45,7,-0.001991,-0.003975,0.00687,0.1035
45,8,-0.002386,-0.007053,0.008864,0.19875
45,9,0.001619,-0.006861,0.012317,0.44675
45,10,-9.3e-05,-0.007779,0.012103,0.3025
45,11,-0.002197,-0.005569,0.010391,0.1
45,12,-0.002483,-0.00529,0.008222,0.13425
45,13,-0.001957,-0.00391,0.006245,0.12975
45,14,0.003731,-0.006516,0.012841,0.534
45,15,4.4e-05,-0.00394,0.004705,0.449
45,16,-0.002815,-0.00413,0.007304,0.06475
45,17,-0.000962,-0.003079,0.004727,0.16925
45,18,-0.001565,-0.005675,0.008571,0.1995
45,19,-0.001459,-0.004854,0.007282,0.1925
45,20,0.005175,-0.005042,0.014206,0.60025
45,21,0.001991,-0.004142,0.011179,0.3795
45,22,0.001936,-0.003934,0.007122,0.5895
45,23,0.000912,-0.005932,0.011047,0.33925
45,24,-0.00297,-0.003888,0.006541,0.0535
45,25,-0.002872,-0.006036,0.009564,0.10425
45,26,-0.000275,-0.005457,0.007301,0.28825
45,27,-0.002163,-0.007209,0.011604,0.1585
45,28,-0.009919,-0.008602,0.011288,0.0095
45,29,-0.003879,-0.006474,0.013169,0.07975
45,30,0.004068,-0.006053,0.00911,0.74075
45,31,0.000159,-0.006343,0.011988,0.30575
45,32,-0.008092,-0.006817,0.012528,0.01025
45,33,-0.007342,-0.006562,0.011372,0.01875
45,34,-0.002848,-0.004524,0.008379,0.06925
45,35,-0.000271,-0.005945,0.01059,0.315
45,36,0.003977,-0.006279,0.010857,0.68425
45,37,-0.002052,-0.005002,0.013172,0.086
45,38,-0.003077,-0.006054,0.013101,0.10075
45,39,-0.001563,-0.005267,0.011973,0.12125
45,40,-0.000376,-0.004839,0.014304,0.163
45,41,0.004017,-0.005047,0.010527,0.6225
45,42,2.9e-05,-0.005757,0.013205,0.241
45,43,0.002247,-0.004098,0.0128,0.3585
45,44,-0.000364,-0.004515,0.009026,0.26225
46,0,-0.00168,-0.004619,0.007691,0.1385
46,1,-0.003197,-0.003362,0.00612,0.03725
46,2,-0.002898,-0.00391,0.008133,0.04125
46,3,-0.000506,-0.005881,0.008582,0.28625
46,4,0.00357,-0.004255,0.006156,0.85925
46,5,0.003091,-0.004668,0.008563,0.608
46,6,0.003741,-0.004244,0.009462,0.633
46,7,-0.002518,-0.003408,0.005975,0.0395
46,8,0.000328,-0.005085,0.007085,0.39675
46,9,8e-05,-0.006681,0.008257,0.4375
46,10,0.001363,-0.006113,0.008961,0.49125
46,11,0.003189,-0.005851,0.007551,0.77575
46,12,-0.001118,-0.003885,0.007694,0.17025
46,13,0.00109,-0.003848,0.004926,0.6655
46,14,0.004268,-0.005118,0.009566,0.71025
46,15,-0.002028,-0.003083,0.003698,0.09275
46,16,-0.000959,-0.00388,0.005659,0.26475
46,17,-0.00087,-0.003218,0.003558,0.34
46,18,0.001105,-0.005017,0.006775,0.57425
46,19,-0.000395,-0.004162,0.006371,0.3385
46,20,-0.001666,-0.004524,0.010178,0.1255
46,21,-0.001384,-0.004329,0.008527,0.15725
46,22,0.002377,-0.003813,0.005609,0.76125
46,23,0.007751,-0.005323,0.008161,0.96525
46,24,0.001432,-0.003217,0.00609,0.5515
46,25,-0.005802,-0.004995,0.006488,0.0135
46,26,-0.003135,-0.004462,0.004876,0.06275
46,27,0.002321,-0.005713,0.008786,0.61425
46,28,-0.00119,-0.006759,0.00813,0.27725
46,29,-0.003274,-0.00513,0.009797,0.08125
46,30,0.002074,-0.005612,0.006937,0.706
46,31,0.003512,-0.005043,0.009364,0.689
46,32,-0.00231,-0.006056,0.009515,0.171
46,33,0.002273,-0.005764,0.008494,0.65
46,34,-0.001026,-0.004781,0.005843,0.27375
46,35,0.003129,-0.00442,0.009136,0.655
46,36,0.002824,-0.005611,0.007996,0.69925
46,37,0.006143,-0.00489,0.008846,0.874
46,38,0.001825,-0.006122,0.008183,0.5375
46,39,-0.008906,-0.004751,0.008226,0.0005
46,40,-0.002359,-0.005526,0.009359,0.1425
46,41,-0.001433,-0.004609,0.008218,0.1945
46,42,0.000301,-0.00595,0.008667,0.4325
46,43,0.000916,-0.005717,0.008145,0.5065
46,44,-0.00083,-0.005529,0.006221,0.36225
46,45,0.014962,-0.005102,0.008089,0.9995
47,0,-0.008103,-0.002071,0.030713,0.0035
47,1,-0.005226,-2.3e-05,0.02895,0.00825
47,2,-0.000543,-0.003258,0.02715,0.053
47,3,0.010744,-0.005328,0.021563,0.65025
47,4,-0.005262,-0.006046,0.008791,0.038
47,5,-1.3e-05,-0.002124,0.027831,0.04875
47,6,0.001299,-0.00427,0.023436,0.1055
47,7,0.000844,-0.004531,0.006401,0.447
47,8,-0.003879,-0.009663,0.021146,0.1175
47,9,-0.00114,-0.008006,0.021196,0.193
47,10,-0.011312,-0.007746,0.02451,0.01025
47,11,0.003107,-0.004234,0.015301,0.34325
47,12,-0.0082,-0.0058,0.010542,0.00875
47,13,-0.005047,-0.003997,0.008522,0.01525
47,14,-0.002156,-0.00635,0.020834,0.09275
47,15,0.000739,-0.004012,0.006419,0.42625
47,16,-0.001507,-0.004671,0.008172,0.153
47,17,-0.000566,-0.003441,0.00529,0.23
47,18,-0.00095,-0.007221,0.012069,0.2445
47,19,-0.003423,-0.004899,0.009719,0.06325
47,20,0.000874,-0.007962,0.01877,0.26925
47,21,-0.002943,-0.005777,0.012404,0.0755
47,22,-0.005026,-0.005046,0.007871,0.02225
47,23,0.001675,-0.00583,0.016314,0.28975
47,24,0.000173,-0.004354,0.006308,0.325
47,25,-0.004477,-0.006523,0.023876,0.04925
47,26,0.001862,-0.00445,0.022776,0.1405
47,27,0.008279,-0.009571,0.023999,0.57675
47,28,0.008228,-0.01073,0.023059,0.59725
47,29,-0.009939,-0.007978,0.021091,0.016
47,30,-0.002345,-0.006841,0.013827,0.1485
47,31,0.006873,-0.009905,0.016949,0.667
47,32,-0.014341,-0.008461,0.023431,0.0035
47,33,-0.004746,-0.005658,0.019234,0.04275
47,34,0.00042,-0.005535,0.009009,0.3345
47,35,0.007743,-0.008929,0.013643,0.82
47,36,0.012518,-0.008428,0.015868,0.90875
47,37,0.025276,-0.003508,0.026215,0.96925
47,38,0.011966,-0.0053,0.027244,0.59775
47,39,0.019835,-0.005546,0.027178,0.86175
47,40,-0.009406,-0.005412,0.02586,0.0035
47,41,-0.012783,-0.005945,0.013158,0.00075
47,42,-0.015213,-0.007566,0.019548,0.00025
47,43,-0.001962,-0.004663,0.016444,0.076
47,44,-0.001614,-0.005911,0.011791,0.142
47,45,0.006892,-0.00636,0.013055,0.75225
47,46,0.002308,-0.005378,0.008764,0.595
48,0,-0.007045,-0.004144,0.029451,0.01
48,1,-0.011279,-0.002855,0.028061,0.00125
48,2,-0.002143,-0.004153,0.026359,0.05575
48,3,-0.007244,-0.00617,0.020618,0.02175
48,4,-0.004295,-0.005947,0.008844,0.078
48,5,-0.000691,-0.00513,0.026031,0.08
48,6,0.007151,-0.005872,0.021962,0.44925
48,7,-0.007307,-0.004655,0.006624,0.00375
48,8,-0.004008,-0.009828,0.023766,0.1115
48,9,0.000559,-0.011621,0.019392,0.28425
48,10,-0.000399,-0.009989,0.024745,0.184
48,11,0.001017,-0.005377,0.014189,0.26325
48,12,-0.000496,-0.006686,0.009924,0.29325
48,13,0.001167,-0.004748,0.007872,0.4025
48,14,0.002612,-0.008042,0.019833,0.30525
48,15,0.000543,-0.004303,0.006559,0.4145
48,16,-0.001071,-0.005264,0.007894,0.22775
48,17,-0.00201,-0.003591,0.005476,0.0955
48,18,-0.008532,-0.007616,0.011672,0.01975
48,19,-0.004131,-0.005869,0.009361,0.05675
48,20,0.006565,-0.010333,0.018352,0.64425
48,21,0.00159,-0.006087,0.011835,0.37325
48,22,-0.000156,-0.004959,0.008339,0.30475
48,23,0.002679,-0.00767,0.014564,0.42075
48,24,-0.003013,-0.004635,0.00642,0.07075
48,25,0.015962,-0.008325,0.024683,0.814
48,26,0.011887,-0.005212,0.024743,0.61325
48,27,0.015748,-0.010922,0.024916,0.851
48,28,-0.010188,-0.011378,0.02338,0.0385
48,29,0.002854,-0.00875,0.020594,0.34825
48,30,0.009772,-0.008005,0.013444,0.91
48,31,0.009198,-0.011258,0.01676,0.78375
48,32,0.003802,-0.009561,0.022244,0.3485
48,33,0.000595,-0.007762,0.018587,0.24375
48,34,-0.000376,-0.005953,0.009434,0.286
48,35,-0.002244,-0.009357,0.013096,0.2075
48,36,-0.000652,-0.00856,0.015542,0.25575
48,37,0.010713,-0.007018,0.023467,0.58075
48,38,0.009579,-0.008036,0.025822,0.537
48,39,-0.007986,-0.00712,0.026959,0.02075
48,40,0.000619,-0.007447,0.024471,0.161
48,41,-0.008969,-0.007343,0.01214,0.0115
48,42,-0.015187,-0.008502,0.018918,0.00175
48,43,-0.004018,-0.005771,0.015823,0.05675
48,44,-0.002841,-0.006443,0.011777,0.1175
48,45,0.008755,-0.007189,0.011866,0.89775
48,46,0.005506,-0.006131,0.008845,0.876
48,47,0.047055,-0.005972,0.027712,0.99975
49,0,-0.002835,-0.007061,0.023883,0.0965
49,1,0.000914,-0.006453,0.022165,0.17425
49,2,-0.001491,-0.007326,0.021793,0.1145
49,3,0.003049,-0.009062,0.017547,0.43325
49,4,-0.005041,-0.006568,0.008816,0.05325
49,5,0.00214,-0.008922,0.020826,0.2775
49,6,-0.013226,-0.007964,0.019684,0.00175
49,7,-0.002095,-0.005356,0.007121,0.153
49,8,0.000668,-0.010688,0.020663,0.34675
49,9,-0.002386,-0.011909,0.017513,0.24175
49,10,-0.007494,-0.012994,0.02038,0.07775
49,11,0.002365,-0.007762,0.012261,0.53825
49,12,-0.001438,-0.006848,0.010745,0.2335
49,13,-0.001681,-0.005639,0.007746,0.2475
49,14,-0.011592,-0.009133,0.018728,0.01475
49,15,-0.001209,-0.00531,0.005643,0.29025
49,16,0.004181,-0.005582,0.008171,0.82025
49,17,0.002142,-0.004214,0.00511,0.77775
49,18,-0.000281,-0.008739,0.011383,0.351
49,19,-0.002239,-0.006744,0.00902,0.19025
49,20,-0.007069,-0.008651,0.019605,0.0505
49,21,-0.012372,-0.007399,0.012208,0.00075
49,22,-0.004663,-0.005506,0.008226,0.045
49,23,0.001418,-0.008265,0.014541,0.43375
49,24,-0.001367,-0.004645,0.007555,0.2275
49,25,0.004408,-0.009029,0.021205,0.41725
49,26,0.014215,-0.007774,0.020001,0.8965
49,27,0.022327,-0.012505,0.021216,0.97775
49,28,0.03276,-0.013342,0.021117,0.99975
49,29,0.009579,-0.010855,0.018889,0.76175
49,30,0.000137,-0.00956,0.012141,0.4
49,31,0.006802,-0.010665,0.016369,0.68575
49,32,0.010813,-0.011317,0.02099,0.778
49,33,0.005128,-0.011483,0.015126,0.662
49,34,0.001551,-0.00653,0.009632,0.53875
49,35,0.005825,-0.008607,0.014544,0.721
49,36,0.00201,-0.01015,0.014895,0.47925
49,37,0.006296,-0.008261,0.021161,0.5
49,38,0.00614,-0.010564,0.022173,0.51825
49,39,0.01904,-0.009137,0.022009,0.934
49,40,0.005355,-0.009398,0.020888,0.505
