k1,k2,obs,pred,pval
0,0,0.05324786974812193,0.03666418307046568,1.0
1,0,0.31989957117803625,-0.0006630174967112634,1.0
2,0,0.0631892973732048,0.0008134150781563107,0.8755
2,1,0.04293293175326319,0.000501936874828945,0.796
3,0,0.021227125671468693,-0.0006165490185058678,0.67225
3,1,0.028856190439577604,0.0008908315562783236,0.73825
3,2,0.023401532958142835,-0.0005966679005483785,0.688
4,0,-0.01777314396952543,-0.0005379871431759963,0.34925
4,1,0.026795337881151682,-0.0003344530676639766,0.7535
4,2,-0.01614165884114766,0.0005127165897333966,0.35175
4,3,0.06820114033655549,0.000901339716045878,0.90125
5,0,0.04399362059525657,0.00019558339658491838,0.80475
5,1,-0.05822729874083284,-0.00010432540574783435,0.1065
5,2,0.21483641553990337,0.0011296201533407123,0.99975
5,3,0.0558268661574844,0.0010429171043851153,0.868
5,4,0.0013294803008731275,2.5585846140199606e-06,0.50875
6,0,0.08720936203252556,-0.0007690102445761018,0.97
6,1,-0.052546332030715216,-0.0004626747665242316,0.1125
6,2,0.06569755245239395,0.000110922270443449,0.892
6,3,0.08292739053303573,0.0004850097711897436,0.93925
6,4,-0.012055770591420033,-0.00018758426547376154,0.42475
6,5,0.2210895313811586,0.0006106481716155628,1.0
7,0,0.02682854786929368,0.00038822370846187666,0.71725
7,1,-0.009986224533381854,-0.0007145972960227579,0.416
7,2,0.04127875377163908,-0.0008236663178916568,0.82
7,3,-0.027669367726277764,-0.0013455945404362154,0.2845
7,4,-0.0028260527781488825,-0.0003601937978806529,0.49
7,5,0.15068185725014013,0.0002837952274764755,0.9995
7,6,0.229996337416669,0.0007838665260032904,1.0
8,0,-0.13468992146623363,0.00034136861436194797,0.0015
8,1,-0.021707185273654818,-0.00016705273001544311,0.287
8,2,0.013381609930125916,8.057459204267117e-05,0.6095
8,3,0.01099270052197466,0.0013442777272750749,0.577
8,4,0.04764291090987844,-0.0007648088137054023,0.80025
8,5,-0.060979441898307576,-0.0005043150787679159,0.1035
8,6,-0.09652528928592595,-0.0013657766815007282,0.0435
8,7,-0.05683588871098177,0.0003426082170206948,0.094
9,0,-0.11123226357245716,-0.0007234425219062086,0.007
9,1,-0.07401100713565742,-0.0003221447486424866,0.03375
9,2,-0.014765157139009324,-0.0004981249410618856,0.37225
9,3,-0.04663984598817802,-0.0013742192914875577,0.19775
9,4,-0.09728022703403956,0.0008056923928803254,0.04175
9,5,-0.04042796912830627,-0.0003429971842980824,0.19
9,6,0.00564036428615474,0.0005312835915368669,0.547
9,7,0.006696924555155482,0.0009505278308282406,0.54625
9,8,0.27553240054988776,0.001044214105503816,1.0
10,0,-0.04272466430849127,-1.9010536470238976e-05,0.19075
10,1,-0.02489257821222518,-0.0006917407001805958,0.2925
10,2,0.07345461643280404,-0.0010773947937363253,0.92375
10,3,0.029533957237213592,-0.0006377659019087388,0.7165
10,4,-0.0032800253278511674,0.0001281198160133745,0.48875
10,5,0.10837730986818687,-0.00023469207751979716,0.98775
10,6,0.20156423113372662,0.00015793242582847597,0.9995
10,7,0.21470768454391012,0.00017787695476754583,0.99975
10,8,-0.06712685040773984,-0.00017324459498588735,0.11625
10,9,0.0066495870439577396,-0.0011354943392811593,0.57325
11,0,-0.0614987195839814,-0.0005597760636852122,0.079
11,1,-0.027880741114563387,0.0001679420928730383,0.22475
11,2,-0.04874622228442062,-0.0009451989770265091,0.13975
11,3,0.0019881505763239414,0.0010815208011707355,0.5095
11,4,0.09815875766359872,0.0011220495799787442,0.92325
11,5,0.028991945826065842,0.00040452350071230045,0.72725
11,6,-0.043464273360880934,-0.00040426699931846367,0.22925
11,7,-0.0002649698092743894,-0.0003520006754529906,0.48925
11,8,0.2842382952519721,0.002197876069051718,0.99975
11,9,0.15656288896535053,0.0003828856937007561,0.98725
11,10,0.021899288991817183,-0.00042374440529627445,0.657
12,0,-0.09039014001842877,0.0007103523210285396,0.0205
12,1,-0.03347637643987862,-0.0006641257510728983,0.19525
12,2,0.020213570098327617,-0.0003198506001448697,0.6625
12,3,-0.05958033748722929,-0.00023460241716283793,0.1295
12,4,-0.09690970659180498,0.0006093017811946986,0.02875
12,5,-0.02661553458543806,0.0009228366272273506,0.26775
12,6,-0.0004858569134031774,0.0005655026335462209,0.498
12,7,-0.03863537039951923,-0.00018369138286872594,0.20975
12,8,0.06818173625698544,-0.0009456632831976667,0.869
12,9,0.2672515970410635,0.0004887524329327341,0.99925
12,10,0.055575924810957654,-0.0011778812506157937,0.8295
12,11,0.4375891815608984,-0.00034672424545668245,1.0
13,0,-0.05561322618289942,-0.00035399218282019694,0.107
13,1,-0.08040661390648052,-0.0005409968962293516,0.023
13,2,-0.0003948261428301435,-0.0007706315981019877,0.50575
13,3,-0.02343366984071916,-0.0012565543386637806,0.33175
13,4,-0.038869120682115094,0.0010685221481296296,0.24125
13,5,-0.08664553102934473,-0.0003155989244657134,0.0345
13,6,-0.03675154479224765,0.0011108434081891219,0.2425
13,7,-0.03189980812034458,0.0009780950940281186,0.22025
13,8,0.12436540369983179,0.0007915396414492784,0.98175
13,9,0.35355120027881254,0.0002522461795345087,1.0
13,10,-0.04000046755091724,-0.00023661942987774216,0.23675
13,11,0.05999919915768081,0.0008886107670060533,0.83675
13,12,0.19877450602482713,0.00021350983536409294,0.997
14,0,0.04851815986204045,5.712767068740918e-05,0.853
14,1,-0.05269797624028565,0.0005317204707998455,0.09875
14,2,0.09626532904823205,0.0001344059416198619,0.977
14,3,0.07689170509189207,-0.0010053593488356923,0.9235
14,4,-0.02429778237417996,0.0012525196330610607,0.33225
14,5,0.022400102188349865,-0.0016417658177799597,0.68575
14,6,0.13010393446289162,8.248708571550747e-05,0.9885
14,7,-0.00334842481638775,-0.00024735536821004063,0.4785
14,8,-0.09453291438315832,-0.0012908775104119872,0.04675
