sample,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52
10,16,19,31,32,38,28,33,35,23,33,22,24,31,24,22,18,13,18,17,9,15,9,10,7,14,4,7,6,2,3,4,5,3,1,2,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11,15,24,17,32,37,32,32,25,29,26,30,34,18,24,21,19,14,14,16,25,15,12,14,5,9,8,8,3,4,3,5,2,2,1,0,2,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
12,11,17,26,35,37,24,26,36,40,37,25,20,27,19,29,27,18,14,15,14,9,4,10,11,7,5,5,7,6,5,4,2,2,1,1,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13,9,22,29,21,36,37,33,30,33,21,36,28,33,23,18,13,12,19,12,15,12,19,12,13,14,8,3,6,2,1,0,1,1,2,2,1,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
14,15,22,21,32,32,30,33,30,34,27,25,24,22,28,17,19,18,13,20,24,11,7,8,12,6,14,5,7,6,3,3,3,4,1,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,14,19,24,30,41,20,36,33,31,29,34,21,19,26,23,13,24,13,24,16,9,12,8,14,7,7,7,5,4,2,4,3,1,0,4,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
16,11,24,19,31,39,36,33,39,20,32,21,26,23,23,19,17,27,17,18,11,12,15,14,9,9,5,4,4,6,3,1,5,3,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,9,26,27,26,24,38,31,25,26,28,25,31,31,31,23,22,13,17,12,13,14,19,10,8,7,7,10,5,6,5,3,2,4,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,9,28,24,26,34,37,35,22,29,31,34,25,26,23,25,15,20,24,18,11,14,11,9,10,5,4,8,3,2,4,3,2,2,4,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
19,17,28,24,23,29,31,35,29,30,22,35,25,33,15,27,21,13,22,16,11,14,13,7,9,6,5,10,6,4,4,3,6,2,2,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,16,21,19,31,31,43,23,28,36,29,32,29,25,22,28,17,8,14,14,14,11,13,9,13,8,7,4,6,5,9,4,3,1,1,3,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
21,9,21,24,36,32,28,38,32,34,30,29,30,28,19,22,17,13,26,11,11,4,13,8,12,10,10,7,4,7,2,3,2,2,0,1,1,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,6,18,26,27,31,37,38,32,30,28,32,24,22,28,29,19,10,18,10,17,16,11,13,8,5,10,7,8,6,5,4,0,2,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
23,10,24,20,39,33,32,30,29,26,34,27,32,27,17,18,19,17,20,16,11,11,14,9,6,13,5,9,3,4,7,4,5,1,2,3,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
24,5,18,29,32,29,36,39,36,33,23,25,20,30,22,23,17,19,18,18,12,12,11,13,13,11,4,4,4,6,8,2,2,1,1,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,16,20,27,27,40,33,28,24,22,34,31,25,25,30,31,13,16,10,20,17,12,12,15,10,5,10,4,4,2,3,4,3,4,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
26,10,23,26,36,26,47,28,33,36,30,19,23,21,31,16,21,16,19,13,14,15,12,14,8,11,6,4,3,4,2,3,4,3,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,8,19,27,37,26,35,39,32,22,33,29,22,24,23,17,17,23,27,10,20,9,18,13,8,8,4,5,3,5,2,4,6,1,1,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
28,17,19,24,23,36,32,26,37,38,34,25,24,25,28,22,17,12,20,20,17,10,15,6,9,4,9,5,5,4,3,2,4,3,1,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,15,19,20,27,32,34,33,33,34,29,20,27,23,24,19,23,15,20,14,23,20,8,14,10,9,7,3,9,3,1,2,3,2,1,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
30,10,18,34,36,31,23,34,33,28,29,30,29,33,22,15,23,11,16,17,16,15,11,5,7,11,11,8,2,3,6,1,3,4,0,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,16,18,23,20,28,35,34,39,33,26,33,31,29,22,24,15,18,13,15,20,12,13,10,15,7,10,2,2,5,3,1,0,4,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
32,12,20,25,37,30,31,30,25,24,33,23,39,26,18,19,24,18,18,19,18,9,15,9,12,7,9,6,4,6,1,2,5,1,2,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,12,28,21,29,28,28,33,42,28,20,30,25,33,23,16,23,22,15,11,16,16,12,5,11,10,5,11,9,1,1,5,0,4,1,3,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,11,18,33,27,33,29,37,34,25,22,36,28,22,24,25,22,15,13,15,19,16,9,6,11,9,7,8,4,5,3,1,2,2,3,2,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
35,16,22,27,26,34,32,24,27,32,25,35,33,26,19,22,21,21,7,10,19,16,13,11,8,9,10,8,6,6,3,4,1,3,1,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
36,10,15,25,26,44,30,34,35,29,34,27,26,29,29,14,18,21,21,12,7,10,12,11,11,8,6,2,7,8,6,5,4,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
37,16,23,28,28,29,26,22,34,35,33,33,25,28,21,27,16,14,17,19,13,16,10,11,7,7,9,4,5,6,1,5,3,3,0,2,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
38,15,18,30,28,30,24,43,38,35,30,22,29,23,18,22,22,19,13,14,16,15,9,14,6,5,11,4,7,5,1,6,1,2,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,10,24,27,23,36,28,40,30,28,32,30,25,16,25,23,26,21,15,20,12,13,10,11,9,5,6,4,7,6,8,0,2,3,2,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
40,10,23,27,34,29,39,27,34,30,24,32,28,29,23,19,17,15,21,16,14,14,7,10,14,9,7,3,6,2,5,2,2,2,2,1,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
41,16,23,17,26,25,33,30,36,34,39,25,24,29,27,17,20,21,15,14,13,17,15,7,13,4,7,8,6,3,4,5,1,1,4,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,11,19,28,40,32,25,29,33,28,36,17,31,29,29,13,13,15,17,22,19,15,12,7,10,8,8,3,13,2,6,2,1,3,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,13,24,24,22,31,36,29,37,40,23,20,22,18,33,17,28,22,16,14,11,12,12,7,11,14,6,8,5,6,5,3,1,3,3,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,8,19,28,38,24,34,37,23,31,31,27,25,33,31,16,10,18,18,19,16,15,11,3,12,9,5,12,4,2,2,7,2,2,2,3,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,12,23,20,33,41,29,30,36,31,20,30,30,29,26,19,24,14,19,13,14,9,12,9,12,7,8,2,2,8,2,4,1,4,2,2,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
46,12,12,26,23,41,34,30,31,34,31,38,29,20,20,22,15,22,14,18,8,15,11,16,15,8,9,2,6,3,2,1,4,4,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,14,16,28,30,32,40,27,28,27,33,30,19,23,22,34,14,26,16,19,11,8,17,10,10,5,7,8,3,4,4,2,4,3,3,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
48,14,24,26,36,28,26,33,32,26,36,29,27,24,28,19,28,19,21,15,7,11,6,8,13,7,2,8,6,5,4,3,4,2,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
49,16,18,21,32,28,34,32,31,34,23,28,25,32,27,13,31,15,18,10,16,15,11,11,9,8,8,8,6,5,1,2,3,4,2,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
50,11,25,28,25,32,21,34,33,44,36,29,34,14,22,20,18,18,16,16,17,9,10,10,6,11,6,7,8,4,1,2,1,2,4,1,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,9,22,23,29,29,33,43,41,30,30,23,28,23,26,21,21,18,19,17,12,11,10,11,7,5,12,3,5,4,3,2,1,5,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,12,20,22,32,24,35,32,39,38,30,27,23,24,25,20,22,21,19,13,16,6,10,11,6,9,7,4,8,4,6,1,3,3,2,2,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
53,12,18,22,33,32,27,39,33,36,33,23,33,31,16,24,14,17,15,19,14,14,15,13,5,7,3,3,9,3,3,4,7,0,0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
54,9,17,30,31,28,37,23,38,31,25,29,28,27,29,24,31,15,11,16,11,15,3,12,8,10,10,8,5,3,2,1,3,1,4,3,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,10,27,19,27,35,33,38,27,34,33,23,20,24,26,29,21,18,14,18,20,11,11,8,6,9,7,4,6,7,3,3,1,2,1,0,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
56,17,20,26,34,30,27,38,37,21,30,34,33,25,23,21,17,17,14,11,19,14,15,9,8,7,5,5,6,3,1,4,1,2,2,1,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
57,5,22,26,25,39,33,40,32,27,32,23,35,27,26,16,18,18,19,13,10,11,10,7,11,13,10,5,4,6,3,3,5,2,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
58,10,23,32,27,27,26,37,43,32,30,23,42,26,18,17,16,18,13,11,10,15,12,7,9,10,7,10,6,5,5,5,4,1,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,14,22,17,40,36,24,25,35,36,39,22,21,25,28,21,15,23,17,15,9,12,14,15,9,9,9,2,5,7,5,3,2,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
60,17,20,23,25,34,35,33,32,37,33,28,26,22,26,22,16,24,13,10,14,13,14,11,7,7,2,4,8,3,2,1,5,5,1,4,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,13,20,25,31,26,34,36,27,37,34,22,18,28,26,32,18,19,19,13,10,8,8,12,12,12,11,5,3,1,2,5,6,3,1,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
62,12,17,25,31,48,31,27,41,25,25,30,26,22,19,24,16,19,17,19,12,13,12,9,8,12,5,5,6,2,6,2,5,3,0,2,1,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
63,13,25,24,34,33,35,29,30,29,25,34,21,22,28,23,22,14,18,15,15,12,16,10,11,7,7,5,4,7,0,3,0,4,1,0,2,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
64,15,20,29,25,29,37,28,29,34,32,31,23,24,17,18,26,14,20,22,19,14,11,11,9,7,5,4,4,5,4,7,1,1,2,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
65,9,17,26,28,35,40,25,40,23,37,29,29,24,25,28,15,9,18,17,12,14,13,8,9,6,6,9,6,5,4,3,2,2,1,0,4,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
66,9,26,22,20,28,42,37,29,22,45,36,33,16,19,25,16,21,10,12,13,14,12,15,7,4,10,4,9,5,5,4,3,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,10,21,35,26,31,36,33,29,31,32,31,27,23,20,22,22,19,18,19,15,9,8,7,9,7,7,7,5,4,4,5,1,0,5,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,10,24,26,19,29,37,49,34,27,35,29,20,24,28,15,21,20,10,15,21,14,9,8,4,11,8,4,5,10,2,2,2,0,3,3,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
69,11,22,26,21,28,37,34,37,43,27,28,29,19,16,23,23,20,19,14,17,12,16,7,8,8,4,5,4,5,3,2,0,5,1,1,0,2,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
70,16,24,26,30,39,21,26,37,31,27,25,35,25,23,15,22,22,16,12,12,9,10,9,12,10,9,7,1,5,8,3,4,3,3,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
71,9,29,15,26,38,38,34,34,23,31,29,24,22,29,19,22,19,14,13,19,16,8,6,6,9,8,11,6,7,5,1,6,2,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
72,18,21,26,25,31,34,34,23,27,39,24,35,21,27,21,17,25,15,17,16,14,7,8,9,6,7,5,6,8,2,2,3,2,2,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
73,15,18,26,28,44,27,28,30,30,28,30,33,27,22,28,18,20,18,10,10,15,8,10,9,5,9,8,5,3,4,1,3,3,2,2,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
74,9,22,33,34,34,32,38,28,35,27,25,29,18,25,15,18,17,19,20,11,10,17,9,9,7,8,3,8,3,5,3,2,1,1,2,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
75,12,24,26,27,35,22,35,34,31,30,26,27,25,36,18,18,22,10,22,12,10,6,9,16,7,6,5,2,5,6,6,3,1,1,3,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,8,20,23,34,26,33,37,34,35,36,27,25,23,20,22,16,22,14,14,15,20,17,5,5,7,8,6,3,6,3,2,2,3,3,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,15,20,23,29,34,29,38,29,27,29,37,26,21,31,27,12,17,17,9,15,13,13,16,6,7,6,3,5,7,4,3,2,1,2,2,1,0,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
78,20,24,28,26,32,31,25,37,39,29,20,30,20,26,20,18,12,15,20,12,13,18,10,11,5,6,3,8,4,5,4,1,0,3,1,1,1,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0
79,17,15,25,35,37,33,24,26,30,22,28,34,22,36,18,22,16,20,16,10,14,12,10,10,9,7,9,4,4,3,2,3,2,2,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
80,9,22,24,29,33,30,43,30,18,40,31,25,21,20,19,19,20,23,12,14,26,8,13,12,4,9,3,3,3,3,5,2,1,0,3,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
81,20,19,24,24,37,34,32,25,23,34,32,31,31,27,20,9,22,20,13,14,10,8,10,11,12,6,6,8,5,3,3,1,2,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
82,15,18,27,35,29,36,30,34,34,26,24,16,27,21,23,20,22,15,22,14,10,9,8,11,3,14,4,10,4,3,0,4,3,4,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,18,22,19,25,31,33,29,38,39,34,25,24,24,23,28,19,17,17,7,18,13,10,7,9,13,7,8,4,3,0,3,3,1,3,2,2,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
84,16,25,21,29,38,28,30,25,28,31,27,30,33,16,15,26,24,14,15,9,12,14,10,14,10,8,9,4,3,3,4,2,2,1,0,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
85,16,16,28,28,26,31,30,36,31,35,20,34,24,26,25,15,23,18,12,19,8,13,10,5,6,8,6,6,7,6,4,1,2,1,1,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
86,12,30,34,21,27,33,33,32,29,27,27,30,26,25,25,16,15,13,13,16,20,10,10,11,7,10,4,1,6,6,1,2,1,1,1,4,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
87,13,22,31,25,36,39,33,24,30,26,21,33,21,16,25,24,13,18,18,13,17,17,7,11,4,6,10,4,4,6,6,3,3,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
88,9,20,23,28,37,40,24,31,29,29,30,37,22,17,26,24,14,18,17,21,10,7,14,7,10,10,4,2,4,2,2,2,4,1,1,3,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
89,10,15,30,28,35,33,33,26,27,46,24,36,26,14,22,13,18,18,15,14,19,6,11,5,15,11,2,5,7,7,4,2,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
90,13,15,36,32,26,29,35,21,37,36,29,30,13,34,19,26,20,12,10,10,13,10,6,18,7,11,3,4,3,4,7,3,1,4,0,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
91,12,18,22,36,42,33,24,34,24,33,39,28,19,23,18,27,14,17,16,9,12,12,10,14,5,10,4,3,2,4,4,3,2,3,2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
92,13,23,26,29,37,37,31,20,27,30,30,29,33,18,27,21,21,20,14,12,8,5,10,8,10,5,5,9,4,7,2,2,2,1,1,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
93,17,24,29,26,36,36,24,31,36,28,28,28,20,22,29,21,17,10,11,13,14,9,11,15,8,7,6,3,3,5,2,5,2,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,12,23,17,39,29,25,29,33,40,27,29,33,30,19,21,25,19,13,16,13,16,11,7,11,6,4,5,7,5,5,4,1,2,2,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
95,8,24,26,33,31,23,27,43,39,24,32,28,24,24,21,11,15,15,20,10,16,17,9,12,8,11,2,7,3,3,5,2,2,0,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,12,21,30,24,31,29,38,26,36,30,32,29,20,19,24,21,19,14,13,15,18,15,12,4,10,10,7,3,4,3,3,1,1,0,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,13,19,29,31,24,31,41,37,31,22,25,29,22,20,22,27,23,12,14,12,12,12,10,9,17,5,5,4,2,5,5,4,3,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,7,16,31,29,23,39,38,37,28,26,22,32,19,26,31,22,24,16,16,10,12,16,11,4,11,5,3,6,1,2,3,2,6,1,1,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,14,17,22,32,35,39,41,35,25,23,35,25,28,23,21,13,20,22,10,15,8,14,14,1,6,10,5,3,7,6,2,2,3,1,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,14,19,26,30,29,24,33,42,32,21,34,34,23,29,22,19,14,17,16,12,15,13,8,8,9,9,5,6,2,5,1,3,3,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
101,13,21,27,36,38,33,29,34,22,27,31,23,21,27,24,24,15,25,20,13,8,11,6,7,5,8,5,4,2,5,5,2,2,3,2,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
102,10,17,24,25,37,25,42,37,20,30,24,26,31,26,25,21,19,15,23,14,14,10,10,4,10,8,8,4,4,5,3,4,0,1,2,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
103,10,24,31,37,18,26,41,27,36,32,22,23,27,27,18,18,19,23,15,12,16,12,11,15,3,4,5,9,4,4,3,3,2,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,15,24,20,25,32,39,34,30,25,25,30,31,23,18,28,19,22,15,19,14,15,13,12,5,3,7,7,11,5,4,2,2,0,2,1,0,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
105,10,19,35,28,32,30,32,34,33,26,22,22,26,23,26,23,24,20,12,14,17,8,10,8,5,8,13,3,4,0,0,2,2,2,2,1,1,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0
106,12,12,32,39,23,35,43,28,27,28,30,24,30,26,22,15,5,18,23,19,12,12,7,9,10,8,8,1,6,6,5,2,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,12,25,25,23,30,30,32,35,28,34,24,33,24,25,27,16,24,17,19,15,14,11,8,6,3,10,6,1,6,6,3,2,1,2,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,13,23,16,35,35,36,25,22,33,35,30,32,25,25,23,20,17,13,13,10,14,15,8,10,7,7,7,5,5,5,3,2,3,3,1,2,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
109,11,24,29,36,33,34,24,22,35,26,34,27,26,27,16,21,20,12,12,10,16,19,10,11,7,3,4,7,6,4,3,2,5,1,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
110,15,25,30,26,28,28,29,38,33,37,33,26,24,21,16,17,19,18,11,14,17,11,10,6,7,8,5,2,9,2,4,6,0,2,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
111,16,21,21,30,36,23,34,33,28,32,22,36,22,25,19,22,20,15,14,15,19,15,6,9,8,5,8,3,5,5,4,3,3,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,13,20,29,23,27,35,24,28,39,30,35,36,33,15,12,21,19,18,13,13,16,13,12,8,7,4,8,7,8,4,3,2,2,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,15,23,26,26,33,30,36,32,19,28,29,28,28,22,30,22,21,14,19,11,10,7,9,8,11,6,7,8,3,3,4,2,4,1,3,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,18,16,25,34,27,28,36,31,23,23,34,26,29,32,22,19,13,18,18,17,10,14,7,12,6,8,6,3,4,2,4,7,4,0,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,12,20,33,23,26,35,36,25,35,25,28,29,19,32,26,23,26,13,21,11,14,9,6,8,15,4,5,4,8,3,2,0,1,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
116,11,22,25,28,35,36,41,30,27,27,25,24,36,23,22,16,20,15,8,18,13,11,9,10,8,2,8,6,4,1,7,4,1,1,1,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
117,14,21,14,36,31,42,22,40,23,21,38,26,19,33,28,20,22,16,17,14,10,14,11,4,7,8,6,5,4,0,4,4,4,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
118,10,22,25,33,25,37,26,31,41,30,28,32,30,24,19,18,21,15,14,11,12,16,6,6,9,7,5,6,5,1,4,3,5,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,11,21,23,38,31,33,36,24,28,33,32,24,26,26,24,18,19,19,12,9,9,17,5,10,11,9,7,5,5,3,4,3,0,2,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,13,23,18,28,37,29,20,27,41,42,28,25,26,22,30,21,16,24,14,12,13,5,11,15,5,3,4,6,3,4,4,1,2,1,2,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,12,19,22,21,41,43,31,31,30,23,33,28,23,23,22,25,22,13,14,19,5,8,8,15,7,7,5,5,5,4,6,3,1,1,1,3,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0
122,10,18,25,25,41,28,42,33,37,23,26,28,22,25,21,28,15,17,10,10,14,13,11,13,8,11,6,4,1,4,4,0,4,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
123,8,26,22,31,35,30,35,27,31,25,34,21,26,29,16,22,25,15,18,10,16,5,13,9,7,12,11,1,4,2,3,2,2,3,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,10,22,23,30,33,29,37,31,27,30,35,34,22,17,28,17,19,18,14,14,15,12,6,10,10,8,4,4,3,8,2,1,2,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,12,25,24,23,39,27,31,25,35,29,34,27,27,24,23,17,18,17,18,14,12,10,14,11,4,6,8,4,5,5,6,1,1,1,0,0,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
126,17,22,23,27,34,33,26,27,29,36,37,19,20,26,23,21,21,13,18,13,16,9,12,9,6,4,8,8,6,2,4,6,3,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
