item,subject,response,y_hat,y_pred,loo,ku
0,1297,0.0,0.046,0.953816,-0.050374,0.219119
0,1299,1.0,0.31975,0.330731,-1.302515,0.199937
0,1300,0.0,0.48125,0.530205,-0.711682,0.00988
0,1301,0.0,0.0915,0.902958,-0.110962,0.185853
0,1302,1.0,0.53675,0.537397,-0.69155,0.089165
0,1303,1.0,0.48625,0.475297,-0.839891,0.199045
0,1304,0.0,0.102,0.902563,-0.110858,0.314132
0,1305,0.0,0.66725,0.334468,-1.229161,0.125618
0,1306,0.0,0.24325,0.75419,-0.31065,0.206027
0,1307,0.0,0.10425,0.887829,-0.129185,0.047484
0,1309,0.0,0.1865,0.813408,-0.2279,0.272013
0,1310,1.0,0.73125,0.736823,-0.326808,0.144346
0,1311,0.0,0.2065,0.808572,-0.234194,0.127381
0,1312,0.0,0.62475,0.37797,-1.09135,0.173889
0,1313,1.0,0.103,0.105326,-3.066081,0.509466
0,1315,0.0,0.329,0.681475,-0.423646,0.140806
0,1317,0.0,0.09075,0.910385,-0.101726,0.314789
0,1318,1.0,0.56675,0.559783,-0.640926,0.288531
0,1319,1.0,0.61,0.61306,-0.537865,0.106838
0,1320,1.0,0.51325,0.509967,-0.755698,0.336831
0,1321,0.0,0.229,0.76909,-0.289986,0.168789
0,1322,1.0,0.45175,0.457215,-0.885639,0.171214
0,1323,1.0,0.82,0.817222,-0.213444,-0.019065
0,1324,1.0,0.31925,0.316928,-1.355906,0.242791
0,1325,0.0,0.42225,0.574361,-0.62172,0.038012
0,1326,1.0,0.25025,0.248888,-1.706952,0.370272
0,1327,1.0,0.89975,0.901946,-0.107111,0.107683
0,1328,1.0,0.80325,0.803699,-0.231648,0.009381
0,1329,0.0,0.242,0.764963,-0.295338,0.099409
0,1330,0.0,0.24625,0.743581,-0.327417,0.274907
0,1331,0.0,0.40975,0.597448,-0.573543,0.189164
0,1332,0.0,0.62075,0.385076,-1.068365,0.105323
0,1333,1.0,0.37125,0.383087,-1.110765,0.17611
0,1335,1.0,0.49675,0.498325,-0.779777,0.188127
0,1336,1.0,0.608,0.596189,-0.564687,0.216456
0,1337,0.0,0.1835,0.821024,-0.215927,0.14046
0,1338,0.0,0.581,0.425648,-0.957904,0.095041
0,1339,1.0,0.72075,0.711375,-0.366739,0.079029
0,1340,0.0,0.04475,0.949752,-0.055005,0.212874
0,1341,0.0,0.77375,0.236247,-1.628131,0.134531
0,1342,1.0,0.64075,0.630205,-0.505887,0.139057
0,1343,0.0,0.60675,0.394173,-1.045329,0.134805
0,1344,0.0,0.4725,0.527966,-0.713388,0.106135
0,1345,0.0,0.17075,0.837394,-0.193389,0.17536
0,1346,1.0,0.1955,0.195855,-2.061153,0.430117
0,1347,0.0,0.27675,0.709313,-0.382599,0.036389
0,1348,0.0,0.6355,0.368768,-1.124088,0.137516
0,1349,0.0,0.05425,0.944216,-0.061558,0.23455
0,1350,0.0,0.71075,0.287693,-1.414961,0.017504
0,1351,1.0,0.67175,0.677438,-0.422502,0.062277
0,1352,0.0,0.1545,0.848604,-0.178535,0.071251
0,1353,0.0,0.09025,0.907402,-0.104609,0.303692
0,1354,1.0,0.485,0.488507,-0.816859,0.266626
0,1356,1.0,0.73275,0.740556,-0.321534,0.154602
0,1357,1.0,0.919,0.921063,-0.085024,0.063447
0,1358,0.0,0.1735,0.827577,-0.208274,0.085004
0,1359,1.0,0.65575,0.652658,-0.464786,0.237641
0,1360,0.0,0.036,0.964897,-0.037785,0.133369
0,1361,1.0,0.8845,0.87743,-0.136487,0.078837
0,1362,1.0,0.90575,0.909616,-0.098616,0.030778
0,1363,0.0,0.07575,0.929853,-0.077967,0.12645
0,1364,0.0,0.29875,0.702903,-0.39105,0.247334
0,1365,1.0,0.2355,0.238896,-1.728857,0.315871
0,1366,0.0,0.22875,0.768873,-0.288904,0.082557
0,1368,1.0,0.8275,0.82335,-0.20605,-0.028453
0,1369,1.0,0.8605,0.857498,-0.162356,0.106942
0,1370,1.0,0.9535,0.951276,-0.051276,-0.015181
0,1371,0.0,0.65375,0.353728,-1.15769,0.27966
0,1372,1.0,0.96675,0.969261,-0.031735,0.000652
0,1373,1.0,0.50175,0.489511,-0.802082,0.171315
0,1374,0.0,0.05025,0.951856,-0.052286,0.149615
0,1375,0.0,0.036,0.96467,-0.038098,0.084088
0,1376,1.0,0.22625,0.223749,-1.82516,0.294545
0,1377,0.0,0.05625,0.938661,-0.068077,0.031152
0,1378,0.0,0.13575,0.866091,-0.156617,-0.04988
0,1379,1.0,0.19925,0.197845,-2.057543,0.457138
0,1380,0.0,0.163,0.841939,-0.187651,0.204012
0,1382,0.0,0.034,0.966395,-0.03598,0.064333
0,1383,1.0,0.8665,0.857567,-0.161249,-0.040372
0,1384,1.0,0.41625,0.404096,-1.033115,0.148707
0,1386,1.0,0.87525,0.883677,-0.129064,0.238614
0,1387,0.0,0.64125,0.363849,-1.141247,0.110181
0,1388,1.0,0.7515,0.745708,-0.31411,0.197784
0,1389,0.0,0.15525,0.835052,-0.195448,-0.017256
0,1391,1.0,0.6225,0.615815,-0.527969,0.073026
0,1392,0.0,0.40925,0.584498,-0.598975,0.165556
0,1393,0.0,0.28325,0.699884,-0.397688,0.233093
0,1394,0.0,0.049,0.951646,-0.052616,0.056704
0,1395,0.0,0.47925,0.508757,-0.753,0.134458
0,1397,1.0,0.839,0.840807,-0.182171,0.148456
0,1398,1.0,0.8295,0.830106,-0.197016,0.054504
0,1399,1.0,0.64925,0.647862,-0.471515,0.224
0,1400,1.0,0.918,0.915877,-0.090775,-0.00601
0,1401,1.0,0.23875,0.241918,-1.725133,0.289117
0,1402,0.0,0.18425,0.8145,-0.225553,0.163001
0,1404,1.0,0.59475,0.60274,-0.554659,0.270777
0,1405,1.0,0.436,0.438743,-0.947417,0.056251
0,1406,1.0,0.8265,0.827787,-0.199972,0.174029
0,1407,0.0,0.1125,0.889787,-0.126389,0.059364
0,1408,1.0,0.903,0.903003,-0.106572,0.074222
0,1409,1.0,0.61875,0.627828,-0.514422,0.161277
0,1410,0.0,0.1205,0.876377,-0.142799,0.135653
0,1411,0.0,0.0355,0.964486,-0.038295,0.149254
0,1412,0.0,0.46025,0.546297,-0.671372,0.222838
0,1413,1.0,0.24,0.246887,-1.728908,0.35238
0,1414,1.0,0.827,0.82039,-0.209261,-0.087731
0,1415,0.0,0.03675,0.96578,-0.03674,0.149631
0,1416,1.0,0.91675,0.914547,-0.092943,-0.08415
0,1417,1.0,0.62725,0.626172,-0.511773,-0.030022
0,1418,0.0,0.552,0.451238,-0.887908,0.125386
0,1419,0.0,0.09225,0.906857,-0.106053,0.167132
0,1420,1.0,0.669,0.660124,-0.451972,0.187981
0,1421,1.0,0.73,0.743015,-0.318846,0.017112
0,1423,1.0,0.672,0.677517,-0.4234,0.311595
0,1424,1.0,0.8795,0.875538,-0.138912,0.102446
0,1425,0.0,0.3605,0.645527,-0.484679,0.196379
0,1426,1.0,0.6145,0.625693,-0.511115,0.239653
0,1427,1.0,0.58225,0.587235,-0.591822,0.302112
0,1428,0.0,0.53825,0.473456,-0.834341,0.154276
0,1429,1.0,0.93725,0.934196,-0.070184,0.178487
0,1430,1.0,0.475,0.465177,-0.862366,0.168951
0,1431,0.0,0.737,0.26707,-1.481954,0.099332
0,1433,0.0,0.2305,0.757924,-0.307621,0.083139
0,1434,1.0,0.82875,0.827202,-0.199426,0.010273
0,1436,0.0,0.1725,0.822585,-0.212853,0.093182
0,1437,0.0,0.06725,0.937843,-0.069384,0.096858
0,1438,0.0,0.298,0.707642,-0.380673,0.044363
0,1439,0.0,0.057,0.94372,-0.06154,0.108919
0,1440,1.0,0.74875,0.756575,-0.298006,0.058573
0,1441,0.0,0.42725,0.577421,-0.616539,0.115596
0,1442,0.0,0.313,0.689299,-0.411903,0.222376
0,1444,0.0,0.055,0.947974,-0.05657,0.11537
0,1445,0.0,0.1615,0.845014,-0.184863,0.186861
0,1446,0.0,0.0475,0.950693,-0.053826,0.169082
0,1447,0.0,0.06375,0.939705,-0.066807,0.170925
0,1449,1.0,0.34375,0.342698,-1.250698,0.24175
0,1450,0.0,0.29925,0.703099,-0.389645,0.080754
0,1451,1.0,0.65325,0.655251,-0.460187,0.190904
0,1452,1.0,0.89425,0.888501,-0.12413,0.208247
0,1453,1.0,0.629,0.636988,-0.492884,-0.00992
0,1454,0.0,0.1695,0.831571,-0.203383,0.09423
0,1455,1.0,0.86825,0.856614,-0.16307,0.027238
0,1456,1.0,0.76925,0.765614,-0.287526,0.105971
0,1457,0.0,0.0355,0.965443,-0.037035,0.173272
0,1458,0.0,0.544,0.443824,-0.912598,0.319181
0,1460,1.0,0.731,0.741093,-0.32255,0.088505
0,1463,1.0,0.184,0.176777,-2.162071,0.466835
0,1464,0.0,0.0395,0.96617,-0.036146,0.242631
0,1465,0.0,0.20725,0.801475,-0.242606,0.171642
0,1466,1.0,0.98225,0.981311,-0.019109,0.103958
0,1467,1.0,0.74075,0.745168,-0.314906,-0.032189
0,1468,1.0,0.2165,0.211079,-1.910423,0.225654
0,1469,1.0,0.57175,0.575115,-0.612715,0.150032
0,1470,1.0,0.29075,0.296699,-1.435923,0.223574
0,1471,1.0,0.9055,0.905022,-0.103732,0.078404
0,1474,1.0,0.52525,0.523772,-0.726532,0.223519
0,1475,1.0,0.59275,0.609684,-0.545905,0.086531
0,1476,1.0,0.94025,0.9375,-0.066333,-0.036972
0,1477,1.0,0.71425,0.719721,-0.353463,0.055482
0,1479,0.0,0.14525,0.863396,-0.159516,0.004908
0,1480,1.0,0.473,0.473708,-0.838698,0.158059
0,1481,1.0,0.525,0.532655,-0.700908,0.152561
0,1482,1.0,0.726,0.722938,-0.349236,0.307757
0,1483,1.0,0.19875,0.202286,-1.958069,0.243289
0,1484,0.0,0.4315,0.572769,-0.620262,0.225906
0,1485,0.0,0.079,0.914596,-0.096734,0.046153
0,1486,0.0,0.5665,0.438328,-0.92949,0.09744
0,1487,0.0,0.39275,0.601509,-0.56429,0.176621
0,1490,0.0,0.1725,0.828551,-0.207712,0.128642
0,1491,0.0,0.15725,0.84031,-0.190642,0.075682
0,1492,0.0,0.444,0.540665,-0.684523,0.227981
0,1493,0.0,0.0705,0.936497,-0.069971,0.122386
0,1494,1.0,0.582,0.556615,-0.647898,0.165187
0,1495,0.0,0.10125,0.901062,-0.11296,0.110343
0,1497,0.0,0.04075,0.960789,-0.042442,0.049375
0,1498,1.0,0.25875,0.246921,-1.685081,0.173523
0,1499,1.0,0.27,0.272442,-1.549969,0.292455
0,1500,0.0,0.0535,0.942157,-0.063566,0.142956
0,1501,1.0,0.93375,0.928547,-0.076556,0.095463
0,1502,1.0,0.67325,0.666908,-0.443378,0.215684
0,1503,1.0,0.8605,0.86259,-0.155042,0.070415
0,1504,1.0,0.593,0.591286,-0.579982,0.0572
0,1506,0.0,0.09725,0.906232,-0.106321,0.070259
0,1508,1.0,0.87525,0.87084,-0.144858,0.05448
0,1509,0.0,0.03275,0.966181,-0.036154,0.123031
0,1510,1.0,0.678,0.6819,-0.415983,0.010184
0,1511,0.0,0.09075,0.912494,-0.098991,0.050872
0,1512,1.0,0.79125,0.790884,-0.24959,0.148183
0,1513,1.0,0.9405,0.936887,-0.067092,0.084731
0,1514,0.0,0.15625,0.849225,-0.179625,0.065975
0,1515,1.0,0.8405,0.832608,-0.193208,0.004606
0,1516,0.0,0.07475,0.923882,-0.08484,0.17439
0,1517,0.0,0.14775,0.856043,-0.168748,0.228642
0,1518,0.0,0.05675,0.943252,-0.062375,0.252133
0,1519,0.0,0.4085,0.598596,-0.571669,0.226429
0,1520,0.0,0.1765,0.825097,-0.209459,0.103581
0,1521,0.0,0.1405,0.852522,-0.173988,0.035
0,1522,1.0,0.80625,0.804114,-0.231219,0.039935
0,1523,0.0,0.035,0.965747,-0.036819,0.164897
0,1524,1.0,0.3635,0.368161,-1.16733,0.139697
0,1525,1.0,0.538,0.548417,-0.662408,0.169076
0,1526,0.0,0.10875,0.894393,-0.120095,0.150489
0,1527,0.0,0.35425,0.643662,-0.487986,0.209838
0,1528,0.0,0.16775,0.830292,-0.202574,0.031343
0,1529,1.0,0.37725,0.3821,-1.105709,0.232319
0,1530,1.0,0.17325,0.17227,-2.195591,0.246316
0,1531,0.0,0.301,0.68988,-0.413139,0.053055
0,1532,1.0,0.63675,0.634866,-0.499887,0.191479
0,1533,1.0,0.6725,0.674072,-0.428874,0.143799
0,1534,0.0,0.21525,0.786134,-0.265053,0.187062
0,1535,1.0,0.68925,0.699061,-0.387352,0.255715
0,1537,0.0,0.2335,0.769424,-0.28919,0.211738
0,1538,1.0,0.321,0.326713,-1.309196,0.293287
0,1539,0.0,0.08325,0.917359,-0.093129,0.070931
0,1540,0.0,0.105,0.895903,-0.119167,0.20685
0,1541,0.0,0.05625,0.944014,-0.061597,0.096488
0,1542,0.0,0.30325,0.708659,-0.381778,0.180513
0,1543,0.0,0.07125,0.932767,-0.074694,-0.020048
0,1544,1.0,0.8985,0.902675,-0.106403,0.072433
0,1545,1.0,0.31225,0.310766,-1.380949,0.23853
0,1546,0.0,0.154,0.843718,-0.185837,0.21568
0,1547,0.0,0.1165,0.888415,-0.128272,0.099931
0,1548,0.0,0.539,0.466026,-0.853801,0.124974
0,1549,0.0,0.5075,0.503242,-0.770709,0.351942
0,1550,0.0,0.101,0.892208,-0.123319,0.140816
0,1551,0.0,0.08575,0.914083,-0.096648,0.09537
0,1552,0.0,0.183,0.823839,-0.211582,0.215484
0,1553,0.0,0.17675,0.814985,-0.222233,0.185911
0,1554,1.0,0.88425,0.891308,-0.119986,0.058427
0,1556,1.0,0.8845,0.880961,-0.132504,0.089038
0,1557,1.0,0.90075,0.894658,-0.116155,0.128886
0,1558,0.0,0.5505,0.457793,-0.876586,0.181227
0,1559,0.0,0.45875,0.535577,-0.699891,0.128506
0,1560,1.0,0.915,0.912526,-0.095223,0.282151
0,1561,0.0,0.29875,0.696537,-0.402455,0.163838
0,1562,0.0,0.38625,0.630981,-0.513884,0.126634
0,1563,0.0,0.71175,0.302294,-1.356462,0.145874
0,1564,0.0,0.53025,0.464555,-0.853791,0.056088
0,1565,1.0,0.51625,0.522611,-0.729594,0.237843
0,1566,1.0,0.82825,0.826578,-0.20048,0.173912
0,1567,1.0,0.2885,0.288098,-1.486628,0.28447
0,1568,0.0,0.548,0.444034,-0.912207,0.208376
0,1569,0.0,0.1145,0.887674,-0.128827,0.050495
0,1570,0.0,0.74225,0.249205,-1.573328,0.409566
0,1571,1.0,0.36425,0.363479,-1.17204,0.316484
