	Mean	MCSE	StdDev	5%	50%	95%	N_Eff	N_Eff/s	R_hat
theta[129,3]	-0.81	0.0083	0.67	-2.0	-0.77	0.22	6534.0	13.0	1.0
theta[130,3]	-0.32	0.0097	0.84	-1.7	-0.28	1.0	7568.0	15.0	1.0
theta[131,3]	0.98	0.0072	0.64	-0.03	0.96	2.1	7762.0	15.0	1.0
theta[132,3]	-0.57	0.0094	0.7	-1.8	-0.52	0.48	5440.0	11.0	1.0
theta[133,3]	0.67	0.0068	0.59	-0.26	0.65	1.7	7394.0	15.0	1.0
theta[134,3]	-0.19	0.0097	0.88	-1.7	-0.13	1.2	8224.0	16.0	1.0
theta[135,3]	-0.5	0.0098	0.79	-1.9	-0.45	0.7	6470.0	13.0	1.0
theta[136,3]	-0.19	0.01	0.88	-1.7	-0.16	1.2	7509.0	15.0	1.0
theta[137,3]	-0.57	0.0089	0.75	-1.9	-0.54	0.56	7255.0	14.0	1.0
theta[138,3]	-0.59	0.0092	0.76	-1.9	-0.53	0.55	6846.0	13.0	1.0
theta[139,3]	-0.97	0.0087	0.65	-2.1	-0.92	0.012	5716.0	11.0	1.0
theta[140,3]	-0.48	0.0096	0.78	-1.9	-0.42	0.69	6672.0	13.0	1.0
theta[141,3]	-0.3	0.01	0.89	-1.8	-0.27	1.1	7362.0	14.0	1.0
theta[142,3]	-0.097	0.0061	0.51	-0.92	-0.1	0.73	6932.0	14.0	1.0
theta[143,3]	-1.1	0.0085	0.65	-2.2	-1.0	-0.096	5879.0	12.0	1.0
theta[144,3]	0.96	0.0061	0.51	0.11	0.95	1.8	6901.0	14.0	1.0
theta[145,3]	-0.21	0.011	0.93	-1.8	-0.17	1.2	6888.0	14.0	1.0
theta[146,3]	-1.3	0.0082	0.61	-2.3	-1.2	-0.35	5466.0	11.0	1.0
theta[147,3]	1.0	0.0068	0.5	0.2	1.0	1.8	5322.0	10.0	1.0
theta[148,3]	-0.8	0.0085	0.69	-2.0	-0.75	0.24	6439.0	13.0	1.0
theta[149,3]	0.29	0.0061	0.54	-0.59	0.28	1.2	7754.0	15.0	1.0
theta[150,3]	-0.28	0.011	0.88	-1.8	-0.24	1.1	6708.0	13.0	1.0
theta[151,3]	-0.56	0.0098	0.77	-1.9	-0.51	0.6	6141.0	12.0	1.0
theta[152,3]	-0.32	0.0097	0.82	-1.7	-0.28	0.96	7245.0	14.0	1.0
theta[153,3]	-0.61	0.011	0.76	-1.9	-0.55	0.56	5120.0	10.0	1.0
theta[154,3]	-0.27	0.01	0.89	-1.8	-0.23	1.1	7281.0	14.0	1.0
theta[155,3]	0.37	0.01	0.81	-1.0	0.42	1.6	6480.0	13.0	1.0
theta[156,3]	-0.4	0.01	0.81	-1.8	-0.33	0.83	6394.0	13.0	1.0
theta[157,3]	-0.17	0.0063	0.5	-1.0	-0.16	0.64	6323.0	12.0	1.0
theta[158,3]	-0.82	0.0093	0.68	-2.0	-0.76	0.21	5361.0	11.0	1.0
theta[159,3]	-0.9	0.0086	0.69	-2.1	-0.85	0.14	6361.0	12.0	1.0
theta[160,3]	-0.84	0.0091	0.7	-2.1	-0.79	0.2	5896.0	12.0	1.0
theta[161,3]	1.8	0.0077	0.67	0.7	1.7	2.9	7684.0	15.0	1.0
theta[162,3]	0.64	0.0068	0.52	-0.22	0.64	1.5	5952.0	12.0	1.0
theta[163,3]	-0.44	0.0064	0.5	-1.3	-0.44	0.35	6068.0	12.0	1.0
theta[164,3]	0.13	0.0059	0.5	-0.69	0.13	0.96	7181.0	14.0	1.0
theta[165,3]	-0.2	0.01	0.89	-1.7	-0.16	1.2	7621.0	15.0	1.0
theta[166,3]	0.25	0.0058	0.48	-0.52	0.24	1.1	7051.0	14.0	1.0
theta[167,3]	-0.85	0.0087	0.69	-2.1	-0.79	0.19	6173.0	12.0	1.0
theta[168,3]	-0.32	0.01	0.86	-1.8	-0.3	1.0	7205.0	14.0	1.0
theta[169,3]	-0.46	0.011	0.8	-1.9	-0.41	0.76	5749.0	11.0	1.0
theta[170,3]	-0.19	0.0096	0.9	-1.7	-0.16	1.2	8825.0	17.0	1.0
theta[171,3]	-0.26	0.01	0.92	-1.8	-0.24	1.2	8463.0	17.0	1.0
theta[172,3]	-0.87	0.0095	0.73	-2.2	-0.81	0.24	5919.0	12.0	1.0
theta[173,3]	0.96	0.0062	0.54	0.075	0.94	1.9	7456.0	15.0	1.0
theta[174,3]	0.17	0.0062	0.53	-0.69	0.17	1.0	7415.0	15.0	1.0
theta[175,3]	0.49	0.0059	0.48	-0.28	0.49	1.3	6789.0	13.0	1.0
theta[176,3]	0.46	0.0066	0.51	-0.38	0.47	1.3	5994.0	12.0	1.0
theta[177,3]	0.25	0.0065	0.55	-0.63	0.24	1.2	7159.0	14.0	1.0
theta[178,3]	0.43	0.006	0.49	-0.39	0.44	1.2	6633.0	13.0	1.0
theta[179,3]	-0.4	0.0058	0.48	-1.2	-0.39	0.36	6899.0	14.0	1.0
theta[180,3]	-0.64	0.0099	0.74	-1.9	-0.59	0.47	5521.0	11.0	1.0
theta[181,3]	-0.76	0.0092	0.7	-2.0	-0.71	0.3	5926.0	12.0	1.0
theta[182,3]	-0.53	0.01	0.77	-1.9	-0.49	0.63	5909.0	12.0	1.0
theta[183,3]	0.55	0.0066	0.58	-0.37	0.55	1.5	7810.0	15.0	1.0
theta[184,3]	-0.52	0.0092	0.74	-1.8	-0.47	0.6	6451.0	13.0	1.0
theta[185,3]	-0.53	0.0069	0.5	-1.3	-0.53	0.27	5193.0	10.0	1.0
theta[186,3]	-0.78	0.0098	0.72	-2.1	-0.72	0.3	5457.0	11.0	1.0
theta[187,3]	-1.3	0.0082	0.61	-2.4	-1.3	-0.44	5466.0	11.0	1.0
theta[188,3]	-0.26	0.011	0.85	-1.7	-0.23	1.1	6304.0	12.0	1.0
theta[189,3]	-0.17	0.0097	0.88	-1.7	-0.14	1.2	8258.0	16.0	1.0
theta[190,3]	-1.0	0.0085	0.66	-2.1	-0.96	-0.019	6014.0	12.0	1.0
theta[191,3]	0.005	0.0077	0.58	-1.0	0.028	0.92	5731.0	11.0	1.0
theta[192,3]	0.35	0.0075	0.55	-0.58	0.35	1.2	5360.0	11.0	1.0
theta[193,3]	-0.2	0.01	0.83	-1.6	-0.17	1.1	6601.0	13.0	1.0
theta[194,3]	-0.83	0.0098	0.72	-2.1	-0.77	0.25	5315.0	10.0	1.0
theta[195,3]	1.5	0.0067	0.54	0.69	1.5	2.4	6421.0	13.0	1.0
theta[196,3]	-0.17	0.01	0.9	-1.8	-0.14	1.2	8097.0	16.0	1.0
theta[197,3]	-0.74	0.0089	0.72	-2.0	-0.68	0.35	6649.0	13.0	1.0
theta[198,3]	-1.3	0.0076	0.6	-2.4	-1.3	-0.41	6341.0	12.0	1.0
theta[199,3]	-0.34	0.011	0.81	-1.8	-0.28	0.89	5774.0	11.0	1.0
theta[200,3]	-0.79	0.0092	0.69	-2.0	-0.74	0.25	5691.0	11.0	1.0
theta[201,3]	-0.18	0.0099	0.85	-1.6	-0.14	1.2	7448.0	15.0	1.0
theta[202,3]	1.9	0.007	0.59	0.97	1.9	2.9	7096.0	14.0	1.0
theta[203,3]	2.1	0.0073	0.63	1.1	2.1	3.2	7471.0	15.0	1.0
theta[204,3]	1.2	0.0076	0.6	0.24	1.2	2.2	6169.0	12.0	1.0
theta[205,3]	-0.32	0.0099	0.84	-1.8	-0.27	0.96	7167.0	14.0	1.0
theta[206,3]	-0.21	0.0059	0.51	-1.1	-0.2	0.62	7394.0	15.0	1.0
theta[207,3]	-0.89	0.0082	0.65	-2.0	-0.85	0.076	6380.0	13.0	1.0
theta[208,3]	1.6	0.0064	0.53	0.76	1.6	2.5	6831.0	13.0	1.0
theta[209,3]	-0.2	0.01	0.89	-1.7	-0.16	1.2	7617.0	15.0	1.0
theta[210,3]	-0.61	0.0095	0.75	-2.0	-0.55	0.52	6196.0	12.0	1.0
theta[211,3]	-0.34	0.01	0.83	-1.8	-0.31	0.96	6742.0	13.0	1.0
theta[212,3]	0.56	0.0068	0.55	-0.31	0.55	1.5	6444.0	13.0	1.0
theta[213,3]	-0.79	0.0098	0.7	-2.0	-0.72	0.26	5113.0	10.0	1.0
theta[214,3]	-1.3	0.0088	0.63	-2.5	-1.3	-0.35	5217.0	10.0	1.0
theta[215,3]	-0.59	0.009	0.74	-1.9	-0.55	0.52	6789.0	13.0	1.0
theta[216,3]	-1.0	0.0092	0.66	-2.2	-0.94	-0.04	5137.0	10.0	1.0
theta[217,3]	-1.6	0.0076	0.6	-2.7	-1.6	-0.69	6312.0	12.0	1.0
theta[218,3]	-0.15	0.0062	0.5	-1.0	-0.14	0.65	6447.0	13.0	1.0
theta[219,3]	-0.93	0.009	0.66	-2.1	-0.88	0.098	5470.0	11.0	1.0
theta[220,3]	-0.57	0.0093	0.75	-1.9	-0.51	0.56	6489.0	13.0	1.0
theta[221,3]	-0.32	0.0065	0.51	-1.2	-0.32	0.49	6140.0	12.0	1.0
theta[222,3]	-0.2	0.011	0.9	-1.8	-0.17	1.2	7244.0	14.0	1.0
theta[223,3]	-0.66	0.0094	0.72	-1.9	-0.61	0.43	5934.0	12.0	1.0
theta[224,3]	-0.84	0.0093	0.7	-2.1	-0.78	0.2	5750.0	11.0	1.0
theta[225,3]	-0.33	0.011	0.84	-1.8	-0.27	0.97	5902.0	12.0	1.0
theta[226,3]	-0.98	0.0095	0.69	-2.2	-0.92	0.051	5251.0	10.0	1.0
theta[227,3]	0.14	0.0064	0.48	-0.65	0.14	0.92	5760.0	11.0	1.0
theta[228,3]	-0.23	0.01	0.78	-1.6	-0.19	0.98	6194.0	12.0	1.0
theta[229,3]	0.12	0.0062	0.5	-0.69	0.11	0.92	6524.0	13.0	1.0
theta[230,3]	0.63	0.007	0.51	-0.24	0.64	1.5	5480.0	11.0	1.0
theta[231,3]	-0.32	0.011	0.83	-1.8	-0.26	0.98	6074.0	12.0	1.0
theta[232,3]	-0.44	0.011	0.78	-1.8	-0.39	0.75	5397.0	11.0	1.0
theta[233,3]	-1.2	0.008	0.63	-2.3	-1.1	-0.24	6213.0	12.0	1.0
theta[234,3]	-0.46	0.0097	0.78	-1.9	-0.41	0.74	6566.0	13.0	1.0
theta[235,3]	-1.0	0.0091	0.67	-2.2	-0.97	-0.0072	5471.0	11.0	1.0
theta[236,3]	-0.38	0.0096	0.85	-1.9	-0.34	0.97	7923.0	16.0	1.0
theta[237,3]	0.44	0.0066	0.5	-0.41	0.44	1.3	5762.0	11.0	1.0
theta[238,3]	-0.25	0.01	0.84	-1.7	-0.22	1.1	6465.0	13.0	1.0
theta[239,3]	1.2	0.0065	0.55	0.33	1.2	2.1	7283.0	14.0	1.0
theta[240,3]	2.0	0.0072	0.65	0.92	1.9	3.1	8167.0	16.0	1.0
theta[241,3]	0.1	0.0061	0.5	-0.74	0.11	0.89	6737.0	13.0	1.0
theta[242,3]	-0.52	0.0095	0.77	-1.9	-0.46	0.65	6547.0	13.0	1.0
theta[243,3]	-0.81	0.009	0.7	-2.0	-0.75	0.24	6042.0	12.0	1.0
theta[244,3]	0.0026	0.0063	0.49	-0.79	-0.0096	0.83	6025.0	12.0	1.0
theta[245,3]	-0.63	0.0093	0.76	-2.0	-0.56	0.52	6588.0	13.0	1.0
theta[246,3]	1.0	0.0063	0.51	0.2	1.0	1.9	6541.0	13.0	1.0
theta[247,3]	-0.54	0.0098	0.74	-1.9	-0.48	0.58	5735.0	11.0	1.0
theta[248,3]	-0.49	0.0058	0.51	-1.3	-0.49	0.34	7763.0	15.0	1.0
theta[249,3]	-0.44	0.006	0.5	-1.3	-0.43	0.36	7035.0	14.0	1.0
theta[250,3]	-0.55	0.0097	0.75	-1.9	-0.48	0.59	6016.0	12.0	1.0
theta[251,3]	-0.53	0.0096	0.75	-1.9	-0.47	0.61	6060.0	12.0	1.0
theta[252,3]	0.57	0.0061	0.49	-0.24	0.57	1.4	6446.0	13.0	1.0
theta[253,3]	0.37	0.0061	0.5	-0.43	0.36	1.2	6740.0	13.0	1.0
theta[254,3]	-0.72	0.0096	0.71	-2.0	-0.68	0.32	5405.0	11.0	1.0
theta[255,3]	-0.87	0.0093	0.68	-2.1	-0.81	0.14	5306.0	10.0	1.0
theta[256,3]	-0.015	0.0057	0.49	-0.84	-0.014	0.78	7521.0	15.0	1.0
theta[257,3]	-0.47	0.0098	0.79	-1.9	-0.41	0.7	6420.0	13.0	1.0
theta[258,3]	-1.0	0.0092	0.69	-2.3	-0.96	0.044	5719.0	11.0	1.0
theta[259,3]	-1.1	0.0082	0.65	-2.3	-1.1	-0.14	6226.0	12.0	1.0
theta[260,3]	-0.23	0.011	0.89	-1.7	-0.2	1.2	6949.0	14.0	1.0
theta[261,3]	-1.3	0.008	0.63	-2.4	-1.2	-0.32	6158.0	12.0	1.0
theta[262,3]	0.69	0.0061	0.53	-0.18	0.69	1.6	7429.0	15.0	1.0
theta[263,3]	-1.0	0.0082	0.67	-2.2	-0.96	-0.006	6721.0	13.0	1.0
theta[264,3]	-0.83	0.0091	0.7	-2.1	-0.77	0.18	5825.0	11.0	1.0
theta[265,3]	0.35	0.0089	0.64	-0.74	0.38	1.4	5168.0	10.0	1.0
theta[266,3]	-0.55	0.01	0.82	-1.9	-0.51	0.71	6353.0	12.0	1.0
theta[267,3]	-0.6	0.0095	0.72	-1.9	-0.54	0.52	5798.0	11.0	1.0
theta[268,3]	-0.12	0.006	0.48	-0.91	-0.12	0.67	6371.0	13.0	1.0
theta[269,3]	-0.28	0.01	0.86	-1.7	-0.25	1.1	7441.0	15.0	1.0
theta[270,3]	0.76	0.0072	0.54	-0.11	0.75	1.7	5644.0	11.0	1.0
theta[271,3]	1.0	0.0068	0.56	0.14	1.0	2.0	6724.0	13.0	1.0
theta[272,3]	-0.38	0.0092	0.79	-1.8	-0.33	0.84	7384.0	15.0	1.0
theta[273,3]	-0.27	0.011	0.85	-1.7	-0.21	1.0	6526.0	13.0	1.0
theta[274,3]	-0.75	0.0095	0.72	-2.0	-0.7	0.33	5643.0	11.0	1.0
theta[275,3]	-0.35	0.006	0.49	-1.2	-0.34	0.43	6682.0	13.0	1.0
theta[276,3]	-0.38	0.0065	0.53	-1.2	-0.39	0.51	6499.0	13.0	1.0
theta[277,3]	-0.47	0.01	0.81	-1.9	-0.41	0.75	6155.0	12.0	1.0
theta[278,3]	0.28	0.0058	0.48	-0.49	0.28	1.1	6743.0	13.0	1.0
theta[279,3]	-0.2	0.011	0.92	-1.7	-0.17	1.3	6468.0	13.0	1.0
theta[280,3]	0.92	0.0068	0.61	-0.062	0.9	1.9	8042.0	16.0	1.0
theta[281,3]	0.81	0.0073	0.62	-0.19	0.79	1.8	7228.0	14.0	1.0
theta[282,3]	-0.27	0.0091	0.86	-1.7	-0.24	1.1	8906.0	17.0	1.0
theta[283,3]	-0.49	0.01	0.75	-1.8	-0.46	0.66	5376.0	11.0	1.0
theta[284,3]	-0.55	0.01	0.76	-1.9	-0.51	0.62	5815.0	11.0	1.0
theta[285,3]	1.1	0.0063	0.49	0.28	1.1	1.9	6075.0	12.0	1.0
theta[286,3]	-1.4	0.0079	0.63	-2.5	-1.3	-0.41	6305.0	12.0	1.0
theta[287,3]	-1.4	0.0075	0.62	-2.5	-1.4	-0.49	6727.0	13.0	1.0
theta[288,3]	0.94	0.0081	0.65	-0.088	0.91	2.0	6300.0	12.0	1.0
theta[289,3]	-0.16	0.0062	0.48	-0.96	-0.15	0.62	6078.0	12.0	1.0
theta[290,3]	-1.3	0.0068	0.53	-2.2	-1.3	-0.43	6235.0	12.0	1.0
theta[291,3]	-0.86	0.0089	0.68	-2.1	-0.8	0.18	5833.0	11.0	1.0
theta[292,3]	0.84	0.0099	0.72	-0.39	0.86	2.0	5248.0	10.0	1.0
theta[293,3]	-0.21	0.01	0.93	-1.8	-0.18	1.3	7848.0	15.0	1.0
theta[294,3]	0.23	0.0076	0.6	-0.81	0.26	1.2	6129.0	12.0	1.0
theta[295,3]	-0.29	0.01	0.88	-1.8	-0.26	1.1	7336.0	14.0	1.0
theta[296,3]	-0.45	0.01	0.86	-1.9	-0.41	0.87	7123.0	14.0	1.0
theta[297,3]	-0.49	0.0096	0.78	-1.9	-0.44	0.66	6506.0	13.0	1.0
theta[298,3]	-0.4	0.0095	0.79	-1.7	-0.37	0.8	6893.0	14.0	1.0
theta[299,3]	-0.21	0.01	0.91	-1.8	-0.18	1.2	7694.0	15.0	1.0
theta[300,3]	-0.12	0.0063	0.51	-0.94	-0.13	0.74	6546.0	13.0	1.0
theta[301,3]	-0.71	0.0095	0.69	-1.9	-0.66	0.32	5192.0	10.0	1.0
theta[302,3]	1.2	0.0069	0.63	0.19	1.2	2.3	8317.0	16.0	1.0
theta[303,3]	1.6	0.0075	0.61	0.62	1.6	2.6	6636.0	13.0	1.0
theta[304,3]	-0.67	0.0067	0.52	-1.5	-0.66	0.16	6053.0	12.0	1.0
theta[305,3]	-0.45	0.0093	0.81	-1.8	-0.42	0.8	7541.0	15.0	1.0
theta[306,3]	-0.98	0.0082	0.65	-2.1	-0.94	0.01	6354.0	12.0	1.0
theta[307,3]	1.0	0.0066	0.5	0.22	1.0	1.9	5740.0	11.0	1.0
theta[308,3]	-0.64	0.0093	0.76	-2.0	-0.58	0.51	6623.0	13.0	1.0
theta[309,3]	-0.24	0.01	0.88	-1.8	-0.2	1.1	7659.0	15.0	1.0
theta[310,3]	-0.28	0.0069	0.56	-1.2	-0.25	0.58	6458.0	13.0	1.0
theta[311,3]	0.31	0.0068	0.53	-0.53	0.3	1.2	6187.0	12.0	1.0
theta[312,3]	0.8	0.0068	0.56	-0.079	0.79	1.7	6757.0	13.0	1.0
theta[313,3]	0.21	0.006	0.49	-0.58	0.21	1.0	6763.0	13.0	1.0
theta[314,3]	-0.86	0.007	0.49	-1.6	-0.86	-0.053	5030.0	9.9	1.0
theta[315,3]	-0.53	0.0099	0.75	-1.9	-0.48	0.62	5725.0	11.0	1.0
theta[316,3]	-0.44	0.011	0.78	-1.8	-0.38	0.76	5391.0	11.0	1.0
theta[317,3]	-0.22	0.0064	0.5	-1.1	-0.21	0.56	5988.0	12.0	1.0
theta[318,3]	1.0	0.0061	0.51	0.19	1.0	1.9	7163.0	14.0	1.0
theta[319,3]	-0.063	0.0067	0.51	-0.88	-0.073	0.8	5843.0	11.0	1.0
theta[320,3]	-0.27	0.01	0.83	-1.8	-0.2	1.0	6330.0	12.0	1.0
theta[321,3]	1.5	0.008	0.67	0.4	1.5	2.6	7074.0	14.0	1.0
theta[322,3]	-1.0	0.0088	0.66	-2.2	-0.95	-0.0092	5655.0	11.0	1.0
theta[323,3]	-0.34	0.0096	0.83	-1.8	-0.29	0.93	7433.0	15.0	1.0
theta[324,3]	-0.19	0.011	0.89	-1.7	-0.17	1.2	7177.0	14.0	1.0
theta[325,3]	-0.82	0.0088	0.68	-2.0	-0.77	0.23	6086.0	12.0	1.0
theta[326,3]	-0.55	0.0094	0.76	-1.9	-0.5	0.6	6617.0	13.0	1.0
theta[327,3]	-0.49	0.0063	0.5	-1.3	-0.49	0.32	6160.0	12.0	1.0
theta[328,3]	-0.2	0.011	0.93	-1.8	-0.16	1.3	7611.0	15.0	1.0
theta[329,3]	-0.35	0.0066	0.54	-1.2	-0.35	0.54	6698.0	13.0	1.0
theta[330,3]	0.73	0.0063	0.51	-0.098	0.71	1.6	6702.0	13.0	1.0
theta[331,3]	-0.98	0.0093	0.71	-2.3	-0.92	0.084	5824.0	11.0	1.0
theta[332,3]	-0.26	0.011	0.83	-1.7	-0.21	1.0	6233.0	12.0	1.0
theta[333,3]	1.9	0.0075	0.66	0.82	1.8	3.0	7727.0	15.0	1.0
theta[334,3]	-1.1	0.0083	0.62	-2.2	-1.1	-0.19	5542.0	11.0	1.0
theta[335,3]	-1.1	0.0079	0.63	-2.2	-1.0	-0.16	6270.0	12.0	1.0
theta[336,3]	-0.7	0.0064	0.5	-1.5	-0.71	0.14	6042.0	12.0	1.0
theta[337,3]	1.5	0.0065	0.53	0.67	1.5	2.4	6579.0	13.0	1.0
theta[338,3]	-1.0	0.0084	0.64	-2.2	-0.99	-0.069	5796.0	11.0	1.0
theta[339,3]	0.39	0.0061	0.49	-0.42	0.38	1.2	6346.0	12.0	1.0
theta[340,3]	0.51	0.0061	0.48	-0.28	0.51	1.3	6338.0	12.0	1.0
theta[341,3]	-0.0073	0.0067	0.55	-0.9	-0.014	0.93	6792.0	13.0	1.0
theta[342,3]	-0.79	0.0083	0.67	-2.0	-0.75	0.24	6514.0	13.0	1.0
theta[343,3]	-0.017	0.0058	0.49	-0.83	-0.015	0.8	7368.0	14.0	1.0
theta[344,3]	-0.54	0.0099	0.77	-1.9	-0.49	0.63	5982.0	12.0	1.0
theta[345,3]	-0.14	0.0062	0.52	-0.99	-0.14	0.73	6946.0	14.0	1.0
theta[346,3]	1.2	0.0069	0.51	0.41	1.2	2.1	5605.0	11.0	1.0
theta[347,3]	-0.29	0.0098	0.88	-1.8	-0.24	1.1	7922.0	16.0	1.0
theta[348,3]	-0.59	0.0088	0.73	-1.9	-0.55	0.51	6830.0	13.0	1.0
theta[349,3]	-0.17	0.011	0.85	-1.6	-0.12	1.2	6344.0	12.0	1.0
theta[350,3]	-0.025	0.0062	0.48	-0.81	-0.028	0.78	6073.0	12.0	1.0
theta[351,3]	-0.79	0.0089	0.7	-2.0	-0.74	0.28	6268.0	12.0	1.0
theta[352,3]	1.3	0.0066	0.52	0.45	1.3	2.2	6156.0	12.0	1.0
theta[353,3]	-0.17	0.0098	0.86	-1.6	-0.13	1.2	7626.0	15.0	1.0
theta[354,3]	-0.4	0.0098	0.83	-1.8	-0.36	0.88	7186.0	14.0	1.0
theta[355,3]	-0.22	0.01	0.86	-1.7	-0.19	1.1	7294.0	14.0	1.0
theta[356,3]	-0.28	0.011	0.88	-1.8	-0.25	1.1	6389.0	13.0	1.0
theta[357,3]	0.41	0.0063	0.51	-0.43	0.41	1.2	6439.0	13.0	1.0
theta[358,3]	-0.58	0.0099	0.74	-1.9	-0.53	0.53	5591.0	11.0	1.0
theta[359,3]	0.15	0.006	0.5	-0.66	0.15	0.96	6714.0	13.0	1.0
theta[360,3]	1.5	0.0086	0.68	0.46	1.5	2.7	6189.0	12.0	1.0
theta[361,3]	-0.036	0.006	0.49	-0.83	-0.034	0.76	6710.0	13.0	1.0
theta[362,3]	-0.47	0.0098	0.8	-1.9	-0.42	0.75	6685.0	13.0	1.0
theta[363,3]	1.6	0.008	0.66	0.52	1.5	2.7	6703.0	13.0	1.0
theta[364,3]	-1.2	0.0084	0.65	-2.4	-1.2	-0.29	5916.0	12.0	1.0
theta[365,3]	-0.2	0.0099	0.92	-1.8	-0.17	1.3	8623.0	17.0	1.0
theta[366,3]	-0.96	0.0091	0.67	-2.1	-0.89	0.044	5395.0	11.0	1.0
theta[367,3]	-0.38	0.0063	0.5	-1.2	-0.38	0.43	6331.0	12.0	1.0
theta[368,3]	-0.45	0.01	0.8	-1.8	-0.39	0.75	5910.0	12.0	1.0
theta[369,3]	-0.2	0.01	0.91	-1.7	-0.17	1.3	7795.0	15.0	1.0
theta[370,3]	0.74	0.0067	0.53	-0.14	0.75	1.6	6239.0	12.0	1.0
theta[371,3]	0.022	0.0074	0.62	-0.95	0.0052	1.1	6957.0	14.0	1.0
theta[372,3]	0.082	0.0064	0.51	-0.75	0.078	0.91	6415.0	13.0	1.0
theta[373,3]	-0.5	0.011	0.78	-1.9	-0.45	0.69	5444.0	11.0	1.0
theta[374,3]	-0.92	0.0083	0.66	-2.1	-0.87	0.098	6406.0	13.0	1.0
theta[375,3]	-0.61	0.01	0.76	-1.9	-0.56	0.53	5534.0	11.0	1.0
theta[376,3]	-0.8	0.0063	0.49	-1.6	-0.79	0.012	6146.0	12.0	1.0
theta[377,3]	-0.28	0.0066	0.56	-1.2	-0.25	0.58	7163.0	14.0	1.0
theta[378,3]	-0.49	0.007	0.54	-1.4	-0.48	0.36	5854.0	12.0	1.0
theta[379,3]	0.46	0.0071	0.58	-0.47	0.44	1.4	6665.0	13.0	1.0
theta[380,3]	-1.2	0.0087	0.66	-2.4	-1.1	-0.18	5841.0	11.0	1.0
theta[381,3]	-0.44	0.01	0.84	-1.9	-0.39	0.84	6568.0	13.0	1.0
theta[382,3]	-0.82	0.0095	0.69	-2.0	-0.77	0.19	5330.0	10.0	1.0
theta[383,3]	-0.86	0.0088	0.66	-2.0	-0.81	0.14	5715.0	11.0	1.0
theta[384,3]	0.57	0.0064	0.52	-0.28	0.57	1.4	6494.0	13.0	1.0
theta[385,3]	-0.5	0.01	0.79	-1.9	-0.45	0.66	6115.0	12.0	1.0
theta[386,3]	-0.78	0.0086	0.68	-2.0	-0.74	0.27	6180.0	12.0	1.0
theta[387,3]	-0.34	0.0098	0.84	-1.8	-0.28	0.96	7315.0	14.0	1.0
theta[388,3]	0.9	0.0063	0.5	0.11	0.89	1.8	6253.0	12.0	1.0
theta[389,3]	-0.76	0.0091	0.73	-2.0	-0.72	0.34	6378.0	13.0	1.0
theta[390,3]	-0.43	0.0096	0.8	-1.8	-0.38	0.78	6901.0	14.0	1.0
theta[391,3]	-0.38	0.0093	0.79	-1.8	-0.33	0.84	7235.0	14.0	1.0
theta[392,3]	0.61	0.0061	0.5	-0.16	0.61	1.4	6553.0	13.0	1.0
theta[393,3]	-0.21	0.011	0.86	-1.7	-0.16	1.1	6397.0	13.0	1.0
theta[394,3]	0.7	0.0065	0.5	-0.11	0.68	1.5	5974.0	12.0	1.0
theta[395,3]	-0.38	0.01	0.84	-1.9	-0.33	0.89	6668.0	13.0	1.0
theta[396,3]	-0.18	0.011	0.91	-1.7	-0.16	1.3	7407.0	15.0	1.0
theta[397,3]	-0.58	0.0092	0.76	-1.9	-0.53	0.6	6777.0	13.0	1.0
theta[398,3]	-0.61	0.0089	0.74	-1.9	-0.55	0.5	6853.0	13.0	1.0
theta[399,3]	-0.15	0.01	0.84	-1.6	-0.11	1.2	6489.0	13.0	1.0
theta[400,3]	-0.59	0.0065	0.53	-1.5	-0.59	0.27	6609.0	13.0	1.0
theta[401,3]	0.9	0.0062	0.53	0.047	0.89	1.8	7179.0	14.0	1.0
theta[402,3]	0.73	0.0072	0.57	-0.21	0.73	1.7	6441.0	13.0	1.0
theta[403,3]	-0.98	0.0095	0.67	-2.2	-0.94	0.036	5065.0	10.0	1.0
theta[404,3]	0.86	0.0087	0.62	-0.22	0.87	1.8	5083.0	10.0	1.0
theta[405,3]	-1.5	0.0073	0.59	-2.5	-1.4	-0.55	6490.0	13.0	1.0
theta[406,3]	-0.2	0.01	0.9	-1.7	-0.16	1.2	8087.0	16.0	1.0
theta[407,3]	-1.1	0.0087	0.65	-2.3	-1.1	-0.12	5622.0	11.0	1.0
theta[408,3]	-0.29	0.0098	0.82	-1.7	-0.26	0.99	6889.0	14.0	1.0
theta[409,3]	0.8	0.0067	0.57	-0.11	0.8	1.8	7162.0	14.0	1.0
theta[410,3]	0.98	0.0076	0.67	-0.059	0.96	2.1	7639.0	15.0	1.0
theta[411,3]	-0.42	0.01	0.81	-1.8	-0.37	0.86	6233.0	12.0	1.0
theta[412,3]	0.79	0.0068	0.57	-0.11	0.78	1.8	7016.0	14.0	1.0
theta[413,3]	-0.24	0.01	0.87	-1.7	-0.18	1.1	7440.0	15.0	1.0
theta[414,3]	0.47	0.0079	0.62	-0.59	0.49	1.4	6228.0	12.0	1.0
theta[415,3]	-0.27	0.01	0.92	-1.8	-0.23	1.2	7795.0	15.0	1.0
theta[416,3]	-0.75	0.01	0.71	-2.0	-0.68	0.31	5129.0	10.0	1.0
theta[417,3]	-0.41	0.0095	0.79	-1.8	-0.35	0.78	6947.0	14.0	1.0
