item,subject,response,y_hat,y_pred,loo,ku
0,1159,0.0,0.13825,0.858482,-0.165538,0.184336
0,1160,1.0,0.365,0.367834,-1.170551,0.290331
0,1161,0.0,0.0795,0.924043,-0.084213,0.138543
0,1162,0.0,0.18275,0.824499,-0.212062,0.112056
0,1163,0.0,0.4915,0.514635,-0.744425,0.141941
0,1164,1.0,0.65925,0.665075,-0.443982,0.106246
0,1165,1.0,0.8965,0.896619,-0.113735,0.161085
0,1166,1.0,0.595,0.602497,-0.559683,0.122502
0,1168,0.0,0.458,0.527017,-0.721145,0.135692
0,1169,1.0,0.52675,0.529096,-0.713319,0.223454
0,1170,0.0,0.16,0.833773,-0.199904,0.144506
0,1171,0.0,0.41925,0.572539,-0.622184,0.046392
0,1172,0.0,0.07775,0.924348,-0.084475,0.221788
0,1173,0.0,0.06075,0.942489,-0.062977,0.298666
0,1174,0.0,0.17675,0.828193,-0.207109,0.018618
0,1175,0.0,0.43225,0.566857,-0.638034,0.204991
0,1176,0.0,0.2445,0.746543,-0.321157,0.099769
0,1178,1.0,0.26075,0.242876,-1.733232,0.466265
0,1179,1.0,0.55275,0.553811,-0.66128,0.05666
0,1180,0.0,0.06,0.932534,-0.074941,0.197047
0,1182,0.0,0.22425,0.784119,-0.266788,0.08662
0,1183,1.0,0.49725,0.493627,-0.802568,0.087284
0,1184,0.0,0.0585,0.940141,-0.065658,0.111156
0,1186,0.0,0.231,0.768258,-0.288741,0.146092
0,1187,0.0,0.112,0.884077,-0.134039,0.313282
0,1188,1.0,0.48675,0.488763,-0.806416,0.126243
0,1189,1.0,0.72075,0.703912,-0.381142,0.134786
0,1190,1.0,0.80975,0.818984,-0.211693,0.193339
0,1191,1.0,0.29875,0.302238,-1.436819,0.215539
0,1192,0.0,0.043,0.954834,-0.049094,0.088696
0,1194,0.0,0.5295,0.482959,-0.825785,0.196362
0,1195,1.0,0.49225,0.482921,-0.825966,0.242833
0,1196,0.0,0.09825,0.910157,-0.102037,0.160288
0,1197,1.0,0.93875,0.937756,-0.066148,-0.039753
0,1198,0.0,0.30525,0.693299,-0.407102,0.130104
0,1199,1.0,0.8725,0.87209,-0.143083,0.227818
0,1200,0.0,0.0555,0.947179,-0.057855,0.2273
0,1201,0.0,0.19175,0.798365,-0.24766,0.129502
0,1202,0.0,0.04725,0.956252,-0.047434,0.091656
0,1203,0.0,0.2385,0.759686,-0.306413,0.137782
0,1205,0.0,0.28925,0.716477,-0.366138,0.175022
0,1206,1.0,0.6045,0.598367,-0.567454,0.196271
0,1207,0.0,0.17725,0.827521,-0.207002,0.138864
0,1208,0.0,0.0625,0.935874,-0.071012,0.211943
0,1209,1.0,0.84375,0.850295,-0.170519,0.179159
0,1210,1.0,0.65375,0.66846,-0.436085,0.008011
0,1211,1.0,0.30875,0.306606,-1.401887,0.261369
0,1212,0.0,0.03175,0.96578,-0.036693,0.058799
0,1213,1.0,0.7655,0.77176,-0.278022,-0.064657
0,1214,1.0,0.22975,0.225755,-1.785935,0.332536
0,1215,0.0,0.4595,0.532483,-0.702754,0.106005
0,1216,1.0,0.84625,0.847068,-0.174885,0.095344
0,1217,0.0,0.054,0.944046,-0.061385,0.091035
0,1218,0.0,0.22875,0.765171,-0.296008,0.123994
0,1219,0.0,0.09,0.895803,-0.118737,0.040426
0,1220,1.0,0.27575,0.279397,-1.55251,0.274944
0,1221,0.0,0.05725,0.943091,-0.063002,0.255474
0,1223,0.0,0.0535,0.949198,-0.055352,0.147247
0,1225,0.0,0.14675,0.857998,-0.167293,0.023211
0,1226,0.0,0.67675,0.328068,-1.267071,0.124077
0,1227,1.0,0.488,0.487049,-0.807254,0.369534
0,1228,1.0,0.5375,0.540624,-0.685899,0.242857
0,1229,0.0,0.494,0.504148,-0.763507,0.051036
0,1230,1.0,0.76725,0.757921,-0.298944,0.054928
0,1231,1.0,0.2535,0.250222,-1.678329,0.409059
0,1232,1.0,0.7855,0.795344,-0.24387,0.060962
0,1233,0.0,0.673,0.334659,-1.247759,0.052694
0,1234,0.0,0.03825,0.964776,-0.037979,0.266469
0,1235,1.0,0.7015,0.698241,-0.388721,0.114859
0,1236,0.0,0.50925,0.49901,-0.788257,0.247091
0,1237,0.0,0.06975,0.924811,-0.083826,0.166181
0,1238,0.0,0.1565,0.84862,-0.179624,0.161388
0,1239,0.0,0.03375,0.965943,-0.036539,0.194218
0,1240,0.0,0.0525,0.95202,-0.052185,0.043603
0,1241,1.0,0.4715,0.472915,-0.855907,0.216323
0,1243,1.0,0.7145,0.715184,-0.3615,0.122769
0,1244,1.0,0.88275,0.875726,-0.139657,0.136229
0,1245,1.0,0.54875,0.55855,-0.651761,0.285948
0,1246,0.0,0.3045,0.686842,-0.417026,0.062786
0,1247,1.0,0.852,0.850694,-0.171469,0.281066
0,1248,0.0,0.52775,0.476038,-0.836786,0.223146
0,1249,1.0,0.78925,0.783472,-0.259903,0.068594
0,1250,1.0,0.328,0.321685,-1.340731,0.153013
0,1251,0.0,0.42875,0.559449,-0.648272,0.000901
0,1252,0.0,0.2275,0.772944,-0.285343,0.073075
0,1253,1.0,0.90675,0.91019,-0.097948,0.130544
0,1254,0.0,0.2655,0.732155,-0.346057,0.152298
0,1255,1.0,0.806,0.803112,-0.233264,0.154827
0,1256,1.0,0.449,0.453018,-0.911442,0.257214
0,1258,1.0,0.79725,0.805024,-0.230242,-0.023301
0,1259,0.0,0.0585,0.942685,-0.063371,0.077949
0,1260,0.0,0.0625,0.941578,-0.06416,0.048575
0,1261,1.0,0.62,0.619178,-0.528496,0.146294
0,1262,0.0,0.33225,0.674633,-0.437778,0.075137
0,1263,0.0,0.27125,0.720107,-0.364549,0.091002
0,1264,0.0,0.0755,0.928291,-0.079633,0.023703
0,1265,0.0,0.44725,0.556529,-0.655821,0.13594
0,1266,1.0,0.338,0.339712,-1.272581,0.243023
0,1267,0.0,0.0355,0.964586,-0.038262,0.210074
0,1268,1.0,0.386,0.389468,-1.086331,0.222952
0,1269,1.0,0.787,0.789779,-0.251056,0.124559
0,1270,0.0,0.122,0.87911,-0.139965,0.035738
0,1271,1.0,0.4615,0.464926,-0.87083,0.119804
0,1272,0.0,0.0415,0.960582,-0.042527,0.099812
0,1273,0.0,0.41275,0.58191,-0.607071,0.14938
0,1274,1.0,0.44325,0.453359,-0.90604,0.219833
0,1275,0.0,0.77075,0.22465,-1.696693,0.233069
0,1276,0.0,0.11325,0.885915,-0.131006,0.083359
0,1278,1.0,0.77075,0.771438,-0.278453,0.066594
0,1279,1.0,0.5615,0.558393,-0.646147,0.099921
0,1281,0.0,0.311,0.683781,-0.422635,0.199898
0,1282,0.0,0.05575,0.950024,-0.054405,0.29137
0,1283,0.0,0.304,0.690908,-0.409213,0.09365
0,1285,0.0,0.091,0.908711,-0.104259,0.139304
0,1286,0.0,0.734,0.277091,-1.465268,0.254653
0,1287,1.0,0.43975,0.451373,-0.911532,0.106827
0,1288,1.0,0.788,0.797482,-0.240753,0.167879
0,1289,0.0,0.3045,0.705805,-0.386691,0.093435
0,1290,1.0,0.6145,0.60502,-0.55438,0.271516
0,1291,1.0,0.894,0.889592,-0.122105,-0.00426
0,1292,1.0,0.65925,0.656726,-0.46195,0.044145
0,1293,0.0,0.54325,0.453334,-0.89797,0.168371
0,1294,0.0,0.2935,0.710829,-0.380889,0.150289
0,1296,1.0,0.74225,0.74412,-0.319549,0.198943
0,1297,0.0,0.04975,0.953283,-0.0508,0.199958
0,1299,1.0,0.311,0.32134,-1.338547,0.177429
0,1300,0.0,0.506,0.50829,-0.75869,0.061659
0,1301,0.0,0.098,0.901787,-0.111138,0.063634
0,1302,1.0,0.55325,0.557876,-0.65486,0.076495
0,1303,1.0,0.50825,0.499648,-0.782435,0.171963
0,1304,0.0,0.09925,0.900798,-0.112976,0.083498
0,1305,0.0,0.69025,0.309773,-1.333001,0.183469
0,1306,0.0,0.25175,0.747588,-0.318981,0.085721
0,1307,0.0,0.10325,0.888616,-0.12734,0.148347
0,1309,0.0,0.19775,0.804328,-0.24135,0.227586
0,1310,1.0,0.7275,0.734504,-0.333919,0.21968
0,1311,0.0,0.21025,0.80311,-0.24156,0.154928
0,1312,0.0,0.61675,0.379338,-1.095423,0.254227
0,1313,1.0,0.10775,0.10525,-2.9793,0.5473
0,1315,0.0,0.3375,0.669558,-0.4443,0.254453
0,1317,0.0,0.09375,0.909621,-0.102126,0.002811
0,1318,1.0,0.6015,0.591695,-0.580781,0.217316
0,1319,1.0,0.5645,0.571999,-0.625869,0.11196
0,1320,1.0,0.5355,0.533908,-0.707502,0.167871
0,1321,0.0,0.24525,0.756698,-0.309338,0.289437
0,1322,1.0,0.47975,0.477281,-0.843276,0.167579
0,1323,1.0,0.8125,0.807735,-0.227057,0.304401
0,1324,1.0,0.32775,0.330337,-1.307477,0.281218
0,1325,0.0,0.43825,0.557984,-0.652974,0.114861
0,1326,1.0,0.26375,0.255639,-1.651222,0.238616
0,1327,1.0,0.89775,0.899009,-0.110514,-0.036452
0,1328,1.0,0.7935,0.792587,-0.247408,0.063401
0,1329,0.0,0.251,0.759286,-0.304206,0.114043
0,1330,0.0,0.25575,0.738363,-0.335554,0.129824
0,1331,0.0,0.41775,0.587035,-0.595466,-0.141598
0,1332,0.0,0.63925,0.354924,-1.176432,0.167369
0,1333,1.0,0.38375,0.385626,-1.087108,0.182282
0,1335,1.0,0.50775,0.513427,-0.748077,0.169541
0,1336,1.0,0.60225,0.591153,-0.577862,0.219277
0,1337,0.0,0.18775,0.816178,-0.222746,0.160136
0,1338,0.0,0.589,0.406644,-1.025187,0.174049
0,1339,1.0,0.6995,0.687093,-0.411013,0.117328
0,1340,0.0,0.046,0.950628,-0.053697,0.017734
0,1341,0.0,0.76375,0.236701,-1.629366,0.187968
0,1342,1.0,0.65675,0.656148,-0.462024,-0.034472
0,1343,0.0,0.60875,0.397052,-1.042359,0.29927
0,1344,0.0,0.4665,0.533977,-0.699948,-0.022828
0,1345,0.0,0.163,0.835653,-0.196202,0.126032
0,1346,1.0,0.19775,0.199982,-2.021588,0.284024
0,1347,0.0,0.28975,0.695961,-0.40264,0.022533
0,1348,0.0,0.63075,0.375142,-1.099332,-0.076103
0,1349,0.0,0.05425,0.943551,-0.062151,0.165094
0,1350,0.0,0.70975,0.283944,-1.43633,0.105646
0,1351,1.0,0.7025,0.705495,-0.379367,0.082339
0,1352,0.0,0.16025,0.846141,-0.182424,0.166102
0,1353,0.0,0.0885,0.905699,-0.106735,0.155865
0,1354,1.0,0.42675,0.430082,-0.980267,0.147239
0,1356,1.0,0.76875,0.770979,-0.279371,0.111173
0,1357,1.0,0.91825,0.917863,-0.089055,0.070171
0,1358,0.0,0.16975,0.828602,-0.206946,0.001985
0,1359,1.0,0.6785,0.679535,-0.420089,0.015333
0,1360,0.0,0.032,0.965662,-0.03698,0.213217
0,1361,1.0,0.88375,0.873171,-0.142382,0.128753
0,1362,1.0,0.902,0.905415,-0.103455,-0.041405
0,1363,0.0,0.06775,0.93025,-0.077512,0.144976
0,1364,0.0,0.23225,0.776722,-0.281451,0.271457
0,1365,1.0,0.23925,0.248858,-1.716388,0.463402
0,1366,0.0,0.24375,0.758557,-0.304451,0.098394
0,1368,1.0,0.816,0.81732,-0.214929,0.061425
0,1369,1.0,0.8535,0.847228,-0.17593,0.036522
0,1370,1.0,0.95,0.951245,-0.051268,0.140596
0,1371,0.0,0.675,0.329352,-1.250885,0.195922
0,1372,1.0,0.9715,0.969481,-0.031562,0.207632
0,1373,1.0,0.50225,0.495182,-0.79554,0.18274
0,1374,0.0,0.05075,0.953425,-0.05048,0.192654
0,1375,0.0,0.0375,0.964738,-0.037917,0.159943
0,1376,1.0,0.229,0.227822,-1.803024,0.312066
0,1377,0.0,0.0625,0.938692,-0.068434,0.239696
0,1378,0.0,0.1345,0.862571,-0.16126,0.188542
0,1379,1.0,0.209,0.205214,-1.970645,0.415072
0,1380,0.0,0.16475,0.837257,-0.193492,0.099147
0,1382,0.0,0.032,0.965274,-0.037529,0.227661
0,1383,1.0,0.8515,0.848374,-0.173883,0.126232
0,1384,1.0,0.41425,0.407874,-1.025596,0.186045
0,1386,1.0,0.87575,0.876592,-0.138277,0.12695
0,1387,0.0,0.63925,0.3656,-1.143319,0.224825
0,1388,1.0,0.7355,0.741331,-0.321832,0.177368
0,1389,0.0,0.168,0.828789,-0.207658,0.012699
0,1391,1.0,0.6105,0.612132,-0.537998,-0.044783
0,1392,0.0,0.42775,0.562865,-0.641468,0.155271
0,1393,0.0,0.29075,0.688851,-0.413254,0.037258
0,1394,0.0,0.05575,0.951231,-0.053244,0.238424
0,1395,0.0,0.49575,0.492306,-0.795989,0.108223
0,1397,1.0,0.83525,0.832175,-0.194048,0.079387
0,1398,1.0,0.8155,0.818129,-0.214367,0.049529
0,1399,1.0,0.6365,0.636397,-0.496832,0.211633
0,1400,1.0,0.919,0.913413,-0.09347,0.143094
0,1401,1.0,0.25475,0.251894,-1.684455,0.199465
0,1402,0.0,0.18775,0.812565,-0.227446,0.021344
0,1404,1.0,0.57025,0.569817,-0.625674,0.226275
0,1405,1.0,0.4645,0.457611,-0.89302,0.15927
0,1406,1.0,0.82975,0.831789,-0.196195,0.114388
0,1407,0.0,0.124,0.887742,-0.129025,0.168909
0,1408,1.0,0.893,0.895505,-0.115764,0.178819
0,1409,1.0,0.6225,0.623815,-0.514928,0.208369
0,1410,0.0,0.1285,0.874724,-0.146539,0.114587
0,1411,0.0,0.03525,0.964887,-0.037819,0.130132
0,1412,0.0,0.48925,0.522593,-0.732201,0.184722
0,1413,1.0,0.25025,0.253933,-1.691172,0.19821
0,1414,1.0,0.83025,0.814921,-0.21728,0.157078
0,1415,0.0,0.0375,0.965103,-0.037499,0.09278
0,1416,1.0,0.91375,0.912728,-0.094785,0.14381
0,1417,1.0,0.659,0.65342,-0.471503,0.229846
0,1418,0.0,0.562,0.446652,-0.905197,0.122205
0,1419,0.0,0.0975,0.905473,-0.107657,0.121964
0,1420,1.0,0.687,0.68616,-0.41267,0.038392
0,1421,1.0,0.714,0.72565,-0.346885,0.141428
0,1423,1.0,0.6675,0.677816,-0.42115,0.050274
0,1424,1.0,0.87175,0.872991,-0.141901,0.093903
0,1425,0.0,0.355,0.643472,-0.491698,0.103316
0,1426,1.0,0.64875,0.649488,-0.475223,0.215864
0,1427,1.0,0.607,0.61607,-0.537783,0.062749
0,1428,0.0,0.56625,0.44311,-0.914824,0.181987
0,1429,1.0,0.93775,0.932876,-0.071587,0.086941
0,1430,1.0,0.49125,0.477298,-0.849178,0.092413
0,1431,0.0,0.76375,0.235792,-1.63847,0.101034
0,1433,0.0,0.24925,0.750584,-0.317473,0.106183
0,1434,1.0,0.86125,0.857232,-0.162393,0.10066
0,1436,0.0,0.18125,0.813203,-0.226707,0.000871
0,1437,0.0,0.06375,0.939846,-0.066337,0.069181
0,1438,0.0,0.3145,0.693051,-0.406964,-0.141418
0,1439,0.0,0.063,0.94057,-0.065596,0.06458
0,1440,1.0,0.7655,0.767164,-0.282676,0.122462
0,1441,0.0,0.449,0.556731,-0.658436,0.042791
0,1442,0.0,0.2985,0.700978,-0.394453,0.096722
0,1444,0.0,0.05725,0.947394,-0.057424,0.076251
0,1445,0.0,0.171,0.836521,-0.196629,0.20328
0,1446,0.0,0.0495,0.950089,-0.054472,0.125416
0,1447,0.0,0.062,0.938596,-0.068211,0.112325
0,1449,1.0,0.354,0.354058,-1.222093,0.286176
0,1450,0.0,0.31275,0.692731,-0.403426,0.191353
0,1451,1.0,0.68525,0.679824,-0.42089,0.019451
0,1452,1.0,0.88225,0.881915,-0.131958,0.074831
0,1453,1.0,0.59325,0.598708,-0.571962,0.013168
0,1454,0.0,0.1685,0.836736,-0.195229,0.190201
0,1455,1.0,0.85925,0.855121,-0.165211,0.194117
0,1456,1.0,0.7335,0.737685,-0.331016,0.249443
0,1457,0.0,0.03775,0.964383,-0.038421,0.060764
0,1458,0.0,0.57325,0.415457,-0.992971,0.070366
0,1460,1.0,0.76625,0.773809,-0.27595,0.224478
0,1463,1.0,0.17975,0.180307,-2.15694,0.24516
0,1464,0.0,0.041,0.965308,-0.037375,0.106771
0,1465,0.0,0.2165,0.794762,-0.25232,0.080353
0,1466,1.0,0.982,0.982067,-0.018311,0.273007
0,1467,1.0,0.76625,0.77949,-0.267188,0.011639
0,1468,1.0,0.21975,0.215994,-1.900455,0.249458
0,1469,1.0,0.57825,0.578082,-0.607648,0.130336
0,1470,1.0,0.312,0.308664,-1.409617,0.266156
0,1471,1.0,0.904,0.901563,-0.107714,0.123244
0,1474,1.0,0.5195,0.515986,-0.742805,0.232887
0,1475,1.0,0.63025,0.638044,-0.496389,0.254749
0,1476,1.0,0.94475,0.937242,-0.066654,0.116614
0,1477,1.0,0.6795,0.696702,-0.39219,0.104602
0,1479,0.0,0.15,0.854842,-0.17266,0.237094
0,1480,1.0,0.49175,0.493591,-0.79993,0.075075
0,1481,1.0,0.52175,0.533788,-0.697548,0.018176
0,1482,1.0,0.723,0.725052,-0.345799,0.05693
0,1483,1.0,0.204,0.207455,-1.965545,0.278126
0,1484,0.0,0.4345,0.564764,-0.640252,0.192373
0,1485,0.0,0.075,0.911916,-0.099877,-0.037116
0,1486,0.0,0.52325,0.476718,-0.83695,0.20018
0,1487,0.0,0.39575,0.602512,-0.562938,0.029429
0,1490,0.0,0.1805,0.823047,-0.213135,0.094794
0,1491,0.0,0.151,0.83767,-0.193921,0.126007
0,1492,0.0,0.46325,0.52167,-0.731249,0.272913
0,1493,0.0,0.06725,0.93537,-0.071505,0.044517
0,1494,1.0,0.56725,0.555565,-0.654557,0.048132
0,1495,0.0,0.10475,0.896938,-0.11827,0.115358
0,1497,0.0,0.03525,0.961724,-0.041259,0.180335
0,1498,1.0,0.26975,0.255048,-1.649049,0.390368
0,1499,1.0,0.28575,0.282451,-1.525815,0.303231
0,1500,0.0,0.05325,0.9406,-0.06539,0.215933
0,1501,1.0,0.92975,0.928387,-0.076753,0.161985
0,1502,1.0,0.6285,0.631032,-0.51262,0.020195
0,1503,1.0,0.8485,0.855055,-0.164972,0.070074
0,1504,1.0,0.59575,0.591861,-0.580894,0.248479
0,1506,0.0,0.099,0.906271,-0.105913,0.195451
0,1508,1.0,0.86825,0.867393,-0.149237,0.140533
0,1509,0.0,0.03325,0.96488,-0.037852,0.195355
0,1510,1.0,0.6695,0.680745,-0.421922,0.037407
0,1511,0.0,0.09525,0.914303,-0.096151,-0.004404
0,1512,1.0,0.828,0.822899,-0.206753,0.218933
0,1513,1.0,0.936,0.935425,-0.068864,0.233553
0,1514,0.0,0.14225,0.861047,-0.162871,0.124034
0,1515,1.0,0.83375,0.834385,-0.191182,0.044606
0,1516,0.0,0.076,0.924344,-0.084757,0.20072
0,1517,0.0,0.154,0.856465,-0.168167,0.165119
0,1518,0.0,0.05125,0.94436,-0.061072,0.188242
0,1519,0.0,0.4235,0.583522,-0.606661,0.13969
0,1520,0.0,0.17825,0.820026,-0.21806,0.063089
0,1521,0.0,0.13175,0.864054,-0.159398,0.099115
0,1522,1.0,0.8185,0.812416,-0.220675,0.058507
0,1523,0.0,0.034,0.965154,-0.037377,0.039091
0,1524,1.0,0.37625,0.377755,-1.142195,0.219522
0,1525,1.0,0.56675,0.572292,-0.619193,0.163575
0,1526,0.0,0.1075,0.895106,-0.119824,0.01036
0,1527,0.0,0.3425,0.656696,-0.468111,0.132406
0,1528,0.0,0.1735,0.82697,-0.209244,0.155085
0,1529,1.0,0.3925,0.395678,-1.078739,0.374716
0,1530,1.0,0.16175,0.161529,-2.298388,0.221253
0,1531,0.0,0.2975,0.694365,-0.407137,0.086159
0,1532,1.0,0.591,0.590442,-0.593543,0.188888
0,1533,1.0,0.70425,0.703074,-0.38406,0.145077
0,1534,0.0,0.21775,0.778952,-0.276602,0.199249
0,1535,1.0,0.6755,0.674824,-0.428875,0.166787
0,1537,0.0,0.2225,0.771982,-0.285925,0.142524
0,1538,1.0,0.333,0.339695,-1.2734,0.267281
0,1539,0.0,0.08975,0.9154,-0.095397,0.184879
0,1540,0.0,0.1065,0.894311,-0.121743,0.134691
0,1541,0.0,0.06325,0.943722,-0.061891,0.314693
0,1542,0.0,0.314,0.692186,-0.410865,0.134951
0,1543,0.0,0.06675,0.932586,-0.074356,0.175548
0,1544,1.0,0.9005,0.903573,-0.105356,0.168949
0,1545,1.0,0.31725,0.3224,-1.368688,0.312716
0,1546,0.0,0.155,0.842685,-0.187928,0.038949
0,1547,0.0,0.11725,0.886233,-0.131064,-0.040874
0,1548,0.0,0.5645,0.436923,-0.931573,0.094784
0,1549,0.0,0.502,0.503586,-0.761986,0.106315
0,1550,0.0,0.10475,0.89092,-0.125039,0.130239
0,1551,0.0,0.09025,0.912991,-0.097711,0.198536
0,1552,0.0,0.16675,0.835611,-0.196205,0.173647
0,1553,0.0,0.1955,0.803828,-0.239793,0.128121
0,1554,1.0,0.8785,0.885951,-0.126749,0.04345
0,1556,1.0,0.88,0.879198,-0.134997,-0.013252
0,1557,1.0,0.90025,0.893094,-0.118085,0.078597
0,1558,0.0,0.581,0.429454,-0.954943,0.081578
0,1559,0.0,0.47925,0.51906,-0.733988,0.064686
0,1560,1.0,0.90925,0.913427,-0.094231,0.148732
0,1561,0.0,0.28625,0.709644,-0.380162,0.133224
0,1562,0.0,0.4065,0.615445,-0.546281,0.160207
0,1563,0.0,0.67775,0.32347,-1.285968,0.114342
0,1564,0.0,0.54125,0.445465,-0.912421,0.170201
0,1565,1.0,0.5365,0.545983,-0.679517,0.169545
0,1566,1.0,0.82325,0.817165,-0.214058,0.149114
0,1567,1.0,0.27575,0.272117,-1.56506,0.143875
0,1568,0.0,0.56425,0.42101,-0.972238,0.140692
0,1569,0.0,0.11725,0.884923,-0.132258,0.115833
0,1570,0.0,0.72125,0.267576,-1.49612,0.19151
0,1571,1.0,0.36325,0.353988,-1.210596,0.252815
0,1572,1.0,0.887,0.886784,-0.125406,0.022045
