k1,k2,mu,lb,ub,pval
35,8,0.018067,-0.048567,0.078117,0.6345
35,9,0.030368,-0.029505,0.088972,0.716
35,10,-0.003248,-0.057536,0.05877,0.48125
35,11,-0.010355,-0.099715,0.070487,0.4645
35,12,-0.148825,-0.255982,-0.04469,0.03825
35,13,-0.151528,-0.259801,-0.041447,0.04125
35,14,-0.021938,-0.102215,0.046351,0.3585
35,15,0.070662,-0.012432,0.143517,0.86125
35,16,-0.045705,-0.13111,0.037591,0.26075
35,17,-0.109312,-0.19777,-0.029281,0.05625
35,18,-0.157771,-0.263875,-0.053224,0.03625
35,19,-0.147415,-0.25004,-0.031078,0.0515
35,20,-0.017638,-0.092928,0.05895,0.3875
35,21,0.007362,-0.061592,0.077744,0.5525
35,22,0.016686,-0.055765,0.084459,0.63025
35,23,-0.038544,-0.098141,0.020383,0.25825
35,24,-0.057645,-0.136583,0.015408,0.1785
35,25,-0.011626,-0.06577,0.042398,0.403
35,26,-0.027409,-0.080842,0.026148,0.27
35,27,0.022554,-0.033712,0.077963,0.67625
35,28,0.075577,0.020996,0.127819,0.93775
35,29,0.078207,0.021529,0.139142,0.918
35,30,0.043782,-0.019473,0.104137,0.776
35,31,0.20682,0.12724,0.279135,0.99975
35,32,0.000511,-0.06714,0.066474,0.49975
35,33,0.035408,-0.034644,0.110584,0.72875
35,34,-0.016507,-0.097476,0.061755,0.40325
36,0,-0.0359,-0.099773,0.030916,0.2545
36,1,0.008504,-0.055993,0.070033,0.5725
36,2,-0.055647,-0.114423,0.002836,0.147
36,3,0.039605,-0.020794,0.099441,0.7485
36,4,0.086198,0.026226,0.144309,0.93125
36,5,-0.006284,-0.062446,0.050266,0.45325
36,6,-0.055958,-0.118715,0.003106,0.1605
36,7,-0.001205,-0.067413,0.065144,0.49225
36,8,0.012271,-0.052352,0.07573,0.6085
36,9,-0.033653,-0.096935,0.023061,0.2625
36,10,0.008444,-0.050733,0.065627,0.571
36,11,-0.071443,-0.156807,0.005978,0.15875
36,12,-0.154217,-0.249224,-0.047976,0.02225
36,13,-0.180383,-0.282697,-0.073155,0.01375
36,14,-0.037833,-0.109504,0.034065,0.27125
36,15,-0.015325,-0.087462,0.058638,0.4025
36,16,-0.123527,-0.20195,-0.046968,0.02825
36,17,-0.107319,-0.18735,-0.023997,0.055
36,18,-0.114166,-0.217949,-0.013725,0.08
36,19,-0.136853,-0.245571,-0.043552,0.04525
36,20,-0.035109,-0.104535,0.036651,0.27175
36,21,0.010351,-0.060587,0.077416,0.58125
36,22,0.021381,-0.051032,0.088905,0.65125
36,23,0.026025,-0.031563,0.085464,0.676
36,24,0.094235,0.024912,0.168772,0.9345
36,25,-0.000785,-0.056188,0.054414,0.501
36,26,0.011171,-0.046315,0.063173,0.59425
36,27,0.064575,0.005639,0.119987,0.89925
36,28,-0.011087,-0.067758,0.044635,0.411
36,29,-0.002604,-0.057629,0.056449,0.48675
36,30,0.018991,-0.035984,0.079441,0.6305
36,31,0.185123,0.120132,0.261962,0.99925
36,32,-0.018918,-0.083125,0.050566,0.3685
36,33,-0.046215,-0.117814,0.018464,0.21625
36,34,0.041203,-0.02445,0.111049,0.75425
36,35,0.383338,0.241788,0.528881,0.9995
37,0,-0.054887,-0.111543,0.004149,0.153
37,1,0.00535,-0.046066,0.052904,0.5495
37,2,-0.055019,-0.103702,-0.004368,0.165
37,3,-0.011767,-0.05055,0.029966,0.4135
37,4,0.098724,0.068105,0.126901,0.975
37,5,-0.10289,-0.144391,-0.058222,0.02275
37,6,-0.066704,-0.117772,-0.018155,0.12025
37,7,-0.040238,-0.07385,-0.003594,0.20425
37,8,-0.012589,-0.065934,0.052233,0.4085
37,9,0.025348,-0.021981,0.070014,0.70225
37,10,-0.034653,-0.08373,0.010744,0.2465
37,11,0.055789,0.02268,0.08939,0.866
37,12,-0.000794,-0.035553,0.035882,0.50175
37,13,0.013266,-0.023817,0.050932,0.5985
37,14,0.003587,-0.056659,0.059351,0.52775
37,15,-0.054269,-0.098372,-0.00565,0.1455
37,16,0.024273,-0.008688,0.057503,0.6915
37,17,-0.015262,-0.048652,0.015379,0.38425
37,18,0.03109,-0.0031,0.066371,0.73425
37,19,0.010503,-0.028852,0.049761,0.5775
37,20,-0.084233,-0.153004,-0.015413,0.07175
37,21,-0.034248,-0.099516,0.029686,0.28175
37,22,-0.024262,-0.073691,0.035259,0.32625
37,23,0.052235,0.012228,0.090175,0.842
37,24,0.015184,-0.022571,0.055134,0.6235
37,25,-0.000545,-0.043813,0.045671,0.495
37,26,0.054932,0.004605,0.105494,0.88
37,27,-0.019608,-0.062072,0.017956,0.34775
37,28,-0.052081,-0.087917,-0.017319,0.12675
37,29,-0.061076,-0.097067,-0.02627,0.10225
37,30,0.102647,0.069477,0.13624,0.9845
37,31,-0.012964,-0.046524,0.020241,0.39475
37,32,-0.042365,-0.099935,0.016357,0.22225
37,33,-0.001328,-0.056407,0.056042,0.49625
37,34,-0.008999,-0.062757,0.039779,0.4355
37,35,-0.045104,-0.106439,0.014154,0.21525
37,36,0.013486,-0.046378,0.073003,0.6
38,0,-0.044555,-0.099008,0.009756,0.20025
38,1,-0.014433,-0.064588,0.039662,0.39325
38,2,0.00529,-0.036458,0.042559,0.5495
38,3,-0.034745,-0.063155,-0.006266,0.22325
38,4,0.023465,0.004869,0.041991,0.699
38,5,-0.114297,-0.151383,-0.077893,0.00775
38,6,-0.039954,-0.078225,0.000353,0.21025
38,7,-0.032214,-0.05557,-0.007396,0.21675
38,8,-0.005408,-0.062697,0.057976,0.45575
38,9,-0.029095,-0.069819,0.013388,0.28175
38,10,-0.022575,-0.066821,0.019316,0.31675
38,11,0.010841,-0.014483,0.034634,0.58725
38,12,0.006731,-0.018113,0.031014,0.55525
38,13,0.035317,0.009365,0.059848,0.782
38,14,-0.045453,-0.097339,0.002485,0.191
38,15,-0.060621,-0.096235,-0.020646,0.11
38,16,-0.038793,-0.066426,-0.01616,0.18175
38,17,-0.017838,-0.041158,0.005726,0.329
38,18,0.026294,-0.001808,0.051445,0.715
38,19,0.007183,-0.02007,0.037474,0.5665
38,20,0.016169,-0.047589,0.078474,0.6125
38,21,-0.033414,-0.085678,0.019665,0.2605
38,22,-0.00854,-0.045375,0.027354,0.43125
38,23,-0.051805,-0.075844,-0.027307,0.137
38,24,-0.007208,-0.029643,0.015663,0.43325
38,25,-0.052507,-0.092961,-0.009127,0.13775
38,26,0.0008,-0.047323,0.05435,0.51725
38,27,0.028976,-0.009484,0.062394,0.737
38,28,0.033347,0.002419,0.064404,0.76575
38,29,0.086294,0.060115,0.11205,0.96725
38,30,-0.044651,-0.071068,-0.017665,0.156
38,31,-0.01099,-0.037209,0.01251,0.4075
38,32,-0.023181,-0.083114,0.029377,0.33275
38,33,0.091705,0.038342,0.146661,0.95825
38,34,0.000234,-0.046155,0.04362,0.5005
38,35,-0.01316,-0.064964,0.040972,0.40325
38,36,0.025653,-0.027834,0.079257,0.699
38,37,0.081965,0.048252,0.111471,0.956
39,0,0.029024,-0.028261,0.08426,0.70175
39,1,0.128082,0.074196,0.183271,0.99075
39,2,-0.03915,-0.080616,0.002411,0.2155
39,3,-0.0747,-0.102197,-0.046234,0.052
39,4,0.031788,0.009071,0.054349,0.7745
39,5,0.011403,-0.023674,0.049873,0.588
39,6,-0.116937,-0.157479,-0.080527,0.008
39,7,-0.001574,-0.026063,0.02346,0.46375
39,8,0.015455,-0.040343,0.075043,0.6105
39,9,-0.00512,-0.046638,0.038585,0.44825
39,10,-0.037931,-0.081621,0.007236,0.21725
39,11,-0.02112,-0.047623,0.004302,0.31575
39,12,0.033303,0.007026,0.06059,0.77125
39,13,0.042936,0.018827,0.071244,0.84775
39,14,-0.045649,-0.097486,0.005654,0.18525
39,15,-0.024128,-0.060806,0.014559,0.2985
39,16,0.02596,-0.00099,0.055273,0.72075
39,17,0.018343,-0.005652,0.045319,0.6465
39,18,-0.026842,-0.054426,0.00063,0.25975
39,19,0.045515,0.018487,0.077443,0.8525
39,20,0.002883,-0.058463,0.062541,0.529
39,21,-0.009279,-0.059686,0.050386,0.44175
39,22,-0.010617,-0.053631,0.034178,0.39475
39,23,-0.092837,-0.118814,-0.065368,0.01875
39,24,-0.035635,-0.065616,-0.003582,0.19975
39,25,-0.018296,-0.066723,0.024943,0.35675
39,26,0.019986,-0.031242,0.071913,0.64625
39,27,0.060783,0.021785,0.0979,0.90325
39,28,0.06992,0.037194,0.102871,0.93625
39,29,-0.045115,-0.073328,-0.01699,0.156
39,30,-0.014999,-0.04505,0.015094,0.362
39,31,-0.00251,-0.033012,0.02415,0.46925
39,32,-0.034179,-0.089645,0.019705,0.25475
39,33,-0.071848,-0.124451,-0.016717,0.08125
39,34,0.062579,0.015791,0.111781,0.89625
39,35,-0.031147,-0.086261,0.022993,0.27725
39,36,0.007328,-0.049662,0.063256,0.5495
39,37,0.036584,0.002551,0.071782,0.776
39,38,0.107862,0.081622,0.136935,0.9895
40,0,-0.022638,-0.078897,0.030507,0.337
40,1,0.037536,-0.008108,0.085823,0.78325
40,2,-0.056071,-0.100228,-0.014248,0.1445
40,3,-0.088517,-0.124712,-0.057065,0.0405
40,4,0.017635,-0.006503,0.043256,0.64325
40,5,-0.089897,-0.128786,-0.053068,0.04325
40,6,-0.120544,-0.16759,-0.080048,0.01025
40,7,0.091658,0.063542,0.120266,0.974
40,8,-0.035022,-0.092108,0.023475,0.239
40,9,0.060994,0.017295,0.10314,0.8915
40,10,-0.023224,-0.068664,0.021987,0.307
40,11,0.028472,-0.002216,0.057969,0.71125
40,12,-0.051194,-0.081579,-0.019649,0.15
40,13,0.016226,-0.015737,0.047874,0.63625
40,14,-0.042626,-0.096464,0.009977,0.2145
40,15,-0.045587,-0.084574,-0.002605,0.18175
40,16,0.035328,0.006189,0.065441,0.754
40,17,0.03925,0.010337,0.066535,0.7905
40,18,-0.017258,-0.049937,0.015264,0.35225
40,19,0.024286,-0.011011,0.059639,0.69325
40,20,-0.029288,-0.09285,0.039549,0.31825
40,21,-0.036281,-0.097829,0.023099,0.26225
40,22,0.007685,-0.038422,0.05546,0.55775
40,23,-0.079044,-0.111907,-0.045791,0.055
40,24,-0.023739,-0.058454,0.010888,0.313
40,25,-0.002696,-0.043542,0.041366,0.47075
40,26,-0.021116,-0.068747,0.030171,0.33625
40,27,-0.017528,-0.053936,0.019782,0.3555
40,28,0.076514,0.044599,0.108751,0.953
40,29,0.077909,0.048493,0.105835,0.943
40,30,0.015644,-0.014048,0.045122,0.64075
40,31,0.054092,0.028188,0.081865,0.88175
40,32,0.010697,-0.044,0.064936,0.57075
40,33,-0.026752,-0.079986,0.027604,0.31675
40,34,0.054654,0.0087,0.101421,0.85825
40,35,0.036553,-0.021821,0.093003,0.75325
40,36,-0.003039,-0.063742,0.051971,0.475
40,37,0.096131,0.057498,0.130756,0.962
40,38,0.186653,0.16136,0.211074,1.0
40,39,0.17113,0.140583,0.200101,1.0
41,0,-0.002104,-0.063064,0.062306,0.48225
41,1,-0.021353,-0.076853,0.037163,0.31625
41,2,0.005806,-0.053616,0.067185,0.51825
41,3,-0.055217,-0.116205,0.012183,0.186
41,4,-0.064546,-0.129565,-0.001279,0.16525
41,5,0.017859,-0.040904,0.072527,0.63525
41,6,-0.024115,-0.089504,0.037361,0.3435
41,7,0.036859,-0.037266,0.110202,0.703
41,8,-0.041358,-0.105211,0.024861,0.199
41,9,0.063877,0.002442,0.123861,0.87825
41,10,0.018902,-0.037662,0.081198,0.6495
41,11,-0.007516,-0.076288,0.065022,0.4655
41,12,0.020344,-0.048174,0.08995,0.62825
41,13,-0.026755,-0.08758,0.040914,0.345
41,14,-0.057657,-0.131295,0.013842,0.17525
41,15,-0.008596,-0.085297,0.054421,0.4545
41,16,-0.02484,-0.101143,0.058486,0.367
41,17,-0.048691,-0.131492,0.037731,0.25875
41,18,-0.012562,-0.070691,0.052576,0.415
41,19,-0.044584,-0.108897,0.021701,0.23225
41,20,-0.04097,-0.120742,0.046082,0.27175
41,21,0.076044,-0.011396,0.160611,0.86
41,22,-0.029563,-0.097364,0.038341,0.32375
41,23,-0.020176,-0.089369,0.043962,0.3765
41,24,0.069374,-0.014037,0.147288,0.83275
41,25,0.072889,0.024384,0.123091,0.9435
41,26,-0.046725,-0.104637,0.006989,0.1575
41,27,-0.02774,-0.080509,0.026184,0.28475
41,28,-0.01459,-0.066819,0.037058,0.38475
41,29,0.027849,-0.023693,0.082456,0.686
41,30,0.07713,0.011126,0.137354,0.904
41,31,-0.027617,-0.085189,0.033546,0.311
41,32,-0.016793,-0.082684,0.057577,0.397
41,33,0.002742,-0.073095,0.073408,0.512
41,34,0.015964,-0.063128,0.091048,0.606
41,35,-0.038498,-0.113978,0.031945,0.27125
41,36,0.024136,-0.042542,0.098382,0.65875
41,37,-0.001288,-0.067525,0.064149,0.496
41,38,-0.060065,-0.11352,-0.005367,0.12625
41,39,0.028106,-0.025878,0.08185,0.71325
41,40,0.000708,-0.057098,0.060761,0.51175
42,0,0.049895,-0.014521,0.117815,0.8195
42,1,-0.005607,-0.069232,0.057359,0.44475
42,2,-0.02718,-0.093648,0.039437,0.326
42,3,-0.013118,-0.076958,0.054409,0.41575
42,4,-0.002785,-0.078421,0.070785,0.48225
42,5,0.054792,-0.007931,0.118651,0.84
42,6,-0.000426,-0.063945,0.066617,0.498
42,7,-0.014908,-0.080976,0.049565,0.4065
42,8,-0.023516,-0.093047,0.046365,0.328
42,9,-0.069739,-0.131862,-0.007484,0.099
42,10,0.081435,0.017147,0.142564,0.942
42,11,-0.010148,-0.081142,0.058796,0.44
42,12,0.020662,-0.050883,0.085738,0.63625
42,13,0.014586,-0.054891,0.080859,0.59225
42,14,-0.000677,-0.071831,0.076567,0.49125
42,15,0.025083,-0.052504,0.093194,0.665
42,16,-0.002075,-0.07191,0.066414,0.50325
42,17,0.039618,-0.038991,0.113227,0.7275
42,18,-0.00375,-0.067845,0.059534,0.475
42,19,0.019045,-0.044017,0.091759,0.61025
42,20,0.019687,-0.055447,0.101889,0.62625
42,21,-0.015216,-0.098264,0.065687,0.40625
42,22,-0.02901,-0.098246,0.039949,0.3165
42,23,0.024445,-0.046765,0.088262,0.66475
42,24,-0.013577,-0.087546,0.05809,0.428
42,25,-0.01219,-0.074401,0.048528,0.406
42,26,-0.019483,-0.083604,0.0414,0.3415
42,27,-0.039295,-0.101312,0.019201,0.23
42,28,-0.031177,-0.091092,0.026801,0.27725
42,29,-0.06893,-0.124117,-0.008185,0.098
42,30,-0.008393,-0.071986,0.056679,0.446
42,31,-0.013598,-0.080137,0.047736,0.39875
42,32,-0.044134,-0.117532,0.026481,0.224
42,33,0.019915,-0.047318,0.089657,0.63375
42,34,-0.016686,-0.083049,0.050141,0.3885
42,35,0.02046,-0.056569,0.091869,0.64
42,36,-0.048284,-0.117879,0.029283,0.19875
42,37,-0.053696,-0.133947,0.02579,0.20025
42,38,0.023154,-0.040569,0.093853,0.6585
42,39,-0.019398,-0.079007,0.040152,0.365
42,40,0.003202,-0.060058,0.068666,0.52125
42,41,0.128663,0.009577,0.234654,0.938
43,0,-0.022639,-0.087258,0.034208,0.336
43,1,-0.03131,-0.081396,0.021441,0.232
43,2,-0.046355,-0.112592,0.015076,0.21225
43,3,-0.051568,-0.116805,0.012582,0.21125
43,4,0.040352,-0.031806,0.116517,0.72225
43,5,-0.00358,-0.060885,0.053434,0.471
43,6,-0.013878,-0.079847,0.051044,0.40825
43,7,-0.050878,-0.131728,0.030154,0.24325
43,8,-0.056945,-0.116186,0.003655,0.11725
43,9,0.006641,-0.053517,0.070207,0.545
43,10,0.046281,-0.011698,0.104647,0.80775
43,11,0.094145,0.018235,0.164473,0.9125
43,12,-0.001896,-0.07153,0.066018,0.4855
43,13,0.011775,-0.046251,0.070916,0.5795
43,14,-0.015389,-0.090315,0.067744,0.42525
43,15,-0.093082,-0.170588,-0.019531,0.07825
43,16,0.088074,-0.002229,0.178771,0.87075
43,17,-0.011015,-0.085677,0.065588,0.45075
43,18,0.033594,-0.025425,0.095196,0.71875
43,19,-0.057463,-0.124404,0.014785,0.18975
43,20,0.025008,-0.056623,0.107552,0.65075
43,21,0.028182,-0.062374,0.116512,0.65075
43,22,-0.040334,-0.119931,0.038997,0.294
43,23,0.006675,-0.05729,0.074913,0.553
43,24,0.072442,-0.022761,0.155237,0.8315
43,25,-0.014394,-0.065663,0.04124,0.38125
43,26,-0.008775,-0.06194,0.047464,0.41575
43,27,-0.009659,-0.059811,0.046016,0.432
43,28,-0.045302,-0.099474,0.008228,0.1795
43,29,0.019385,-0.039914,0.07508,0.641
43,30,0.025168,-0.039833,0.083265,0.66775
43,31,-0.046064,-0.108934,0.015301,0.2115
43,32,0.035466,-0.028859,0.106176,0.725
43,33,-0.025774,-0.098299,0.041371,0.329
43,34,-0.033243,-0.106835,0.045313,0.302
43,35,-0.024336,-0.103149,0.051021,0.337
43,36,0.004863,-0.073588,0.076219,0.53375
43,37,-0.023167,-0.090451,0.040873,0.34875
43,38,-0.001575,-0.055246,0.052445,0.48
43,39,-0.077025,-0.130586,-0.019617,0.06875
43,40,-0.017249,-0.07764,0.04289,0.382
43,41,0.156149,0.050112,0.258363,0.9755
43,42,0.064364,-0.015862,0.146194,0.83675
44,0,0.022869,-0.027105,0.073109,0.681
44,1,-0.030627,-0.07023,0.010098,0.24075
44,2,-0.01678,-0.062207,0.030758,0.3645
44,3,-0.026807,-0.070939,0.016446,0.32025
44,4,0.047866,0.000478,0.091559,0.77875
44,5,0.040343,0.003591,0.07615,0.79625
44,6,0.041204,-0.005414,0.085035,0.77125
44,7,0.101648,0.040241,0.160042,0.9185
44,8,0.009017,-0.04397,0.061949,0.58475
44,9,-0.032418,-0.083082,0.01932,0.266
44,10,0.00591,-0.037584,0.054376,0.54925
44,11,-0.036077,-0.085907,0.010985,0.29125
44,12,0.04234,-0.003331,0.088657,0.76675
44,13,0.017695,-0.02646,0.067687,0.6355
44,14,-0.046091,-0.109258,0.016724,0.2265
44,15,0.004206,-0.055381,0.054071,0.55025
44,16,0.056994,0.000781,0.118356,0.806
44,17,-0.022306,-0.083585,0.035831,0.4045
44,18,0.031625,-0.008323,0.076084,0.7295
44,19,0.076393,0.024301,0.130365,0.901
44,20,-0.055567,-0.127736,0.011576,0.18225
44,21,0.018011,-0.051735,0.092802,0.611
44,22,-0.045038,-0.105647,0.015753,0.252
44,23,0.014397,-0.029151,0.058791,0.615
44,24,0.023663,-0.042568,0.08303,0.652
44,25,0.016949,-0.02405,0.058762,0.649
44,26,-0.018207,-0.067823,0.028838,0.3355
44,27,-0.052895,-0.093491,-0.013931,0.1225
44,28,-0.055639,-0.094838,-0.014691,0.11675
44,29,-0.034246,-0.073055,0.003332,0.26125
44,30,-0.041062,-0.087637,-0.00281,0.228
44,31,0.061658,0.019893,0.095089,0.88175
44,32,-0.023867,-0.083883,0.031068,0.3285
44,33,0.014834,-0.047989,0.075499,0.6055
44,34,0.047273,-0.0264,0.11883,0.76925
44,35,-0.048364,-0.11398,0.018085,0.202
44,36,-0.012709,-0.076028,0.050622,0.421
44,37,0.02892,-0.011498,0.069486,0.71675
44,38,-0.005184,-0.038211,0.030065,0.45325
44,39,-0.017532,-0.054079,0.020769,0.36275
44,40,0.028105,-0.007021,0.064497,0.71675
44,41,0.036015,-0.052615,0.133942,0.69075
44,42,0.067118,-0.005852,0.144071,0.855
44,43,0.09051,-0.039876,0.215524,0.83075
45,0,0.066818,0.014367,0.120449,0.91325
45,1,-0.019455,-0.060811,0.018302,0.30475
45,2,-0.079171,-0.12095,-0.039083,0.0555
45,3,-0.063491,-0.102063,-0.024294,0.12725
45,4,-0.063136,-0.09603,-0.028849,0.16225
45,5,0.000303,-0.029833,0.032867,0.4985
45,6,-0.017951,-0.062781,0.025576,0.3725
45,7,-0.037094,-0.086341,0.007389,0.31725
45,8,-0.000559,-0.052023,0.046984,0.4855
45,9,0.025655,-0.023849,0.067647,0.69375
45,10,0.005731,-0.036743,0.048435,0.5545
45,11,-0.070123,-0.109758,-0.032469,0.13325
45,12,-0.034446,-0.070715,0.005573,0.2945
45,13,-0.033958,-0.069441,0.004158,0.294
45,14,0.047841,-0.016989,0.108831,0.7845
45,15,0.001228,-0.051842,0.052419,0.5345
45,16,-0.091148,-0.142192,-0.043923,0.1
45,17,-0.019771,-0.067244,0.027187,0.40175
45,18,-0.008821,-0.045466,0.023775,0.44575
45,19,-0.011686,-0.056775,0.032843,0.441
45,20,0.041402,-0.031045,0.11537,0.74275
45,21,0.037824,-0.045775,0.118627,0.69225
45,22,0.044918,-0.023645,0.109831,0.74525
45,23,0.002391,-0.03749,0.036907,0.5135
45,24,-0.073706,-0.122047,-0.024578,0.1475
45,25,-0.000159,-0.036066,0.039369,0.48325
45,26,0.03017,-0.013019,0.078412,0.755
45,27,-0.010089,-0.045339,0.023339,0.4005
45,28,-0.071919,-0.103412,-0.039241,0.054
45,29,-0.016925,-0.048244,0.015495,0.3915
45,30,0.094626,0.059806,0.126836,0.9555
45,31,0.017639,-0.012454,0.04989,0.626
45,32,-0.051315,-0.108172,0.008419,0.1735
45,33,-0.042985,-0.102521,0.01129,0.217
45,34,-0.017009,-0.075303,0.044272,0.40875
45,35,-0.018231,-0.087967,0.047435,0.381
45,36,0.066617,0.002079,0.130163,0.86425
45,37,-0.036517,-0.072134,-0.001767,0.2375
45,38,-0.039412,-0.065518,-0.01325,0.19525
45,39,-0.016068,-0.045557,0.016234,0.3565
45,40,-0.002624,-0.031553,0.027888,0.47875
45,41,0.063703,-0.007334,0.139175,0.823
45,42,-0.020141,-0.08911,0.047084,0.37225
45,43,-0.039599,-0.148931,0.057001,0.322
45,44,-0.035572,-0.103001,0.025342,0.30875
46,0,-0.001845,-0.046298,0.046308,0.4775
46,1,-0.029355,-0.06502,0.00839,0.2125
46,2,-0.059878,-0.097152,-0.025593,0.10075
46,3,-0.002674,-0.040876,0.034079,0.486
46,4,0.074188,0.038965,0.110908,0.8625
46,5,0.020025,-0.007231,0.048277,0.67075
46,6,0.021042,-0.022404,0.06027,0.6505
46,7,-0.109288,-0.159423,-0.054853,0.069
46,8,0.009876,-0.03535,0.05123,0.597
46,9,-0.014381,-0.059729,0.036287,0.398
46,10,-0.001268,-0.040044,0.03641,0.48775
46,11,0.03711,-0.002526,0.07869,0.70825
46,12,-0.067286,-0.108259,-0.028244,0.15025
46,13,0.032006,-0.012612,0.075297,0.70275
46,14,0.048763,-0.014766,0.114644,0.7825
46,15,-0.070677,-0.129002,-0.015818,0.12925
46,16,-0.052918,-0.110582,0.002737,0.25525
46,17,-0.038286,-0.093046,0.027591,0.3395
46,18,0.021364,-0.017213,0.056204,0.6495
46,19,-0.023996,-0.07479,0.021627,0.36975
46,20,-0.031587,-0.104337,0.038467,0.31125
46,21,-0.052528,-0.125608,0.020378,0.251
46,22,0.06338,-0.003072,0.121346,0.8175
46,23,0.155458,0.119729,0.190039,0.9925
46,24,0.020422,-0.033281,0.075801,0.632
46,25,-0.05986,-0.097762,-0.021791,0.07725
46,26,-0.017372,-0.06453,0.028851,0.32375
46,27,0.057767,0.025565,0.090306,0.90925
46,28,0.012925,-0.018369,0.043,0.611
46,29,-0.043421,-0.07492,-0.011609,0.2075
46,30,0.036994,0.001997,0.073258,0.74325
46,31,0.044365,0.012687,0.071056,0.79425
46,32,-0.034577,-0.089401,0.019726,0.25075
46,33,0.03652,-0.022334,0.098127,0.73725
46,34,-0.072319,-0.149969,-0.00268,0.15425
46,35,0.019133,-0.051783,0.095681,0.6195
46,36,0.018804,-0.056536,0.083436,0.61725
46,37,0.064928,0.033859,0.096732,0.90425
46,38,0.011169,-0.01155,0.034536,0.5865
46,39,-0.107479,-0.134469,-0.078869,0.0065
46,40,-0.035185,-0.062836,-0.006618,0.2345
46,41,-0.029761,-0.111913,0.047793,0.3375
46,42,0.014639,-0.058659,0.085563,0.59425
46,43,-0.024678,-0.12789,0.076515,0.38425
46,44,-0.043849,-0.108346,0.017457,0.28425
46,45,0.302136,0.264357,0.337803,1.0
47,0,-0.02699,-0.089696,0.04322,0.31475
47,1,-0.008604,-0.071247,0.054075,0.42675
47,2,-0.018249,-0.075097,0.045256,0.38125
47,3,0.081239,0.019116,0.138117,0.92225
47,4,-0.04515,-0.103779,0.012897,0.18975
47,5,-0.014597,-0.076333,0.042035,0.391
47,6,0.010392,-0.04991,0.078226,0.56075
47,7,0.051983,-0.004686,0.10693,0.8415
47,8,0.00424,-0.060969,0.072565,0.52625
47,9,0.012868,-0.042485,0.073353,0.60125
47,10,-0.04233,-0.102409,0.017604,0.20475
47,11,-0.002547,-0.055603,0.056858,0.4845
47,12,-0.081566,-0.136618,-0.020728,0.065
47,13,-0.088951,-0.142486,-0.026674,0.05375
47,14,-0.016957,-0.085831,0.053208,0.3915
47,15,0.010029,-0.04694,0.076197,0.571
47,16,-0.028984,-0.088023,0.030925,0.2925
47,17,-0.00651,-0.058556,0.050278,0.44725
47,18,0.006247,-0.048173,0.062742,0.5615
47,19,-0.033715,-0.087766,0.027028,0.2625
47,20,0.017515,-0.055052,0.095627,0.6195
47,21,0.000616,-0.064764,0.077189,0.5205
47,22,-0.04381,-0.108301,0.011143,0.213
47,23,0.019261,-0.036082,0.077568,0.62625
47,24,0.032969,-0.020282,0.09169,0.73325
47,25,-0.028656,-0.086724,0.031437,0.27975
47,26,0.01274,-0.046804,0.072831,0.60225
47,27,0.023926,-0.035268,0.079471,0.68375
47,28,0.041349,-0.01474,0.093979,0.78425
47,29,-0.046854,-0.100577,0.005554,0.19175
47,30,-0.016268,-0.072223,0.041845,0.38725
47,31,0.044687,-0.014244,0.09663,0.805
47,32,-0.049588,-0.113728,0.015599,0.18675
47,33,-0.004361,-0.075259,0.058919,0.4735
47,34,0.027015,-0.042061,0.096204,0.688
47,35,0.040911,-0.027469,0.109953,0.77175
47,36,0.070931,-0.002109,0.137165,0.898
47,37,0.112477,0.041866,0.174856,0.973
47,38,0.029413,-0.02809,0.084931,0.72375
47,39,0.043084,-0.042892,0.124906,0.75375
47,40,-0.074303,-0.1427,-0.01044,0.09825
47,41,-0.059114,-0.129959,0.004776,0.16025
47,42,-0.030783,-0.098253,0.042883,0.3055
47,43,0.003256,-0.065249,0.072132,0.53375
47,44,-0.013695,-0.070342,0.045046,0.4035
47,45,0.042214,-0.020879,0.098401,0.78875
47,46,0.027256,-0.033643,0.085128,0.693
48,0,-0.004379,-0.058875,0.051762,0.45275
48,1,-0.027237,-0.080666,0.027977,0.29275
48,2,-0.013979,-0.057244,0.032947,0.387
48,3,-0.051337,-0.088101,-0.013248,0.14225
48,4,-0.035989,-0.070209,0.003451,0.21575
48,5,-0.01882,-0.060448,0.021703,0.37275
48,6,0.044753,-0.002368,0.090215,0.81375
48,7,-0.106424,-0.14049,-0.067852,0.011
48,8,-0.013038,-0.073348,0.047479,0.404
48,9,0.009922,-0.035879,0.058492,0.5825
48,10,0.00686,-0.041304,0.057386,0.55775
48,11,-0.00677,-0.043024,0.031623,0.43675
48,12,0.027082,-0.009759,0.064762,0.7215
48,13,0.039423,0.001273,0.078914,0.7975
48,14,0.020028,-0.03216,0.075159,0.652
48,15,0.000523,-0.045121,0.045366,0.49175
48,16,-0.024564,-0.060173,0.014158,0.305
48,17,-0.054244,-0.088072,-0.016529,0.12675
48,18,-0.048628,-0.08689,-0.011337,0.13175
48,19,-0.02111,-0.060911,0.016935,0.3205
48,20,0.034378,-0.032321,0.097852,0.73625
48,21,0.022231,-0.032491,0.080415,0.66025
48,22,0.006591,-0.036619,0.047388,0.55675
48,23,0.015345,-0.018779,0.0529,0.614
48,24,-0.048649,-0.08174,-0.013166,0.14125
48,25,0.073443,0.023367,0.12302,0.934
48,26,0.040349,-0.01352,0.095114,0.80075
