	Mean	MCSE	StdDev	5%	50%	95%	N_Eff	N_Eff/s	R_hat
theta[289,1]	0.45	0.0037	0.25	0.038	0.45	0.85	4475.0	17.0	1.0
theta[290,1]	1.8	0.0042	0.28	1.3	1.8	2.2	4475.0	17.0	1.0
theta[291,1]	0.0035	0.0038	0.26	-0.44	0.0098	0.42	4722.0	18.0	1.0
theta[292,1]	-1.7	0.0081	0.54	-2.6	-1.6	-0.86	4430.0	17.0	1.0
theta[293,1]	-2.1	0.0093	0.58	-3.1	-2.0	-1.1	3932.0	15.0	1.0
theta[294,1]	-0.47	0.0051	0.32	-1.0	-0.45	0.019	4022.0	15.0	1.0
theta[295,1]	-1.7	0.0082	0.54	-2.7	-1.7	-0.89	4354.0	17.0	1.0
theta[296,1]	-1.1	0.0063	0.43	-1.9	-1.1	-0.48	4674.0	18.0	1.0
theta[297,1]	-0.64	0.005	0.34	-1.2	-0.62	-0.098	4706.0	18.0	1.0
theta[298,1]	-0.67	0.005	0.33	-1.3	-0.65	-0.16	4486.0	17.0	1.0
theta[299,1]	-2.0	0.0092	0.61	-3.1	-2.0	-1.1	4363.0	17.0	1.0
theta[300,1]	0.98	0.0039	0.26	0.56	0.98	1.4	4506.0	17.0	1.0
theta[301,1]	-0.054	0.0038	0.28	-0.51	-0.046	0.39	5299.0	20.0	1.0
theta[302,1]	1.4	0.004	0.26	0.99	1.4	1.9	4386.0	17.0	1.0
theta[303,1]	0.6	0.0036	0.25	0.19	0.59	1.0	4790.0	18.0	1.0
theta[304,1]	0.65	0.0036	0.26	0.22	0.65	1.1	5069.0	19.0	1.0
theta[305,1]	-0.79	0.0053	0.36	-1.4	-0.77	-0.23	4560.0	17.0	1.0
theta[306,1]	0.28	0.0036	0.25	-0.14	0.28	0.69	4852.0	18.0	1.0
theta[307,1]	0.051	0.0041	0.26	-0.37	0.055	0.46	3985.0	15.0	1.0
theta[308,1]	-0.42	0.0047	0.31	-0.95	-0.41	0.059	4506.0	17.0	1.0
theta[309,1]	-1.8	0.0091	0.56	-2.8	-1.8	-0.97	3822.0	15.0	1.0
theta[310,1]	0.24	0.0036	0.25	-0.19	0.25	0.66	4937.0	19.0	1.0
theta[311,1]	1.1	0.0039	0.25	0.68	1.1	1.5	4230.0	16.0	1.0
theta[312,1]	1.1	0.0042	0.27	0.66	1.1	1.5	4170.0	16.0	1.0
theta[313,1]	0.3	0.0036	0.25	-0.11	0.3	0.73	4923.0	19.0	1.0
theta[314,1]	1.2	0.0036	0.26	0.78	1.2	1.6	5343.0	20.0	1.0
theta[315,1]	-0.42	0.0048	0.31	-0.97	-0.4	0.061	4337.0	16.0	1.0
theta[316,1]	-0.61	0.0048	0.33	-1.2	-0.6	-0.088	4840.0	18.0	1.0
theta[317,1]	0.23	0.0037	0.25	-0.18	0.23	0.63	4510.0	17.0	1.0
theta[318,1]	0.13	0.0037	0.26	-0.29	0.13	0.55	4859.0	18.0	1.0
theta[319,1]	0.99	0.0036	0.26	0.57	0.99	1.4	5322.0	20.0	1.0
theta[320,1]	-0.75	0.005	0.36	-1.4	-0.73	-0.18	5114.0	19.0	1.0
theta[321,1]	1.5	0.0041	0.29	1.0	1.5	2.0	4913.0	19.0	1.0
theta[322,1]	0.27	0.0038	0.26	-0.16	0.27	0.68	4676.0	18.0	1.0
theta[323,1]	-0.86	0.0056	0.37	-1.5	-0.84	-0.29	4353.0	17.0	1.0
theta[324,1]	-2.1	0.0092	0.6	-3.1	-2.0	-1.1	4261.0	16.0	1.0
theta[325,1]	-0.015	0.0036	0.26	-0.46	-0.0092	0.41	5332.0	20.0	1.0
theta[326,1]	-0.5	0.005	0.33	-1.1	-0.48	0.012	4310.0	16.0	1.0
theta[327,1]	0.9	0.0036	0.26	0.47	0.9	1.3	5265.0	20.0	1.0
theta[328,1]	-2.1	0.0091	0.58	-3.1	-2.0	-1.2	4147.0	16.0	1.0
theta[329,1]	1.3	0.0039	0.28	0.85	1.3	1.8	5132.0	19.0	1.0
theta[330,1]	0.7	0.0036	0.24	0.31	0.7	1.1	4478.0	17.0	1.0
theta[331,1]	-0.055	0.004	0.27	-0.51	-0.049	0.39	4646.0	18.0	1.0
theta[332,1]	-0.9	0.0056	0.39	-1.6	-0.87	-0.28	4874.0	18.0	1.0
theta[333,1]	0.79	0.0034	0.25	0.38	0.79	1.2	5284.0	20.0	1.0
theta[334,1]	0.61	0.0036	0.25	0.19	0.61	1.0	4949.0	19.0	1.0
theta[335,1]	0.38	0.0035	0.24	-0.016	0.38	0.77	4856.0	18.0	1.0
theta[336,1]	0.83	0.0034	0.24	0.42	0.82	1.2	5036.0	19.0	1.0
theta[337,1]	0.12	0.0037	0.26	-0.31	0.12	0.53	4823.0	18.0	1.0
theta[338,1]	0.3	0.0037	0.25	-0.12	0.3	0.72	4649.0	18.0	1.0
theta[339,1]	0.3	0.0035	0.25	-0.13	0.3	0.71	5183.0	20.0	1.0
theta[340,1]	0.37	0.0037	0.25	-0.05	0.37	0.77	4497.0	17.0	1.0
theta[341,1]	1.5	0.0041	0.28	1.1	1.5	2.0	4542.0	17.0	1.0
theta[342,1]	0.036	0.0039	0.26	-0.4	0.043	0.46	4441.0	17.0	1.0
theta[343,1]	0.7	0.0035	0.25	0.3	0.69	1.1	5106.0	19.0	1.0
theta[344,1]	-0.48	0.0044	0.32	-1.0	-0.46	0.02	5245.0	20.0	1.0
theta[345,1]	0.87	0.0037	0.25	0.47	0.87	1.3	4500.0	17.0	1.0
theta[346,1]	-0.37	0.0043	0.31	-0.9	-0.36	0.12	4961.0	19.0	1.0
theta[347,1]	-1.7	0.0079	0.54	-2.7	-1.7	-0.91	4693.0	18.0	1.0
theta[348,1]	-0.22	0.004	0.29	-0.72	-0.22	0.22	5230.0	20.0	1.0
theta[349,1]	-1.2	0.0064	0.43	-2.0	-1.2	-0.57	4460.0	17.0	1.0
theta[350,1]	0.73	0.0034	0.25	0.31	0.73	1.1	5683.0	22.0	1.0
theta[351,1]	-0.079	0.0038	0.28	-0.55	-0.071	0.37	5229.0	20.0	1.0
theta[352,1]	-0.11	0.0042	0.28	-0.58	-0.099	0.33	4281.0	16.0	1.0
theta[353,1]	-1.4	0.0075	0.49	-2.3	-1.4	-0.69	4227.0	16.0	1.0
theta[354,1]	-0.75	0.0058	0.35	-1.4	-0.72	-0.2	3692.0	14.0	1.0
theta[355,1]	-1.7	0.0082	0.54	-2.6	-1.7	-0.91	4311.0	16.0	1.0
theta[356,1]	-1.7	0.0089	0.57	-2.7	-1.7	-0.87	4071.0	15.0	1.0
theta[357,1]	-0.12	0.004	0.28	-0.57	-0.11	0.33	4778.0	18.0	1.0
theta[358,1]	-0.24	0.0043	0.29	-0.74	-0.22	0.22	4536.0	17.0	1.0
theta[359,1]	0.55	0.0037	0.25	0.13	0.55	0.96	4585.0	17.0	1.0
theta[360,1]	1.4	0.0043	0.28	0.96	1.4	1.9	4114.0	16.0	1.0
theta[361,1]	0.29	0.0034	0.26	-0.14	0.29	0.71	5649.0	21.0	1.0
theta[362,1]	-1.0	0.0061	0.41	-1.8	-1.0	-0.42	4553.0	17.0	1.0
theta[363,1]	1.2	0.0039	0.27	0.72	1.2	1.6	4975.0	19.0	1.0
theta[364,1]	0.37	0.004	0.26	-0.062	0.37	0.8	4368.0	17.0	1.0
theta[365,1]	-2.0	0.0089	0.59	-3.1	-2.0	-1.1	4340.0	16.0	1.0
theta[366,1]	0.2	0.0041	0.27	-0.25	0.2	0.64	4243.0	16.0	1.0
theta[367,1]	0.68	0.0036	0.25	0.27	0.68	1.1	4797.0	18.0	1.0
theta[368,1]	-0.67	0.0053	0.36	-1.3	-0.66	-0.12	4471.0	17.0	1.0
theta[369,1]	-2.1	0.0091	0.6	-3.1	-2.0	-1.1	4322.0	16.0	1.0
theta[370,1]	-0.61	0.005	0.35	-1.2	-0.59	-0.075	4805.0	18.0	1.0
theta[371,1]	2.2	0.0046	0.29	1.7	2.2	2.7	4046.0	15.0	1.0
theta[372,1]	0.77	0.0039	0.25	0.36	0.77	1.2	4177.0	16.0	1.0
theta[373,1]	-0.65	0.0051	0.34	-1.3	-0.63	-0.12	4455.0	17.0	1.0
theta[374,1]	0.35	0.0037	0.26	-0.073	0.35	0.77	4737.0	18.0	1.0
theta[375,1]	-0.29	0.0046	0.29	-0.81	-0.28	0.17	4165.0	16.0	1.0
theta[376,1]	1.2	0.0039	0.27	0.77	1.2	1.7	4977.0	19.0	1.0
theta[377,1]	0.14	0.0037	0.26	-0.3	0.14	0.56	5117.0	19.0	1.0
theta[378,1]	0.32	0.0035	0.25	-0.1	0.33	0.74	5210.0	20.0	1.0
theta[379,1]	1.8	0.0041	0.27	1.3	1.8	2.2	4382.0	17.0	1.0
theta[380,1]	0.29	0.0034	0.25	-0.12	0.3	0.69	5232.0	20.0	1.0
theta[381,1]	-1.1	0.0063	0.42	-1.9	-1.1	-0.47	4533.0	17.0	1.0
theta[382,1]	0.082	0.004	0.27	-0.37	0.089	0.5	4481.0	17.0	1.0
theta[383,1]	0.17	0.0038	0.25	-0.26	0.18	0.57	4307.0	16.0	1.0
theta[384,1]	0.61	0.004	0.25	0.2	0.61	1.0	3864.0	15.0	1.0
theta[385,1]	-0.7	0.0051	0.34	-1.3	-0.68	-0.17	4444.0	17.0	1.0
theta[386,1]	-0.13	0.0039	0.28	-0.61	-0.12	0.32	5038.0	19.0	1.0
theta[387,1]	-1.5	0.0074	0.49	-2.3	-1.4	-0.7	4337.0	16.0	1.0
theta[388,1]	0.36	0.0035	0.25	-0.049	0.36	0.77	5055.0	19.0	1.0
theta[389,1]	-0.32	0.0041	0.3	-0.83	-0.3	0.15	5338.0	20.0	1.0
theta[390,1]	-0.72	0.0053	0.36	-1.4	-0.7	-0.17	4697.0	18.0	1.0
theta[391,1]	-0.61	0.005	0.34	-1.2	-0.59	-0.085	4579.0	17.0	1.0
theta[392,1]	-0.04	0.0043	0.27	-0.51	-0.03	0.39	4124.0	16.0	1.0
theta[393,1]	-1.3	0.0067	0.45	-2.1	-1.2	-0.55	4661.0	18.0	1.0
theta[394,1]	0.52	0.0037	0.25	0.12	0.52	0.94	4505.0	17.0	1.0
theta[395,1]	-1.4	0.007	0.46	-2.2	-1.3	-0.66	4257.0	16.0	1.0
theta[396,1]	-1.8	0.0091	0.56	-2.8	-1.8	-0.99	3817.0	14.0	1.0
theta[397,1]	-0.65	0.0048	0.35	-1.3	-0.63	-0.13	5287.0	20.0	1.0
theta[398,1]	-0.58	0.0049	0.33	-1.2	-0.57	-0.065	4675.0	18.0	1.0
theta[399,1]	-1.1	0.0063	0.41	-1.8	-1.1	-0.49	4278.0	16.0	1.0
theta[400,1]	1.3	0.0036	0.27	0.89	1.3	1.8	5484.0	21.0	1.0
theta[401,1]	0.72	0.0037	0.25	0.31	0.71	1.1	4645.0	18.0	1.0
theta[402,1]	1.2	0.0037	0.27	0.77	1.2	1.6	5371.0	20.0	1.0
theta[403,1]	0.15	0.004	0.26	-0.28	0.16	0.57	4216.0	16.0	1.0
theta[404,1]	-0.95	0.0056	0.4	-1.7	-0.92	-0.32	5302.0	20.0	1.0
theta[405,1]	1.1	0.0038	0.26	0.66	1.1	1.5	4647.0	18.0	1.0
theta[406,1]	-2.0	0.0084	0.58	-3.1	-2.0	-1.1	4850.0	18.0	1.0
theta[407,1]	0.39	0.0039	0.25	-0.014	0.39	0.82	4161.0	16.0	1.0
theta[408,1]	-1.3	0.0067	0.46	-2.1	-1.3	-0.61	4781.0	18.0	1.0
theta[409,1]	1.0	0.0041	0.26	0.59	1.0	1.5	4160.0	16.0	1.0
theta[410,1]	1.7	0.0042	0.28	1.2	1.7	2.1	4457.0	17.0	1.0
theta[411,1]	-1.0	0.0058	0.41	-1.7	-1.0	-0.43	4961.0	19.0	1.0
theta[412,1]	1.2	0.0037	0.27	0.78	1.2	1.7	5286.0	20.0	1.0
theta[413,1]	-1.2	0.0062	0.44	-1.9	-1.2	-0.51	4986.0	19.0	1.0
theta[414,1]	-0.61	0.0049	0.34	-1.2	-0.6	-0.084	4712.0	18.0	1.0
theta[415,1]	-1.8	0.0088	0.56	-2.8	-1.7	-0.92	4028.0	15.0	1.0
theta[416,1]	-0.07	0.0042	0.28	-0.56	-0.061	0.36	4378.0	17.0	1.0
theta[417,1]	-0.59	0.0047	0.33	-1.2	-0.58	-0.078	5106.0	19.0	1.0
theta[418,1]	-1.1	0.0067	0.43	-1.8	-1.1	-0.42	4090.0	16.0	1.0
theta[419,1]	1.1	0.0036	0.25	0.65	1.1	1.5	4702.0	18.0	1.0
theta[420,1]	-2.1	0.0093	0.61	-3.1	-2.0	-1.1	4320.0	16.0	1.0
theta[421,1]	-0.31	0.0046	0.29	-0.81	-0.3	0.15	4107.0	16.0	1.0
theta[422,1]	0.28	0.0037	0.26	-0.16	0.28	0.71	5023.0	19.0	1.0
theta[423,1]	-1.2	0.0063	0.44	-2.0	-1.2	-0.53	4920.0	19.0	1.0
theta[424,1]	-0.12	0.0041	0.28	-0.6	-0.11	0.32	4812.0	18.0	1.0
theta[425,1]	-0.62	0.0048	0.34	-1.2	-0.6	-0.092	4977.0	19.0	1.0
theta[426,1]	-0.15	0.0038	0.28	-0.63	-0.14	0.3	5652.0	21.0	1.0
theta[427,1]	-0.89	0.0057	0.39	-1.5	-0.87	-0.3	4678.0	18.0	1.0
theta[428,1]	-0.46	0.0047	0.32	-1.0	-0.44	0.043	4714.0	18.0	1.0
theta[429,1]	0.23	0.0039	0.27	-0.21	0.24	0.67	4684.0	18.0	1.0
theta[430,1]	0.72	0.004	0.26	0.3	0.72	1.1	4155.0	16.0	1.0
theta[431,1]	-0.5	0.0044	0.31	-1.0	-0.49	-0.009	4910.0	19.0	1.0
theta[432,1]	0.56	0.0037	0.25	0.15	0.56	0.97	4497.0	17.0	1.0
theta[433,1]	-0.57	0.005	0.33	-1.1	-0.55	-0.048	4542.0	17.0	1.0
theta[434,1]	-0.17	0.0043	0.29	-0.66	-0.16	0.29	4731.0	18.0	1.0
theta[435,1]	-1.5	0.0067	0.48	-2.3	-1.4	-0.75	5078.0	19.0	1.0
theta[436,1]	-1.3	0.007	0.45	-2.1	-1.2	-0.59	4086.0	16.0	1.0
theta[437,1]	-1.8	0.0092	0.54	-2.7	-1.7	-0.95	3502.0	13.0	1.0
theta[438,1]	-0.25	0.0041	0.29	-0.72	-0.24	0.2	4915.0	19.0	1.0
theta[439,1]	-1.2	0.0063	0.44	-2.0	-1.2	-0.55	4886.0	19.0	1.0
theta[440,1]	1.2	0.0037	0.25	0.82	1.2	1.6	4780.0	18.0	1.0
theta[441,1]	-0.19	0.004	0.29	-0.67	-0.18	0.28	5305.0	20.0	1.0
theta[442,1]	-0.86	0.0059	0.38	-1.5	-0.83	-0.27	4249.0	16.0	1.0
theta[443,1]	-0.97	0.0062	0.4	-1.7	-0.95	-0.36	4100.0	16.0	1.0
theta[444,1]	0.38	0.0036	0.26	-0.037	0.38	0.8	5222.0	20.0	1.0
theta[445,1]	0.21	0.0036	0.26	-0.24	0.22	0.63	5304.0	20.0	1.0
theta[446,1]	-1.1	0.0065	0.42	-1.8	-1.1	-0.49	4028.0	15.0	1.0
theta[447,1]	-0.78	0.0052	0.35	-1.4	-0.76	-0.24	4685.0	18.0	1.0
theta[448,1]	-0.9	0.006	0.39	-1.6	-0.87	-0.3	4231.0	16.0	1.0
theta[449,1]	-0.33	0.0045	0.29	-0.83	-0.32	0.12	4315.0	16.0	1.0
theta[450,1]	1.4	0.004	0.27	0.97	1.4	1.9	4714.0	18.0	1.0
theta[451,1]	1.1	0.0038	0.26	0.7	1.1	1.6	4702.0	18.0	1.0
theta[452,1]	1.1	0.0035	0.26	0.67	1.1	1.5	5447.0	21.0	1.0
theta[453,1]	0.24	0.0039	0.25	-0.18	0.24	0.65	4188.0	16.0	1.0
theta[454,1]	0.076	0.004	0.27	-0.36	0.074	0.51	4341.0	16.0	1.0
theta[455,1]	1.6	0.0046	0.29	1.2	1.6	2.1	4159.0	16.0	1.0
theta[456,1]	-0.38	0.0049	0.32	-0.92	-0.37	0.11	4110.0	16.0	1.0
theta[457,1]	-0.2	0.0042	0.29	-0.7	-0.2	0.27	4889.0	19.0	1.0
theta[458,1]	0.61	0.0033	0.25	0.2	0.62	1.0	5702.0	22.0	1.0
theta[459,1]	0.54	0.0037	0.25	0.13	0.54	0.95	4610.0	17.0	1.0
theta[460,1]	0.23	0.0038	0.26	-0.21	0.24	0.65	4597.0	17.0	1.0
theta[461,1]	0.86	0.0038	0.26	0.42	0.86	1.3	4790.0	18.0	1.0
theta[462,1]	-0.5	0.0049	0.33	-1.1	-0.49	0.00016	4466.0	17.0	1.0
theta[463,1]	0.19	0.0037	0.26	-0.25	0.19	0.59	4734.0	18.0	1.0
theta[464,1]	-0.82	0.0063	0.38	-1.5	-0.79	-0.25	3602.0	14.0	1.0
theta[465,1]	0.97	0.0036	0.25	0.56	0.97	1.4	5092.0	19.0	1.0
theta[466,1]	-0.057	0.0039	0.28	-0.53	-0.052	0.38	4870.0	18.0	1.0
theta[467,1]	1.1	0.004	0.26	0.67	1.1	1.5	4187.0	16.0	1.0
theta[468,1]	-0.73	0.0056	0.37	-1.4	-0.71	-0.16	4441.0	17.0	1.0
theta[469,1]	-0.55	0.0048	0.33	-1.1	-0.54	-0.05	4652.0	18.0	1.0
theta[470,1]	-0.23	0.004	0.29	-0.71	-0.23	0.21	5008.0	19.0	1.0
theta[471,1]	-1.8	0.0084	0.54	-2.7	-1.7	-0.91	4190.0	16.0	1.0
theta[472,1]	-0.44	0.0046	0.32	-1.0	-0.43	0.062	4850.0	18.0	1.0
theta[473,1]	-0.21	0.004	0.29	-0.7	-0.2	0.25	5130.0	19.0	1.0
theta[474,1]	-0.49	0.0042	0.3	-1.0	-0.48	-0.0046	5159.0	20.0	1.0
theta[475,1]	0.31	0.0037	0.25	-0.11	0.31	0.72	4618.0	18.0	1.0
theta[476,1]	-0.76	0.0052	0.36	-1.4	-0.75	-0.21	4655.0	18.0	1.0
theta[477,1]	-0.21	0.0039	0.28	-0.69	-0.2	0.23	5087.0	19.0	1.0
theta[478,1]	0.93	0.0037	0.26	0.51	0.93	1.4	4851.0	18.0	1.0
theta[479,1]	0.098	0.0041	0.28	-0.37	0.1	0.54	4690.0	18.0	1.0
theta[480,1]	-1.3	0.0071	0.45	-2.1	-1.3	-0.6	4061.0	15.0	1.0
theta[481,1]	-1.7	0.0073	0.52	-2.6	-1.7	-0.89	5106.0	19.0	1.0
theta[482,1]	0.63	0.0036	0.25	0.22	0.63	1.0	4750.0	18.0	1.0
theta[483,1]	0.11	0.0041	0.26	-0.34	0.12	0.54	4249.0	16.0	1.0
theta[484,1]	-1.5	0.0069	0.48	-2.3	-1.4	-0.75	4699.0	18.0	1.0
theta[485,1]	-1.5	0.0073	0.5	-2.4	-1.5	-0.75	4737.0	18.0	1.0
theta[486,1]	1.1	0.004	0.26	0.73	1.1	1.6	4258.0	16.0	1.0
theta[487,1]	-0.54	0.0052	0.33	-1.1	-0.53	-0.016	4195.0	16.0	1.0
theta[488,1]	0.71	0.0039	0.25	0.29	0.71	1.1	4185.0	16.0	1.0
theta[489,1]	0.41	0.0036	0.25	-0.0098	0.42	0.81	4902.0	19.0	1.0
theta[490,1]	-0.98	0.0067	0.41	-1.7	-0.96	-0.36	3749.0	14.0	1.0
theta[491,1]	0.76	0.0039	0.26	0.34	0.77	1.2	4337.0	16.0	1.0
theta[492,1]	-0.095	0.0041	0.27	-0.55	-0.085	0.34	4432.0	17.0	1.0
theta[493,1]	-1.8	0.0087	0.57	-2.9	-1.8	-0.97	4289.0	16.0	1.0
theta[494,1]	1.5	0.0038	0.27	1.0	1.5	1.9	5269.0	20.0	1.0
theta[495,1]	-1.5	0.0077	0.5	-2.4	-1.5	-0.74	4245.0	16.0	1.0
theta[496,1]	-1.6	0.0079	0.51	-2.5	-1.6	-0.81	4139.0	16.0	1.0
theta[497,1]	-0.042	0.0041	0.28	-0.5	-0.034	0.4	4575.0	17.0	1.0
theta[498,1]	0.83	0.0036	0.25	0.41	0.83	1.2	4747.0	18.0	1.0
theta[499,1]	-0.31	0.0044	0.29	-0.81	-0.3	0.15	4451.0	17.0	1.0
theta[500,1]	0.38	0.0038	0.26	-0.051	0.38	0.81	4731.0	18.0	1.0
theta[501,1]	-0.074	0.004	0.27	-0.54	-0.068	0.36	4610.0	17.0	1.0
theta[502,1]	-0.76	0.0053	0.37	-1.4	-0.75	-0.2	4820.0	18.0	1.0
theta[503,1]	-1.2	0.0068	0.44	-2.0	-1.2	-0.53	4146.0	16.0	1.0
theta[504,1]	-0.78	0.0056	0.37	-1.4	-0.76	-0.22	4348.0	16.0	1.0
theta[505,1]	-1.8	0.009	0.56	-2.7	-1.7	-0.92	3896.0	15.0	1.0
theta[506,1]	-0.78	0.0058	0.37	-1.4	-0.76	-0.21	4140.0	16.0	1.0
theta[507,1]	-0.18	0.0045	0.29	-0.68	-0.16	0.28	4183.0	16.0	1.0
theta[508,1]	0.6	0.0036	0.24	0.2	0.61	1.0	4414.0	17.0	1.0
theta[509,1]	-0.37	0.0049	0.31	-0.9	-0.35	0.12	4002.0	15.0	1.0
theta[510,1]	0.39	0.0031	0.24	-0.0076	0.39	0.79	6164.0	23.0	1.0
theta[511,1]	0.64	0.0038	0.26	0.22	0.64	1.1	4526.0	17.0	1.0
theta[512,1]	0.63	0.0034	0.25	0.22	0.63	1.0	5606.0	21.0	1.0
theta[513,1]	-0.21	0.0043	0.3	-0.72	-0.19	0.28	4852.0	18.0	1.0
theta[514,1]	0.69	0.0036	0.25	0.28	0.69	1.1	4675.0	18.0	1.0
theta[515,1]	0.72	0.0038	0.26	0.3	0.72	1.1	4597.0	17.0	1.0
theta[516,1]	-0.78	0.0057	0.38	-1.4	-0.76	-0.21	4519.0	17.0	1.0
theta[517,1]	1.3	0.004	0.26	0.87	1.3	1.7	4199.0	16.0	1.0
theta[518,1]	-0.51	0.0047	0.32	-1.1	-0.49	-0.0084	4777.0	18.0	1.0
theta[519,1]	0.43	0.0037	0.26	0.0041	0.42	0.84	5111.0	19.0	1.0
theta[520,1]	0.26	0.0035	0.25	-0.14	0.27	0.66	5039.0	19.0	1.0
theta[521,1]	0.45	0.0033	0.25	0.028	0.45	0.85	5433.0	21.0	1.0
theta[522,1]	-0.29	0.0043	0.29	-0.78	-0.27	0.18	4735.0	18.0	1.0
theta[523,1]	0.59	0.0034	0.24	0.2	0.59	0.98	4948.0	19.0	1.0
theta[524,1]	-1.3	0.007	0.45	-2.0	-1.2	-0.58	4119.0	16.0	1.0
theta[525,1]	-0.61	0.0051	0.34	-1.2	-0.59	-0.084	4439.0	17.0	1.0
theta[526,1]	1.8	0.0045	0.3	1.4	1.8	2.3	4341.0	16.0	1.0
theta[527,1]	-1.5	0.0076	0.48	-2.3	-1.5	-0.75	3939.0	15.0	1.0
theta[528,1]	0.61	0.0039	0.26	0.18	0.61	1.0	4452.0	17.0	1.0
theta[529,1]	-0.29	0.0046	0.31	-0.82	-0.28	0.2	4461.0	17.0	1.0
theta[530,1]	1.5	0.0038	0.27	1.0	1.5	1.9	5089.0	19.0	1.0
theta[531,1]	0.19	0.0038	0.26	-0.25	0.19	0.6	4730.0	18.0	1.0
theta[532,1]	-2.1	0.0091	0.61	-3.1	-2.0	-1.1	4485.0	17.0	1.0
theta[533,1]	-0.094	0.004	0.27	-0.57	-0.082	0.34	4767.0	18.0	1.0
theta[534,1]	-0.31	0.0046	0.3	-0.82	-0.3	0.15	4156.0	16.0	1.0
theta[535,1]	-0.55	0.005	0.33	-1.1	-0.54	-0.045	4338.0	16.0	1.0
theta[536,1]	0.12	0.0038	0.27	-0.33	0.13	0.55	4914.0	19.0	1.0
theta[537,1]	0.6	0.0036	0.25	0.18	0.6	1.0	4780.0	18.0	1.0
theta[538,1]	0.4	0.0036	0.25	-0.017	0.41	0.82	4749.0	18.0	1.0
theta[539,1]	0.21	0.0037	0.26	-0.21	0.21	0.64	4841.0	18.0	1.0
theta[540,1]	0.042	0.004	0.27	-0.4	0.047	0.46	4530.0	17.0	1.0
theta[541,1]	-0.0079	0.004	0.28	-0.48	0.0025	0.42	4929.0	19.0	1.0
theta[542,1]	-0.79	0.0055	0.37	-1.4	-0.78	-0.22	4453.0	17.0	1.0
theta[543,1]	-0.42	0.0045	0.3	-0.93	-0.4	0.057	4482.0	17.0	1.0
theta[544,1]	-0.85	0.0058	0.38	-1.5	-0.82	-0.27	4167.0	16.0	1.0
theta[545,1]	-0.67	0.0055	0.35	-1.3	-0.65	-0.14	4005.0	15.0	1.0
theta[546,1]	0.047	0.004	0.27	-0.4	0.054	0.48	4364.0	17.0	1.0
theta[547,1]	-0.29	0.0044	0.3	-0.8	-0.27	0.18	4519.0	17.0	1.0
theta[548,1]	-0.056	0.0038	0.27	-0.51	-0.048	0.38	5056.0	19.0	1.0
theta[549,1]	-0.11	0.004	0.28	-0.57	-0.095	0.33	4783.0	18.0	1.0
theta[550,1]	-0.73	0.005	0.36	-1.3	-0.71	-0.18	5089.0	19.0	1.0
theta[551,1]	0.097	0.0039	0.27	-0.33	0.1	0.53	4668.0	18.0	1.0
theta[552,1]	0.88	0.0034	0.25	0.48	0.88	1.3	5305.0	20.0	1.0
theta[553,1]	-0.78	0.0056	0.37	-1.4	-0.76	-0.21	4251.0	16.0	1.0
theta[554,1]	1.5	0.004	0.28	1.0	1.4	1.9	4879.0	19.0	1.0
theta[555,1]	-0.76	0.0052	0.36	-1.4	-0.73	-0.19	4849.0	18.0	1.0
theta[556,1]	0.37	0.0034	0.25	-0.043	0.37	0.77	5315.0	20.0	1.0
theta[557,1]	0.47	0.0035	0.24	0.079	0.47	0.88	4748.0	18.0	1.0
theta[558,1]	0.1	0.0036	0.26	-0.35	0.11	0.52	5133.0	19.0	1.0
theta[559,1]	-1.8	0.0083	0.55	-2.8	-1.8	-0.98	4500.0	17.0	1.0
theta[560,1]	0.38	0.0037	0.25	-0.04	0.39	0.8	4632.0	18.0	1.0
theta[561,1]	-1.8	0.0082	0.56	-2.8	-1.8	-0.96	4650.0	18.0	1.0
theta[562,1]	-0.8	0.0056	0.37	-1.4	-0.79	-0.21	4406.0	17.0	1.0
theta[563,1]	-0.11	0.0039	0.27	-0.59	-0.096	0.33	4883.0	19.0	1.0
theta[564,1]	-0.94	0.0059	0.39	-1.6	-0.92	-0.35	4464.0	17.0	1.0
theta[565,1]	-0.46	0.0048	0.31	-0.99	-0.44	0.021	4171.0	16.0	1.0
theta[566,1]	-1.5	0.0077	0.5	-2.4	-1.5	-0.75	4319.0	16.0	1.0
theta[567,1]	-1.7	0.0083	0.53	-2.6	-1.7	-0.89	4133.0	16.0	1.0
theta[568,1]	-0.11	0.004	0.28	-0.58	-0.1	0.34	4932.0	19.0	1.0
theta[569,1]	-0.29	0.0044	0.3	-0.8	-0.28	0.18	4732.0	18.0	1.0
theta[570,1]	-0.43	0.0049	0.32	-0.97	-0.42	0.054	4151.0	16.0	1.0
theta[571,1]	0.58	0.0037	0.26	0.16	0.59	0.99	4903.0	19.0	1.0
theta[572,1]	-0.34	0.0042	0.31	-0.86	-0.33	0.16	5378.0	20.0	1.0
theta[573,1]	-1.1	0.0067	0.41	-1.8	-1.0	-0.46	3761.0	14.0	1.0
theta[574,1]	-1.1	0.0061	0.41	-1.8	-1.0	-0.44	4409.0	17.0	1.0
theta[575,1]	-0.21	0.0043	0.29	-0.7	-0.19	0.26	4716.0	18.0	1.0
theta[576,1]	1.1	0.0035	0.25	0.72	1.1	1.5	4983.0	19.0	1.0
theta[577,1]	0.91	0.004	0.26	0.48	0.91	1.3	4279.0	16.0	1.0
theta[578,1]	-1.5	0.0078	0.49	-2.4	-1.5	-0.77	3984.0	15.0	1.0
