name	Mean	MCSE	StdDev	5%	50%	95%	N_Eff	N_Eff/s	R_hat
theta[2,535]	-0.367	0.00717	0.563	-1.3	-0.353	0.539	6150.0	6.09	0.999
theta[3,535]	-0.372	0.00963	0.775	-1.7	-0.32	0.804	6482.0	6.42	1.0
theta[1,536]	0.197	0.00388	0.285	-0.274	0.204	0.662	5407.0	5.36	0.999
theta[2,536]	-0.246	0.00597	0.525	-1.14	-0.238	0.605	7737.0	7.66	1.0
theta[3,536]	0.0786	0.00788	0.544	-0.853	0.119	0.893	4763.0	4.72	1.0
theta[1,537]	0.95	0.0041	0.27	0.506	0.952	1.39	4333.0	4.29	1.0
theta[2,537]	-0.9	0.00633	0.55	-1.82	-0.885	-0.017	7539.0	7.47	0.999
theta[3,537]	-0.449	0.00668	0.502	-1.31	-0.431	0.338	5635.0	5.58	0.999
theta[1,538]	0.532	0.00353	0.265	0.0906	0.538	0.966	5638.0	5.58	0.999
theta[2,538]	-0.162	0.0061	0.507	-1.01	-0.161	0.645	6917.0	6.85	1.0
theta[3,538]	0.461	0.00571	0.418	-0.255	0.469	1.12	5358.0	5.31	1.0
theta[1,539]	0.189	0.00388	0.274	-0.268	0.193	0.611	4982.0	4.93	1.0
theta[2,539]	1.43	0.00625	0.488	0.653	1.42	2.26	6114.0	6.05	0.999
theta[3,539]	-0.628	0.01	0.725	-1.93	-0.564	0.461	5258.0	5.21	1.0
theta[1,540]	0.238	0.0044	0.288	-0.248	0.236	0.7	4276.0	4.24	1.0
theta[2,540]	-0.142	0.00696	0.526	-1.02	-0.128	0.713	5725.0	5.67	1.0
theta[3,540]	-0.653	0.00902	0.7	-1.91	-0.597	0.406	6012.0	5.95	1.0
theta[1,541]	0.0509	0.00444	0.289	-0.451	0.0579	0.516	4237.0	4.2	1.0
theta[2,541]	0.0745	0.00622	0.509	-0.779	0.0902	0.889	6709.0	6.64	0.999
theta[3,541]	-0.572	0.00899	0.747	-1.88	-0.521	0.53	6912.0	6.85	0.999
theta[1,542]	-0.83	0.00577	0.396	-1.53	-0.809	-0.225	4704.0	4.66	1.0
theta[2,542]	-0.331	0.00962	0.622	-1.37	-0.315	0.647	4176.0	4.14	1.0
theta[3,542]	1.67	0.00688	0.476	0.872	1.68	2.45	4786.0	4.74	1.0
theta[1,543]	-0.229	0.00391	0.314	-0.766	-0.215	0.264	6458.0	6.4	1.0
theta[2,543]	-0.248	0.00688	0.559	-1.19	-0.224	0.638	6599.0	6.54	1.0
theta[3,543]	-0.466	0.0104	0.769	-1.8	-0.407	0.694	5478.0	5.42	1.0
theta[1,544]	-0.952	0.00613	0.44	-1.71	-0.927	-0.284	5139.0	5.09	1.0
theta[2,544]	0.633	0.00681	0.552	-0.283	0.631	1.52	6584.0	6.52	0.999
theta[3,544]	-0.228	0.0101	0.859	-1.68	-0.171	1.12	7256.0	7.19	1.0
theta[1,545]	-0.531	0.00476	0.365	-1.17	-0.514	0.0382	5880.0	5.82	1.0
theta[2,545]	-0.591	0.00709	0.605	-1.62	-0.577	0.375	7273.0	7.2	0.999
theta[3,545]	-0.361	0.0105	0.796	-1.76	-0.322	0.865	5733.0	5.68	0.999
theta[1,546]	0.17	0.00436	0.299	-0.349	0.184	0.654	4706.0	4.66	1.0
theta[2,546]	-0.404	0.00629	0.552	-1.32	-0.393	0.492	7700.0	7.63	1.0
theta[3,546]	-0.648	0.00945	0.732	-1.94	-0.594	0.451	5999.0	5.94	1.0
theta[1,547]	-0.0387	0.00394	0.304	-0.554	-0.0267	0.446	5949.0	5.89	1.0
theta[2,547]	-0.531	0.00668	0.575	-1.49	-0.523	0.405	7411.0	7.34	0.999
theta[3,547]	-0.532	0.00976	0.734	-1.81	-0.475	0.57	5654.0	5.6	1.0
theta[1,548]	0.275	0.00393	0.279	-0.185	0.282	0.716	5041.0	4.99	0.999
theta[2,548]	-1.62	0.00697	0.64	-2.71	-1.6	-0.61	8436.0	8.35	1.0
theta[3,548]	-0.697	0.00932	0.721	-1.95	-0.63	0.37	5983.0	5.93	0.999
theta[1,549]	0.0123	0.00406	0.301	-0.49	0.0133	0.494	5497.0	5.44	0.999
theta[2,549]	0.544	0.00618	0.488	-0.275	0.549	1.34	6235.0	6.17	0.999
theta[3,549]	-0.553	0.00957	0.762	-1.89	-0.501	0.561	6337.0	6.28	0.999
theta[1,550]	-0.656	0.00569	0.393	-1.37	-0.629	-0.0516	4772.0	4.73	1.0
theta[2,550]	0.305	0.00791	0.562	-0.67	0.314	1.19	5043.0	4.99	1.0
theta[3,550]	-0.312	0.00969	0.825	-1.73	-0.269	0.958	7251.0	7.18	1.0
theta[1,551]	0.214	0.00387	0.281	-0.261	0.22	0.662	5281.0	5.23	1.0
theta[2,551]	0.238	0.00619	0.506	-0.617	0.252	1.04	6683.0	6.62	1.0
theta[3,551]	-0.649	0.00921	0.71	-1.91	-0.59	0.388	5939.0	5.88	0.999
theta[1,552]	0.923	0.00392	0.261	0.488	0.922	1.35	4432.0	4.39	0.999
theta[2,552]	-0.421	0.00564	0.515	-1.3	-0.406	0.415	8333.0	8.25	1.0
theta[3,552]	1.59	0.00692	0.549	0.734	1.57	2.53	6289.0	6.23	1.0
theta[1,553]	-0.715	0.00585	0.41	-1.44	-0.689	-0.102	4900.0	4.85	1.0
theta[2,553]	-0.174	0.00749	0.611	-1.19	-0.163	0.819	6648.0	6.58	0.999
theta[3,553]	-0.297	0.0103	0.804	-1.73	-0.238	0.936	6069.0	6.01	0.999
theta[1,554]	2.0	0.00448	0.276	1.56	2.0	2.45	3791.0	3.75	1.0
theta[2,554]	-1.21	0.00619	0.52	-2.08	-1.2	-0.381	7051.0	6.98	0.999
theta[3,554]	-0.0724	0.00635	0.474	-0.854	-0.0729	0.695	5568.0	5.51	0.999
theta[1,555]	-0.695	0.00545	0.401	-1.36	-0.673	-0.0761	5429.0	5.38	1.0
theta[2,555]	0.0772	0.00703	0.565	-0.878	0.0927	0.98	6448.0	6.39	1.0
theta[3,555]	-0.31	0.0105	0.821	-1.74	-0.257	0.935	6120.0	6.06	0.999
theta[1,556]	0.219	0.00393	0.271	-0.239	0.227	0.656	4770.0	4.72	1.0
theta[2,556]	-0.251	0.00635	0.523	-1.14	-0.232	0.584	6769.0	6.7	1.0
theta[3,556]	1.57	0.00636	0.458	0.846	1.56	2.34	5181.0	5.13	1.0
theta[1,557]	0.654	0.00353	0.255	0.231	0.661	1.06	5229.0	5.18	0.999
theta[2,557]	-1.79	0.00772	0.637	-2.86	-1.78	-0.769	6811.0	6.75	0.999
theta[3,557]	0.531	0.00531	0.427	-0.178	0.536	1.22	6460.0	6.4	0.999
theta[1,558]	0.21	0.00367	0.269	-0.24	0.215	0.649	5368.0	5.32	0.999
theta[2,558]	0.0951	0.00671	0.492	-0.735	0.0972	0.877	5384.0	5.33	1.0
theta[3,558]	0.377	0.00621	0.47	-0.432	0.395	1.11	5742.0	5.69	0.999
theta[1,559]	-1.59	0.00718	0.561	-2.57	-1.55	-0.708	6121.0	6.06	1.0
theta[2,559]	-0.853	0.00893	0.762	-2.14	-0.825	0.305	7294.0	7.22	1.0
theta[3,559]	-0.118	0.0103	0.895	-1.6	-0.0745	1.3	7615.0	7.54	0.999
theta[1,560]	0.832	0.00389	0.268	0.398	0.83	1.28	4736.0	4.69	1.0
theta[2,560]	0.549	0.006	0.467	-0.201	0.541	1.33	6050.0	5.99	1.0
theta[3,560]	-0.988	0.0082	0.658	-2.16	-0.937	-0.000475	6450.0	6.39	1.0
theta[1,561]	-1.61	0.00738	0.58	-2.64	-1.57	-0.723	6173.0	6.11	1.0
theta[2,561]	-0.843	0.00932	0.76	-2.15	-0.825	0.363	6658.0	6.59	1.0
theta[3,561]	-0.119	0.0101	0.91	-1.69	-0.0864	1.32	8100.0	8.02	1.0
theta[1,562]	-0.69	0.00515	0.382	-1.37	-0.672	-0.0996	5504.0	5.45	1.0
theta[2,562]	0.0684	0.00682	0.565	-0.88	0.083	0.967	6872.0	6.81	1.0
theta[3,562]	-0.301	0.0103	0.815	-1.75	-0.227	0.934	6298.0	6.24	0.999
theta[1,563]	-0.0719	0.00399	0.302	-0.594	-0.0605	0.399	5721.0	5.67	1.0
theta[2,563]	0.502	0.00588	0.476	-0.294	0.512	1.28	6568.0	6.5	1.0
theta[3,563]	-0.523	0.0102	0.77	-1.86	-0.463	0.622	5700.0	5.64	1.0
theta[1,564]	-0.879	0.00586	0.432	-1.62	-0.847	-0.223	5431.0	5.38	0.999
theta[2,564]	-0.129	0.00776	0.608	-1.16	-0.11	0.842	6125.0	6.07	0.999
theta[3,564]	-0.251	0.0102	0.831	-1.7	-0.188	1.04	6636.0	6.57	1.0
theta[1,565]	-0.387	0.00535	0.342	-0.977	-0.372	0.151	4080.0	4.04	1.0
theta[2,565]	-0.139	0.00675	0.563	-1.1	-0.131	0.751	6965.0	6.9	1.0
theta[3,565]	1.33	0.00631	0.462	0.57	1.32	2.09	5360.0	5.31	1.0
theta[1,566]	-1.43	0.00702	0.539	-2.38	-1.39	-0.614	5900.0	5.84	1.0
theta[2,566]	-0.189	0.00835	0.68	-1.36	-0.17	0.885	6633.0	6.57	1.0
theta[3,566]	-0.129	0.0101	0.897	-1.67	-0.0928	1.3	7839.0	7.76	1.0
theta[1,567]	-1.59	0.0078	0.561	-2.56	-1.56	-0.733	5162.0	5.11	1.0
theta[2,567]	-0.836	0.0086	0.735	-2.09	-0.806	0.301	7297.0	7.23	1.0
theta[3,567]	0.629	0.0104	0.817	-0.814	0.687	1.88	6134.0	6.07	1.0
theta[1,568]	-0.0412	0.00394	0.3	-0.56	-0.0289	0.434	5803.0	5.75	1.0
theta[2,568]	0.504	0.00647	0.498	-0.319	0.507	1.31	5931.0	5.87	1.0
theta[3,568]	-0.529	0.00981	0.773	-1.93	-0.452	0.611	6220.0	6.16	1.0
theta[1,569]	-0.0949	0.00427	0.306	-0.616	-0.0831	0.387	5129.0	5.08	0.999
theta[2,569]	-0.00663	0.00641	0.528	-0.896	0.0111	0.832	6802.0	6.74	1.0
theta[3,569]	-0.518	0.01	0.749	-1.84	-0.455	0.592	5563.0	5.51	1.0
theta[1,570]	-0.34	0.00444	0.334	-0.908	-0.318	0.16	5664.0	5.61	0.999
theta[2,570]	0.34	0.00654	0.521	-0.501	0.346	1.17	6327.0	6.27	0.999
theta[3,570]	-0.423	0.0101	0.803	-1.84	-0.383	0.79	6307.0	6.25	0.999
theta[1,571]	0.514	0.00378	0.269	0.0619	0.519	0.948	5057.0	5.01	1.0
theta[2,571]	-0.175	0.00659	0.514	-1.07	-0.162	0.635	6068.0	6.01	0.999
theta[3,571]	0.963	0.00541	0.436	0.25	0.951	1.69	6503.0	6.44	0.999
theta[1,572]	-0.311	0.00465	0.33	-0.856	-0.293	0.2	5055.0	5.01	1.0
theta[2,572]	0.29	0.00584	0.523	-0.571	0.303	1.14	8008.0	7.93	0.999
theta[3,572]	-0.424	0.00945	0.765	-1.74	-0.358	0.756	6560.0	6.5	0.999
theta[1,573]	-0.941	0.00615	0.46	-1.74	-0.913	-0.243	5590.0	5.54	0.999
theta[2,573]	0.954	0.0104	0.576	-0.0188	0.963	1.89	3077.0	3.05	1.0
theta[3,573]	-0.214	0.0101	0.85	-1.73	-0.149	1.08	7057.0	6.99	0.999
theta[1,574]	-1.04	0.00596	0.455	-1.84	-1.02	-0.359	5832.0	5.78	0.999
theta[2,574]	0.468	0.00697	0.569	-0.495	0.475	1.38	6673.0	6.61	0.999
theta[3,574]	-0.211	0.0109	0.873	-1.71	-0.159	1.14	6423.0	6.36	1.0
theta[1,575]	0.165	0.00374	0.282	-0.297	0.17	0.61	5684.0	5.63	1.0
theta[2,575]	-1.24	0.00734	0.629	-2.31	-1.21	-0.256	7342.0	7.27	1.0
theta[3,575]	-0.638	0.00978	0.725	-1.91	-0.575	0.449	5490.0	5.44	1.0
theta[1,576]	0.873	0.00373	0.264	0.441	0.87	1.3	5016.0	4.97	1.0
theta[2,576]	0.527	0.00549	0.466	-0.243	0.524	1.31	7223.0	7.15	0.999
theta[3,576]	1.62	0.00677	0.542	0.788	1.59	2.54	6421.0	6.36	0.999
theta[1,577]	0.97	0.00375	0.265	0.538	0.965	1.4	5022.0	4.97	1.0
theta[2,577]	-0.397	0.00827	0.539	-1.31	-0.388	0.475	4242.0	4.2	1.0
theta[3,577]	1.07	0.00651	0.48	0.299	1.06	1.85	5433.0	5.38	1.0
theta[1,578]	-1.29	0.00682	0.509	-2.2	-1.26	-0.524	5568.0	5.51	1.0
theta[2,578]	-0.956	0.00836	0.747	-2.24	-0.933	0.228	7987.0	7.91	0.999
theta[3,578]	-0.169	0.00982	0.87	-1.64	-0.13	1.21	7859.0	7.78	1.0
theta[1,579]	0.845	0.004	0.264	0.409	0.848	1.27	4339.0	4.3	1.0
theta[2,579]	0.907	0.00534	0.467	0.149	0.905	1.67	7668.0	7.59	0.999
theta[3,579]	-0.106	0.00585	0.476	-0.907	-0.0982	0.668	6614.0	6.55	0.999
theta[1,580]	-0.376	0.00492	0.336	-0.942	-0.358	0.148	4673.0	4.63	1.0
theta[2,580]	0.283	0.00714	0.546	-0.624	0.295	1.16	5850.0	5.79	1.0
theta[3,580]	0.826	0.00722	0.507	-0.0437	0.849	1.61	4931.0	4.88	1.0
theta[1,581]	-1.11	0.00703	0.476	-1.94	-1.07	-0.38	4593.0	4.55	0.999
theta[2,581]	0.842	0.0075	0.576	-0.142	0.851	1.76	5895.0	5.84	0.999
theta[3,581]	-0.191	0.00988	0.874	-1.68	-0.16	1.19	7828.0	7.75	1.0
theta[1,582]	0.432	0.00353	0.254	0.0142	0.436	0.839	5196.0	5.15	1.0
theta[2,582]	0.469	0.00612	0.471	-0.314	0.486	1.22	5911.0	5.85	1.0
theta[3,582]	0.214	0.00557	0.461	-0.575	0.237	0.942	6847.0	6.78	0.999
alpha[1,1]	1.96	0.0029	0.193	1.65	1.95	2.29	4456.0	4.41	0.999
alpha[2,1]	2.17	0.00386	0.231	1.82	2.16	2.58	3592.0	3.56	1.0
alpha[3,1]	2.87	0.00498	0.302	2.41	2.86	3.4	3670.0	3.63	1.0
alpha[4,1]	1.75	0.00326	0.207	1.43	1.75	2.11	4034.0	4.0	1.0
alpha[5,1]	1.25	0.00437	0.275	0.814	1.25	1.72	3962.0	3.92	1.0
alpha[6,1]	2.14	0.00331	0.218	1.79	2.12	2.52	4342.0	4.3	1.0
alpha[7,1]	2.49	0.00452	0.283	2.04	2.48	2.97	3919.0	3.88	1.0
alpha[8,1]	1.99	0.00784	0.435	1.31	1.98	2.73	3082.0	3.05	1.0
alpha[9,1]	0.823	0.00159	0.117	0.635	0.823	1.02	5441.0	5.39	0.999
alpha[10,1]	0.809	0.00172	0.133	0.592	0.808	1.03	5929.0	5.87	0.999
alpha[11,1]	0.995	0.00159	0.127	0.794	0.992	1.21	6389.0	6.33	1.0
alpha[12,1]	1.5	0.00379	0.238	1.13	1.49	1.9	3951.0	3.91	1.0
alpha[13,1]	1.5	0.00439	0.276	1.06	1.49	1.97	3953.0	3.92	1.0
alpha[14,1]	1.29	0.00564	0.337	0.753	1.28	1.85	3578.0	3.54	1.0
alpha[15,1]	2.41	0.00915	0.558	1.58	2.36	3.42	3719.0	3.68	1.0
alpha[16,1]	1.43	0.01	0.615	0.439	1.41	2.47	3764.0	3.73	1.0
alpha[17,1]	1.76	0.00893	0.57	0.884	1.73	2.77	4078.0	4.04	1.0
alpha[18,1]	1.81	0.0111	0.673	0.733	1.78	2.97	3676.0	3.64	1.0
alpha[19,1]	1.02	0.00311	0.212	0.692	1.01	1.39	4630.0	4.59	1.0
alpha[20,1]	1.47	0.00469	0.298	1.0	1.46	1.97	4043.0	4.0	1.0
alpha[21,1]	1.79	0.00338	0.21	1.46	1.78	2.14	3844.0	3.81	1.0
alpha[22,1]	2.44	0.00655	0.349	1.91	2.43	3.04	2830.0	2.8	1.0
alpha[23,1]	1.69	0.00624	0.364	1.13	1.68	2.32	3396.0	3.36	1.0
alpha[24,1]	1.47	0.00321	0.217	1.12	1.46	1.84	4584.0	4.54	1.0
alpha[25,1]	1.9	0.00712	0.412	1.27	1.88	2.63	3349.0	3.32	1.0
alpha[26,1]	1.31	0.00306	0.17	1.05	1.3	1.6	3070.0	3.04	1.0
alpha[26,2]	1.63	0.00722	0.248	1.25	1.62	2.07	1184.0	1.17	1.0
alpha[27,1]	1.33	0.00315	0.177	1.05	1.32	1.63	3141.0	3.11	1.0
alpha[27,2]	1.69	0.00837	0.275	1.28	1.67	2.17	1077.0	1.07	1.0
alpha[28,1]	0.808	0.00164	0.123	0.611	0.805	1.01	5586.0	5.53	0.999
alpha[28,2]	1.0	0.00342	0.16	0.749	1.0	1.28	2183.0	2.16	1.0
alpha[29,1]	0.567	0.00144	0.108	0.391	0.565	0.75	5645.0	5.59	1.0
alpha[29,2]	0.87	0.00244	0.138	0.648	0.866	1.11	3223.0	3.19	1.0
alpha[30,1]	1.66	0.00559	0.265	1.25	1.65	2.12	2252.0	2.23	1.0
alpha[30,2]	2.48	0.0103	0.401	1.9	2.44	3.21	1502.0	1.49	1.0
alpha[31,1]	0.87	0.00303	0.208	0.538	0.863	1.22	4715.0	4.67	1.0
alpha[31,2]	1.53	0.00535	0.277	1.1	1.51	2.0	2686.0	2.66	1.0
alpha[32,1]	1.09	0.0026	0.175	0.813	1.09	1.39	4520.0	4.48	1.0
alpha[32,2]	1.2	0.004	0.206	0.865	1.19	1.55	2660.0	2.63	1.0
alpha[33,1]	1.41	0.0044	0.213	1.08	1.39	1.77	2336.0	2.31	1.0
alpha[33,2]	2.07	0.0094	0.333	1.57	2.04	2.67	1252.0	1.24	1.0
alpha[34,1]	1.16	0.00373	0.217	0.819	1.15	1.53	3401.0	3.37	1.0
alpha[34,2]	1.96	0.00925	0.336	1.44	1.94	2.55	1319.0	1.31	1.01
alpha[35,1]	1.46	0.00516	0.334	0.938	1.44	2.03	4178.0	4.14	1.0
alpha[35,2]	1.82	0.00898	0.397	1.21	1.79	2.51	1952.0	1.93	1.0
alpha[36,1]	1.13	0.00293	0.195	0.826	1.13	1.46	4433.0	4.39	1.0
alpha[36,2]	0.655	0.00412	0.209	0.324	0.645	1.01	2588.0	2.56	1.0
alpha[37,1]	0.987	0.00233	0.163	0.726	0.982	1.26	4914.0	4.87	1.0
alpha[37,2]	0.48	0.00367	0.185	0.181	0.477	0.799	2550.0	2.53	1.0
alpha[38,1]	1.86	0.00304	0.198	1.55	1.86	2.19	4258.0	4.22	1.0
alpha[39,1]	1.19	0.00174	0.138	0.972	1.19	1.42	6358.0	6.3	0.999
alpha[40,1]	1.51	0.00209	0.151	1.27	1.51	1.76	5223.0	5.17	0.999
alpha[41,1]	1.52	0.00248	0.169	1.25	1.51	1.81	4678.0	4.63	1.0
alpha[42,1]	1.71	0.00656	0.347	1.19	1.69	2.32	2805.0	2.78	0.999
alpha[42,3]	2.52	0.0102	0.448	1.84	2.49	3.32	1928.0	1.91	1.0
alpha[43,1]	1.43	0.00441	0.231	1.06	1.42	1.83	2739.0	2.71	1.0
alpha[43,3]	2.14	0.00833	0.338	1.62	2.11	2.73	1646.0	1.63	1.0
alpha[44,1]	2.17	0.00653	0.35	1.62	2.15	2.77	2881.0	2.85	1.0
alpha[44,3]	2.23	0.00776	0.377	1.68	2.2	2.91	2357.0	2.33	1.0
alpha[45,1]	1.12	0.00374	0.249	0.727	1.11	1.54	4421.0	4.38	1.0
alpha[45,3]	1.04	0.00435	0.25	0.65	1.03	1.47	3300.0	3.27	1.0
alpha[46,1]	1.7	0.00396	0.256	1.3	1.69	2.13	4174.0	4.13	1.0
alpha[47,1]	1.73	0.00506	0.333	1.2	1.71	2.3	4318.0	4.28	1.0
alpha[48,1]	1.49	0.00236	0.161	1.24	1.48	1.76	4641.0	4.6	1.0
alpha[49,1]	1.1	0.00161	0.129	0.894	1.1	1.32	6339.0	6.28	0.999
alpha[50,1]	0.884	0.0016	0.122	0.689	0.883	1.1	5849.0	5.79	1.0
alpha[51,1]	2.86	0.0107	0.437	2.19	2.84	3.64	1676.0	1.66	1.0
alpha[51,3]	3.36	0.0144	0.53	2.55	3.33	4.32	1349.0	1.34	1.0
alpha[52,1]	3.93	0.0113	0.491	3.1	3.94	4.73	1872.0	1.85	1.0
alpha[52,3]	3.68	0.0136	0.528	2.81	3.68	4.56	1504.0	1.49	1.0
beta[1]	0.319	0.00425	0.134	0.0985	0.321	0.536	991.0	0.981	1.0
beta[2]	-0.662	0.00482	0.15	-0.917	-0.657	-0.427	968.0	0.959	1.0
beta[3]	1.15	0.00614	0.194	0.841	1.14	1.48	997.0	0.988	1.0
beta[4]	2.07	0.00424	0.186	1.78	2.06	2.39	1926.0	1.91	1.0
beta[5]	3.61	0.00585	0.312	3.14	3.59	4.17	2855.0	2.83	1.0
beta[6]	0.951	0.00484	0.155	0.701	0.948	1.21	1021.0	1.01	1.0
beta[7]	2.14	0.00607	0.229	1.78	2.13	2.53	1423.0	1.41	1.0
beta[8]	4.99	0.00994	0.573	4.1	4.95	5.98	3323.0	3.29	1.0
beta[9]	-0.834	0.0022	0.103	-1.0	-0.832	-0.668	2211.0	2.19	1.0
beta[10]	1.37	0.00221	0.118	1.18	1.37	1.57	2836.0	2.81	1.0
beta[11]	0.7	0.0024	0.108	0.521	0.698	0.879	2018.0	2.0	1.0
beta[12]	3.09	0.00455	0.255	2.69	3.07	3.52	3126.0	3.1	1.0
beta[13]	3.56	0.00576	0.313	3.08	3.55	4.11	2958.0	2.93	1.0
beta[14]	4.12	0.00678	0.39	3.53	4.09	4.8	3308.0	3.28	1.0
beta[15]	2.39	0.00752	0.414	1.77	2.35	3.11	3032.0	3.0	1.0
beta[16]	4.24	0.0104	0.71	3.2	4.18	5.51	4681.0	4.64	1.0
beta[17]	3.8	0.0107	0.631	2.88	3.74	4.92	3495.0	3.46	1.0
beta[18]	4.56	0.0129	0.823	3.38	4.47	6.08	4075.0	4.04	0.999
beta[19]	2.8	0.00355	0.211	2.47	2.79	3.16	3547.0	3.51	1.0
beta[20]	3.78	0.00592	0.343	3.26	3.76	4.37	3351.0	3.32	1.0
beta[21]	2.0	0.00488	0.185	1.71	1.99	2.31	1433.0	1.42	1.0
beta[22]	3.96	0.00908	0.399	3.36	3.94	4.68	1926.0	1.91	1.0
beta[23]	4.32	0.00792	0.453	3.65	4.29	5.11	3274.0	3.24	1.0
beta[24]	2.7	0.00467	0.224	2.35	2.69	3.09	2299.0	2.28	1.0
beta[25]	4.87	0.00945	0.54	4.06	4.82	5.83	3260.0	3.23	1.0
beta[26]	-0.906	0.00402	0.154	-1.17	-0.9	-0.661	1477.0	1.46	1.0
beta[27]	-1.69	0.00548	0.201	-2.04	-1.69	-1.38	1340.0	1.33	1.0
beta[28]	-0.0196	0.0022	0.108	-0.196	-0.0191	0.154	2399.0	2.38	1.0
beta[29]	-0.00805	0.00183	0.101	-0.174	-0.00733	0.161	3069.0	3.04	1.0
beta[30]	2.37	0.00832	0.313	1.91	2.35	2.91	1417.0	1.4	1.0
beta[31]	3.21	0.00553	0.301	2.75	3.2	3.73	2964.0	2.94	1.0
beta[32]	2.14	0.00398	0.194	1.84	2.13	2.48	2386.0	2.36	1.0
beta[33]	1.4	0.00609	0.21	1.08	1.39	1.77	1188.0	1.18	1.0
beta[34]	2.87	0.00834	0.32	2.38	2.85	3.42	1472.0	1.46	1.0
beta[35]	4.75	0.0114	0.538	3.93	4.7	5.71	2222.0	2.2	1.0
beta[36]	2.61	0.00384	0.208	2.29	2.6	2.97	2925.0	2.9	1.0
beta[37]	2.21	0.00293	0.166	1.95	2.2	2.49	3193.0	3.16	1.0
beta[38]	1.31	0.00431	0.156	1.06	1.31	1.57	1308.0	1.3	1.0
beta[39]	0.501	0.00278	0.109	0.325	0.503	0.68	1532.0	1.52	1.0
beta[40]	0.151	0.00342	0.119	-0.0468	0.15	0.349	1205.0	1.19	1.0
beta[41]	1.14	0.00358	0.14	0.917	1.14	1.38	1520.0	1.51	1.0
beta[42]	4.76	0.0128	0.595	3.87	4.73	5.81	2158.0	2.14	1.0
beta[43]	2.76	0.00724	0.31	2.29	2.73	3.29	1836.0	1.82	1.0
beta[44]	4.24	0.0103	0.503	3.49	4.21	5.13	2400.0	2.38	1.0
beta[45]	3.5	0.00517	0.309	3.01	3.48	4.03	3586.0	3.55	1.0
beta[46]	3.22	0.005	0.278	2.79	3.21	3.68	3098.0	3.07	1.0
beta[47]	4.08	0.00703	0.396	3.48	4.05	4.77	3172.0	3.14	1.0
beta[48]	0.818	0.0033	0.126	0.618	0.815	1.03	1461.0	1.45	1.0
beta[49]	0.445	0.00243	0.105	0.27	0.446	0.617	1876.0	1.86	1.0
beta[50]	0.936	0.00213	0.109	0.762	0.933	1.12	2610.0	2.58	1.0
beta[51]	3.52	0.0136	0.492	2.77	3.5	4.4	1307.0	1.29	1.0
beta[52]	2.39	0.0121	0.387	1.77	2.38	3.03	1025.0	1.02	1.0
lambda[1,1]	0.752	0.000477	0.032	0.697	0.754	0.802	4492.0	4.45	0.999
lambda[2,1]	0.784	0.000522	0.0318	0.73	0.785	0.835	3715.0	3.68	1.0
lambda[3,1]	0.858	0.000376	0.0238	0.816	0.859	0.894	3988.0	3.95	1.0
lambda[4,1]	0.714	0.000634	0.0411	0.643	0.716	0.779	4203.0	4.16	1.0
lambda[5,1]	0.584	0.00138	0.0855	0.431	0.591	0.711	3837.0	3.8	1.0
lambda[6,1]	0.779	0.000471	0.0313	0.725	0.78	0.828	4434.0	4.39	1.0
lambda[7,1]	0.822	0.000478	0.0302	0.769	0.825	0.867	3991.0	3.95	1.0
lambda[8,1]	0.747	0.00127	0.0744	0.609	0.758	0.848	3406.0	3.37	1.0
lambda[9,1]	0.433	0.00068	0.0501	0.349	0.435	0.514	5418.0	5.37	0.999
lambda[10,1]	0.426	0.000754	0.0575	0.328	0.429	0.518	5830.0	5.77	0.999
lambda[11,1]	0.502	0.000602	0.0479	0.423	0.504	0.579	6337.0	6.28	1.0
lambda[12,1]	0.655	0.000943	0.0596	0.553	0.658	0.745	3989.0	3.95	1.0
lambda[13,1]	0.653	0.00107	0.0694	0.529	0.658	0.756	4206.0	4.17	1.0
lambda[14,1]	0.589	0.00163	0.103	0.405	0.6	0.735	3965.0	3.93	1.0
lambda[15,1]	0.803	0.000978	0.0656	0.68	0.811	0.895	4508.0	4.46	1.0
lambda[16,1]	0.603	0.00321	0.178	0.25	0.639	0.823	3056.0	3.03	1.0
lambda[17,1]	0.692	0.00193	0.122	0.461	0.713	0.852	3977.0	3.94	1.0
lambda[18,1]	0.691	0.00257	0.148	0.395	0.724	0.868	3309.0	3.28	1.0
lambda[19,1]	0.509	0.00114	0.0781	0.377	0.512	0.632	4673.0	4.63	1.0
lambda[20,1]	0.643	0.00119	0.0769	0.508	0.65	0.757	4148.0	4.11	1.0
lambda[21,1]	0.721	0.000652	0.0405	0.651	0.723	0.783	3857.0	3.82	1.0
lambda[22,1]	0.815	0.000687	0.0389	0.746	0.819	0.873	3213.0	3.18	1.0
lambda[23,1]	0.693	0.0013	0.0788	0.552	0.703	0.806	3654.0	3.62	1.0
lambda[24,1]	0.648	0.000815	0.0557	0.548	0.652	0.734	4667.0	4.62	1.0
lambda[25,1]	0.733	0.00127	0.0747	0.597	0.741	0.839	3444.0	3.41	1.0
lambda[26,1]	0.483	0.000664	0.0417	0.413	0.484	0.552	3947.0	3.91	1.0
lambda[26,2]	0.601	0.00141	0.0515	0.512	0.603	0.681	1336.0	1.32	1.0
lambda[27,1]	0.483	0.000708	0.0444	0.408	0.483	0.554	3938.0	3.9	1.0
lambda[27,2]	0.611	0.00158	0.055	0.519	0.612	0.697	1216.0	1.2	1.0
